arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2
SNAc3,2,0.001,1,none,0.95968125,1,1,0,0,-0.1127217487,0.7873721719,-5.958439827,0.9777040482,44.94121018,0,0,0.3651678264,1.335638404,-7.516902447,0.9817071557,31.57009909,2.948134899,1.544603586,3.087736607,3,0.824259758,3,0.8500000238,4.55043745,2.299215555,1.096743226,3,0.05999999866,6
SNAc3,2,0.001,2,none,0.9573,1,1,0,0,-0.17595011,1.246588588,-9.873106956,0.977050364,36.37101159,0,0,0.3581215441,2.550205469,-15.14895821,0.987398386,29.2515154,3.881892443,1.656532288,2.57062459,2.473937035,0.3820726871,3,0.2899999917,6,1.218136787,0.3950217068,2.23978281,0,6
SNAc3,2,0.001,3,none,0.9608416667,1,1,0,0,-0.3488368094,1.842125535,-16.91026497,0.9838779569,36.60867871,0,0,0.7283416986,4.242763042,-46.76377869,0.9959477782,17.56458142,4.691781521,1.838533163,2.230190754,1.688273549,0.3318503797,3,0.02999999933,6,0.7283964753,0.06058002636,1.331821442,0,6
SNAc3,2,0.001,4,none,0.9721375,1,1,0,0,0.08570975065,1.910544276,-20.29086876,0.9790514112,41.57507838,0,0,-0.6200854778,4.541717529,-33.17346191,0.9856610298,31.44433775,5.262134075,1.953452826,2.242440939,1.603454232,0.3101768196,3,0.009999999776,6,0.681229353,0.1548847258,1.539047003,0,6
SNAc3,2,0.001,5,none,0.9748416667,1,1,0,0,0.2219212055,2.356820822,-16.17726135,0.980006218,42.86313345,0,0,0.7190257907,6.081917286,-33.15625763,0.9859230518,33.54599248,5.763738632,2.130664587,2.208453178,1.307870388,0.2596715093,2.496253967,0,6,0.5030090809,0.1306237876,1.104406118,0,6
SNAc3,2,0.001,6,none,0.9702833333,1,1,0,0,-0.1432095319,2.548411846,-17.67742348,0.9743289948,47.18664971,0,0,0.2604893148,6.515476227,-39.02736664,0.9860290289,37.25704421,6.214906693,2.16943574,1.875654578,1.21327877,0.3643051088,2.446103334,0,6,0.4717247486,0.1201949716,0.8841857314,0,6
SNAc3,2,0.001,7,none,0.9770916667,1,1,0,0,-0.1794443429,2.646714449,-11.60861588,0.9898212552,52.73368931,0,0,-0.1299216449,6.847538948,-24.6508007,0.9861565232,46.28377599,6.662433624,2.291076899,2.069894552,1.132564306,0.3693931699,2.075706005,0,6,0.4422095418,0.2287990451,0.9469762444,0,6
SNAc3,2,0.001,8,none,0.9737583333,0.9916666746,0.9916666746,0,0,-0.7456578016,2.877031565,-8.682374954,0.9785831571,56.35181882,0,0,-1.241410732,7.938890934,-28.27560806,0.9836389422,45.7360169,7.203619003,2.432993889,1.981905222,1.06987834,0.3540942669,1.788456559,0,6,0.3823224902,0.1391981393,0.7043762207,0,6
SNAc3,2,0.001,9,none,0.9715520833,1,1,0,0,-0.797886312,3.024726868,-7.395051956,0.9739795923,56.93950578,0,0,-1.391839385,9.266436577,-79.7587738,0.9823700786,37.79068755,7.568096161,2.446357012,1.791694045,1.00958693,0.3884680271,1.793983936,0,6,0.3309471309,0.08076803386,0.7856606841,0,6
SNAc3,2,0.001,10,none,0.9716291667,1,1,0,0,-0.2365769148,3.385035753,-8.597259521,0.9810942411,56.90986727,0,0,-2.017589808,10.11171532,-100.6348953,0.9791819453,36.89878146,8.108516693,2.564633369,1.711223364,0.9099464417,0.3577452302,1.794669271,0,6,0.3020509481,0.05000000075,0.727396071,0.009999999776,6
