step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss,b_mean_alive,b_mean_dead,b_std,b_min,beta_mean,beta_p10,beta_min,p_min,p_mean,dead_b_dominant_frac,dead_persist_frac,p_zero_frac,p_zero_persist_frac
0,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.4227,12.932,0.174698,0.502005,0,1.55388,84.9143,0.0182994,15.8563,0.159831,6.25659,6.25659,0,1.67752,0,nan,0,0,0,0,0,0.4895,0.5014,nan,nan,0,nan
0,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.5809,13.4223,0.165671,0.496742,0,1.67773,102.812,0.0163185,16.2696,0.164397,6.08285,6.08285,0,1.68924,0,nan,0,0,0,0,0,0.4855,0.498475,nan,nan,0,nan
0,B_w20_K10000_c0.0_lr0.01_s2,0,0,0,17.1725,12.382,0.182643,0.500752,0,1.28807,66.6122,0.0193369,15.9618,0.173281,5.77098,5.77098,0,1.34244,0,nan,0,0,0,0,0,0.487,0.50145,nan,nan,0,nan
0,B_w20_K10000_c0.0_lr0.01_s3,0,0,0,17.3628,12.2982,0.184629,0.492481,0,1.32115,79.8407,0.0165474,15.9097,0.192685,5.18981,5.18981,0,1.76639,0,nan,0,0,0,0,0,0.476,0.50175,nan,nan,0,nan
0,B_w20_K10000_c0.0_lr0.01_s4,0,0,0,17.3621,13.108,0.17157,0.518546,0,1.40999,91.63,0.0153878,16.4536,0.159739,6.26022,6.26022,0,2.83822,0,nan,0,0,0,0,0,0.4845,0.499675,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.4512,12.9282,0.178051,0.500752,0,0.0265255,3.61698,0.00733361,15.898,0.171401,5.83426,5.83426,0,0.255742,0,nan,0,0,0,0,0,0.487,0.501625,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.6315,13.5857,0.164214,0.498998,0,0.0262091,4.68665,0.0055923,16.2495,0.161086,6.20786,6.20786,0,0.263725,0,nan,0,0,0,0,0,0.4845,0.49945,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_s2,0,0,0,17.2846,12.4996,0.185157,0.492983,0,0.0135839,2.73567,0.00496549,15.8466,0.171907,5.81709,5.81709,0,0.174513,0,nan,0,0,0,0,0,0.4845,0.5013,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_s3,0,0,0,17.3902,12.4533,0.182577,0.501754,0,0.0283148,6.48547,0.00436589,15.9408,0.187937,5.32092,5.32092,0,0.268041,0,nan,0,0,0,0,0,0.479,0.5023,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_s4,0,0,0,17.4823,13.141,0.171779,0.50802,0,0.0617924,8.28637,0.00745711,16.302,0.153102,6.53159,6.53159,0,0.313557,0,nan,0,0,0,0,0,0.4795,0.498575,nan,nan,0,nan
2000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.4826,12.7828,0.18408,0.504261,0,0.0286537,4.14789,0.00690803,16.1385,0.186016,5.37587,5.37587,0,0.217029,0,nan,0,0,0,0,0,0.4865,0.5014,nan,nan,0,nan
2000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.6403,13.5009,0.170185,0.493484,0,0.0235425,4.29542,0.00548084,16.0776,0.161433,6.19453,6.19453,0,0.209134,0,nan,0,0,0,0,0,0.485,0.500225,nan,nan,0,nan
2000,B_w20_K10000_c0.0_lr0.01_s2,0,0,0,17.3303,12.4578,0.184409,0.494236,0,0.0833961,6.81046,0.0122453,15.9209,0.169766,5.89045,5.89045,0,0.28393,0,nan,0,0,0,0,0,0.485,0.500775,nan,nan,0,nan
2000,B_w20_K10000_c0.0_lr0.01_s3,0,0,0,17.3509,12.4054,0.183189,0.493985,0,0.031423,4.99742,0.00628785,15.8258,0.18621,5.37027,5.37027,0,0.251769,0,nan,0,0,0,0,0,0.4815,0.50175,nan,nan,0,nan
2000,B_w20_K10000_c0.0_lr0.01_s4,0,0,0,17.4999,13.1267,0.173198,0.499248,0,0.0242816,5.59352,0.00434103,16.2814,0.155594,6.42699,6.42699,0,0.181121,0,nan,0,0,0,0,0,0.483,0.499325,nan,nan,0,nan
3000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.5088,12.7918,0.186765,0.504261,0,0.0139755,2.93596,0.00476011,16.3136,0.189431,5.27898,5.27898,0,0.163409,0,nan,0,0,0,0,0,0.49,0.5004,nan,nan,0,nan
3000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.6504,13.5574,0.168817,0.493734,0,0.0156999,2.90361,0.00540704,16.0637,0.160564,6.22806,6.22806,0,0.165724,0,nan,0,0,0,0,0,0.481,0.499675,nan,nan,0,nan
3000,B_w20_K10000_c0.0_lr0.01_s2,0,0,0,17.3792,12.569,0.18159,0.492982,0,0.011944,2.30512,0.00518152,16.2103,0.168468,5.93585,5.93585,0,0.138991,0,nan,0,0,0,0,0,0.484,0.5006,nan,nan,0,nan
3000,B_w20_K10000_c0.0_lr0.01_s3,0,0,0,17.3125,12.394,0.186595,0.496491,0,0.0141534,3.81821,0.00370683,15.7933,0.183376,5.45329,5.45329,0,0.193937,0,nan,0,0,0,0,0,0.4825,0.501925,nan,nan,0,nan
3000,B_w20_K10000_c0.0_lr0.01_s4,0,0,0,17.5354,13.1101,0.176361,0.496491,0,0.0270896,4.80354,0.00563952,16.342,0.156568,6.38701,6.38701,0,0.15329,0,nan,0,0,0,0,0,0.4835,0.49945,nan,nan,0,nan
4000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.5388,12.7351,0.18895,0.503509,0,0.00971081,2.41295,0.00402446,16.4053,0.195527,5.11438,5.11438,0,0.134262,0,nan,0,0,0,0,0,0.4905,0.499125,nan,nan,0,nan
