arm,seed,block,task_lo,task_hi,n_task_ends,mean_log10_unfit,log10_mean_unfit,floor,floor_frac,unfit,eval_loss_exact,L1_strict_dead_frac,L2_strict_dead_frac,L1_M_median_alive,L2_M_median_alive,L1_B_median_alive,L2_B_median_alive,L1_beta_median_alive,L2_beta_median_alive,L1_eff_rank,L2_eff_rank,L1_p_hat_thin_frac,L2_p_hat_thin_frac,L1_p_hat_sat_frac,L2_p_hat_sat_frac
S_none,0,1,1,50,50,-12.930627727598806,-7.037940484254212,1e-23,0.0,9.163460576449268e-08,1.2378908456014258e-07,0.5022,0.397,-0.2793721340719515,-0.6541030842715589,-0.20792298253346825,-0.1777364479909834,-0.48298601433577204,-0.8390788557667079,14.780721570755315,17.48444582071025,0.4645571876541863,0.6081753079719644,0.05522687641921057,0.011320811544681793
S_none,0,2,51,100,50,-9.98849389680732,-2.562005297458529,1e-23,0.0,0.002741540730823957,0.003929198014265309,0.6788,0.6562,-0.6944102259041256,-0.9587465275696226,-0.22011374972189,-0.17018848501672626,-0.9176983577026693,-1.15195567508231,12.968784406879063,12.703064168665128,0.6006091411213362,0.7495375328956304,0.020510698841511382,0.0064440544536452414
S_none,0,3,101,150,50,-8.839115415477767,-2.4591885968048772,1e-23,0.0,0.003473852730879596,0.007414543790624549,0.6572,0.6638,-0.860043518645965,-0.9725589931284473,-0.22694242302686088,-0.14572559307192534,-1.1527047436541256,-1.1845490890115196,14.290179481299164,11.574957445206685,0.6982849833489493,0.7661653860723168,0.006204546431947906,0.008679767155733393
S_none,0,4,151,200,50,-3.984674420374094,-1.4563026922708855,1e-23,0.0,0.03497013490741489,0.055442193376544345,0.767,0.7360000000000001,-0.9148583545606818,-0.6409763887155485,-0.21346088817588021,-0.532833655663146,-1.1821289606192793,-1.1104231548085886,11.795866787383853,9.500971530338674,0.7587614565388477,0.7591470410343863,0.009786879786879784,0.018792927023511718
S_none,0,5,201,250,50,-4.844119778795328,-1.4364788841579195,1e-23,0.0,0.03660337370602257,0.043836609436403,0.7539999999999999,0.7742,-0.9725046673031759,-0.5024537760722986,-0.18161604822516753,-0.5019159056601805,-1.2161964979651185,-0.9619196511713737,11.940079755244277,9.69203712428408,0.7685849945060031,0.6659799623589199,0.00313005152029542,0.0198467642166933
S_none,0,6,251,300,50,-2.4405461971661713,-1.0891520151002194,1e-23,0.0,0.08144191648538442,0.08625162270408572,0.7951999999999999,0.8448,-0.8666216190310468,-0.7725266287063748,-0.1862304944715823,-0.2007224486617056,-1.0986424229927814,-1.0104119730373136,9.45007928080825,8.2818559610776,0.6624824403555953,0.728750798839963,0.0,0.011085398697163398
S_none,0,7,301,350,50,-2.3523689523478706,-0.9965311936242696,1e-23,0.0,0.10080192048026254,0.15493568427782864,0.8334,0.8894000000000001,-0.8587613823764376,-0.9474221317399834,-0.15778853013119054,-0.06656770199597664,-1.053610588609525,-1.07345824717109,8.568494647735541,5.499498016520229,0.6478839568252921,0.7502194733371204,0.007340448823207442,0.017413566825331524
S_none,0,8,351,400,50,-1.012848836078974,-0.5897726661713031,1e-23,0.0,0.25717416227531387,0.29146931577259105,0.78,0.9146,-0.9923846739353077,-1.0614516166492327,-0.16719837801126725,-0.07249385912233765,-1.2116013829389636,-1.2431840528958258,10.159241591391678,4.740086117126619,0.7153525816533451,0.8418765123765123,0.00857449029465158,0.013333333333333332
S_none,0,9,401,450,50,-1.5464426867730368,-0.8081558370642363,1e-23,0.0,0.15554074075714164,0.29892368009546433,0.8131999999999999,0.919,-0.9654404900212654,-1.0679549285495988,-0.1402243128617779,0.11055050246647215,-1.1191554042046472,-1.044443842058855,9.610452912923071,4.2218058943834675,0.704704625402566,0.778062623650859,0.001944444444444442,0.04331746031746032
S_none,0,10,451,500,50,-0.4137071086795093,-0.27863551126709996,1e-23,0.0,0.5264589202743644,0.6590596123956981,0.8021999999999998,0.9308000000000001,-1.157932764318452,-1.3420550241688793,-0.13915010201044503,-0.04905556458999933,-1.355532674259423,-1.4167317370553867,7.956067457333228,3.5740669070528295,0.7544161251008806,0.9214633274894221,0.04164367552849177,0.005952380952380952
S_none,1,1,1,50,50,-11.630165515838097,-2.5501736920080234,1e-23,0.0,0.0028172559707973816,0.013705061256066832,0.48480000000000006,0.3914,-0.35643369849262385,-0.7592288868690883,-0.206958477402058,-0.1181939997495315,-0.5891887408390712,-0.9122126645203359,14.314424024606247,16.609384897401608,0.4947620315843583,0.6614042151258407,0.03943477859086511,0.01138196074966322
S_none,1,2,51,100,50,-10.575072104314247,-3.2424437722241732,1e-23,0.0,0.0005722110335834916,0.00047611084181170944,0.633,0.5636,-0.7441366774596808,-0.7105806221591864,-0.283181478908941,-0.37843045961433974,-1.0977012717717316,-1.0790081045571984,14.982210120620431,15.689598311190645,0.6727100418171199,0.7282620844531451,0.012797802285258713,0.007679124156943955
S_none,1,3,101,150,50,-9.089151309762274,-2.604440204749812,1e-23,0.0,0.002486335868464595,0.00347090103002147,0.5166000000000001,0.6672,-0.7711760019171513,-0.8272434030509871,-0.3365884056283796,-0.26019841790912035,-1.1666007769571303,-1.1749798211790548,17.796120041055513,13.33345790303689,0.6937350153758968,0.7936267055511277,0.006792048532209598,0.0038256882006881964
S_none,1,4,151,200,50,-6.716886914130303,-1.8531718749267707,1e-23,0.0,0.014022586415599246,0.020085955087174857,0.7424,0.7262,-0.8644305185902739,-0.6304845136268176,-0.19213984771053552,-0.32194265076072,-1.1125812654726912,-1.003985827236989,12.621251900903147,11.262206531896881,0.7136045331753746,0.7220069632858825,0.00737783298013712,0.012249065509183553
S_none,1,5,201,250,50,-5.874209186226292,-2.146731127098521,1e-23,0.0,0.007132944960292944,0.009227674908119286,0.7587999999999999,0.834,-0.8362577506477432,-0.6535575327842124,-0.2836950073458768,-0.3961812969138077,-1.2220711814945233,-1.0506842096915319,11.7161764791693,7.512797406720462,0.7403842050074999,0.7385160808348714,0.0,0.015687274599039302
S_none,1,6,251,300,50,-2.844171304544322,-0.9160369664797888,1e-23,0.0,0.121328557306368,0.15275486171316138,0.7928000000000002,0.857,-0.7764156837660459,-0.824116812904355,-0.26044471308525013,-0.18309534762361449,-1.1510496440838007,-1.0411444442318936,9.616972102832603,7.795695943078864,0.6866204723272977,0.7645908711545407,0.007355263157894734,0.005229102167182662
S_none,1,7,301,350,50,-3.8043385344618463,-1.2402975423137539,1e-23,0.0,0.057504582896401334,0.08708424928005382,0.733,0.8366,-0.8789005334070246,-0.7555397318016444,-0.3101976986226424,-0.125997360477439,-1.2922559661162387,-1.009044039428645,12.48073635404269,8.124969650388545,0.7730103955481532,0.7244337721102427,0.0036398136967396915,0.016484692122463018
S_none,1,8,351,400,50,-1.0732756147858498,-0.6979815370613689,1e-23,0.0,0.2004557244268076,0.28572916612714516,0.8489999999999999,0.8943999999999999,-0.8293987207404661,-0.7929861526108212,-0.17814536623664293,-0.2668546102858371,-1.04152104830606,-1.0770578075385933,8.351882275697834,6.149912085860645,0.6646315310363299,0.837646461467669,0.00549707602339181,0.0016666666666666661
S_none,1,9,401,450,50,-0.5689321034410362,-0.4771801705995884,1e-23,0.0,0.3332881167914615,0.48652062961773757,0.8210000000000001,0.9231999999999999,-0.9321647939954403,-0.7958216087311331,-0.18011548731630037,-0.28017713821629686,-1.1365364545379881,-1.1063508670546793,9.518824841216084,4.694516718672165,0.7205433810631691,0.831314491064491,0.0016666666666666661,0.0
S_none,1,10,451,500,50,-0.813930962526152,-0.42186166043651635,1e-23,0.0,0.3785631524962374,0.5607453316104096,0.8079999999999998,0.9436,-0.8302144133685566,-0.818349649731371,-0.08820133899833273,-0.23988151801407262,-0.9630092444148377,-1.160086543130859,9.188489394294113,3.5801736436764315,0.6484330216646228,0.8253158406219631,0.006670995670995668,0.0
S_none,2,1,1,50,50,-13.045563726947169,-8.189438239705842,1e-23,0.0,6.46489923716932e-09,1.0497047260950673e-08,0.4144,0.33440000000000003,-0.11551587680472931,-0.6970210063264817,-0.1558420862716613,-0.1140000318842162,-0.28982498866579176,-0.8146675745289512,14.36952609696106,17.606936311797142,0.3984558194976284,0.5911021888307295,0.08395385700116263,0.013724424324286166
S_none,2,2,51,100,50,-10.971962844082476,-3.899645074269898,1e-23,0.0,0.00012599546849542833,0.0003160935206797852,0.5808,0.4666,-0.6669651098542149,-0.7917019662243622,-0.3288736472196978,-0.19289901833797213,-1.0012385939284618,-0.9682708717336966,15.387240321697522,14.061451905483569,0.6494550928554258,0.6659053637216067,0.006525269826278488,0.026603911453007938
S_none,2,3,101,150,50,-7.263019737293705,-2.017503859242274,1e-23,0.0,0.009604972831454525,0.012090336375460496,0.7550000000000001,0.6412,-0.5774712329006345,-0.8327615535268742,-0.2549147133613844,-0.10658889306513185,-0.8770577580001349,-0.9796442003359094,10.301626595162647,10.762312511854805,0.5778671905226009,0.6799881421200628,0.01526867779250381,0.0359096365485032
S_none,2,4,151,200,50,-2.7104498593979662,-1.1784966974402882,1e-23,0.0,0.06629843892664046,0.08633178812276125,0.8414,0.7334,-0.9917842846590834,-0.46844773486755564,-0.22466205186230293,-0.526626580782896,-1.2687988286294942,-1.0363390847656346,9.133367931441354,9.431756706096607,0.7642904942809392,0.6969078876388859,0.01087179487179487,0.01975189472257903
S_none,2,5,201,250,50,-3.3357633337216,-1.460261296428033,1e-23,0.0,0.03465282964544377,0.033085342712182844,0.8390000000000001,0.7939999999999999,-0.9522269614322302,-0.45559296970148755,-0.2015119002173211,-0.507071953506157,-1.18930940619954,-0.8928384512992149,8.939167798151091,8.855897649587478,0.7418435596010773,0.6618253887371879,0.0,0.012027176527176522
S_none,2,6,251,300,50,-2.2211111320159667,-1.0750569052950458,1e-23,0.0,0.08412849014646563,0.06966855562233824,0.8488,0.8804000000000001,-0.8865615656634429,-0.6275451548959965,-0.27542882017721404,-0.36385602408961293,-1.193195683711659,-1.0787664741591272,7.874167205438827,6.385898073666469,0.7079805970536671,0.7545964824649034,0.018502888614653316,0.006818181818181818
S_none,2,7,301,350,50,-1.5630726103822161,-0.4589444144489331,1e-23,0.0,0.3475806456035312,0.33667156039695934,0.7277999999999999,0.9038,-0.9833207436188129,-1.2274549465601103,-0.2933015028017969,0.02136118818554172,-1.3158477665767103,-1.216573434647798,11.012035220446908,5.090942345288267,0.7490599191720106,0.8954809079809081,0.011527153185954021,0.005333333333333332
S_none,2,8,351,400,50,-0.5247294196238762,-0.2222585800265123,1e-23,0.0,0.5994340654337136,0.6741015169010532,0.6006,0.9214,-1.0323999021389914,-1.531858776822218,-0.31893304208907536,-0.11027208219501339,-1.4141768666078618,-1.7099593196317213,12.89526909160793,3.3993293979959645,0.8116016933193428,0.9637444188464598,0.017773897255658113,0.0033130135170951485
S_none,2,9,401,450,50,-2.396228441705678,-0.7989922254786552,1e-23,0.0,0.1588575186217097,0.19902136374232515,0.5662,0.8941999999999999,-0.8679909177989554,-1.0335222880719663,-0.3119767721623479,-0.1448936045825408,-1.2305741430279147,-1.304203797733088,15.451229023615495,5.340751997568594,0.7226575873080883,0.8364657789750669,0.01004214296707078,0.027134920634920637
S_none,2,10,451,500,50,-1.8877933068056705,-0.8526665671169591,1e-23,0.0,0.14038911389766842,0.12654487760925748,0.7206,0.867,-0.9588259193842665,-0.7838436249109434,-0.22356934938262488,-0.12486692474794774,-1.233216424174783,-1.0490164220103162,11.029412654519213,6.483574793283294,0.6934452175897694,0.7375443185125847,0.01648565232951002,0.00937680740312319
S_none,3,1,1,50,50,-12.74085115710831,-7.526117096390397,1e-23,0.0,2.977713456970513e-08,6.127462093728445e-08,0.5124,0.4078,-0.24965286378969676,-0.7109056727404746,-0.19445621518970177,-0.1412862803750532,-0.4766688895970599,-0.8490130283674476,14.358278611973317,17.741950307524174,0.46048148617825674,0.6181914828990172,0.06524786481598069,0.00958606096233833
S_none,3,2,51,100,50,-10.22168264674525,-3.7569033078290204,1e-23,0.0,0.00017502363212789282,0.0003254661849012398,0.6602,0.6416,-0.5502870098503355,-0.9118783321285009,-0.2483206729152635,-0.139298192269688,-0.8342073646118743,-1.0809308268593818,13.420297412002801,13.185296813078562,0.5741421780534587,0.7406504660272453,0.015487419607429038,0.005603654552198828
S_none,3,3,101,150,50,-10.589943717718702,-2.6875763604729537,1e-23,0.0,0.002053163994106813,0.00486872187609965,0.7117999999999999,0.6779999999999999,-0.7865755765938661,-0.8938693517071447,-0.2660519872419739,-0.07692459669954281,-1.1250055682963125,-1.090068701661701,13.992171021240276,12.878137415333907,0.6965722064247479,0.7168670020092683,0.003301644632229336,0.006176190256221545
S_none,3,4,151,200,50,-10.139332622021147,-4.199355466598851,1e-23,0.0,6.318944390550844e-05,3.6945740203383456e-05,0.679,0.6968000000000001,-0.8864771638523767,-0.7140706885629524,-0.24792356305139843,-0.19153434637483105,-1.1809252902180232,-1.0154406287237825,15.354751622476691,12.559709751042952,0.7539667306836992,0.6797334355005509,0.0085685227338694,0.023602985371530542
S_none,3,5,201,250,50,-7.304318077407669,-2.0711812607978044,1e-23,0.0,0.008488261278826204,0.013826734906297898,0.6826000000000001,0.7732000000000001,-0.9386663561101325,-0.7626062201318341,-0.2174891330485398,-0.38154322511445243,-1.2078532418806933,-1.1846367119255783,14.445929060305852,10.427592481206222,0.7392054044435377,0.7963000478602033,0.006019729593965243,0.011784509493504987
