act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
SNA,shell,0.001,0.001,0,1,0.9585416667,1,1,0,0,-0.1999848634,0.7570687532,-1.441625953,0.8110437393,69.1023336,0,0,0.5010015368,0.5291664004,0.02289250121,1.430369854,45.49134569,1.266899586,0.8547449112,1.748807907,0.8045726418,0.504512012,3,0.150000006,1.200000048,1.135276318,0.5911340714,3,0.009999999776,1.200000048,0.05830163295,0.2450261204,0.2602616808,0.05830163295
SNA,shell,0.001,0.001,0,2,0.9626854167,1,1,0,0,-0.926852107,1.003338814,-2.63748908,0.6166524291,69.90297863,0,0,0.2759531736,0.7358850241,-4.388406277,1.247805715,51.22396741,1.413125873,0.9474344254,1.836321712,0.6013237238,0.3753831685,2.379073381,0,1.200000048,0.8225853443,0.2672041059,3,0.02999999933,1.200000048,0.09097344839,0.307996166,0.3475582419,0.09097344839
SNA,shell,0.001,0.001,0,3,0.9639333333,1,1,0,0,-0.644869566,1.178666472,-6.548280239,0.7200484872,66.41906909,0,0,-0.3996655345,1.365953684,-5.95022583,0.8079886436,60.56190021,1.491289139,1.039906621,2.017702579,0.5225877166,0.3238945305,2.412519455,0,1.200000048,0.4190305173,0.1948787868,3,0.02999999933,1.200000048,0.1188872999,0.3612144175,0.4113562002,0.1188872999
SNA,shell,0.001,0.001,0,4,0.9659520833,1,1,0,0,-0.511056602,1.218764424,-7.707664967,0.8147819042,62.23414825,0,0,-1.299363971,2.166280508,-7.981987476,0.6795540452,62.03056473,1.421267271,1.098883867,2.104585648,0.4969260097,0.2733536363,2.80277586,0,1.200000048,0.2843987048,0.1383350492,3,0.01999999955,1.200000048,0.1286369907,0.3805741488,0.4339878056,0.1286369907
SNA,shell,0.001,0.001,0,5,0.96705,1,1,0,0,-0.4301467836,1.234583259,-10.20640945,0.807713151,63.80803662,0,0,-1.920334935,2.432950497,-7.315804958,0.6426225305,65.84839871,1.48849237,1.171310067,2.173246145,0.498090595,0.2058176249,2.129718304,0,1.200000048,0.2537569404,0.1353684068,2.046878576,0,1.200000048,0.1433627735,0.4059365393,0.4641997446,0.1433627735
SNA,shell,0.001,0.001,0,6,0.9673458333,1,1,0,0,-0.636679709,1.30046773,-9.368271828,0.7560168505,66.22784663,0,0,-1.518974543,2.294707775,-6.341734409,0.6851463914,65.59081136,1.510392308,1.133859515,2.172806978,0.4732834399,0.2218271345,1.239021659,0,1.200000048,0.2709484994,0.1419003904,3,0.01999999955,1.200000048,0.1456960868,0.4093545166,0.4694061309,0.1456960868
SNA,shell,0.001,0.001,0,7,0.9663041667,1,1,0,0,-0.592651546,1.411292911,-13.45547104,0.7452639937,61.63165772,0,0,-2.008293629,2.602660179,-7.824290276,0.6411347985,63.31678623,1.476252079,1.192182302,2.157164812,0.4340782762,0.1616548002,2.857913494,0,1.200000048,0.2335788906,0.1397789717,3,0.02999999933,1.200000048,0.1530246415,0.4219018739,0.4837152645,0.1530246415
SNA,shell,0.001,0.001,0,8,0.9665854167,1,1,0,0,-0.585514307,1.269073963,-14.21139145,0.7851110101,60.42418424,0,0,-2.217254162,2.55826807,-7.690338612,0.6275057793,62.33959575,1.462563276,1.137341857,2.159826279,0.4756727517,0.1553474516,3,0.01999999955,1.200000048,0.240241468,0.1422214955,3,0.009999999776,1.200000048,0.1431836529,0.4052474002,0.4700406287,0.1431836529
SNA,shell,0.001,0.001,0,9,0.9676270833,1,1,0,0,-0.6608294845,1.262794137,-11.27774429,0.7326939106,62.6272154,0,0,-1.519640207,2.184595346,-7.154084682,0.661254108,60.90722499,1.448277593,1.093391418,2.079618931,0.4859344661,0.1894556135,3,0.01999999955,1.200000048,0.2843202055,0.1250525415,3,0.02999999933,1.200000048,0.124995146,0.3736750033,0.4399304221,0.124995146
SNA,shell,0.001,0.001,0,10,0.96734375,0.9875000119,0.9875000119,0,0,-0.5634139776,1.285834074,-10.08198929,0.7585815191,64.95311652,0,0,-1.946397901,2.456633329,-6.662274361,0.6505506635,66.49192921,1.536961436,1.198350072,2.158183336,0.4890430868,0.2076604515,1.878461003,0,1.200000048,0.2478280514,0.1344596148,1.879720926,0,1.200000048,0.1536509164,0.4231649827,0.4884540121,0.1536509164
SNA,shell,0.001,0.001,0,11,0.9660583333,0.9991666675,0.9991666675,0,0,-0.6007019281,1.350795627,-14.12482738,0.7685309052,62.54784085,0,0,-2.233966827,2.792413235,-6.82909441,0.6250836253,65.45027205,1.527997375,1.253796697,2.200081825,0.4627965391,0.1510842294,1.714760423,0,1.200000048,0.2260323167,0.1446817815,1.0563761,0,1.200000048,0.1626371163,0.4378613702,0.5046739743,0.1626371163
SNA,shell,0.001,0.001,0,12,0.96853125,1,1,0,0,-0.2553731203,1.209597111,-10.39140987,0.9266870022,61.39490351,0,0,-1.312642574,2.289497614,-5.868907928,0.6697143316,61.17798343,1.328232884,1.057420731,2.122949839,0.5067385435,0.1978815496,3,0.009999999776,1.200000048,0.2656107247,0.1210189685,3,0.02999999933,1.200000048,0.1125955443,0.3522076204,0.4215811047,0.1125955443
SNA,shell,0.001,0.001,0,13,0.9692,1,1,0,0,-0.4675146341,1.261660457,-12.92007637,0.8022529483,60.527909,0,0,-2.112514257,2.522068977,-10.03848743,0.6200078726,59.05154338,1.435961485,1.132235169,2.167570591,0.4753816426,0.1716635972,2.623832703,0,1.200000048,0.2448837757,0.118840985,3,0.01999999955,1.200000048,0.1310592062,0.3849603255,0.4531346802,0.1310592062
