act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
R,shell,0.001,0.001,6,1,0.95736875,0.8733333349,0.8733333349,0.2700000107,0.2700000107,-0.325255096,0.9186120629,-3.087530136,0.2533333302,56.83053193,0.05999999866,0.05999999866,0.4168112576,0.4394823611,-0.2978432477,0.8283333182,29.8350455,1.515929341,1.088589668,2.502523661,0.1273713424,0.3708584711,0.3834246648,0.1273713424
R,shell,0.001,0.001,6,2,0.947525,1,1,0.2700000107,0.2700000107,-0.2962447107,0.9239745736,-1.634306192,0.2758333385,58.95406042,0.03999999911,0.03999999911,0.49180457,0.418308109,-0.0007140270318,0.8999999762,22.33202717,1.477959633,1.104335785,2.572936058,0.1279559405,0.3706209366,0.4017144034,0.1279559405
R,shell,0.001,0.001,6,3,0.9497666667,1,1,0.3300000131,0.3300000131,-0.3455108106,0.8883877397,-1.390982509,0.2258333266,52.59133559,0.01999999955,0.01999999955,0.4458866417,0.4227478206,-0.003024699399,0.8725000024,23.45124262,1.497781515,1.106926441,2.642660618,0.1326334612,0.3782577712,0.4222258724,0.1326334612
R,shell,0.001,0.001,6,4,0.937825,1,1,0.3100000024,0.3100000024,-0.3743242025,0.8681301475,-1.612192392,0.2283333391,50.76113192,0.02999999933,0.02999999933,0.3743585646,0.3919401765,-0.0004503605887,0.8733333349,22.92331392,1.499623537,1.02009356,2.682896137,0.1321344762,0.3772060741,0.4266762188,0.1321344762
R,shell,0.001,0.001,6,5,0.9332125,1,1,0.3400000036,0.3400000036,-0.2906377912,0.8746141195,-2.976479769,0.2383333296,50.9469956,0.1000000015,0.1000000015,0.4071264267,0.3443070054,-0.01178251114,0.9033333063,16.75637367,1.348245382,0.9348245263,2.581127405,0.1212889861,0.358367147,0.414217025,0.1212889861
R,shell,0.001,0.001,6,6,0.9393541667,1,1,0.3600000143,0.3600000143,-0.3305578232,0.8731765747,-1.765992403,0.2074999958,48.84361113,0.07999999821,0.07999999821,0.4008929431,0.4046028554,-0.04159932956,0.8525000215,20.13073031,1.433459282,1.099655747,2.651993513,0.1365614049,0.3850878519,0.4417171615,0.1365614049
R,shell,0.001,0.001,6,7,0.94058125,1,1,0.349999994,0.349999994,-0.4625540674,0.9611526132,-2.75275445,0.2191666663,50.85683955,0.200000003,0.200000003,0.429754138,0.4187445641,-0.2327008843,0.8791666627,19.82922851,1.515000224,1.110129833,2.639167547,0.1450393667,0.4001972225,0.4612175072,0.1450393667
R,shell,0.001,0.001,6,8,0.9415770833,1,1,0.3400000036,0.3400000036,-0.4323559701,0.9167009592,-1.85796082,0.2191666663,46.55648471,0.1899999976,0.1899999976,0.550614059,0.4017017186,-0.1131270751,0.9325000048,14.79953298,1.480501771,1.056988001,2.647004128,0.1349259544,0.3820893567,0.4449914046,0.1349259544
R,shell,0.001,0.001,6,9,0.94386875,1,1,0.3700000048,0.3700000048,-0.3186353445,0.8961507678,-1.366400957,0.2116666734,49.70127801,0.07999999821,0.07999999821,0.4045503736,0.3913120031,-0.01348781772,0.8725000024,19.45462537,1.487691283,0.963932991,2.616919279,0.1300797022,0.373831227,0.4387627654,0.1300797022
R,shell,0.001,0.001,6,10,0.9447833333,1,1,0.2599999905,0.2599999905,-0.1776163876,0.8168395162,-1.167181253,0.2366666645,50.10842068,0.05000000075,0.05000000075,0.4588531554,0.3739958704,-8.378586062e-05,0.9058333039,17.48014668,1.323048353,1.023470163,2.61355567,0.112736025,0.3420864078,0.4070269005,0.112736025
R,shell,0.001,0.001,6,11,0.9470645833,1,1,0.3799999952,0.3799999952,-0.0720076859,0.5612956882,-1.397496343,0.1875,43.40153861,0.009999999776,0.009999999776,0.4393469095,0.3746421635,-2.226598326e-06,0.8933333158,17.95598006,0.7748540044,1.056353331,2.658839941,0.1134981465,0.3426086109,0.4123097797,0.1134981465
