arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2
KKA23,raw,0,0,0.001,15,none,0.9404458333,1,1,0,0,-11.44172764,15.17002583,-67.94322968,0.4790581465,78.30355832,0,0,-45.04234314,44.341362,-94.77760315,0.3620066643,77.31707823,19.19652176,3.85667634,1.494971156,0.04065925628,0.02562192269,0.05323038623,0,1.200000048,0.01411981974,0.009553117678,0.02204011939,0,1.200000048
KKA23,raw,0,0,0.001,16,none,0.9375979167,1,1,0,0,-13.0384655,15.53879642,-48.13150024,0.4389156699,79.73264866,0,0,-53.63357162,44.90578461,-109.9533005,0.3571097553,75.44199229,19.67809105,3.956370354,1.564144611,0.03973815218,0.02888870798,0.05528927594,0,1.200000048,0.0137489764,0.01026269607,0.0212096516,0,1.200000048
KKA23,raw,0,0,0.001,17,none,0.9405166667,1,1,0,0,-14.22020912,15.45547009,-51.35112,0.4108803272,79.96968432,0,0,-38.1423378,42.45585632,-97.35475159,0.3713496923,78.49033802,20.08886909,3.949452162,1.576822162,0.04005588219,0.02757628821,0.05563627556,0,1.200000048,0.01454633009,0.009848292917,0.02067785151,0,1.200000048
KKA23,raw,0,0,0.001,18,none,0.9364708333,1,1,0,0,-16.33262825,15.92857552,-61.78187561,0.4366697669,78.66905725,0,0,-53.32778168,47.66501999,-131.9231567,0.3538166285,76.06952213,20.53492165,4.025152683,1.658609986,0.03859630972,0.02264631912,0.05028341338,0,1.200000048,0.01293300465,0.007943671197,0.02030577511,0,1.200000048
KKA23,raw,0,0,0.001,19,none,0.9347666667,1,1,0,0,-14.79361725,15.69980145,-41.55861282,0.3846856952,84.0800373,0,0,-48.38194275,41.66666031,-120.3816681,0.3512447178,76.89870172,21.11293602,4.158116341,1.695643067,0.03913969919,0.02560112067,0.0517208837,0,1.200000048,0.01495949831,0.009303336032,0.0204157643,0,1.200000048
KKA23,raw,0,0,0.001,20,none,0.93746875,1,1,0,0,-13.45591927,15.8230629,-40.21747971,0.4196978211,83.17982176,0,0,-48.02667618,43.43250275,-99.22527313,0.3603645563,78.21232538,21.42780113,4.21137476,1.648200989,0.03892850503,0.02891602181,0.0537433885,0,1.200000048,0.01427872386,0.009908386506,0.02209702879,0,1.200000048
KKA23,raw,0,0,0.001,21,none,0.9341604167,1,1,0,0,-17.06797218,15.89443398,-39.49906921,0.3784012198,83.74910015,0,0,-48.79526901,42.84048843,-101.9755859,0.3526686132,77.94590531,21.86033249,4.277181625,1.720664978,0.03858770803,0.0291542504,0.05245847628,0,1.200000048,0.01443389058,0.01070698537,0.0221926868,0,1.200000048
KKA23,raw,0,0,0.001,22,none,0.9403458333,1,1,0,0,-13.36653233,15.50278568,-31.88199234,0.3928811848,85.51498731,0,0,-40.4006958,40.5330162,-108.5804596,0.3559764028,79.36816209,21.84004402,4.269509315,1.738152623,0.03978132829,0.02961387113,0.05096908286,0,1.200000048,0.01536705345,0.01024049986,0.02412768081,0,1.200000048
KKA23,raw,0,0,0.001,23,none,0.9388479167,1,1,0,0,-14.96845436,15.93417645,-48.81069183,0.4053969383,82.87218668,0,0,-55.4139595,46.68206406,-105.0874252,0.3557123244,76.94605526,22.42687035,4.304935455,1.832087159,0.0387666449,0.0293140132,0.05737447366,0,1.200000048,0.0132675264,0.009123275988,0.01840696111,0,1.200000048
KKA23,raw,0,0,0.001,24,none,0.93630625,1,1,0,0,-14.99168491,15.98511028,-48.01834488,0.4017781317,83.03173728,0,0,-58.21108246,46.74130249,-119.6067352,0.3545354605,76.10351428,22.91148186,4.357711315,1.849894762,0.03874818236,0.03035185859,0.05491809919,0,1.200000048,0.01318610366,0.008917242289,0.01869741641,0,1.200000048
KKA23,raw,0,0,0.001,25,none,0.9390520833,1,1,0,0,-15.18786335,15.80906296,-35.64601517,0.3745160997,86.15708237,0,0,-45.79445267,41.64728546,-84.472435,0.3477748632,79.24042603,23.0712719,4.368754864,1.908091784,0.03912562877,0.02817196213,0.05207830295,0,1.200000048,0.01477750018,0.01110732835,0.02160675079,0,1.200000048
KKA23,raw,0,0,0.001,26,none,0.93676875,1,1,0,0,-15.10157585,15.84277725,-38.8321228,0.3886565864,85.62262793,0,0,-47.03883743,42.24463272,-104.8993759,0.3630584776,77.9836829,23.23918152,4.338794231,1.917978764,0.0388972275,0.02925777622,0.04948985949,0,1.200000048,0.01457771473,0.01143974904,0.02111478336,0,1.200000048
KKA23,raw,0,0,0.001,27,none,0.9421958333,0.7716667056,0.7716667056,0,0,-16.90854454,15.87373352,-43.46623993,0.370508492,84.81108234,0,0,-52.34766769,42.49554062,-108.5887527,0.3185857534,76.9756439,23.60769463,4.463206768,1.979592085,0.03802218288,0.02884864993,0.05641013011,0,1.200000048,0.0136974575,0.01006549783,0.01906272583,0,1.200000048
KKA23,raw,0,0,0.001,28,none,0.9396270833,1,1,0,0,-15.14951324,15.77805328,-41.777565,0.3851831555,85.50915645,0,0,-50.01272964,43.57957458,-127.2642212,0.3468643129,77.97181703,23.78776741,4.454247952,2.02903676,0.03926236555,0.02881366573,0.05266832933,0,1.200000048,0.01417625882,0.008835082874,0.01894605532,0,1.200000048
KKA23,raw,0,0,0.001,29,none,0.94335625,1,1,0,0,-14.97653389,16.03705025,-48.95599747,0.3970916271,84.79545269,0,0,-56.12465668,44.71311951,-110.7647018,0.348931402,77.26356988,24.00519371,4.525787354,2.03083539,0.0385662429,0.02748464979,0.05324772373,0,1.200000048,0.01377331372,0.008941094391,0.02039971575,0,1.200000048
KKA23,raw,0,0,0.001,30,none,0.9445125,1,1,0,0,-14.26461506,15.54634762,-43.44641113,0.4057681262,84.8615879,0,0,-57.06322479,44.97241974,-114.5247192,0.3562603891,76.46661921,24.1457901,4.466302872,2.120255232,0.0398311615,0.02896765061,0.05385731161,0,1.200000048,0.01376835536,0.01031124778,0.01866241917,0,1.200000048
KKA23,raw,0,0,0.001,31,none,0.9441208333,1,1,0,0,-13.06850052,15.54975319,-43.02851486,0.4123780727,85.80637731,0,0,-49.79386902,44.68365479,-96.74230957,0.3494136035,79.62316932,24.55223465,4.508100986,2.189481735,0.03982987255,0.02518591285,0.04868147522,0,1.200000048,0.01378054358,0.009394724853,0.01875358075,0,1.200000048
KKA23,raw,0,0,0.001,32,none,0.94214375,1,1,0,0,-14.50862026,15.54063034,-38.38541031,0.3827011287,86.304415,0,0,-50.45092392,42.4812088,-100.815361,0.3470473289,78.36032,24.66296577,4.500818729,2.285440445,0.03957001865,0.02390733734,0.05099753663,0,1.200000048,0.01461265609,0.009884824976,0.02085504308,0,1.200000048
KKA23,raw,0,0,0.001,33,none,0.9416333333,1,1,0,0,-12.64383507,15.99735069,-78.83092499,0.4430349767,81.36373808,0,0,-61.59871292,50.36724472,-132.0787659,0.3522419631,75.69303667,24.8646946,4.57284832,2.315623999,0.03841684386,0.02667552046,0.05223686248,0,1.200000048,0.0123099396,0.008201935329,0.01825355366,0,1.200000048
KKA23,raw,0,0,0.001,34,none,0.9465479167,1,1,0,0,-14.20932293,15.61469269,-40.54345703,0.40178895,85.4106148,0,0,-51.33269119,43.72019196,-115.4640884,0.3552788794,78.89817567,24.93301582,4.534441948,2.360146284,0.03959559649,0.02775013074,0.05586123839,0,1.200000048,0.01416552532,0.01016966533,0.01985121705,0,1.200000048
KKA23,raw,0,0,0.001,35,none,0.9423625,1,1,0,0,-14.52690125,15.36412239,-50.50170135,0.3974123001,85.10737247,0,0,-54.63159561,44.14135361,-107.8350449,0.3557018638,77.88254217,25.1884613,4.57218647,2.45628953,0.04036414623,0.02801191993,0.05736256391,0,1.200000048,0.01398852188,0.01044936664,0.02085928246,0,1.200000048
KKA23,raw,0,0,0.001,36,none,0.9477854167,1,1,0,0,-13.21930408,15.30838203,-42.35149002,0.4046919942,86.46431523,0,0,-50.32363129,43.5766716,-95.60261536,0.3484553993,79.95053229,25.37247276,4.552929401,2.493929148,0.04036937654,0.02732443251,0.05653858557,0,1.200000048,0.01413638424,0.009908953682,0.01824027672,0,1.200000048
KKA23,raw,0,0,0.001,37,none,0.9429708333,1,1,0,0,-14.75444031,15.52645683,-34.90180969,0.3908733428,86.61779443,0,0,-51.06579208,42.56895065,-105.8748245,0.3520089388,77.91808606,25.62183762,4.511826038,2.579993725,0.03977349028,0.02957242168,0.05011972412,0,1.200000048,0.01453051902,0.009574649855,0.02052377537,0,1.200000048
KKA23,raw,0,0,0.001,38,none,0.9481208333,1,1,0,0,-13.18632889,15.2320919,-38.95426559,0.3951001763,87.1053725,0,0,-48.41975403,42.37250519,-105.0874863,0.3509172499,79.97701969,25.67699814,4.554746628,2.634198904,0.04057848454,0.02915700711,0.05212875083,0,1.200000048,0.01456846483,0.01164324954,0.02041895688,0,1.200000048
KKA23,raw,0,0,0.001,39,none,0.9465916667,0.7591666579,0.7591666579,0,0,-16.49466133,15.28043938,-34.46492767,0.3647370636,86.13017863,0,0,-59.19630814,40.93240356,-118.8041153,0.3062164783,75.44384581,26.0374527,4.540625572,2.699620008,0.03983685374,0.02865450084,0.05395044759,0,1.200000048,0.01347272191,0.00922672078,0.01782325655,0,1.200000048
KKA23,raw,0,0,0.001,40,none,0.944175,1,1,0,0,-14.16024971,15.40050411,-41.26665115,0.3896643519,85.46503873,0,0,-48.58710861,42.02868271,-94.83171082,0.3576625288,79.47453254,26.13759232,4.498510361,2.760626554,0.04003510997,0.03061746247,0.05081549287,0,1.200000048,0.0146023212,0.01045667939,0.0183084812,0,1.200000048
KKA23,raw,0,0,0.001,41,none,0.9517458333,1,1,0,0,-13.74898815,15.30747509,-44.05275726,0.4342975914,85.50050547,0,0,-52.58209229,43.0788002,-117.2061234,0.3575788736,78.02708665,26.26728439,4.526540279,2.804040194,0.04033084214,0.02985666133,0.05148253962,0,1.200000048,0.01438072976,0.01010856684,0.01925648004,0,1.200000048
KKA23,raw,0,0,0.001,42,none,0.94888125,1,1,0,0,-13.77295303,15.60935974,-45.26169205,0.4080938399,85.55933438,0,0,-49.67941666,43.68532181,-90.91671753,0.3536988795,79.17357133,26.48549461,4.534995079,2.873668432,0.03972579166,0.02522571571,0.05242634192,0,1.200000048,0.01417878177,0.01112659089,0.01793649048,0,1.200000048
KKA23,raw,0,0,0.001,43,none,0.951275,1,1,0,0,-11.85172749,15.09071159,-40.0897522,0.4063605964,87.58513093,0,0,-46.41053009,41.3040657,-91.15335846,0.3562479913,80.04662448,26.44008636,4.514079094,2.937087059,0.0408863835,0.03106138669,0.05041901395,0,1.200000048,0.01491060015,0.01162721682,0.02045277692,0,1.200000048
KKA23,raw,0,0,0.001,44,none,0.9541479167,1,1,0,0,-13.142416,15.07140064,-37.19866562,0.4037480056,87.02046581,0,0,-47.72903061,41.40190506,-87.32160187,0.3521886766,79.59418236,26.55999947,4.513223171,3.023888826,0.04104531929,0.02608294226,0.0534572117,0,1.200000048,0.01491468959,0.01216962188,0.02080508322,0,1.200000048
KKA23,raw,0,0,0.001,45,none,0.9521270833,1,1,0,0,-13.63957787,15.44512653,-43.84990311,0.3965013921,86.01411104,0,0,-48.69525909,42.48059082,-96.20056152,0.3599993289,78.98840564,26.64187431,4.521877766,3.121636391,0.03997783363,0.02877611108,0.0547597222,0,1.200000048,0.01459115278,0.01088403445,0.01973270625,0,1.200000048
KKA23,raw,0,0,0.001,46,none,0.9512,0.9950000048,0.9950000048,0,0,-12.7198019,15.189991,-33.67923737,0.3838126659,88.19734288,0,0,-49.3169136,40.29191971,-84.81104279,0.3529597819,79.61804917,26.74452591,4.576280117,3.194614172,0.0406338796,0.02977638319,0.05274681002,0,1.200000048,0.01527433284,0.01229885779,0.02101289295,0,1.200000048
KKA23,raw,0,0,0.001,47,none,0.9498270833,1,1,0,0,-12.44627571,15.29037189,-51.15683365,0.4193585515,85.50287703,0,0,-55.15459061,43.09514618,-101.6661911,0.359171927,78.82034558,26.9382019,4.600246906,3.238671541,0.04040328413,0.02722624131,0.05386377126,0,1.200000048,0.0143507449,0.01107520796,0.01915550604,0,1.200000048
KKA23,raw,0,0,0.001,48,none,0.9547104167,1,1,0,0,-13.07091045,15.29664803,-43.65396881,0.4142689109,85.59794271,0,0,-49.93649673,42.44984436,-101.6345978,0.3603722155,79.32750136,27.06635666,4.584254742,3.274861813,0.04053514823,0.03049570508,0.05463377386,0,1.200000048,0.01464329287,0.01049726456,0.0191933699,0,1.200000048
KKA23,raw,0,0,0.001,49,none,0.9532395833,1,1,0,0,-13.0150938,14.70541763,-40.90615463,0.4110332727,86.46318665,0,0,-48.59581757,41.85944366,-101.2390747,0.3563849032,80.01118096,27.0052166,4.574288845,3.358281851,0.0416861847,0.03010676615,0.05343609676,0,1.200000048,0.01463555451,0.01153587922,0.02244240977,0,1.200000048
KKA23,raw,0,0,0.001,50,none,0.9537479167,0.5550000072,0.5550000072,0,0,-14.56376171,15.21281052,-39.41989136,0.3803880811,85.09048348,0,0,-51.59598923,40.51023865,-102.6702347,0.3339303732,77.18635096,27.18423271,4.527922153,3.469697952,0.0402222164,0.02789645083,0.05350999907,0,1.200000048,0.0142268911,0.01059020311,0.02041325718,0,1.200000048
KKA23,std,0,1,0.001,1,none,0.980525,1,1,0,0,-0.9908468127,14.51232243,-6.789256573,0.649345696,75.02715005,0,0,-6.117925167,13.76876163,-19.2140789,0.5125259757,75.6095134,3.527454853,0.9305145741,0.9732553363,0.04264425859,0.01917360723,0.0673860237,0,1.200000048,0.04484862462,0.02307641692,0.07437761128,0,1.200000048
KKA23,std,0,1,0.001,2,none,0.9870729167,1,1,0,0,-1.248339415,20.76972198,-7.609122753,0.6598000526,77.24276979,0,0,-16.6240921,22.1219101,-35.09929657,0.420417428,79.41384091,5.058915138,1.155547738,1.034527183,0.02957880497,0.02112472989,0.04334260523,0,1.200000048,0.02792145126,0.0191600658,0.03882648423,0,1.200000048
KKA23,std,0,1,0.001,3,none,0.9885395833,1,1,0,0,-1.461001635,23.45751953,-10.42131233,0.6591745615,79.04227924,0,0,-23.95561218,27.9366169,-51.98944092,0.3977775276,79.50880929,6.136031628,1.308114886,1.023331761,0.0262836311,0.01805621013,0.03658372164,0,1.200000048,0.02207683586,0.01482738275,0.03117497638,0,1.200000048
KKA23,std,0,1,0.001,4,none,0.9885083333,1,1,0,0,-1.564873695,25.69955063,-8.269866943,0.6562985182,79.86686597,0,0,-29.05927086,32.18041229,-51.85049057,0.3818194866,79.65427193,7.000580788,1.451299906,0.9947968721,0.02407280914,0.01755123399,0.03560511768,0,1.200000048,0.01912137121,0.01322547812,0.02735987492,0,1.200000048
KKA23,std,0,1,0.001,5,none,0.9883708333,1,1,0,0,-1.727603436,26.22681999,-11.09761429,0.6528256536,81.45549016,0,0,-28.79388809,33.83027649,-60.37371063,0.3940335214,81.1200601,7.571138382,1.536512256,0.9512888789,0.02369805798,0.01623569801,0.03335142881,0,1.200000048,0.01803440601,0.01266948972,0.02926231548,0,1.200000048
KKA23,std,0,1,0.001,6,none,0.9890333333,1,1,0,0,-2.499995232,26.29549599,-9.860876083,0.6462792158,82.95874137,0,0,-28.27078438,35.39858246,-57.88975525,0.4158880115,81.99078486,8.146777153,1.589992285,0.9461215734,0.02331853658,0.01509834547,0.03157102689,0,1.200000048,0.01745131053,0.01116833277,0.02567152493,0,1.200000048
KKA23,std,0,1,0.001,7,none,0.988875,1,1,0,0,-2.354438066,28.10370636,-12.08129215,0.6419921517,82.9906131,0,0,-34.81702423,39.18726349,-82.07794189,0.3944994807,81.9488016,8.696937561,1.670610666,0.9166275859,0.02208365127,0.01516012847,0.03116787598,0,1.200000048,0.01582484692,0.01033671759,0.0237421114,0,1.200000048
KKA23,std,0,1,0.001,8,none,0.9884916667,1,1,0,0,-2.984315634,29.56326294,-11.50696278,0.6413781643,82.75270558,0,0,-39.40424728,43.03722382,-78.97624207,0.3874874115,81.6996588,9.192695618,1.740320921,0.9342460632,0.02085487731,0.01523480937,0.02994360961,0,1.200000048,0.01443429943,0.01012923755,0.02094837464,0,1.200000048
KKA23,std,0,1,0.001,9,none,0.9881104167,1,1,0,0,-2.712919474,30.29253006,-14.44076347,0.643030107,83.06034967,0,0,-38.5703392,44.62802124,-68.84024811,0.3940268457,81.77967407,9.642187119,1.80179739,0.892670393,0.02036085539,0.013199348,0.02731100656,0,1.200000048,0.01380813122,0.009795118123,0.02054299414,0,1.200000048
KKA23,std,0,1,0.001,10,none,0.9883604167,1,1,0,0,-3.481514454,30.12740135,-9.867768288,0.6276362538,83.53929743,0,0,-40.103405,44.99200058,-83.00569153,0.3930547535,82.44821151,10.04913902,1.864091277,0.9138345718,0.0204962045,0.0123582324,0.02771272138,0,1.200000048,0.013607339,0.009724521078,0.0215944685,0,1.200000048
KKA23,std,0,1,0.001,11,none,0.9886708333,1,1,0,0,-3.270461559,32.35870743,-13.43271255,0.6402633786,83.64972809,0,0,-42.91645813,47.84576035,-74.87540436,0.392351836,82.42570491,10.45518494,1.916584611,0.9166445136,0.01905635372,0.01385684218,0.02448009327,0,1.200000048,0.0128786182,0.00849332381,0.01730696484,0,1.200000048
KKA23,std,0,1,0.001,12,none,0.98864375,1,1,0,0,-3.406132936,33.22357559,-12.87737942,0.6402854323,83.77725907,0,0,-44.87413406,49.41874313,-87.82439423,0.387326479,82.48318365,10.81706333,1.976123214,0.9312682152,0.01851388812,0.01379667222,0.02580887824,0,1.200000048,0.01251088828,0.008861931972,0.01694159023,0,1.200000048
KKA23,std,0,1,0.001,13,none,0.9883520833,1,1,0,0,-4.529354095,32.46205139,-15.92189121,0.6250556111,84.43621751,0,0,-45.11494827,50.44896698,-82.79344177,0.3943906724,83.09856453,11.10274792,1.978827357,0.9312959909,0.01893048361,0.01336523704,0.02423892729,0,1.200000048,0.01228486095,0.008973793127,0.01766670868,0,1.200000048
KKA23,std,0,1,0.001,14,none,0.98836875,1,1,0,0,-4.007601261,33.63150787,-14.08796883,0.6257351637,84.31717972,0,0,-45.92884827,50.89526367,-94.88889313,0.3902435899,83.31685504,11.46634007,2.017883778,0.9378569722,0.01844834909,0.01249073353,0.02481970191,0,1.200000048,0.01214893814,0.008263162337,0.01517429482,0,1.200000048
KKA23,std,0,1,0.001,15,none,0.98825625,1,1,0,0,-4.284374714,33.45632172,-21.05820084,0.6245442629,84.84607233,0,0,-46.42016602,52.18050003,-84.94564819,0.3934415281,83.68726213,11.69557476,2.042518854,0.9420982599,0.01851656847,0.01273939945,0.0263920892,0,1.200000048,0.01189549547,0.008679172955,0.01694754139,0,1.200000048
KKA23,std,0,1,0.001,16,none,0.9888895833,1,1,0,0,-4.769160748,33.48599243,-14.47829819,0.6179659367,85.38248895,0,0,-46.45692825,51.70671463,-88.5171051,0.3927614391,83.92181562,11.94350815,2.05888176,0.9745494127,0.01841535978,0.01266540308,0.02340035699,0,1.200000048,0.01192359626,0.008991504088,0.01592176966,0,1.200000048
KKA23,std,0,1,0.001,17,none,0.989025,1,1,0,0,-5.005709171,33.44782639,-18.00553513,0.6181316376,85.34702743,0,0,-46.49397278,53.27767944,-71.59018707,0.3963309228,83.91624801,12.22480297,2.076098919,0.9682426453,0.01852222905,0.01378545817,0.02251048386,0,1.200000048,0.0116067417,0.008944394998,0.0164364595,0,1.200000048
KKA23,std,0,1,0.001,18,none,0.98880625,1,1,0,0,-4.682900906,33.75474167,-14.15565968,0.6239270568,85.34176384,0,0,-48.3321228,53.86483383,-90.06378937,0.3898909092,83.94842181,12.40811729,2.116366148,0.9793044329,0.01814914495,0.01200670376,0.02369215712,0,1.200000048,0.01146084443,0.008210593835,0.01449870784,0,1.200000048
KKA23,std,0,1,0.001,19,none,0.9887875,1,1,0,0,-5.556410313,34.98056793,-21.40674782,0.6182570457,84.99008407,0,0,-51.1095314,56.01444244,-85.90077972,0.3935814202,83.27159411,12.7389946,2.12609005,1.013585925,0.01771313325,0.01107005961,0.02350685373,0,1.200000048,0.01105713658,0.007634012029,0.01420176681,0,1.200000048
KKA23,std,0,1,0.001,20,none,0.98815625,1,1,0,0,-5.149087429,34.38404083,-16.22769547,0.6165281534,86.41781375,0,0,-48.06068039,54.63568878,-83.47206879,0.3965308964,84.58637005,12.9516325,2.122115135,1.020464897,0.01793863997,0.01388446894,0.02283444256,0,1.200000048,0.01132816356,0.008847149089,0.01506968681,0,1.200000048
KKA23,std,0,1,0.001,21,none,0.9885729167,1,1,0,0,-5.353280544,35.04956818,-16.58676529,0.6191062331,85.67816028,0,0,-50.04576492,55.48747635,-98.81498718,0.3966149688,83.98929045,13.12132931,2.1382339,0.9972805977,0.01762649976,0.01405238546,0.02139711753,0,1.200000048,0.01115833316,0.007509964053,0.01461707614,0,1.200000048
KKA23,std,0,1,0.001,22,none,0.9887291667,1,1,0,0,-6.340648174,34.75558472,-18.10211945,0.6089473367,86.44837203,0,0,-48.16098785,53.51218033,-77.00522614,0.3945989609,84.21098355,13.34055328,2.145981312,1.004169703,0.01782426052,0.01353161503,0.02327093109,0,1.200000048,0.01150014158,0.0081807971,0.01596707106,0,1.200000048
KKA23,std,0,1,0.001,23,none,0.98865,1,1,0,0,-5.646386147,34.8806076,-17.3823967,0.6077778935,86.05915877,0,0,-49.25694275,56.8092804,-90.29804993,0.3900867105,84.05001063,13.56915283,2.154532909,1.020994306,0.01769452356,0.01214520354,0.02247950062,0,1.200000048,0.01093522087,0.007824230008,0.01396218408,0,1.200000048
KKA23,std,0,1,0.001,24,none,0.98863125,1,1,0,0,-6.049951553,35.10633469,-19.17137718,0.6122785211,86.39394803,0,0,-50.69091415,54.96636581,-88.44814301,0.3918181956,84.21309437,13.76799011,2.170552731,0.9878708124,0.0175292585,0.01157315355,0.02248655446,0,1.200000048,0.01125955395,0.008351461031,0.01445380505,0,1.200000048
