arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
LL,std,0,0,0.001,1,none,0.9842958333,1,1,0,0,-0.2598351836,13.09681702,-4.858189583,0.5327501297,70.52001434,0,0,0.41963467,9.312799454,-8.615712166,0.5642501116,66.53261718,2.687678337,0.9132779837,1.390422821
LL,std,0,0,0.001,2,none,0.9786645833,1,1,0,0,-2.055321455,20.29780197,-8.469558716,0.5080000758,71.53623673,0,0,-11.24463367,15.21157074,-27.32034302,0.3167500496,76.98927416,4.103321075,1.155641317,1.625204206
LL,std,0,0,0.001,3,none,0.9814625,1,1,0,0,-2.610827208,20.94722748,-9.072544098,0.4945000708,73.783708,0,0,-15.25191402,16.89309692,-34.43744278,0.2792500257,77.22111598,4.779510975,1.302993178,1.629669428
LL,std,0,0,0.001,4,none,0.98034375,1,1,0,0,-3.180434942,23.22293663,-10.14247894,0.4982501268,74.29524772,0,0,-21.71002007,20.41703987,-43.41534042,0.2154999822,75.86340622,5.552008629,1.420900226,1.643736243
LL,std,0,0,0.001,5,none,0.9816729167,1,1,0,0,-3.953751802,25.49957085,-12.45467949,0.4892500937,74.71847452,0,0,-25.05559921,23.76225471,-47.0544014,0.2094999552,78.23058579,6.09624958,1.538429976,1.649750352
LL,std,0,0,0.001,6,none,0.9814979167,1,1,0,0,-4.447453976,27.42307854,-12.32360554,0.4840001166,73.90967386,0,0,-31.70394516,26.41119766,-51.51491547,0.1884999573,75.38290466,6.550201416,1.611750484,1.645612955
LL,std,0,0,0.001,7,none,0.9819833333,1,1,0,0,-4.11307621,29.52121544,-12.04342651,0.4922501147,73.54946069,0,0,-37.56082916,28.82187653,-66.91802216,0.1629999578,74.85333159,6.923446178,1.670094848,1.673719883
LL,std,0,0,0.001,8,none,0.9813958333,1,1,0,0,-5.22721529,29.91152763,-14.62711906,0.4825001061,74.86140442,0,0,-35.64628983,29.64049911,-60.32240295,0.1704999655,76.01953969,7.253502846,1.726976275,1.659180403
LL,std,0,0,0.001,9,none,0.9812958333,1,1,0,0,-5.868924141,29.54925537,-12.09472752,0.4787501097,75.35176907,0,0,-40.79368591,31.6383934,-69.30321503,0.1637499481,74.71255375,7.606598377,1.810322046,1.646648169
LL,std,0,0,0.001,10,none,0.9796645833,1,1,0,0,-5.652373314,30.14153099,-16.64154243,0.4780001044,75.28216038,0,0,-43.70827103,31.45841217,-66.0435791,0.1524999589,72.14337556,7.963319778,1.878739119,1.641994834
LL,std,0,0,0.001,11,none,0.9812479167,1,1,0,0,-5.934011459,31.28393936,-19.53613663,0.4742500782,75.25330733,0,0,-45.08402634,35.13140869,-64.83130646,0.155499965,73.26288003,8.257795334,1.958031774,1.654372334
LL,std,0,0,0.001,12,none,0.98123125,1,1,0,0,-5.91492033,31.66765785,-16.47273064,0.473500073,76.05049481,0,0,-46.80883408,36.5953064,-75.62326813,0.1584999561,73.1234347,8.541371346,1.991809011,1.623857498
LL,std,0,0,0.001,13,none,0.9814666667,1,1,0,0,-6.831145763,32.75988007,-16.51122284,0.4750001132,76.27032591,0,0,-47.33078766,35.86672211,-69.53527832,0.150249958,74.80622035,8.8173666,2.010594368,1.594829679
LL,std,0,0,0.001,14,none,0.9808020833,1,1,0,0,-6.568823338,32.87792587,-16.92980194,0.4772500694,76.17728012,0,0,-49.23817825,37.61859512,-75.26113129,0.155499965,75.10681394,8.99626255,2.018270016,1.584370375
LL,std,0,0,0.001,15,none,0.9817666667,1,1,0,0,-5.807770252,32.97389603,-20.04321671,0.4712501168,76.43018884,0,0,-50.15708542,39.63382721,-77.20091248,0.1569999605,76.26935182,9.300127029,2.063225031,1.641853094
