step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss
0,A_w100_T10000_std_lr0.01_s0,0.32,0.0155556,0.31,7.65159,5.1416,0.180473,0.502818,0,0.244314,4.69758,0.0520084,19.4194,0.102021,9.80195,8.88249,0.32,0.220519
0,A_w100_T10000_std_lr0.01_s1,0.17,0.0155556,0.15,8.32813,4.95191,0.182001,0.499111,0.00020202,3.27268,27.3576,0.119626,19.486,0.101496,9.85259,9.48389,0.17,1.42114
0,A_w100_T10000_std_lr0.01_s2,0.23,0.00505051,0.2,9.66138,5.11701,0.177161,0.500576,0,7.28849,49.5329,0.147144,19.4774,0.0900895,11.1001,10.1355,0.23,2.00389
0,A_w100_T10000_std_lr0.01_s3,0.22,0.0262626,0.2,6.99951,4.96739,0.180199,0.499061,0,5.85045,75.6685,0.0773169,19.4481,0.0926619,10.7919,9.8018,0.22,2.78781
0,A_w100_T10000_std_lr0.01_s4,0.32,0.0222222,0.26,6.81294,5.07125,0.180389,0.499343,0,2.5879,71.1496,0.0363727,19.4646,0.0930768,10.7438,9.60528,0.32,2.15485
0,A_w100_T10000_std_lr0.01_s5,0.19,0.00525253,0.17,10.1099,5.23196,0.181446,0.500061,0,0.318929,8.67838,0.0367499,19.4685,0.106107,9.42447,8.73466,0.19,0.642262
0,A_w100_T10000_std_lr0.01_s6,0.23,0.020404,0.22,7.4613,4.77895,0.183865,0.498465,0,0.103044,11.2242,0.00918056,19.35,0.0992404,10.0765,9.97843,0.23,0.485474
0,A_w100_T10000_std_lr0.01_s7,0.32,0.0171717,0.3,7.48566,4.71701,0.177917,0.500869,0,1.06984,21.7858,0.0491075,19.5166,0.0885439,11.2938,9.9542,0.32,1.07473
0,A_w100_T10000_std_lr0.01_s8,0.21,0.0250505,0.21,6.63665,4.94345,0.184968,0.50201,0,156.144,88.847,1.75744,19.4,0.114499,8.73367,7.36299,0.21,5.69894
0,A_w100_T10000_std_lr0.01_s9,0.24,0.00707071,0.2,9.88666,5.34023,0.177113,0.49898,0,29.5444,44.4744,0.6643,19.5772,0.0928782,10.7668,9.76777,0.24,3.62893
1000,A_w100_T10000_std_lr0.01_s0,0.32,0.00363636,0.32,9.88185,5.13241,0.181201,0.503626,0,0.257542,2.45841,0.104759,19.4142,0.103113,9.69806,8.75961,0.32,0.122959
1000,A_w100_T10000_std_lr0.01_s1,0.18,0.00505051,0.17,12.3096,5.04644,0.182994,0.498384,0.00020202,5.24242,15.4336,0.339675,19.4611,0.103805,9.6334,9.29005,0.18,0.417191
1000,A_w100_T10000_std_lr0.01_s2,0.22,0.0020202,0.22,15.1032,5.68494,0.178444,0.500848,0,2.66896,59.1437,0.0451267,19.418,0.0912571,10.9581,9.87583,0.22,0.94601
1000,A_w100_T10000_std_lr0.01_s3,0.25,0.00282828,0.24,12.276,5.30653,0.17974,0.498667,0,4.56986,56.5942,0.0807478,19.4395,0.093325,10.7152,9.77865,0.25,0.659734
1000,A_w100_T10000_std_lr0.01_s4,0.34,0.00222222,0.29,12.0544,5.37708,0.180988,0.499727,0,8.13956,21.5163,0.378298,19.4403,0.0932503,10.7238,9.0449,0.34,0.259792
1000,A_w100_T10000_std_lr0.01_s5,0.19,0.00383838,0.17,11.7579,5.15989,0.182177,0.500788,0,0.1754,3.94227,0.0444922,19.444,0.109537,9.12934,8.3832,0.19,0.108861
1000,A_w100_T10000_std_lr0.01_s6,0.25,0.00242424,0.24,11.8166,5.31976,0.184184,0.498384,0,0.409884,10.2951,0.0398137,19.3045,0.101692,9.83357,9.58318,0.25,0.169973
1000,A_w100_T10000_std_lr0.01_s7,0.33,0.00242424,0.3,12.5702,4.99871,0.177376,0.500495,0,2.08087,21.6476,0.0961245,19.5099,0.0888274,11.2578,9.47081,0.33,0.294343
1000,A_w100_T10000_std_lr0.01_s8,0.26,0.00141414,0.25,13.5902,5.65143,0.186983,0.50197,0,4.00548,27.4269,0.146042,19.325,0.116633,8.57388,7.04724,0.26,0.447877
1000,A_w100_T10000_std_lr0.01_s9,0.27,0.00141414,0.24,14.694,6.2754,0.176864,0.500465,0,0.719153,24.3915,0.0294838,19.5479,0.09321,10.7285,9.29513,0.27,0.345168
2000,A_w100_T10000_std_lr0.01_s0,0.32,0.00262626,0.32,10.9466,5.12408,0.181594,0.504212,0,0.184283,3.02229,0.0609748,19.4102,0.103492,9.66257,8.73126,0.32,0.0746281
2000,A_w100_T10000_std_lr0.01_s1,0.18,0.00484848,0.17,13.5097,5.09208,0.183335,0.498798,0,0.158007,10.0936,0.0156542,19.4427,0.106948,9.3503,9.04106,0.18,0.153093
2000,A_w100_T10000_std_lr0.01_s2,0.23,0.00363636,0.22,16.3267,5.80508,0.17971,0.501101,0,2.94072,69.0308,0.0426001,19.3778,0.0913308,10.9492,9.8029,0.23,0.599594
2000,A_w100_T10000_std_lr0.01_s3,0.26,0.00242424,0.25,13.8276,5.50357,0.180327,0.498768,0,0.990336,31.6092,0.0313306,19.4036,0.0959549,10.4216,9.16139,0.26,0.236683
2000,A_w100_T10000_std_lr0.01_s4,0.31,0.00222222,0.3,12.3334,5.24695,0.181271,0.49996,0,1.23734,11.2995,0.109504,19.4168,0.0929746,10.7556,8.53034,0.31,0.0785452
