task,arm,seed,online_acc,online_loss,train_acc,train_loss,val_acc,val_loss,samples,steps,online_global_acc,train_global_acc,val_global_acc,train_seconds,seconds,online_chunks
11,ELU,0,0.7616479992866516,0.6473905294075012,0.8412,0.4311517425537109,0.776,0.5777348022460937,62500,500,0.7612000107765198,0.8412,0.776,31.39790494501358,32.705859674024396,"[0.670799970626831, 0.7553600072860718, 0.7772799730300903, 0.7935999631881714, 0.811199963092804]"
12,ELU,0,0.7708320021629333,0.6193642748851775,0.8624,0.38073327598571777,0.828,0.48296829223632814,62500,500,0.770576000213623,0.8624,0.828,31.398596667975653,32.71365143900039,"[0.676639974117279, 0.763439953327179, 0.7873599529266357, 0.805359959602356, 0.8213599920272827]"
13,ELU,0,0.800000011920929,0.5093031643276215,0.8732,0.31061370239257813,0.836,0.4449010009765625,62500,500,0.7995839715003967,0.8732,0.836,31.414157875988167,32.719108833989594,"[0.726639986038208, 0.7915199995040894, 0.8144800066947937, 0.8315199613571167, 0.8358399868011475]"
14,ELU,0,0.7593280076980591,0.6728114112625122,0.7944,0.5520069389343262,0.692,0.8901101989746094,62500,500,0.7589439749717712,0.7944,0.692,31.39276581403101,32.70568266895134,"[0.657039999961853, 0.7505599856376648, 0.7767999768257141, 0.7960000038146973, 0.8162399530410767]"
15,ELU,0,0.768671989440918,0.6301397959079742,0.8712,0.3651905632019043,0.8,0.552070556640625,62500,500,0.768127977848053,0.8712,0.8,31.40673920098925,32.71677462104708,"[0.6620799899101257, 0.7656799554824829, 0.790399968624115, 0.806719958782196, 0.8184799551963806]"
16,ELU,0,0.8310080170631409,0.4748870725374222,0.9028,0.27639787483215333,0.832,0.5243623657226563,62500,500,0.8307039737701416,0.9028,0.832,31.40257634804584,32.722309202014,"[0.7389599680900574, 0.8246399760246277, 0.8509599566459656, 0.862559974193573, 0.8779199719429016]"
17,ELU,0,0.8989599943161011,0.2977430612745285,0.9592,0.12122210655212402,0.884,0.3586827087402344,62500,500,0.898527979850769,0.9592,0.884,31.397480062034447,32.72013800899731,"[0.8235999941825867, 0.9001599550247192, 0.9163199663162231, 0.9228000044822693, 0.9319199919700623]"
18,ELU,0,0.7406079769134521,0.6817222954978942,0.83,0.47470082244873046,0.792,0.6528471984863281,62500,500,0.7402880191802979,0.83,0.792,31.405619452998508,32.87323267501779,"[0.6380000114440918, 0.7323200106620789, 0.7556799650192261, 0.7803999781608582, 0.7966399788856506]"
19,ELU,0,0.7162879705429077,0.7606726096801757,0.8204,0.49670201110839846,0.768,0.6827406921386718,62500,500,0.7159680128097534,0.8204,0.768,31.40590582799632,32.71004866203293,"[0.6166399717330933, 0.7106399536132812, 0.7358399629592896, 0.7521599531173706, 0.7661599516868591]"
20,ELU,0,0.7631199955940247,0.634671238002777,0.8424,0.42067697563171386,0.78,0.6038283081054687,62500,500,0.7625439763069153,0.8424,0.78,31.40669621201232,32.728152527008206,"[0.6665599942207336, 0.7574399709701538, 0.7796799540519714, 0.7999199628829956, 0.8119999766349792]"
21,ELU,0,0.8057119846343994,0.5176974402904511,0.8968,0.28430546875,0.84,0.5109806060791016,62500,500,0.8053600192070007,0.8968,0.84,31.414120594970882,32.730484817991965,"[0.7054399847984314, 0.8063199520111084, 0.8253600001335144, 0.8399199843406677, 0.8515200018882751]"
22,ELU,0,0.7962560057640076,0.5659680105895996,0.8844,0.3273184009552002,0.852,0.4496284484863281,62500,500,0.7959200143814087,0.8844,0.852,31.40513073198963,32.728051283047535,"[0.6935200095176697, 0.7924000024795532, 0.8161599636077881, 0.8350399732589722, 0.8441599607467651]"
23,ELU,0,0.8267199993133545,0.49332671992111204,0.882,0.32204004974365236,0.844,0.5097840576171875,62500,500,0.8263199925422668,0.882,0.844,31.394503080984578,32.71165645099245,"[0.7268799543380737, 0.8228799700737, 0.8481599688529968, 0.8635199666023254, 0.8721599578857422]"
24,ELU,0,0.7484639883041382,0.6598797797317505,0.8292,0.44595339517593385,0.78,0.6420982055664063,62500,500,0.7480639815330505,0.8292,0.78,31.396370864997152,32.710603520972654,"[0.6627999544143677, 0.7424799799919128, 0.7653599977493286, 0.7815999984741211, 0.7900799512863159]"
25,ELU,0,0.8039680123329163,0.5385718020591735,0.8884,0.3130167788505554,0.792,0.6271627197265625,62500,500,0.8035200238227844,0.8884,0.792,31.406994995020796,32.70887175295502,"[0.7023999691009521, 0.7960799932479858, 0.8247999548912048, 0.8459199666976929, 0.8506399989128113]"
26,ELU,0,0.7395839691162109,0.681024026807785,0.8452,0.44030431632995604,0.752,0.7334536743164063,62500,500,0.739296019077301,0.8452,0.752,31.401845112035517,32.716963689017575,"[0.6444799900054932, 0.7272799611091614, 0.7567200064659119, 0.772879958152771, 0.7965599894523621]"
27,ELU,0,0.8316799998283386,0.4643923531255722,0.9112,0.2526912669181824,0.868,0.410997314453125,62500,500,0.8312640190124512,0.9112,0.868,31.408852624997962,32.73305425100261,"[0.7400000095367432, 0.8245599865913391, 0.853119969367981, 0.8602399826049805, 0.8804799914360046]"
28,ELU,0,0.7983840107917786,0.5539142639045715,0.9064,0.2768813270568848,0.808,0.5213983764648438,62500,500,0.7979679703712463,0.9064,0.808,31.40233446197817,32.89067284198245,"[0.689520001411438, 0.7903199791908264, 0.8195199966430664, 0.8395199775695801, 0.8530399799346924]"
29,ELU,0,0.747327983379364,0.6621880295639038,0.8312,0.44865279502868655,0.704,0.7653125610351562,62500,500,0.7469760179519653,0.8312,0.704,31.413934949960094,32.71576050197473,"[0.6467199921607971, 0.7347999811172485, 0.7610399723052979, 0.791439950466156, 0.8026399612426758]"
30,ELU,0,0.7454879879951477,0.6294558350944519,0.8368,0.40677052783966067,0.696,0.8063031311035156,62500,500,0.7451199889183044,0.8368,0.696,31.420510672032833,32.727031374000944,"[0.641759991645813, 0.7311999797821045, 0.7631999850273132, 0.786080002784729, 0.8051999807357788]"
31,ELU,0,0.7698239684104919,0.5903343773670197,0.8592,0.36619845180511473,0.736,0.6931118469238281,62500,500,0.7698879837989807,0.8592,0.736,31.41315526497783,32.71489726100117,"[0.65447998046875, 0.7612800002098083, 0.7918399572372437, 0.8135199546813965, 0.8279999494552612]"
32,ELU,0,0.8137919902801514,0.47249192330932616,0.8936,0.2733837375640869,0.816,0.5878321838378906,62500,500,0.8134880065917969,0.8936,0.816,31.408801899000537,32.72580398601713,"[0.7247999906539917, 0.8029599785804749, 0.8291199803352356, 0.852400004863739, 0.8596799969673157]"
33,ELU,0,0.8316799998283386,0.45115006995391843,0.916,0.22938525218963624,0.82,0.495174560546875,62500,500,0.8313120007514954,0.916,0.82,31.41583555098623,32.72761065600207,"[0.7347999811172485, 0.8269599676132202, 0.8517599701881409, 0.8681599497795105, 0.8767199516296387]"
34,ELU,0,0.69268798828125,0.8199384989585876,0.8136,0.5046484481811524,0.756,0.7375106201171875,62500,500,0.6921119689941406,0.8136,0.756,31.410519062017556,32.72998532198835,"[0.5737599730491638, 0.6754399538040161, 0.7169599533081055, 0.7361599802970886, 0.7611199617385864]"
35,ELU,0,0.7672799825668335,0.6335534002895354,0.8632,0.37399872131347656,0.688,0.9412068481445313,62500,500,0.7667840123176575,0.8632,0.688,31.402796167996712,32.721065621008165,"[0.6820799708366394, 0.7573599815368652, 0.7787999510765076, 0.7987200021743774, 0.8194400072097778]"
36,ELU,0,0.7676479816436768,0.6149025695972442,0.866,0.37224471054077146,0.708,0.8625013427734375,62500,500,0.7672479748725891,0.866,0.708,31.393332779989578,32.70299460802926,"[0.6481599807739258, 0.7487199902534485, 0.792639970779419, 0.8154399991035461, 0.8332799673080444]"
37,ELU,0,0.7100639939308167,0.7607717869968414,0.8164,0.4893894256591797,0.668,0.9822651062011719,62500,500,0.7097280025482178,0.8164,0.668,31.40661754697794,32.72360210301122,"[0.6002399921417236, 0.6957600116729736, 0.7251200079917908, 0.7528799772262573, 0.7763199806213379]"
38,ELU,0,0.8060799837112427,0.5400361578979492,0.8876,0.311271378326416,0.808,0.5990498962402344,62500,500,0.8056479692459106,0.8876,0.808,31.40829653100809,32.88200540601974,"[0.7008000016212463, 0.7951200008392334, 0.8249599933624268, 0.847279965877533, 0.8622399568557739]"
39,ELU,0,0.7708479762077332,0.6062368626775742,0.87,0.35260574836730957,0.724,0.803227783203125,62500,500,0.7704640030860901,0.87,0.724,31.403173242986668,32.71425191999879,"[0.6654399633407593, 0.7559199929237366, 0.7873599529266357, 0.8155999779701233, 0.8299199938774109]"
40,ELU,0,0.8377599716186523,0.4497584704961777,0.9372,0.19318141860961915,0.82,0.5890697937011719,62500,500,0.8371999859809875,0.9372,0.82,31.412816533993464,32.72893759602448,"[0.7423200011253357, 0.8288799524307251, 0.8576799631118774, 0.8718400001525879, 0.8880800008773804]"
