seed,arm,k,s,neffT2,zero2,gtr2,zarm2,dmean2,effbar2,neffS2,zeroS2
35,S2dyn_10r,1,0,0.0032577057921062556,0.978675,0.0024857269843419393,-0.5272941124510718,-64.1465278834775,-64.67382199592858,0.0032577057921062556,0.978675
35,S2dyn_10r,1,750,0.000473072037832898,0.9978916666666666,0.0001819737896323204,0.32385083961245936,-80.79203728653391,-80.46818644692145,0.000473072037832898,0.9978916666666666
35,S2dyn_10r,1,1500,0.0006012164468648428,0.9965666666666667,0.00026363701075315477,0.829129264328846,-79.76123689566651,-78.93210763133767,0.0006012164468648428,0.9965666666666667
35,S2dyn_10r,1,2250,0.0011686468814036774,0.99415,0.0007410617033640544,1.7951420940564886,-78.27174134328564,-76.47659924922915,0.0011686468814036774,0.99415
35,S2dyn_10r,1,3000,0.0022178946798509518,0.9886166666666667,0.001666452864309152,2.038945030600182,-75.70394739411846,-73.66500236351828,0.0022178946798509518,0.9886166666666667
35,S2dyn_10r,1,3750,0.0038609269502627654,0.98085,0.0032886530617872874,3.74950832082363,-76.40398770285249,-72.65447938202885,0.0038609269502627654,0.98085
35,S2dyn_10r,1,4500,0.005340149442607727,0.9759166666666667,0.0046969722201426825,3.5343769909329588,-74.00844210864007,-70.47406511770711,0.005340149442607727,0.9759166666666667
35,S2dyn_10r,1,5250,0.006917025426708926,0.9692,0.006222844136257967,5.131499123749329,-73.4216752427275,-68.29017611897817,0.006917025426708926,0.9692
35,S2dyn_10r,1,6000,0.00908185377274116,0.9615666666666667,0.008326465317606927,5.179908532247196,-72.50982549603034,-67.32991696378315,0.00908185377274116,0.9615666666666667
35,S2dyn_10r,2,0,0.00908185377274116,0.9615666666666667,0.008326465317606927,5.179908532247196,-72.50982549603034,-67.32991696378315,0.00908185377274116,0.9615666666666667
35,S2dyn_10r,2,750,0.000658942707001623,0.9972333333333333,0.0004172545477747917,-2.231272145251208,-89.58145527371614,-91.81272741896736,0.000658942707001623,0.9972333333333333
35,S2dyn_10r,2,1500,0.0009598274504786598,0.9959166666666667,0.0007174956813454628,-1.2653211505086477,-88.74500541116893,-90.01032656167759,0.0009598274504786598,0.9959166666666667
35,S2dyn_10r,2,2250,0.0013050138769287638,0.9941416666666667,0.0010014742558201153,-1.071898314527105,-87.95078170850525,-89.02268002303235,0.0013050138769287638,0.9941416666666667
35,S2dyn_10r,2,3000,0.001528488310938099,0.9926666666666667,0.0012459572980801263,-0.7177908230448345,-87.08871359645575,-87.80650441950058,0.001528488310938099,0.9926666666666667
35,S2dyn_10r,2,3750,0.0022269162074528732,0.9897166666666667,0.0018721220205227534,-0.7757195122528316,-86.59052098732391,-87.36624049957675,0.0022269162074528732,0.9897166666666667
35,S2dyn_10r,2,4500,0.002663000771553033,0.9884333333333334,0.002307952148715655,-0.6667372021648198,-85.94759503505529,-86.61433223722011,0.002663000771553033,0.9884333333333334
35,S2dyn_10r,2,5250,0.0033088403504793118,0.9875333333333334,0.0028783686051766077,-1.3186027432706402,-85.7072344505916,-87.02583719386224,0.0033088403504793118,0.9875333333333334
35,S2dyn_10r,2,6000,0.0036048595797559136,0.9867166666666667,0.0032342277402679126,-0.4217974521223446,-86.81529167863975,-87.2370891307621,0.0036048595797559136,0.9867166666666667
35,S2dyn_m50,1,0,0.0032577057921062556,0.978675,0.0024857269843419393,-0.5272941124510718,-64.1465278834775,-64.67382199592858,0.0019676923062529944,0.9889833333333333
35,S2dyn_m50,1,750,0.0005814077957794285,0.9973583333333333,0.0002481046920021375,0.6491639356307297,-80.79203728653391,-80.14287335090319,0.0004548238634242012,0.9985083333333333
35,S2dyn_m50,1,1500,0.0008908987346318791,0.9957166666666667,0.0004897256349523862,1.2354504840345237,-79.76123689566651,-78.52578641163198,0.0006235418081485407,0.9976833333333334
35,S2dyn_m50,1,2250,0.00196533882020346,0.9896,0.0015114432205756505,2.4952162074284296,-78.27174134328564,-75.77652513585721,0.0011868594753223758,0.994525
35,S2dyn_m50,1,3000,0.007561705442387049,0.9753166666666667,0.0069280440921584766,3.0396701764807066,-75.70394739411846,-72.66427721763775,0.0037432902441322403,0.9873916666666667
35,S2dyn_m50,1,3750,0.016259209424959065,0.9610333333333333,0.015424575609962146,4.6054222885930445,-76.40398770285249,-71.79856541425944,0.008053472732789894,0.9801416666666667
35,S2dyn_m50,1,4500,0.024289501168929875,0.9492666666666667,0.023337962360183397,4.130170899822427,-74.00844210864007,-69.87827120881764,0.01205384645907797,0.9742916666666667
35,S2dyn_m50,1,5250,0.038081502885907934,0.9288333333333333,0.03701239710400502,6.3850277306661125,-73.4216752427275,-67.03664751206139,0.018929250222360562,0.9642083333333333
35,S2dyn_m50,1,6000,0.04727200287493864,0.9129166666666667,0.04611125862002373,6.9643186307722935,-72.50982549603034,-65.54550686525805,0.023408185657259408,0.9561833333333334
35,S2dyn_m50,2,0,0.04727200287493864,0.9129166666666667,0.04611125862002373,6.9643186307722935,-72.50982549603034,-65.54550686525805,0.023408185657259408,0.9561833333333334
35,S2dyn_m50,2,750,0.0158484696132428,0.973075,0.01536924370676279,1.9810274511426977,-89.58145527371614,-87.60042782257345,0.007793442859909075,0.9866166666666667
35,S2dyn_m50,2,1500,0.020156487202822225,0.9650833333333333,0.019542189450562,3.159888361568543,-88.74500541116893,-85.58511704960038,0.009962963079772921,0.9825
35,S2dyn_m50,2,2250,0.022178238185525688,0.960525,0.021471499407788117,2.9922620684767103,-87.95078170850525,-84.95851964002854,0.010698157404430458,0.9802
35,S2dyn_m50,2,3000,0.02735828012996319,0.952725,0.026578899398942788,3.855208429199331,-87.08871359645575,-83.23350516725641,0.013350272248034352,0.9764916666666666
35,S2dyn_m50,2,3750,0.0332636683170449,0.9451333333333334,0.03245414944986502,3.51284970196125,-86.59052098732391,-83.07767128536267,0.016340266034730072,0.9728333333333333
35,S2dyn_m50,2,4500,0.03815663448980779,0.9386583333333334,0.0372782721777757,3.0048716630222354,-85.94759503505529,-82.94272337203306,0.018763244449578432,0.96945
35,S2dyn_m50,2,5250,0.046146383894947796,0.9263833333333333,0.045109948570032914,3.1944441345361256,-85.7072344505916,-82.51279031605547,0.022632522906632056,0.9633666666666667
35,S2dyn_m50,2,6000,0.051938899259545444,0.919225,0.05091981812268496,3.8193919521313937,-86.81529167863975,-82.99589972650836,0.0257422256941717,0.95975
35,S2dyn_m25,1,0,0.0032577057921062556,0.978675,0.0024857269843419393,-0.5272941124510718,-64.1465278834775,-64.67382199592858,0.0011904937655570795,0.9946416666666666
35,S2dyn_m25,1,750,0.00045502041776741776,0.9984416666666667,0.00013913461118936538,-0.6167557587127472,-80.79203728653391,-81.40879304524665,0.00016333419114478533,0.9996333333333334
35,S2dyn_m25,1,1500,0.0004813389546245714,0.9980416666666667,0.0001500127211213112,-0.6882930854643093,-79.76123689566651,-80.44952998113082,0.00020589726198228656,0.999525
35,S2dyn_m25,1,2250,0.0005832363784561046,0.9969416666666666,0.0002139423668384552,-0.8657733732102594,-78.27174134328564,-79.1375147164959,0.0002274537108866263,0.9992333333333333
35,S2dyn_m25,1,3000,0.0012006952050410977,0.9925666666666667,0.0007932404324412346,-0.4483968093331088,-75.70394739411846,-76.15234420345156,0.00043581782894635906,0.9982166666666666
35,S2dyn_m25,1,3750,0.005006510520020629,0.9848333333333333,0.0044886238425970075,0.5940431985991231,-76.40398770285249,-75.80994450425337,0.0013194385523436442,0.9963083333333334
35,S2dyn_m25,1,4500,0.012663235076809403,0.964925,0.011900363978246847,2.6382882912607823,-74.00844210864007,-71.37015381737929,0.0032559170816753307,0.9911
35,S2dyn_m25,1,5250,0.030182983122806036,0.9340333333333334,0.029011559169491132,3.910664553951548,-73.4216752427275,-69.51101068877595,0.007301046923323233,0.9834083333333333
35,S2dyn_m25,1,6000,0.053554312536930555,0.9069583333333333,0.0521690867125988,5.09681304524258,-72.50982549603034,-67.41301245078776,0.013084620202865145,0.9771666666666666
35,S2dyn_m25,2,0,0.053554312536930555,0.9069583333333333,0.0521690867125988,5.09681304524258,-72.50982549603034,-67.41301245078776,0.013084620202865145,0.9771666666666666
35,S2dyn_m25,2,750,0.03203492971154747,0.948675,0.03125298075079918,3.207548127299813,-89.58145527371614,-86.37390714641633,0.00782142133347285,0.9876583333333333
35,S2dyn_m25,2,1500,0.04250328966909628,0.93705,0.04167854897280534,3.6786476635482743,-88.74500541116893,-85.06635774762066,0.010267975063813401,0.98465
35,S2dyn_m25,2,2250,0.049695284719410183,0.9279916666666667,0.048869594664871695,4.091783205354493,-87.95078170850525,-83.85899850315076,0.01196473412516629,0.9825583333333333
35,S2dyn_m25,2,3000,0.06347987156328969,0.9130916666666666,0.06259940312852462,5.822082743287486,-87.08871359645575,-81.26663085316827,0.015354563551238326,0.9791166666666666
35,S2dyn_m25,2,3750,0.0752255733266357,0.8995833333333333,0.07433815055688223,6.848043458788081,-86.59052098732391,-79.74247752853583,0.018267344181584176,0.9756333333333334
35,S2dyn_m25,2,4500,0.09678625293196713,0.8782833333333333,0.0957767720018824,9.710531504245816,-85.94759503505529,-76.23706353080946,0.023645749183855837,0.9702833333333334
35,S2dyn_m25,2,5250,0.10581228711336423,0.8703583333333333,0.10485925944000482,11.674652865030081,-85.7072344505916,-74.03258158556152,0.025457716740072255,0.9682333333333333
35,S2dyn_m25,2,6000,0.12090319611743874,0.8569083333333334,0.11993821333646774,15.114005056643842,-86.81529167863975,-71.7012866219959,0.029464557250498295,0.9645666666666667
35,S2dyn_s50,1,0,0.0032577057921062556,0.978675,0.0024857269843419393,-0.5272941124510718,-64.1465278834775,-64.67382199592858,0.0032577057921062556,0.978675
35,S2dyn_s50,1,750,0.00046746187279200367,0.9982833333333333,0.00014883843511343003,-0.2098855028862289,-80.79203728653391,-81.00192278942014,0.00046746187279200367,0.9982833333333333
35,S2dyn_s50,1,1500,0.0005148381218011737,0.997475,0.0001873509739836057,0.03895475499743285,-79.76123689566651,-79.72228214066908,0.0005148381218011737,0.997475
35,S2dyn_s50,1,2250,0.0007026910456272663,0.996025,0.00033800454338391624,0.28368343598659074,-78.27174134328564,-77.98805790729905,0.0007026910456272663,0.996025
35,S2dyn_s50,1,3000,0.0012498950135647064,0.9929416666666666,0.0007782434607545535,0.7670196390631647,-75.70394739411846,-74.9369277550553,0.0012498950135647064,0.9929416666666666
35,S2dyn_s50,1,3750,0.0012195964756337467,0.9919166666666667,0.0008443286011616389,1.5412053604087463,-76.40398770285249,-74.86278234244374,0.0012195964756337467,0.9919166666666667
35,S2dyn_s50,1,4500,0.0026249308809934624,0.984875,0.002095160527030627,2.2481071493885167,-74.00844210864007,-71.76033495925155,0.0026249308809934624,0.984875
35,S2dyn_s50,1,5250,0.0036505878887214066,0.9814166666666667,0.003126671207447847,2.5191851828326848,-73.4216752427275,-70.90249005989482,0.0036505878887214066,0.9814166666666667
35,S2dyn_s50,1,6000,0.0058507206609496746,0.969875,0.005232236628731092,4.35160923342737,-72.50982549603034,-68.15821626260298,0.0058507206609496746,0.969875
35,S2dyn_s50,2,0,0.0058507206609496746,0.969875,0.005232236628731092,4.35160923342737,-72.50982549603034,-68.15821626260298,0.0058507206609496746,0.969875
35,S2dyn_s50,2,750,0.0007866371110463267,0.9964416666666667,0.0005668165440360705,1.493802404752915,-89.58145527371614,-88.08765286896323,0.0007866371110463267,0.9964416666666667
35,S2dyn_s50,2,1500,0.000975166377400012,0.995675,0.000767661956946055,1.8632223949998714,-88.74500541116893,-86.88178301616907,0.000975166377400012,0.995675
35,S2dyn_s50,2,2250,0.0013747284216383512,0.9942416666666667,0.0010990354334314664,1.985347735698108,-87.95078170850525,-85.96543397280713,0.0013747284216383512,0.9942416666666667
35,S2dyn_s50,2,3000,0.0016787080108184999,0.99345,0.0013776569624741873,1.831851188840591,-87.08871359645575,-85.25686240761516,0.0016787080108184999,0.99345
35,S2dyn_s50,2,3750,0.0018296341944475274,0.9928833333333333,0.0015341891825199126,1.5753223101726035,-86.59052098732391,-85.0151986771513,0.0018296341944475274,0.9928833333333333
35,S2dyn_s50,2,4500,0.002648109375851115,0.989875,0.002238764082888762,1.6883187639865131,-85.94759503505529,-84.25927627106877,0.002648109375851115,0.989875
35,S2dyn_s50,2,5250,0.0035310541175669753,0.9873416666666667,0.0031115197295943898,2.427425178279887,-85.7072344505916,-83.27980927231171,0.0035310541175669753,0.9873416666666667
35,S2dyn_s50,2,6000,0.003998670189817315,0.9869583333333334,0.0035959864060084025,2.4754050129110694,-86.81529167863975,-84.33988666572868,0.003998670189817315,0.9869583333333334
35,S2dyn_a02,1,0,0.021200054594366073,0.9610416666666667,0.008788898633917172,-0.5272941124510718,-62.85701362564713,-63.3843077380982,0.021200054594366073,0.9610416666666667
35,S2dyn_a02,1,750,0.004792015520647502,0.9876083333333333,0.003650905725856622,1.9822934265332879,-79.4803322451214,-77.49803881858811,0.004792015520647502,0.9876083333333333
35,S2dyn_a02,1,1500,0.005198603056715435,0.983825,0.00426219025204579,3.44395373341164,-78.44943300721944,-75.0054792738078,0.005198603056715435,0.983825
35,S2dyn_a02,1,2250,0.006641412626689946,0.9786416666666666,0.005780508464078109,4.948355082276619,-76.95701574724801,-72.00866066497139,0.006641412626689946,0.9786416666666666
35,S2dyn_a02,1,3000,0.008686546785572912,0.9716583333333333,0.00788713484654824,4.971537565771966,-74.38273312842374,-69.41119556265177,0.008686546785572912,0.9716583333333333
35,S2dyn_a02,1,3750,0.009828429791503699,0.96545,0.009075399429102739,6.630114613925906,-75.06953254095068,-68.43941792702476,0.009828429791503699,0.96545
35,S2dyn_a02,1,4500,0.011569159599069893,0.9584833333333334,0.01083932217011849,6.597333437650872,-72.67343621030307,-66.07610277265219,0.011569159599069893,0.9584833333333334
35,S2dyn_a02,1,5250,0.013559021445271286,0.9530083333333333,0.01281023983458678,6.3593465226611405,-72.05761827292541,-65.69827175026427,0.013559021445271286,0.9530083333333333
35,S2dyn_a02,1,6000,0.016631476667074305,0.942725,0.015785913477341335,6.694981881032049,-71.14253005146186,-64.44754817042981,0.016631476667074305,0.942725
35,S2dyn_a02,2,0,0.016631476667074305,0.942725,0.015785913477341335,6.694981881032049,-71.14253005146186,-64.44754817042981,0.016631476667074305,0.942725
35,S2dyn_a02,2,750,0.0024483780631747044,0.99295,0.001897250691552957,-5.911169556056223,-88.18274419724693,-94.09391375330316,0.0024483780631747044,0.99295
