arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
EE,raw,0,0,0.001,1,none,0.8402875,1,1,0,0,-44.45234299,13.25767326,-76.96811676,0.0008333334699,28.47276868,0,0,-2.04608202,5.774065018,-9.861177444,0.4206261039,66.81576338,3.030982971,1.62977159,2.419997931
EE,raw,0,0,0.001,2,none,0.7085583333,0.9733333588,0.9733333588,0.009999999776,0,-57.58916855,18.83041,-127.1835938,8.830724983e-05,26.06329841,0,0,-14.41644573,11.152421,-28.38217545,0.09260779619,67.46223333,4.683314323,2.515488863,3.850488901
EE,raw,0,0,0.001,3,none,0.4627770833,0.6841666698,0.6841666698,0.05999999866,0,-70.63394928,21.35074615,-158.9864044,1.951560904e-07,17.84472838,0,0,-27.52446747,13.79275036,-74.66374207,0.0440562889,61.49304802,5.581529617,3.122555494,4.381116867
EE,raw,0,0,0.001,4,none,0.1912583333,0.2741666734,0.2741666734,0.09999999404,0,-87.06822968,27.43944359,-264.1398621,7.19886657e-08,8.620836004,0,0,-52.40086746,16.62042618,-144.6887207,0.003397446591,36.02552773,6.289349556,3.397019863,4.42011404
EE,raw,0,0,0.001,5,none,0.1562520833,0.2508333325,0.2508333325,0.1899999976,0,-104.8673706,31.09412956,-264.3490295,1.783961201e-09,5.78986138,0.1799999923,0,-66.63784027,20.45392227,-182.0979919,0.002500254428,29.85186466,6.934893131,3.59634304,4.417800426
EE,raw,0,0,0.001,6,none,0.138825,0.164166674,0.164166674,0.1999999881,0,-104.9130478,32.22404099,-265.4062195,1.932384031e-09,4.405309654,0.2199999988,0,-112.4230728,28.52661896,-318.6496277,0.0008517039823,24.81994221,7.086531162,3.745471478,4.371036053
EE,raw,0,0,0.001,7,none,0.1079416667,0.1325000077,0.1325000077,0.2099999934,0,-107.6676559,30.56795883,-263.572998,3.288211481e-09,2.792062088,0.3700000048,0,-146.2262726,37.69042969,-427.3196411,3.985788055e-07,10.43081088,7.02247715,3.922316074,4.354453087
EE,raw,0,0,0.001,8,none,0.10798125,0.1266666651,0.1266666651,0.2299999893,0,-108.6139908,33.42927551,-353.6844482,2.139123545e-09,2.313577808,0.6499999762,0,-226.009491,55.17741776,-683.3230591,8.445044794e-13,6.921873314,7.485545635,3.954868555,4.350056648
EE,raw,0,0,0.001,9,none,0.1080666667,0.1274999976,0.1274999976,0.6699999571,0,-126.4581528,37.40752411,-353.8563843,7.549616488e-10,1.957690742,0.8399999738,0,-244.846405,61.71680069,-785.3077393,3.447220677e-21,7.409220042,8.644789696,3.92178607,4.341859341
EE,raw,0,0,0.001,10,none,0.1076229167,0.1000000015,0.1000000015,0.3999999762,0,-125.9997177,37.31559753,-353.8563843,8.766898874e-10,1.781320184,0.9599999785,0,-323.0930786,80.0848465,-997.37854,1.04291887e-28,2.071710151,7.91100502,3.94411087,4.339540958
EE,raw,0,0,0.001,11,none,0.103175,0.1075000018,0.1075000018,0.6699999571,0,-120.6774368,37.01613617,-353.8724976,7.059183793e-10,1.854943146,0.7899999619,0,-338.1008911,82.34600067,-1077.345093,2.479371498e-21,4.916838443,8.682332039,3.962522507,4.329239845
EE,raw,0,0,0.001,12,none,0.1056645833,0.1041666716,0.1041666716,0.6699999571,0,-123.8694916,37.01608658,-353.8724976,7.060167451e-10,1.83140208,0.8399999738,0,-362.2124634,89.24326324,-1115.17334,1.899366434e-24,4.665933245,8.395255089,3.962522507,4.328312874
EE,raw,0,0,0.001,13,none,0.10463125,0.1225000024,0.1225000024,0.7099999785,0,-124.8570328,37.79107666,-353.9157104,6.532553942e-10,1.630145269,0.8799999952,0,-360.9145813,89.1020813,-1191.611694,3.802055726e-27,2.990936241,8.936600685,3.962522507,4.324155807
EE,raw,0,0,0.001,14,none,0.1000020833,0.1083333343,0.1083333343,0.7099999785,0,-124.905304,37.79037476,-353.9157104,6.532553942e-10,1.695225684,0.8199999928,0,-393.6261597,99.29995728,-1218.705811,9.61574836e-27,3.546334277,8.936600685,3.962522507,4.323760033
EE,raw,0,0,0.001,15,none,0.1006958333,0.1075000018,0.1075000018,0.719999969,0,-123.8693008,37.79031372,-353.9157104,6.39542308e-10,1.66458737,0.8700000048,0,-437.0180359,104.8843231,-1427.14563,1.327665692e-26,3.450393855,8.943133354,3.962522507,4.329438686
EE,raw,0,0,0.001,16,none,0.1088041667,0.09333333373,0.09333333373,0.7799999714,0,-123.8699112,38.41836929,-353.9157104,5.057733676e-10,1.6884204,0.8999999762,0,-443.1386108,105.8049316,-1506.309204,4.64836481e-27,3.424143888,8.962875366,3.985252619,4.31212616
EE,raw,0,0,0.001,17,none,0.10049375,0.113333337,0.113333337,0.7899999619,0,-134.907196,39.53236008,-353.9157104,4.444651036e-10,1.569562812,0.9899999499,0,-454.6983337,110.0786438,-1673.708862,9.505552308e-38,1.872858167,9.061518669,3.989519358,4.310464382
EE,raw,0,0,0.001,18,none,0.09834583333,0.09083333611,0.09083333611,0.7899999619,0,-138.5413513,39.53236008,-353.9157104,4.444651036e-10,1.467744837,1,0,-545.4180298,130.530365,-1784.713745,5.323532866e-42,1.000000454,9.061518669,3.989519358,4.312674522
EE,raw,0,0,0.001,19,none,0.1008958333,0.1016666666,0.1016666666,0.7899999619,0,-138.5413513,39.53236008,-353.9157104,4.444651036e-10,1.467746018,1,0,-545.4180298,130.5303192,-1784.712158,5.327736761e-42,1.000000454,9.061518669,3.989519358,4.310789108
EE,raw,0,0,0.001,20,none,0.1006145833,0.1150000021,0.1150000021,0.7899999619,0,-126.4879303,39.07523346,-353.9157104,4.44661391e-10,1.492770818,0.8700000048,0,-538.4320679,126.8216782,-1895.43335,4.451284499e-33,1.813342704,9.061490059,3.989519358,4.30918169
EE,raw,0,0,0.001,21,none,0.10766875,0.1050000042,0.1050000042,0.7999999523,0,-134.1140137,39.55983353,-353.9157104,4.243881357e-10,1.430642271,0.9300000072,0,-580.9627075,143.2574768,-2139.210449,9.744629521e-40,1.630909315,9.065109253,3.989519358,4.309048653
EE,raw,0,0,0.001,22,none,0.09735833333,0.09333333373,0.09333333373,0.7899999619,0,-134.1356201,39.07412338,-353.9157104,4.199483539e-10,1.448851115,0.9199999571,0,-581.4554443,135.9494171,-1952.856689,6.156380595e-38,1.517509734,9.064870834,3.962522507,4.306681156
EE,raw,0,0,0.001,23,none,0.09739166667,0.1108333394,0.1108333394,0.8100000024,0,-138.9991913,39.61606216,-353.9157104,3.76226883e-10,1.406732264,1,0,-587.5682373,145.7233276,-2158.900879,0,1.000000454,9.072634697,3.989519358,4.306653023
EE,raw,0,0,0.001,24,none,0.1007291667,0.1041666716,0.1041666716,0.8100000024,0,-138.9991913,39.61606216,-353.9157104,3.76226883e-10,1.406730751,1,0,-587.5678101,145.7232666,-2158.900635,0,1.000000454,9.072634697,3.989519358,4.307962894
EE,raw,0,0,0.001,25,none,0.09851666667,0.1050000042,0.1050000042,0.8100000024,0,-138.9991913,39.61606216,-353.9157104,3.76226883e-10,1.406730079,1,0,-587.5678101,145.7232513,-2158.900879,0,1.000000454,9.072634697,3.989519358,4.306728363
EE,raw,0,0,0.001,26,none,0.09725833333,0.09250000119,0.09250000119,0.8100000024,0,-135.5117035,39.07619095,-353.9157104,3.734938747e-10,1.410489235,0.9399999976,0,-597.7327271,144.4857483,-2148.422607,1.149859978e-38,1.455003635,9.072853088,3.989519358,4.307719707
