act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2
LR,capT1,0,0.001,1,1,0.9679958333,1,1,0,0,-0.8978993893,1.502047539,-5.102818012,0.3519999683,74.41073019,0,0,0.7088360786,1.326782227,-0.1618541479,0.7322500348,52.14386695,3.649771214,2.048799038,3.678557873,0,3.379496404,3.642292569,3.921472131,4.392673545,6.349207818,0.007113400588,0.002525020769,0,1,nan,nan,nan,1.879341512,1.996217019,2.168166799,2.323562268,3.525379562,0.0369688277,0.03785475343,0,1,nan,nan,nan
LR,capT1,0,0.001,1,2,0.9382979167,1,1,0,0,-1.925147891,1.514213324,-3.709190369,0.1914999932,78.77401794,0,0,0.3289277852,0.7822709084,-0.245512262,0.7172500491,55.82208666,3.650523663,1.966685057,6.92468214,0,3.379346838,3.639862123,3.921465845,4.392673349,6.349200887,0.008456295688,-0.02603745461,0,1,0.88,2338234,202.3857861,1.815962292,1.954829539,2.122089374,2.323562399,3.451916528,0.01471700609,0.1218364201,0,1,0.05,2404308,123.1890512
LR,capT1,0,0.001,1,3,0.95328125,1,1,0,0,-2.097953558,1.504234314,-4.424877644,0.1682499796,74.22647956,0,0,0.4126167893,0.715447247,-0.5787017941,0.7637500167,51.0173684,3.647429228,1.962899923,8.480874062,0,3.366578875,3.642292609,3.921472197,4.3926734,6.34920491,0.009577289231,-0.02990007494,0,1,0.97,2190864,156.1927936,1.815537382,1.947711571,2.13178708,2.270993178,3.41412311,0.0163246145,0.1711741835,0,1,0.05,2188051,73.15170002
LR,capT1,0,0.001,1,4,0.9503666667,0.9983333349,0.9983333349,0,0,-1.969865561,1.371728897,-5.346341133,0.1599999815,69.49866697,0,0,-0.2372613996,0.7995057702,-1.883004189,0.4352499843,63.02782157,3.673335075,2.012469292,9.336694717,0,3.370225605,3.642237485,3.921472104,4.392673455,6.349067032,0.01112858603,-0.04302128404,0,1,0.69,1995354,189.1173682,1.875980791,1.992987355,2.155403594,2.319254537,3.520202979,0.01873378996,0.1891583204,0,1,0.34,2190549,57.81504583
LR,capT1,0,0.001,1,5,0.95309375,1,1,0,0,-1.818599463,1.368806958,-4.370638847,0.1757500023,71.90946003,0,0,-0.02196961083,0.763079524,-1.794978619,0.5492500067,63.37906733,3.659237623,2.008465528,10.68846989,0,3.379496318,3.642292506,3.921472064,4.392673282,6.349207348,0.01155446436,-0.04423526675,0,1,0.95,1782412,138.4509032,1.855075695,1.996216549,2.158510839,2.323562503,3.512245969,0.01816940243,0.2348374426,0,1,0.44,2161658,57.70465302
LR,capT1,0,0.001,1,6,0.956125,1,1,0,0,-1.847573876,1.423941851,-4.883354664,0.1712499857,73.75806612,0,0,0.2454704791,0.7341697216,-1.171439052,0.7022500038,58.49917394,3.65926671,2.008969069,11.13906956,0,3.379496505,3.642292366,3.921472365,4.392673639,6.349206466,0.01090305175,-0.06360366009,0,1,0.95,1929335,131.2361598,1.879341504,1.99445991,2.168166625,2.32356243,3.525379648,0.0189058893,0.2188062519,0,1,0.95,2106661,45.75243926
LR,capT1,0,0.001,1,7,0.9503604167,1,1,0,0,-1.774436235,1.352045298,-4.217989922,0.177249983,74.97657658,0,0,-0.05628339201,0.7133398056,-1.511532545,0.5327499509,62.11153382,3.670735121,2.027010679,11.6789999,0,3.379494641,3.642292557,3.921471366,4.392669472,6.349207276,0.01117432412,-0.08223330975,0,1,0.99,1867323,170.5658216,1.866823436,1.99325763,2.168166669,2.317117206,3.520998963,0.02214817201,0.2054147422,0,1,0.71,1885729,49.39580727
LR,capT1,0,0.001,1,8,0.9525333333,1,1,0,0,-1.488756418,1.265194774,-4.069120884,0.1869999766,76.80415287,0,0,0.3067344725,0.7220202684,-0.9464304447,0.7105000019,56.88579071,3.661599874,2.040957928,11.97459793,0,3.379495839,3.642292536,3.921467198,4.392673456,6.349207522,0.01284108624,-0.0742998682,0,1,0.98,2017439,179.9461658,1.879341572,1.996217018,2.1681666,2.323562449,3.525379593,0.02660906885,0.1893985718,0,1,1,2178777,47.23277974
LR,capT1,0,0.001,1,9,0.9503145833,1,1,0,0,-1.389328003,1.247448087,-5.188841343,0.1997499913,67.98639746,0,0,0.7017496228,0.7214564681,-0.6923687458,0.8657500148,45.70623146,3.65446496,2.056477547,12.32734776,0,3.379496282,3.642287888,3.921472568,4.392673611,6.349207622,0.01417151443,-0.07376782596,0,1,0.98,2083706,171.6225135,1.879278525,1.996215278,2.168077585,2.323562428,3.525365243,0.02645524418,0.1818949059,0,1,1,2060638,46.94327366
LR,capT1,0,0.001,1,10,0.9462666667,1,1,0,0,-1.961497545,1.293232441,-4.093018532,0.1502500027,61.50492691,0,0,0.237422049,0.6555740237,-1.608265638,0.712000072,53.59791521,3.68026042,2.046120644,12.78113556,0,3.379496401,3.642292277,3.92147203,4.392666279,6.34920719,0.019386833,-0.09489910677,0,1,0.99,2113472,170.9361074,1.859919333,1.990032127,2.158553161,2.313702719,3.500802185,0.02221427893,0.1791127697,0,1,0.51,1763491,44.12404835
