arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
GL,raw,0,0,0.001,1,none,0.1699666667,0.1266666651,0.1266666651,0.4799999893,0.3899999857,-74.04038239,20.11103439,-94.0770874,-7.137920255e-10,2.786065644,0,0,-0.0387298353,0.139333114,-0.7898063064,0.112749964,3.959735307,3.37767601,1.331571698,3.694599867
GL,raw,0,0,0.001,2,none,0.1071604167,0.1116666719,0.1116666719,0.5299999714,0.4299999774,-75.12477875,20.34791756,-106.3417892,-4.713238688e-10,1.000000096,0,0,-0.00852998253,0.05145735666,-0.6969156861,0.100749962,1.976939397,3.393979549,1.3549546,2.995647192
GL,raw,0,0,0.001,3,none,0.1180833333,0.1183333397,0.1183333397,0.5600000024,0.4399999976,-75.12488556,20.46669006,-106.590538,-4.415208477e-10,1.000000037,0,0,-0.008253272623,0.09607373923,-0.5729945898,0.09999996424,1.590583561,3.394024849,1.401430488,2.32344842
GL,raw,0,0,0.001,4,none,0.1141625,0.1141666695,0.1141666695,0.7299999595,0.6599999666,-79.70264435,21.78997421,-106.7255402,-9.78088513e-11,1.000000003,0,0,-0.005375905894,0.130480215,-0.5168280005,0.100749962,1.406356651,3.512079477,1.481288433,2.0837152
GL,raw,0,0,0.001,5,none,0.1207416667,0.1208333373,0.1208333373,0.7599999905,0.6699999571,-79.69284058,21.7836113,-111.4354706,-9.049184319e-11,1.000000001,0,0,-0.003498988692,0.267357111,-0.5029767156,0.100749962,1.11234701,3.512088776,1.624525547,1.911126018
GL,raw,0,0,0.001,6,none,0.1149020833,0.1150000021,0.1150000021,0.7699999809,0.6699999571,-79.74996185,21.76860809,-111.4354706,-9.035042159e-11,1.000000075,0,0,-0.00349877635,0.2177244872,-0.3787466288,0.100749962,1.209650098,3.512155771,1.612814426,1.768529892
GL,raw,0,0,0.001,7,none,0.10969375,0.1099999994,0.1099999994,0.8299999833,0.6999999881,-79.78443909,21.81511307,-111.4354706,-8.491273656e-11,1.000000059,0,0,-0.004854302388,0.2295231372,-0.3383361995,0.100749962,1.063936781,3.510509968,1.599213719,1.739315987
GL,raw,0,0,0.001,8,none,0.1143145833,0.1150000021,0.1150000021,0.8399999738,0.7099999785,-79.90730286,21.90855408,-111.4354706,-8.448377414e-11,1.000000063,0,0,-0.003094563261,0.2572115958,-0.2714203894,0.100749962,1.037070202,3.51216054,1.605459213,1.708622694
GL,raw,0,0,0.001,9,none,0.1198416667,0.1200000048,0.1200000048,0.9099999666,0.7299999595,-79.90077209,21.91900063,-131.9906006,-8.059663353e-11,1.000000248,0,0,-0.003197285812,0.2336977422,-0.238742888,0.100749962,1.172835397,3.512198925,1.59579742,1.82895267
GL,raw,0,0,0.001,10,none,0.1232291667,0.1233333349,0.1233333349,0.8999999762,0.719999969,-79.90207672,21.92051506,-120.4405518,-8.015589581e-11,1.000000303,0,0,-0.004728599451,0.2213015556,-0.2065097243,0.100749962,1.157125459,3.5122087,1.588458061,1.926571846
GL,raw,0,0,0.001,11,none,0.1053979167,0.1083333343,0.1083333343,0.9199999571,0.7299999595,-80.09848022,21.92372894,-162.1216736,-8.388336553e-11,1.000000033,0,0,-0.003657946596,0.2412852496,-0.07622032613,0.100749962,1.04975492,3.512221813,1.637385011,1.987458467
GL,raw,0,0,0.001,12,none,0.1190770833,0.1191666722,0.1191666722,0.9399999976,0.7400000095,-80.147995,21.92862892,-162.1216736,-7.932435264e-11,1.885323263,0,0,-0.0002874261118,0.6302001476,-0.04170725495,0.100749962,2.116053843,3.512251616,1.697790742,2.158078909
GL,raw,0,0,0.001,13,none,0.1214854167,0.1216666698,0.1216666698,0.9399999976,0.75,-80.16518402,21.93145752,-162.1216736,-7.874392111e-11,1.959463036,0,0,-0.0002360932122,0.6815851927,-0.05300151184,0.100749962,2.03361227,3.512261868,1.700975418,2.259082794
GL,raw,0,0,0.001,14,none,0.1133270833,0.113333337,0.113333337,0.9399999976,0.7599999905,-80.16136932,21.93113899,-162.1216736,-7.87873794e-11,1.972683945,0,0,0.002005374525,0.7145789266,-0.06541136652,0.100749962,2.039188968,3.512261391,1.704267502,2.311478615
GL,raw,0,0,0.001,15,none,0.1105875,0.1108333394,0.1108333394,0.9300000072,0.75,-80.18299103,21.93305206,-162.1216736,-7.844869893e-11,1.987327125,0,0,-0.002394643379,0.691267252,-0.06820861995,0.100749962,1.945999752,3.51227355,1.734081745,2.417345524
GL,raw,0,0,0.001,16,none,0.1232895833,0.1233333349,0.1233333349,0.9399999976,0.8100000024,-80.23193359,21.94125366,-206.9121704,-7.776328886e-11,1.998545241,0,0,-0.005842545535,0.6346032619,-0.06309194863,0.100749962,1.955327173,3.512318373,1.713458419,2.436002016
GL,raw,0,0,0.001,17,none,0.1148708333,0.1166666672,0.1166666672,0.9399999976,0.8100000024,-80.24586487,21.94351768,-244.4497986,-7.743673064e-11,1.824642692,0,0,-0.001732953824,0.9998674393,-0.09167137742,0.100749962,1.98892539,3.512326956,1.725140452,2.655280352
GL,raw,0,0,0.001,18,none,0.1130541667,0.113333337,0.113333337,0.9499999881,0.8499999642,-80.29494476,21.94639397,-209.5032196,-7.665564711e-11,1.992340546,0,0,-0.005469649099,0.6584178805,-0.08231433481,0.100749962,1.860015443,3.51235199,1.731309295,2.584499359
GL,raw,0,0,0.001,19,none,0.112025,0.1150000021,0.1150000021,0.969999969,0.8599999547,-80.34161377,21.95240402,-245.5492706,-7.541641617e-11,1.988248706,0,0,-0.007556903642,0.6349356174,-0.06144112349,0.100749962,1.931991713,3.512385368,1.793011546,2.684480906
GL,raw,0,0,0.001,20,none,0.1157770833,0.1158333346,0.1158333346,0.969999969,0.8700000048,-80.36222839,21.95781708,-253.6155243,-7.121058604e-11,1.967678066,0,0,-0.004872768186,0.9422253966,-0.08648420125,0.100749962,2.107489814,3.512406349,1.804685473,2.807464838
GL,raw,0,0,0.001,21,none,0.1240895833,0.1241666675,0.1241666675,0.969999969,0.8899999857,-80.38684082,21.96070099,-257.0556946,-6.942051795e-11,1.989582603,0,0,-0.007713282946,0.8487195373,-0.0967952013,0.100749962,2.030990279,3.512428045,1.799985409,2.831031322
GL,raw,0,0,0.001,22,none,0.1115229167,0.1116666719,0.1116666719,0.969999969,0.9099999666,-80.43199921,21.96600914,-294.0004272,-6.489878079e-11,1.999335551,0,0,-0.009835620411,0.7049050331,-0.07543934882,0.100749962,1.953823629,3.512469769,1.771152616,3.079160452
GL,raw,0,0,0.001,23,none,0.1121645833,0.1125000045,0.1125000045,0.969999969,0.9099999666,-80.44506836,21.96762085,-326.5380859,-6.297998928e-11,1.995133401,0,0,-0.01565657742,0.7763097882,-0.08401334286,0.100749962,1.937014328,3.512480736,1.768347383,3.081361532
GL,raw,0,0,0.001,24,none,0.1190541667,0.1191666722,0.1191666722,0.969999969,0.8999999762,-80.44429779,21.97011948,-393.5999451,-6.123134638e-11,1.987386997,0,0,-0.008148152381,0.7443116903,-0.0678442046,0.100749962,2.104783452,3.512490749,1.796571374,3.170594692
GL,raw,0,0,0.001,25,none,0.1140291667,0.1141666695,0.1141666695,0.969999969,0.8999999762,-80.80472565,22.0125885,-368.5636597,-6.315074852e-11,1.93673748,0,0,-0.01383531559,0.772767663,-0.09141381085,0.100749962,1.862504017,3.548210144,1.753497601,3.277868271
GL,raw,0,0,0.001,26,none,0.1067520833,0.1099999994,0.1099999994,0.969999969,0.8999999762,-80.44595337,21.97326088,-327.4469299,-6.060053848e-11,1.971452503,0,0,-0.01642264985,1.40887022,-0.1315725297,0.100749962,2.027070839,3.512503386,1.757967114,3.30368042
