arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_c1,zeroout_c1,zbar_c1,zsd_c1,zbar_min_c1,mob_c1,mob_pool_c1,eff_rank_c1,dead_frac_c2,zeroout_c2,zbar_c2,zsd_c2,zbar_min_c2,mob_c2,mob_pool_c2,eff_rank_c2,dead_frac_f1,zeroout_f1,zbar_f1,zsd_f1,zbar_min_f1,mob_f1,eff_rank_f1,dead_frac_f2,zeroout_f2,zbar_f2,zsd_f2,zbar_min_f2,mob_f2,eff_rank_f2,w_norm_c1,w_norm_c2,w_norm_f1,w_norm_f2,w_norm_f3,alpha_med_c1,alpha_min_c1,alpha_max_c1,alpha_clip_frac_c1,alpha_W_med_c1,alpha_med_c2,alpha_min_c2,alpha_max_c2,alpha_clip_frac_c2,alpha_W_med_c2,alpha_med_f1,alpha_min_f1,alpha_max_f1,alpha_clip_frac_f1,alpha_W_med_f1,alpha_med_f2,alpha_min_f2,alpha_max_f2,alpha_clip_frac_f2,alpha_W_med_f2
SWA3u,1,0.001,1,none,0.97146875,1,1,0,0,-0.2720719576,0.60842067,-1.737761259,0.1683499813,0.2423949242,6.414142033,0,0,-1.103104234,1.56244123,-2.467272997,0.2301042974,0.4494305551,13.84640545,0,0,-1.556669593,5.349479675,-13.6520462,0.373938024,81.75285731,0,0,2.695133209,4.186682224,-3.558007002,0.7810438275,52.27159549,0.9127325416,2.12063098,3.0108428,1.253611922,1.595793247,4.82751894,3.44610548,22.49708939,0,3,1.904018998,1.075441718,2.521073818,0,3,0.5792962909,0.3371101022,0.7568147779,0,3,0.7386039495,0.4551439285,1.071512341,0,3
SWA3u,1,0.001,2,none,0.84994375,0.1183333397,0.1183333397,0,0,-0.3840442598,0.3535678089,-2.365971088,-0.01249489468,0.006416196935,3.466943856,0,0,-30.22659302,12.728405,-105.180954,-0.01174257416,-0.006576023996,2.870484663,0.1899999976,0,-107.5656891,15.86943722,-201.8408051,-1.167484669e-07,4.111177073,0.02999999933,0,0.270580858,0.01614282839,-0.3617877662,1,1.508212026,0.8118007779,3.739726782,4.516307354,4.549684048,6.298668385,5.716902256,2.182340622,30.34940529,0,3,0.2325987071,0.07337168604,0.9421032667,0,3,0.2270838916,0.1144670248,0.4416844547,0,3,65.53101349,26.69249153,250.120285,0,3
SWA3u,1,0.001,3,none,0.14520625,0.150000006,0.150000006,0,0,-0.05176904798,0.1440070421,-0.3908375502,-4.485666807e-07,-9.209617247e-08,1.017940494,0,0,15102.96191,23634.90234,-10125.5498,0.7570588589,0.827773869,1.207921022,0,0,-181729600,44021100,-544377088,-0.0008815747569,2.790720006,0,0,-24488.05469,208042.9844,-1047708,0.4267410934,6.740968567,0.20931153,20.23170662,18.19447517,3.64515686,3.371683598,31.12587738,0.0126703959,1000,0.0625,3,9.903701721e-05,6.362226031e-06,0.003860851983,0,3,7.086662634e-08,2.301216817e-08,8.446015727e-07,0,3,1.442416215e-05,4.45724254e-07,6.145413499e-05,0,3
SWA3u,1,0.001,4,none,0.13256875,0.150000006,0.150000006,0,0,-0.1189148724,0.2761283219,-0.7171685696,0.08935311437,0.1160278246,1.009361362,0,0,365347.125,178505.8281,-23137.48242,1.014898539,1.012739539,1.159863071,0,0,-1482515712,365532608,-2414422272,-0.0004017958709,3.076850303,0,0,-366166.4688,3221367.25,-3233765.5,0.4456578791,3.791859834,0.2210801244,42.23323822,29.04743576,3.575648785,2.554498911,10.75509453,0.00593510177,125.1700134,0,3,1.2150771e-05,1.412397978e-06,0.0001894909074,0,3,9.999999939e-09,9.999999939e-09,1.574541386e-08,0.8999999762,3.517565489,9.55526275e-07,1.130320584e-07,4.473126864e-06,0,3
SWA3u,1,0.001,5,none,0.1249208333,0.1258333325,0.1258333325,0.0625,0,-0.0414651297,0.1627655029,-0.6585767269,-8.428804182e-11,-5.304401363e-11,1.007947752,0,0,795905,359964.9688,-1305.167847,1.018010139,1.012956142,1.156862643,0,0,-2627156992,662248064,-2948131328,-3.185938112e-05,2.093152044,0,0,-25653.25391,471759.5938,-258429.7656,0.4942865074,3.235370172,0.1778216958,63.48921585,32.86854553,3.676296711,2.44469738,18.70213699,0.004999446683,621.5450439,0,3,5.625380254e-06,9.95702635e-07,0.0001584048878,0,3,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,6.429303646,6.726473657e-06,6.130508723e-07,6.104206841e-05,0,3
SWA3u,1,0.001,6,none,0.1242395833,0.1316666752,0.1316666752,0.125,0,-0.06626048684,0.1268543005,-0.4159706831,-1.084487361e-11,-2.330501027e-12,1.007739266,0,0,946802.25,424180.1562,2637.565186,1.017935395,1.012876272,1.150370359,0,0,-3132513280,792467776,-3799059456,-1.139480355e-05,2.459125529,0,0,-6434.432617,145443.3281,-204721.1875,0.4960385859,2.207851855,0.2252123356,70.52301788,35.03555679,3.64579916,2.659683228,18.42248726,0.004797509406,927.6044312,0,3,4.692387392e-06,9.115354942e-07,0.0001482631051,0,3,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,7.618869305,1.949659054e-05,6.84691031e-07,0.0001728472562,0,3
SWA3u,1,0.001,7,none,0.12953125,0.1333333403,0.1333333403,0.125,0,-0.06569439173,0.2970919013,-0.9135471582,-0.003551944159,-5.592539778e-14,1.007470075,0,0,1053819.5,469776.5,-2938.759766,1.017965674,1.012944579,1.147729791,0,0,-3664109824,930426048,-4495608832,-4.377366622e-06,2.456254292,0,0,-2745.283691,104708.5156,-68594.57812,0.4971854687,2.17539569,0.2229715437,75.63876343,37.66318512,3.774324894,2.723951101,9.590200424,0.004681516904,990.3255615,0,3,4.241254828e-06,8.671385103e-07,0.0001118473592,0,3,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,9.012555122,2.683029379e-05,1.800198902e-06,0.0001958827197,0,3
SWA3u,1,0.001,8,none,0.1204041667,0.1341666728,0.1341666728,0.125,0,-0.02017788216,0.2837747633,-1.102397919,0.09234845638,0.1541121006,1.007469403,0,0,1169350.625,518822.5312,21906.99609,1.01808846,1.013058305,1.14822414,0,0,-4137581312,1039205248,-5264068608,-1.886152518e-06,2.665923865,0,0,-1331.473145,62127.72266,-35486.25391,0.498025924,2.102867162,0.2054310292,81.55308533,39.4165535,3.838837862,2.753164291,9.291958809,0.004595282488,998.1104736,0,3,3.903533525e-06,8.37063908e-07,9.475290426e-05,0,3,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,10.10992813,4.55635236e-05,3.787625019e-06,0.0003625191748,0,3
SWA3u,1,0.001,9,none,0.1233875,0.1341666728,0.1341666728,0.125,0,-0.5837859511,0.3919018209,-1.064537287,-0.02004308067,-0.01580220461,1.007302781,0,0,1236341.125,546855.5625,24.06716156,1.01797533,1.012952685,1.145655166,0,0,-4306177536,1094623360,-5463047168,-1.224827656e-06,2.512622195,0,0,-785.8903198,38105.97656,-22495.4375,0.4981226623,1.971298324,0.2713928521,85.15305328,40.57354736,3.922204256,3.23481226,6.771190643,0.004578097258,1000,0.0625,3,3.765836027e-06,8.283892612e-07,9.148989921e-05,0,3,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,10.6237936,7.01068202e-05,5.369884093e-06,0.0004946355475,0,3
SWA3u,1,0.001,10,none,0.1315125,0.1416666657,0.1416666657,0.125,0,-0.04243322462,0.04250283539,-0.5332610011,0.03405388445,0.05687570199,1.00725873,0,0,1294112.625,571480.875,-11025.2998,1.017981768,1.01295805,1.142476446,0,0,-4547314688,1154921216,-5814243328,-9.094846405e-07,2.504595305,0,0,-594.5615845,33083.12891,-14623.1123,0.4976831079,1.93827007,0.170353815,87.84664917,41.07954407,4.094388008,3.542654276,52.35689163,0.00452545099,1000,0.0625,3,3.607598046e-06,8.085226568e-07,8.010477177e-05,0,3,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,11.14675236,9.734283958e-05,9.658049748e-06,0.0006951787509,0,3
