arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_c1,zeroout_c1,zbar_c1,zsd_c1,zbar_min_c1,mob_c1,mob_pool_c1,eff_rank_c1,dead_frac_c2,zeroout_c2,zbar_c2,zsd_c2,zbar_min_c2,mob_c2,mob_pool_c2,eff_rank_c2,dead_frac_f1,zeroout_f1,zbar_f1,zsd_f1,zbar_min_f1,mob_f1,eff_rank_f1,dead_frac_f2,zeroout_f2,zbar_f2,zsd_f2,zbar_min_f2,mob_f2,eff_rank_f2,w_norm_c1,w_norm_c2,w_norm_f1,w_norm_f2,w_norm_f3,alpha_med_c1,alpha_min_c1,alpha_max_c1,alpha_clip_frac_c1,alpha_W_med_c1,alpha_med_c2,alpha_min_c2,alpha_max_c2,alpha_clip_frac_c2,alpha_W_med_c2,alpha_med_f1,alpha_min_f1,alpha_max_f1,alpha_clip_frac_f1,alpha_W_med_f1,alpha_med_f2,alpha_min_f2,alpha_max_f2,alpha_clip_frac_f2,alpha_W_med_f2
SWA1u,2,0.001,1,none,0.9675520833,1,1,0,0,0.434900105,1.972457051,-10.3191967,0.6813518405,0.7601523995,5.844906288,0,0,-10.7739687,13.3630209,-27.72972107,0.2643288374,0.412255168,13.98124941,0,0,-36.75070572,66.7017746,-109.065155,0.3252027035,84.50016308,0,0,-5.965242386,32.11489868,-18.72287941,0.4316070676,73.72847831,2.293772221,3.525262356,3.622187138,1.236180544,1.111850381,0.4700250626,0.2189834267,3.523697615,0,1,0.06894506514,0.03615455702,0.1072727069,0,1,0.01538509969,0.007485379931,0.02477040701,0,1,0.03206671029,0.01807267405,0.04670878127,0,1
SWA1u,2,0.001,2,none,0.77395,0.875,0.875,0,0,41.9180336,25.31791878,-53.93850327,0.9773905873,1.01335144,2.438154977,0,0,-260.6039124,3286.911865,-31037.82031,0.4833644629,0.5997077823,9.280379456,0,0,-83124.35938,40972.57031,-215144.6562,0.0460492,18.38183008,0,0,-604790.0625,61200.55469,-1513174.75,-0.0004420666373,11.36613245,21.35966301,20.33436203,9.088140488,3.195724487,1.358018875,0.03894430399,0.01910192706,0.07901214063,0,1,0.0002931146009,7.054260641e-05,0.001070010127,0,1,2.537304135e-05,1.120197521e-05,6.065810157e-05,0,1,1.666971912e-05,8.904929018e-06,3.710770761e-05,0,1
SWA1u,2,0.001,3,none,0.126575,0.1333333403,0.1333333403,0,0,259.3529358,118.0312729,-0.7468833327,1.036643267,1.048879027,1.419167442,0,0,358997.4062,168592.2344,-49056.82812,1.031651378,1.050426245,1.333173071,0,0,-12702707,9685384,-77363176,0.06349627674,1.457131739,0,0,-4774550016,1509648000,-7444865536,-3.097002627e-05,1.642246353,68.91628265,95.59976959,12.38541317,5.955976009,1.23235178,0.008539436385,0.006722243503,11.33401871,0,1,5.861426416e-06,5.423962648e-06,6.527943333e-05,0,1,1.054876435e-07,9.999999939e-09,3.199850198e-07,0.1499999911,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,14.51748753
SWA1u,2,0.001,4,none,0.1124708333,0.1150000021,0.1150000021,0,0,277.8261414,126.223114,-0.3099280298,1.036860228,1.048980594,1.398398665,0,0,418434.4375,196477.125,-82557.57812,1.031541944,1.050362825,1.327530537,0,0,-39933052,19972948,-140751680,-0.05668083951,1.352383009,0,0,-7507320320,2270678528,-1.031868211e+10,-8.195443115e-07,1.330901999,73.45249176,105.4554672,14.32046127,6.560098648,1.456148863,0.007967364974,0.006359209307,18.63452721,0,1,5.027543921e-06,4.679965514e-06,3.310942702e-05,0,1,5.051349916e-08,9.999999939e-09,1.82234956e-07,0.1599999964,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,22.08502197
SWA1u,2,0.001,5,none,0.12158125,0.1225000024,0.1225000024,0,0,289.6653442,131.4667969,-1.980023623,1.037225127,1.049200654,1.388064552,0,0,459110.5625,215447.9219,-106861.6016,1.031779051,1.05051899,1.324251197,0,0,-62251064,30260162,-248434768,-0.06739003956,1.301553481,0.01999999955,0,-1.021129728e+10,3029861632,-1.26325207e+10,-1.596953503e-08,1.124602579,76.35930634,111.699501,16.41776085,6.826958179,6.270680428,0.007664871402,0.006167421583,28.44974327,0,1,4.597794486e-06,4.294312021e-06,2.429564665e-05,0,1,3.41007258e-08,9.999999939e-09,1.360519661e-07,0.1700000018,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,29.3679924
SWA1u,2,0.001,6,none,0.12230625,0.1233333349,0.1233333349,0,0,299.3177185,135.690506,-2.054399014,1.037512541,1.049132466,1.380448929,0,0,488379.2188,229114.0156,-125861.5234,1.031569242,1.050421596,1.325105396,0,0,-96571896,46996276,-332682912,-0.06803216785,1.32613827,0.5099999905,0,-1.179988787e+10,3472005888,-1.493959782e+10,-8.31116842e-10,1.1065656,78.7155838,118.6013565,19.38549042,7.087069988,7.773064613,0.007393845357,0.005984955002,1.229544044,0,1,4.322779205e-06,4.030142918e-06,2.074102485e-05,0,1,2.166921398e-08,9.999999939e-09,9.444107718e-08,0.1799999923,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,33.82959747
SWA1u,2,0.001,7,none,0.12220625,0.1225000024,0.1225000024,0,0,309.8232422,140.2823334,-16.90465927,1.037549615,1.049398184,1.37968323,0,0,531924.1875,249233.2969,-158881.9219,1.032149673,1.050794959,1.3225154,0,0,-148274912,67956480,-428950400,-0.0659891814,1.386853104,0.9899999499,0,-1.779707494e+10,5149943296,-2.125812531e+10,-2.07317548e-14,1.276311512,81.287117,122.7658081,25.45669174,8.389359474,9.401148796,0.007170130964,0.005838548299,2.646095514,0,1,3.98199154e-06,3.735880227e-06,1.579532e-05,0,1,1.495394031e-08,9.999999939e-09,8.05092597e-08,0.2699999809,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,49.36862564
SWA1u,2,0.001,8,none,0.1112166667,0.113333337,0.113333337,0,0,315.7032166,142.7648315,-34.4103508,1.037790418,1.049560428,1.383908086,0,0,554998.5,259692.1875,-187957.0781,1.032312393,1.050934672,1.325814333,0,0,-189994704,78497648,-532983872,-0.05594911054,1.419770211,0.9799999595,0,-2.155305984e+10,6181778944,-2.44801495e+10,-1.239612287e-17,1.036459335,82.7219162,125.8134079,28.122509,9.048980713,10.72545624,0.007044659462,0.005756570958,0.5011579394,0,1,3.820403435e-06,3.586470939e-06,1.298843745e-05,0,1,1.280288409e-08,9.999999939e-09,4.771376538e-08,0.349999994,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,60.11512375
SWA1u,2,0.001,9,none,0.116975,0.1183333397,0.1183333397,0,0,310.7909851,140.4935913,-33.61503983,1.037883043,1.049639821,1.391712545,0,0,534810.25,250029.3594,-180247.5312,1.032624364,1.05114913,1.331584192,0,0,-153384288,75366168,-828342592,-0.05589822307,1.456507782,0.9499999881,0,-1.991388774e+10,5742282752,-2.359914701e+10,-1.777963714e-16,1.783585975,81.45547485,124.9034958,28.9386692,8.959536552,12.4394207,0.007165906485,0.005838391371,0.2019548863,0,1,3.982975159e-06,3.727517424e-06,1.373904161e-05,0,1,1.360940338e-08,9.999999939e-09,6.627070093e-08,0.3299999833,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,55.37487793
SWA1u,2,0.001,10,none,0.1092166667,0.1099999994,0.1099999994,0,0,316.1827393,142.8234558,-32.04779053,1.037967563,1.049695015,1.391041355,0,0,554832.5625,259201.4844,-181737.0156,1.032606483,1.051203609,1.323345662,0,0,-147312288,83838800,-983800320,-0.04757295176,1.474448253,0.9399999976,0,-1.925226291e+10,5530715648,-2.423861043e+10,-5.152069961e-16,1.661815618,82.78204346,127.6864014,32.3931427,8.625612259,14.04728222,0.00704330625,0.005757731386,0.1955981553,0,1,3.833166375e-06,3.59548585e-06,1.372362749e-05,0,1,1.225899293e-08,9.999999939e-09,7.443693306e-08,0.3999999762,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,53.54492569
