seed,unit,t0,p_hat,x,r,w_norm,cos_u_mu,event_dead_0_05,event_strict_dead,r_group,p_bin,x_bin
4,58,400000,0.53125,0.13197492898669339,2.1061931549886816,2.110323905944824,0.06253775954246521,1,1,low,high,high
4,63,200000,0.25,-0.16160309768991787,2.925937902828197,2.9303972721099854,-0.055147163569927216,1,1,high,mid,mid
4,64,200000,0.25,-0.2296600280095884,4.044713210551801,4.051228046417236,-0.05668899044394493,1,1,high,mid,low
4,70,200000,0.3125,-0.09908981462261579,3.422992615178461,3.424426555633545,-0.028936177492141724,1,1,high,mid,mid
4,73,300000,0.125,-0.8085578366127777,5.6708251342140485,5.728178024291992,-0.1411544531583786,1,1,high,low,low
4,73,400000,0.125,-0.6824753729902966,5.781663231512988,5.821804046630859,-0.1172274723649025,1,1,high,low,low
4,74,400000,0.9375,0.43295189211289653,2.5113106079427503,2.5483579635620117,0.16989445686340332,1,1,mid,high,high
4,79,400000,0.25,-0.10396262400943534,4.394185645353508,4.395415306091309,-0.023652514442801476,1,1,high,mid,mid
4,83,300000,0.25,-0.2666769162369462,3.8854040702457877,3.894545078277588,-0.06847447156906128,1,1,high,mid,mid
4,83,400000,0.84375,0.3994282268483431,2.577440501142522,2.6082067489624023,0.15314285457134247,1,1,mid,high,high
4,83,500000,0.5625,0.07138569403024331,4.314820618024134,4.31541109085083,0.016542037948966026,1,1,high,high,high
4,85,200000,0.1875,-0.4595153925531683,5.077701212745528,5.098451137542725,-0.09012842923402786,1,1,high,mid,low
4,94,600000,0.21875,-0.5396127304205649,5.122601829574137,5.150944709777832,-0.10475995391607285,1,1,high,mid,low
5,0,200000,0.1875,-0.16628364098863102,2.10415139704767,2.1107115745544434,-0.07878084480762482,1,1,mid,mid,mid
5,0,300000,0.21875,-0.17283670300995624,2.60249865778822,2.608231544494629,-0.06626585870981216,1,1,mid,mid,mid
5,1,200000,0.78125,0.2541033330516207,1.5920824400056082,1.6122329235076904,0.15760956704616547,1,1,low,high,high
5,3,200000,0.21875,0.012785833406455005,1.426325712420261,1.4263830184936523,0.008963814936578274,1,1,low,mid,high
5,4,200000,0.25,-0.12413599224182814,1.9886618580961486,1.99253249168396,-0.06230061128735542,1,1,mid,mid,mid
5,4,500000,0.9375,0.5591878854580372,3.1024461765954197,3.152437686920166,0.177382692694664,1,1,mid,high,high
5,4,600000,0.0625,-0.9806669288849434,4.606442386698793,4.709672927856445,-0.20822399854660034,1,1,high,low,low
5,6,200000,0.125,-0.1521547799507843,1.5299331671521892,1.5374805927276611,-0.09896370768547058,1,1,low,low,mid
5,6,300000,0.65625,0.1015163242505781,1.8273552655610288,1.8301728963851929,0.05546816065907478,1,1,low,high,high
5,7,300000,0.5,-0.03301208753550178,1.6490388386264572,1.649369239807129,-0.02001497708261013,1,1,low,high,high
5,7,400000,0.28125,-0.22977309984617023,2.1031779639928367,2.115692138671875,-0.10860422253608704,1,1,low,mid,mid
5,10,200000,0.53125,0.00981043320010011,1.631185594361602,1.6312150955200195,0.006014187354594469,1,1,low,high,high
5,14,200000,0.09375,-0.14333547606158525,1.3796340755267438,1.3870599269866943,-0.10333762317895889,1,1,low,low,mid
5,15,200000,0.34375,-0.05748605308436572,2.4010932646502674,2.4017813205718994,-0.023934757336974144,1,1,mid,mid,mid
5,16,600000,0.21875,-0.05617522792303653,1.8227482176813428,1.8236136436462402,-0.0308043472468853,1,1,low,mid,high
5,17,200000,0.59375,0.1503644377319837,1.7601406591838213,1.7665516138076782,0.08511748909950256,1,1,low,high,high
5,17,400000,0.0625,-0.43278262214626295,3.049969732070151,3.080522060394287,-0.14049002528190613,1,1,mid,low,low
5,18,200000,0.875,0.27801491333439543,1.5689883199818924,1.5934292078018188,0.17447584867477417,1,1,low,high,high
5,18,300000,0.3125,-0.07192259190877115,2.7009051274566045,2.7018625736236572,-0.02661963365972042,1,1,mid,high,high
5,18,400000,0.84375,0.6215466674200805,2.9774254727063685,3.0416085720062256,0.20434801280498505,1,1,mid,high,high
5,18,500000,0.0625,-0.3908260145098481,3.4527027291120933,3.4747519493103027,-0.11247594654560089,1,1,mid,low,low
5,18,600000,0.0625,-0.4965562976392057,3.7338472678717514,3.7667205333709717,-0.1318272203207016,1,1,mid,low,low
5,20,200000,0.65625,0.0724627122380106,1.4687619707134763,1.470548391342163,0.04927597939968109,1,1,low,high,high
5,21,200000,0.5,0.08248530414096322,1.1266028219576687,1.1296184062957764,0.07302050292491913,1,1,low,high,high
5,21,300000,0.78125,0.17383504721478094,1.424286217222955,1.434855341911316,0.12115161865949631,1,1,low,high,high
5,22,600000,0.09375,-0.22693724621474054,1.8366010403465318,1.8505685329437256,-0.12263109534978867,1,1,low,low,mid
5,24,300000,0.09375,-0.40294410499927835,2.2438795712450825,2.2797718048095703,-0.17674756050109863,1,1,mid,low,low
5,26,300000,0.21875,-0.19556850557957972,2.186558226490816,2.195286750793457,-0.08908563107252121,1,1,low,mid,mid
5,26,400000,0.1875,-0.5547187802432774,3.1815592989090646,3.229556083679199,-0.17176316678524017,1,1,high,mid,low
5,26,500000,0.21875,-0.4630806543221766,3.2673112962894155,3.299964666366577,-0.14032897353172302,1,1,mid,mid,low
5,27,200000,0.875,0.3261574807351906,1.722390160106922,1.7529993057250977,0.18605682253837585,1,1,low,high,high
5,28,200000,0.25,-0.12662328037462345,2.6002799304721593,2.603361129760742,-0.04863838478922844,1,1,high,mid,mid
5,28,400000,0.1875,-0.23582003311684474,3.5522630061899645,3.560081958770752,-0.06624005734920502,1,1,high,mid,mid
5,30,200000,0.0625,-0.18082507424056082,1.8597670590376156,1.868537187576294,-0.09677360206842422,1,1,mid,low,mid
5,31,200000,0.09375,-0.10694125665078147,1.1524417879860267,1.157392978668213,-0.09239839762449265,1,1,low,low,mid
5,31,600000,0.0625,-0.14596152557190933,1.179062156661523,1.1880624294281006,-0.12285678088665009,1,1,low,low,mid
5,33,200000,0.5625,0.042733416676199454,1.5162932396582416,1.5168952941894531,0.028171632438898087,1,1,low,high,high
5,34,300000,0.0625,-0.3119493122097765,2.1005205056581753,2.1235580444335938,-0.14689935743808746,1,1,low,low,mid
