task,f,shock_ce,shock_acc,gate_corr,gate_l1,N,N2,D2,cos,arm,k,act,param,seed,actname,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,nz,acc
1,1.0,2.3059206008911133,0.0810546875,,,0.9705712614021934,0.9449902427101076,0.6163995658669272,-0.004388968577276655,K100_SN15,1.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
2,0.0,4.0140156745910645,0.082763671875,0.007039158617537432,0.8283050063075035,1.2621736755804638,1.5986403601647095,0.7630269197199504,-0.06418403243208039,K100_SN15,1.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
3,0.0012755102040816326,5.640860557556152,0.085693359375,0.004629586312913485,0.8657701125013609,1.4639325934496774,2.1511716224035395,0.6988271799912978,-0.06961347465416251,K100_SN15,1.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
4,0.002551020408163265,3.6970975399017334,0.100341796875,0.01062379941427345,0.8467866092942218,1.604853540906713,2.5854519040209665,0.6320649332060034,-0.0855744448269016,K100_SN15,1.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
5,0.002551020408163265,4.8523173332214355,0.10400390625,-0.006881804181592723,0.873596402039794,1.7209910256978274,2.9718400979680637,0.6147502057381165,-0.09249407244031037,K100_SN15,1.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
6,0.0,3.990201711654663,0.094482421875,-0.0021157352134097856,0.8562740309511382,1.8224947761327517,3.33289678190696,0.5902072738528454,-0.08844115230174424,K100_SN15,1.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
7,0.0,4.881886005401611,0.138916015625,0.018760070207329338,0.8375308751857222,1.9184204656632187,3.693783942731053,0.5566521088219097,-0.07376311568636665,K100_SN15,1.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
8,0.0,4.947426795959473,0.09130859375,0.003963366693900714,0.8503737292149892,2.0117835074369714,4.060857823476063,0.602680834721149,-0.07881284138493234,K100_SN15,1.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
9,0.002551020408163265,4.5499067306518555,0.128173828125,0.006058035510113772,0.8385906266698595,2.0968824729659112,4.411079477690059,0.5762977099934603,-0.07701092193081344,K100_SN15,1.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
10,0.0012755102040816326,3.8019399642944336,0.090087890625,0.0010159418965795437,0.84782068369184,2.1817870513199136,4.776161529114689,0.5763559155145008,-0.0672263334561013,K100_SN15,1.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
11,0.0,4.5041608810424805,0.095458984375,-0.0022893585254282617,0.84371000484652,2.2666429159242067,5.153154281079819,0.5965445031303729,-0.06525166202020208,K100_SN15,1.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
12,0.0012755102040816326,4.644075393676758,0.0625,0.0009022248356420046,0.8355106833557132,2.3408925893533032,5.494869330062402,0.5893653810459033,-0.07282535164830468,K100_SN15,1.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
13,0.0,4.337020397186279,0.072998046875,0.000854318415083789,0.8313364503150408,2.416711922556077,5.855702784906925,0.610488894299873,-0.06973214629973482,K100_SN15,1.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
14,0.0012755102040816326,4.538232326507568,0.0849609375,-0.0034018137611121577,0.8330045602736496,2.496094066208459,6.246402143044886,0.6086596983992645,-0.059583759519058394,K100_SN15,1.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
15,0.0,5.107469081878662,0.111572265625,0.006647482080372946,0.8256400072381265,2.5692087676146445,6.616604470439221,0.591926656197812,-0.05854584051147052,K100_SN15,1.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
