task,f,shock_ce,shock_acc,gate_corr,gate_l1,N,N2,D2,cos,arm,k,act,param,seed,actname,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,nz,acc
1,1.0,2.3073487281799316,0.115234375,,,1.0943684881015576,1.2024588737854018,0.8609409127233226,0.007808532944811132,K000_ELU1,0.0,elu,1.0,1,ELU1,,,,,,,,,,,,,,,
2,1.0,0.32807257771492004,0.908203125,1.000000000000355,0.0,1.3364095746375,1.7950096869309806,0.2545087707952969,0.30236082949330834,K000_ELU1,0.0,elu,1.0,1,ELU1,,,,,,,,,,,,,,,
3,1.0,0.2742322087287903,0.917724609375,0.9999999999995931,0.0,1.5199522457064805,2.3275937667728654,0.19760389671064538,0.27422851120528274,K000_ELU1,0.0,elu,1.0,1,ELU1,,,,,,,,,,,,,,,
4,1.0,0.20552575588226318,0.940673828125,1.0000000000003177,0.0,1.6852001547633426,2.8680277515205,0.1805584257049144,0.26859031760548646,K000_ELU1,0.0,elu,1.0,1,ELU1,,,,,,,,,,,,,,,
5,1.0,0.17347027361392975,0.947509765625,0.9999999999997037,0.0,1.8163796425270908,3.3377485592577307,0.15529637851669725,0.22742504415345777,K000_ELU1,0.0,elu,1.0,1,ELU1,,,,,,,,,,,,,,,
6,1.0,0.17175480723381042,0.94921875,1.0000000000003184,0.0,1.938243130432376,3.8069561917568833,0.1824966775981624,0.17492556541866264,K000_ELU1,0.0,elu,1.0,1,ELU1,,,,,,,,,,,,,,,
7,1.0,0.1333305686712265,0.958740234375,1.0000000000004496,0.0,2.060349372867593,4.30529515307681,0.17077947607665755,0.1966973455142823,K000_ELU1,0.0,elu,1.0,1,ELU1,,,,,,,,,,,,,,,
8,1.0,0.12847654521465302,0.962890625,0.9999999999997194,0.0,2.1828962225263844,4.834281319068017,0.1845075050899424,0.18778400047771712,K000_ELU1,0.0,elu,1.0,1,ELU1,,,,,,,,,,,,,,,
9,1.0,0.12845304608345032,0.962646484375,1.0000000000000346,0.0,2.277267032241671,5.2653841829428485,0.14957681275570586,0.15910039579547766,K000_ELU1,0.0,elu,1.0,1,ELU1,,,,,,,,,,,,,,,
10,1.0,0.1134224459528923,0.969970703125,0.9999999999997596,0.0,2.3840474549429027,5.769478052602034,0.17060038400476002,0.17476582010781916,K000_ELU1,0.0,elu,1.0,1,ELU1,,,,,,,,,,,,,,,
