task,f,shock_ce,shock_acc,gate_corr,gate_l1,N,N2,D2,cos,arm,k,act,param,seed,actname,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,nz,acc
1,1.0,2.3051838874816895,0.101806640625,,,1.1310026383884582,1.2859702166015603,0.9475480873145247,0.0051988293711986155,K010_LR03,0.1,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
2,0.9030612244897959,0.3622652292251587,0.90185546875,0.9089674021709926,0.035145033881235486,1.399616465680869,1.9711295052099103,0.3232917774699088,0.2781424140035489,K010_LR03,0.1,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
3,0.9030612244897959,0.35739749670028687,0.89599609375,0.887789942953324,0.0551520360791255,1.5984914181170398,2.5751562760315347,0.26889575314155745,0.22623432616409145,K010_LR03,0.1,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
4,0.9030612244897959,0.2975830137729645,0.912353515625,0.8908159058462284,0.058579596662254686,1.7726503001483866,3.1704192968300386,0.2568595473815627,0.20272934282031735,K010_LR03,0.1,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
5,0.9005102040816326,0.24469731748104095,0.929443359375,0.8684205450701461,0.07297805756179061,1.9089500191316322,3.6783480464125136,0.23772095025859905,0.15197565501121407,K010_LR03,0.1,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
6,0.9017857142857143,0.23747587203979492,0.930908203125,0.8665013975716864,0.07515231655864163,2.038174619669531,4.194963731806402,0.24733161041126345,0.1370774286711528,K010_LR03,0.1,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
7,0.9005102040816326,0.20535816252231598,0.941162109375,0.8637861472070314,0.07882893180689983,2.1580448227103575,4.702274709525927,0.25487622358700557,0.11926823672663325,K010_LR03,0.1,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
8,0.9017857142857143,0.2239559441804886,0.934326171875,0.8533532157903261,0.08490461506922302,2.2709918448466424,5.205559155071403,0.23919301122596073,0.12250694151325284,K010_LR03,0.1,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
9,0.9030612244897959,0.2802349627017975,0.914306640625,0.8637453819194019,0.07994923608671614,2.3680023325528334,5.66152905358749,0.22316317087505855,0.10514064445716503,K010_LR03,0.1,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
10,0.9043367346938775,0.22067981958389282,0.93212890625,0.8678976697490275,0.07717337918345483,2.4706864553010504,6.161042843836841,0.22451860371513097,0.12102812607540535,K010_LR03,0.1,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
11,0.9017857142857143,0.18616920709609985,0.94091796875,0.8562942461910035,0.08342458359502644,2.5592747291260243,6.61114075536172,0.2232510373458418,0.09366360942298986,K010_LR03,0.1,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
12,0.9005102040816326,0.1522817760705948,0.95068359375,0.869072055782904,0.07629210732187414,2.6586182429356926,7.131839861012334,0.2546082172706172,0.10266173344537123,K010_LR03,0.1,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
13,0.9017857142857143,0.18401817977428436,0.942138671875,0.8590878980267711,0.08206073682644963,2.7430909419285765,7.59293858540884,0.2500594700318102,0.0765405755273791,K010_LR03,0.1,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
14,0.9030612244897959,0.14921703934669495,0.95068359375,0.8602221895534609,0.08139808346167939,2.8252841153836776,8.051972601101372,0.21131722542475892,0.09656476211999304,K010_LR03,0.1,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
15,0.9030612244897959,0.174377903342247,0.94580078125,0.8381248792815641,0.09375114366328437,2.9077436979327667,8.527745709670082,0.2341030462899672,0.08633119136698963,K010_LR03,0.1,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
16,0.9005102040816326,0.1860264390707016,0.94091796875,0.8290860066236431,0.09934864621776685,2.9765739862277316,8.933430642407053,0.22452621735364367,0.06549910582768079,K010_LR03,0.1,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
17,0.9017857142857143,0.22949042916297913,0.927490234375,0.8045168745737906,0.11232528316195452,3.057944206194294,9.425243688841908,0.2587163619238757,0.07598354965853131,K010_LR03,0.1,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
18,0.9017857142857143,0.19546495378017426,0.938720703125,0.8241421603303664,0.10197494387214748,3.120827107310598,9.812822512567948,0.2477423282683846,0.04607813020680758,K010_LR03,0.1,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
