task,f,shock_ce,shock_acc,gate_corr,gate_l1,N,N2,D2,cos,arm,k,act,param,seed,actname,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,nz,acc
1,1.0,2.3059206008911133,0.0810546875,,,0.9705712614021934,0.9449902427101076,0.6163995658669272,-0.004388968577276655,K000_SN15,0.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
2,1.0,0.2826400697231293,0.919921875,1.0000000000000022,0.0,1.130313557337878,1.28247107894436,0.2165236993289416,0.13315996352456216,K000_SN15,0.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
3,1.0,0.254665732383728,0.92724609375,1.0000000000000049,0.0,1.256636157991136,1.5859027512624178,0.21678800845654042,0.08061552564151059,K000_SN15,0.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
4,1.0,0.26250240206718445,0.92578125,1.0000000000000107,0.0,1.345065835097702,1.817529665169094,0.20044036517357766,0.02680813547276173,K000_SN15,0.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
5,1.0,0.26536741852760315,0.924560546875,0.999999999999995,0.0,1.4332186624730616,2.065694389175097,0.20292585876426533,0.035182280316918606,K000_SN15,0.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
6,1.0,0.27496427297592163,0.9208984375,0.9999999999999934,0.0,1.4943278403549363,2.245558391058755,0.16805268676481666,0.008924359597704448,K000_SN15,0.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
7,1.0,0.2541588544845581,0.927001953125,0.9999999999999949,0.0,1.5604827075218473,2.4492944548486055,0.1734757186113599,0.022749277007763434,K000_SN15,0.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
8,1.0,0.21125662326812744,0.938720703125,0.9999999999999927,0.0,1.6239521294000872,2.6529721987001538,0.16999588478180017,0.024889578476410046,K000_SN15,0.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
9,1.0,0.2250756472349167,0.936767578125,0.9999999999999911,0.0,1.6848085767998608,2.855731479536163,0.1815606263052221,0.013871763495545777,K000_SN15,0.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
10,1.0,0.2121017724275589,0.93896484375,0.9999999999999784,0.0,1.7273567414667448,3.0028169498843704,0.18411649418542445,-0.026258705004340334,K000_SN15,0.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
11,1.0,0.24609260261058807,0.930908203125,0.9999999999999871,0.0,1.7721861399643104,3.1611797460012623,0.1538454240149082,0.002750674582346402,K000_SN15,0.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
12,1.0,0.20746853947639465,0.94140625,0.999999999999996,0.0,1.8164267590831917,3.321289309750157,0.17511844904241708,-0.01072969891842532,K000_SN15,0.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
13,1.0,0.22682073712348938,0.9326171875,1.0000000000000038,0.0,1.8756359538002163,3.5407064642150634,0.17477259185178926,0.028695140766005166,K000_SN15,0.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
14,1.0,0.20849770307540894,0.942626953125,1.0000000000000058,0.0,1.9202169446331345,3.7118129831812268,0.16028023511929926,0.005857113519843672,K000_SN15,0.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
15,1.0,0.17711161077022552,0.948974609375,1.000000000000009,0.0,1.9680165768766054,3.900147972750151,0.17508920753388307,0.006869257621658661,K000_SN15,0.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
16,1.0,0.21932698786258698,0.94189453125,1.0000000000000007,0.0,2.0115253998622564,4.076376077931538,0.15993016323472098,0.008789977949375284,K000_SN15,0.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
17,1.0,0.1792317032814026,0.94970703125,1.0000000000000016,0.0,2.0517000719652447,4.239468356210787,0.1697656204767207,-0.0036295678176906376,K000_SN15,0.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
18,1.0,0.18159091472625732,0.9501953125,0.9999999999999962,0.0,2.092871396390019,4.411395440304433,0.1551599487582676,0.009828073977983414,K000_SN15,0.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
19,1.0,0.19490081071853638,0.94580078125,1.0000000000000009,0.0,2.1282450721088866,4.5619851062237275,0.17078042085051087,-0.01239759718694986,K000_SN15,0.0,snake,1.5,2,SN15,,,,,,,,,,,,,,,
20,1.0,0.21596169471740723,0.939453125,1.0000000000000135,0.0,2.1721434285575167,4.753593708077921,0.1867540006931454,0.0010548166137261423,K000_SN15,0.0,snake,1.5,2,SN15,0.0044958738688353145,1.1884711768013523,7.671077557424712e-05,0.6028995744557472,81.79450229485347,0.14278625760105795,1.2578128635521915,1.0,8.881784197001252e-15,0.017999239167349305,10.3756608241485,0.9558431993562483,-0.06682901627746189,0.45638150999495664,0.9251000285148621
