task,f,shock_ce,shock_acc,gate_corr,gate_l1,N,N2,D2,cos,arm,k,act,param,seed,actname,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,nz,acc
1,1.0,2.306040048599243,0.1240234375,,,0.9622658012376055,0.9285431003045304,0.6002853050423611,-0.00445661417732795,K010_SN15,0.1,snake,1.5,1,SN15,,,,,,,,,,,,,,,
2,0.9030612244897959,0.32356923818588257,0.906005859375,0.9236162695792314,0.20509258474040498,1.155956262700569,1.3409154493106905,0.2598952871733185,0.15408788247603847,K010_SN15,0.1,snake,1.5,1,SN15,,,,,,,,,,,,,,,
3,0.9030612244897959,0.39549195766448975,0.884765625,0.8516759157479026,0.28638463097890166,1.2861951281710688,1.6607422845016315,0.24501332946865467,0.06428029316945509,K010_SN15,0.1,snake,1.5,1,SN15,,,,,,,,,,,,,,,
4,0.9030612244897959,0.3470083177089691,0.891845703125,0.8715923161592888,0.27286358729818944,1.4060749815356504,1.9853650238739682,0.22692633271408116,0.07788060923967516,K010_SN15,0.1,snake,1.5,1,SN15,,,,,,,,,,,,,,,
5,0.9005102040816326,0.3075500726699829,0.91064453125,0.8239452354447229,0.3292802759500803,1.4931973711881255,2.239273502233818,0.21182158241518795,0.03209223369538863,K010_SN15,0.1,snake,1.5,1,SN15,,,,,,,,,,,,,,,
6,0.9017857142857143,0.2993839681148529,0.911376953125,0.7749436020290013,0.3765097159091575,1.5688645311368028,2.4736387138288434,0.22280948688641625,0.0055197461675765384,K010_SN15,0.1,snake,1.5,1,SN15,,,,,,,,,,,,,,,
7,0.9005102040816326,0.28022292256355286,0.919921875,0.7807130169267872,0.3790787125595871,1.6475537717771918,2.72764405132381,0.23176004187054822,0.013348073703551304,K010_SN15,0.1,snake,1.5,1,SN15,,,,,,,,,,,,,,,
8,0.9017857142857143,0.3402753472328186,0.901123046875,0.7795524507797066,0.3711065483525958,1.7253969073277946,2.9917069923054544,0.23592819927199676,0.016085105155968046,K010_SN15,0.1,snake,1.5,1,SN15,,,,,,,,,,,,,,,
9,0.9030612244897959,0.44901248812675476,0.85986328125,0.7527671894017421,0.39766167649034134,1.7919218794909335,3.226299250441164,0.20840372474102267,0.015586314711993655,K010_SN15,0.1,snake,1.5,1,SN15,,,,,,,,,,,,,,,
10,0.9043367346938775,0.3678930699825287,0.882568359375,0.767822268931439,0.3891446909572264,1.8474909091730725,3.4307051136024684,0.19667122117593658,0.0038184614073341135,K010_SN15,0.1,snake,1.5,1,SN15,,,,,,,,,,,,,,,
11,0.9017857142857143,0.30234387516975403,0.909912109375,0.7513249606141486,0.39903376998673834,1.8981473694828304,3.6211046165266314,0.1953111119924676,-0.0037086071287878494,K010_SN15,0.1,snake,1.5,1,SN15,,,,,,,,,,,,,,,
12,0.9005102040816326,0.31742063164711,0.8994140625,0.7502312727869956,0.4025793583577935,1.9467519627279029,3.8090131345822855,0.21244707379420227,-0.015686961595654216,K010_SN15,0.1,snake,1.5,1,SN15,,,,,,,,,,,,,,,
13,0.9017857142857143,0.30986642837524414,0.910400390625,0.762008925114403,0.39808504086162166,1.9962420110234576,4.006473858714387,0.2140236296897414,-0.011540063660793846,K010_SN15,0.1,snake,1.5,1,SN15,,,,,,,,,,,,,,,
14,0.9030612244897959,0.28668200969696045,0.911865234375,0.7452808749788661,0.4135639176128623,2.0416173765914847,4.190791616343639,0.1914326457968779,-0.005179924421538953,K010_SN15,0.1,snake,1.5,1,SN15,,,,,,,,,,,,,,,
