task,f,shock_ce,shock_acc,gate_corr,gate_l1,N,N2,D2,cos,arm,k,act,param,seed,actname,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,nz,acc
1,1.0,2.2919843196868896,0.135986328125,,,1.099841168072158,1.2161941914655572,0.8708124381732929,0.012505568981737042,K100_ELU1,1.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
2,0.003826530612244898,3.7440667152404785,0.106689453125,0.2009241235244132,0.2721602071175693,1.4499280534640768,2.111609119444649,1.041371167803356,-0.06483857605799138,K100_ELU1,1.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
3,0.0012755102040816326,3.927769422531128,0.09228515625,0.30021553418742025,0.38783544071844595,1.708700593448087,2.9353969228961074,1.0594743955592196,-0.079466267637428,K100_ELU1,1.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
4,0.002551020408163265,5.575524806976318,0.064697265625,0.31728135370137067,0.48253918945875485,1.8977948671668767,3.6279220773116005,0.9779683724434158,-0.08368780433215253,K100_ELU1,1.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
5,0.0,4.306992053985596,0.0810546875,0.5014208872158873,0.47800666245058193,2.0650126825020503,4.3057840078747525,0.9298966658103848,-0.0684776809981476,K100_ELU1,1.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
6,0.0012755102040816326,4.093823432922363,0.118408203125,0.4775205965218611,0.47401153272411467,2.2224779032142563,4.993565546140233,0.9795586268220555,-0.07093379446745743,K100_ELU1,1.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
7,0.0012755102040816326,4.190099239349365,0.084228515625,0.3734871645148296,0.5710359736398841,2.3645485604626226,5.654171474991516,0.9468365161619725,-0.060612044547111533,K100_ELU1,1.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
8,0.0012755102040816326,3.3702406883239746,0.11083984375,0.44325981343016324,0.5605198366484573,2.499257208909896,6.317180872713784,0.9397277623434955,-0.05693961616631464,K100_ELU1,1.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
9,0.003826530612244898,3.842357635498047,0.10107421875,0.4582158159700749,0.5533003542466991,2.626776544765956,6.976569594935905,0.912058847358553,-0.0487286963517007,K100_ELU1,1.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
10,0.0012755102040816326,3.8551950454711914,0.146728515625,0.5544986946742119,0.5356958607382748,2.7324367663468654,7.555657472188773,0.8556673217968194,-0.0530511810299561,K100_ELU1,1.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
11,0.0,3.8592824935913086,0.109130859375,0.5459555244007694,0.5304448910292257,2.8400686490460076,8.167884448531419,0.8933221711762606,-0.04817829378764122,K100_ELU1,1.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
12,0.0012755102040816326,3.2766530513763428,0.12353515625,0.5746175192961455,0.5100664239636646,2.9491465047321777,8.808752228930851,0.8865902950408588,-0.03980579861664723,K100_ELU1,1.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
13,0.0,3.8896002769470215,0.0849609375,0.5030128376642324,0.5571699334379754,3.054022923932719,9.447562412982881,0.9372987253806666,-0.04761508275522109,K100_ELU1,1.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
14,0.0012755102040816326,4.890352725982666,0.096435546875,0.4906751124439607,0.6150043503249383,3.1587337001354543,10.11017505347848,0.9626922592693924,-0.04825412845312773,K100_ELU1,1.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
