task,f,shock_ce,shock_acc,gate_corr,gate_l1,N,N2,D2,cos,arm,k,act,param,seed,actname,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,nz,acc
1,1.0,2.3051838874816895,0.101806640625,,,1.1310026383884582,1.2859702166015603,0.9475480873145247,0.0051988293711986155,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
2,1.0,0.3459393084049225,0.90625,0.9999999999996415,0.0,1.3773156690938442,1.9087792999867172,0.27614900029928185,0.28783328245559026,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
3,1.0,0.28733205795288086,0.9150390625,0.999999999999809,0.0,1.5548536044513686,2.4372768307869865,0.20532839367858866,0.25301363318051157,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
4,1.0,0.22726500034332275,0.932373046875,0.9999999999995687,0.0,1.7134307466992778,2.965057850563825,0.193636661214786,0.23594672802289307,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
5,1.0,0.19616718590259552,0.939208984375,0.9999999999999655,0.0,1.8324203018829737,3.3935939771228743,0.16794965365399053,0.17935102713895673,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
6,1.0,0.198984295129776,0.9423828125,0.999999999999764,0.0,1.9439295158245,3.821702941262589,0.19259738742092072,0.13988318376492792,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
7,1.0,0.15756605565547943,0.951904296875,1.000000000000335,0.0,2.0471430645982194,4.239416767234633,0.165157654400979,0.15513431279398712,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
8,1.0,0.14725261926651,0.958984375,0.9999999999995307,0.0,2.1528595825848247,4.690755642654331,0.1859552664549797,0.14397615502798772,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
9,1.0,0.15557542443275452,0.9560546875,0.9999999999999908,0.0,2.2394543551842356,5.077600212606828,0.16235949171940972,0.12361173552510799,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
10,1.0,0.12766095995903015,0.961181640625,0.999999999999696,0.0,2.3326098987549324,5.505580855545999,0.16614022240772378,0.14176243109176473,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
11,1.0,0.11124780029058456,0.963134765625,1.000000000000526,0.0,2.422541820811733,5.93845080395347,0.1715698516123835,0.13147086798519442,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
12,1.0,0.10342870652675629,0.969970703125,1.0000000000003952,0.0,2.5220131655422664,6.4338890551445775,0.17743064160402036,0.15376207014783233,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
13,1.0,0.12235788255929947,0.96435546875,0.9999999999998909,0.0,2.6005614760698794,6.841512452703822,0.1745764771567063,0.10663015639695571,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
14,1.0,0.09764332324266434,0.972900390625,0.9999999999998122,0.0,2.6796146791183184,7.263754289414865,0.16932107010917316,0.11490232430817258,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
15,1.0,0.09231943637132645,0.9736328125,0.9999999999996524,0.0,2.758057204322047,7.693934690462276,0.18448956498598798,0.10415459068145727,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
16,1.0,0.09195639193058014,0.972412109375,0.9999999999993124,0.0,2.8229988131388963,8.057871240437287,0.17642395802663496,0.07946933817458807,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
17,1.0,0.07893995195627213,0.9755859375,1.0000000000000264,0.0,2.889183978895137,8.438506227437843,0.17208242611668684,0.08667169565154603,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
18,1.0,0.08741488307714462,0.97314453125,1.0000000000007294,0.0,2.9551241166078936,8.827685783131697,0.17024476477020647,0.08901010321782998,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
19,1.0,0.08122438192367554,0.974609375,0.9999999999995761,0.0,3.0243511239365466,9.245644060167095,0.15746451596777253,0.107823414415616,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
20,1.0,0.08957000821828842,0.972412109375,1.0000000000005524,0.0,3.0972074698128678,9.694571699550313,0.16483916477666719,0.11334247114467172,K000_LR03,0.0,leaky,0.3,1,LR03,0.00018041029185564947,0.351651368974732,1.0339806192263379e-05,0.6537345528745677,75.89884344398986,0.040817221117018784,0.37998788487326596,1.0,8.881784197001252e-15,0.014655679603007121,11.247459636252195,2.4374262596893255,-1.0857220263089242,1.0,0.9699000120162964
21,1.0,0.07885538041591644,0.975830078125,1.0000000000001437,0.0,3.1583402537852874,10.082346260561916,0.1620462430524993,0.088122265101718,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
22,1.0,0.06422529369592667,0.982177734375,0.9999999999990299,0.0,3.2241376938823474,10.504160423472998,0.16841748323418784,0.09535358786153651,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
23,1.0,0.07988246530294418,0.9775390625,0.9999999999999013,0.0,3.288280635915448,10.924317780655862,0.15820646019109477,0.1012158825726642,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
24,1.0,0.09189066290855408,0.975341796875,1.0000000000003053,0.0,3.3430224435487372,11.288080489117778,0.19295656880450132,0.05833881966152793,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
25,1.0,0.07558656483888626,0.978271484375,1.0000000000000258,0.0,3.4013053472704873,11.682403005994528,0.16668634994818002,0.0823480357882982,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
26,1.0,0.06519300490617752,0.983154296875,0.9999999999995904,0.0,3.452570676303486,12.037551416340097,0.18062575242898268,0.060034524349733914,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
27,1.0,0.05854188650846481,0.982421875,0.9999999999999977,0.0,3.5125469774141287,12.460055339818982,0.1734254207866168,0.0844820612243137,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
28,1.0,0.07550878077745438,0.973876953125,1.000000000000486,0.0,3.5774085683549135,12.925498871302521,0.20050956914615728,0.08194784298381647,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
29,1.0,0.08795738965272903,0.97216796875,1.0000000000001588,0.0,3.6248402667221034,13.269324748142672,0.14479886197633834,0.07151917414012966,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
30,1.0,0.055582571774721146,0.982666015625,1.0000000000006992,0.0,3.6732359615146457,13.623533549430986,0.17304458870716938,0.05892737463373878,K000_LR03,0.0,leaky,0.3,1,LR03,6.708871190080799e-05,0.3347496313256614,4.0990915104581535e-06,0.6457234915047533,75.71730467706223,0.03389267557820341,0.3637243650010965,1.0,3.552713678800501e-15,0.013965533948087581,12.390832269672428,2.7482913005218923,-1.3208041765732121,1.0,0.973800003528595
31,1.0,0.056978486478328705,0.983154296875,1.000000000000437,0.0,3.733060985459671,14.068849488330994,0.17807452001818994,0.08428646040234605,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
32,1.0,0.05991237610578537,0.982177734375,1.0000000000002385,0.0,3.7825033390500424,14.441584229315227,0.16865324800587259,0.06604817972779521,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
33,1.0,0.07491037249565125,0.97998046875,0.999999999999518,0.0,3.828867050111762,14.795303469191236,0.1614067433597641,0.06172486871924615,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
34,1.0,0.06952621787786484,0.980712890625,1.0000000000001494,0.0,3.8883015545951696,15.255866749202427,0.18307067996991808,0.0833915436381821,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
35,1.0,0.051636550575494766,0.98681640625,1.000000000000252,0.0,3.9398992180624846,15.661025230187127,0.1692271638496765,0.07341406823845256,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
36,1.0,0.05982982739806175,0.982177734375,0.9999999999998747,0.0,4.0030614453089415,16.166895445983315,0.19006457895457515,0.08965693971405506,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
37,1.0,0.0493156872689724,0.986083984375,0.9999999999999537,0.0,4.062411925037704,16.6471307737627,0.173270410940178,0.09096468393595708,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
38,1.0,0.04778222739696503,0.986083984375,1.0000000000010665,0.0,4.115388758395886,17.079611755846322,0.16561296921260169,0.08118761918679368,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
39,1.0,0.08001746237277985,0.975341796875,1.0000000000004792,0.0,4.1592750265606355,17.4471002817655,0.1665067140788533,0.058732896041062105,K000_LR03,0.0,leaky,0.3,1,LR03,,,,,,,,,,,,,,,
40,1.0,0.05529734119772911,0.98193359375,0.9999999999998952,0.0,4.210502530404907,17.88151580246672,0.16248528333704138,0.07916420679914138,K000_LR03,0.0,leaky,0.3,1,LR03,3.76351997982823e-05,0.32236976590690763,2.4028721520411515e-06,0.6389889012034785,76.03541892187576,0.029486962020577056,0.35063310510399304,1.0,0.0,0.01343399609186907,12.095081926917162,2.992018850829949,-1.5632938811507089,1.0,0.9767000079154968
