task,f,shock_ce,shock_acc,gate_corr,gate_l1,N,N2,D2,cos,arm,k,act,param,seed,actname,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,nz,acc
1,1.0,2.30753493309021,0.115478515625,,,1.031783765037883,1.0691162521080322,0.7272963158525986,0.00877288027362126,K010_SN02,0.1,snake,0.2,1,SN02,,,,,,,,,,,,,,,
2,0.9030612244897959,0.349313348531723,0.902587890625,0.9892680685743561,0.03947614901957193,1.2868411637455361,1.6637733769926875,0.27750521251769666,0.2888269257616641,K010_SN02,0.1,snake,0.2,1,SN02,,,,,,,,,,,,,,,
3,0.9030612244897959,0.3602291941642761,0.89208984375,0.9821705279341956,0.06471903781352098,1.4801033462130693,2.2053715591867222,0.24017356749785296,0.23382692969797603,K010_SN02,0.1,snake,0.2,1,SN02,,,,,,,,,,,,,,,
4,0.9030612244897959,0.27862074971199036,0.91357421875,0.9858725479969601,0.06499715922060974,1.6547502047387508,2.7622614712528972,0.2329522930113864,0.21909091315700185,K010_SN02,0.1,snake,0.2,1,SN02,,,,,,,,,,,,,,,
5,0.9005102040816326,0.22418135404586792,0.934814453125,0.9776064528637685,0.08822909250138271,1.7962875748742606,3.2600598255399444,0.2132383913103263,0.1783797181425134,K010_SN02,0.1,snake,0.2,1,SN02,,,,,,,,,,,,,,,
6,0.9017857142857143,0.2196396291255951,0.93212890625,0.9778664553202343,0.09332752249905359,1.9267639476296983,3.753958984024484,0.23968255415316947,0.13837637799033944,K010_SN02,0.1,snake,0.2,1,SN02,,,,,,,,,,,,,,,
7,0.9005102040816326,0.19421923160552979,0.94384765625,0.977501824478022,0.09811323565932877,2.056928276631745,4.278551029842724,0.2582460752385092,0.13209127488503522,K010_SN02,0.1,snake,0.2,1,SN02,,,,,,,,,,,,,,,
8,0.9017857142857143,0.21193499863147736,0.93212890625,0.9728056167123545,0.10977352734794446,2.1743884482597764,4.780040702743025,0.23629118570280533,0.12955777980937658,K010_SN02,0.1,snake,0.2,1,SN02,,,,,,,,,,,,,,,
9,0.9030612244897959,0.23578253388404846,0.928466796875,0.9740866234915508,0.11165754929748609,2.266555657637735,5.194826111190403,0.2213215854771609,0.09140918534717743,K010_SN02,0.1,snake,0.2,1,SN02,,,,,,,,,,,,,,,
10,0.9043367346938775,0.2173347771167755,0.92919921875,0.9764633745615487,0.10978023496541184,2.3709514724402196,5.682605730302616,0.23402867127521879,0.11348811558236765,K010_SN02,0.1,snake,0.2,1,SN02,,,,,,,,,,,,,,,
11,0.9017857142857143,0.1728382110595703,0.94482421875,0.9716925381464503,0.1247072541702348,2.473482831651833,6.1828167325295045,0.23411726093639174,0.11409753609515423,K010_SN02,0.1,snake,0.2,1,SN02,,,,,,,,,,,,,,,
12,0.9005102040816326,0.13941054046154022,0.954833984375,0.9733924765253054,0.12126952641070518,2.5765484130962877,6.706312247841492,0.2533780995492748,0.10745566413422601,K010_SN02,0.1,snake,0.2,1,SN02,,,,,,,,,,,,,,,
13,0.9017857142857143,0.13924814760684967,0.956787109375,0.9766644812206172,0.11327046571929894,2.667179844344933,7.184186939835463,0.2309824753882488,0.09748297622826656,K010_SN02,0.1,snake,0.2,1,SN02,,,,,,,,,,,,,,,
14,0.9030612244897959,0.16894513368606567,0.944580078125,0.9759016242239001,0.12138981960337766,2.75670366344161,7.671383095314586,0.22057190519853928,0.10495660863835587,K010_SN02,0.1,snake,0.2,1,SN02,,,,,,,,,,,,,,,
15,0.9030612244897959,0.16855226457118988,0.947509765625,0.9675588869267804,0.1397126733512118,2.8379832683462034,8.12646173579369,0.2422216054152388,0.07732527003482875,K010_SN02,0.1,snake,0.2,1,SN02,,,,,,,,,,,,,,,
16,0.9005102040816326,0.15257975459098816,0.95166015625,0.9626097001961006,0.1529229769643838,2.9089555945685373,8.537373035839776,0.23414698213315588,0.06187995589091083,K010_SN02,0.1,snake,0.2,1,SN02,,,,,,,,,,,,,,,
