task,f,shock_ce,shock_acc,gate_corr,gate_l1,N,N2,D2,cos,arm,k,act,param,seed,actname,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,nz,acc
1,1.0,2.3102681636810303,0.080322265625,,,1.0465383780261541,1.0991211175017304,0.7555884677080155,0.010488111403493807,K100_SN02,1.0,snake,0.2,2,SN02,,,,,,,,,,,,,,,
2,0.0,3.925928831100464,0.08544921875,0.07473460579950124,0.30212283753528,1.3781093925288963,1.9067480120234694,0.9430682843307872,-0.06710308530135509,K100_SN02,1.0,snake,0.2,2,SN02,,,,,,,,,,,,,,,
3,0.0012755102040816326,5.273684978485107,0.083740234375,0.19347660180729995,0.40156587550592976,1.6439067733294248,2.7182155165160227,0.9842716243102295,-0.0639244696252719,K100_SN02,1.0,snake,0.2,2,SN02,,,,,,,,,,,,,,,
4,0.002551020408163265,3.475069761276245,0.09228515625,0.3975740220669313,0.3894096519692446,1.8408209331792202,3.4115948095399036,0.9191552116325322,-0.07167709301635967,K100_SN02,1.0,snake,0.2,2,SN02,,,,,,,,,,,,,,,
5,0.002551020408163265,3.5413923263549805,0.076904296875,0.3247925055967218,0.4624573682842443,2.0110707770770566,4.071291025396403,0.9122212761373671,-0.07279334246456613,K100_SN02,1.0,snake,0.2,2,SN02,,,,,,,,,,,,,,,
6,0.0,3.938326358795166,0.072265625,0.39320322913623373,0.44611347332597273,2.1503132995286847,4.653220677300355,0.8356809114129633,-0.06912308699722187,K100_SN02,1.0,snake,0.2,2,SN02,,,,,,,,,,,,,,,
7,0.0,4.282554626464844,0.119873046875,0.4077513825308773,0.4674538545094376,2.275885292492175,5.211438705355985,0.7869061839586792,-0.060891213849177006,K100_SN02,1.0,snake,0.2,2,SN02,,,,,,,,,,,,,,,
8,0.0,3.9937784671783447,0.09423828125,0.3767801085607277,0.4800129411634027,2.4010293271627274,5.796438040723949,0.8421881429412873,-0.06207655439731024,K100_SN02,1.0,snake,0.2,2,SN02,,,,,,,,,,,,,,,
9,0.002551020408163265,3.369232654571533,0.1123046875,0.4353985135276358,0.5004257623312611,2.5173059247407075,6.366304788856586,0.8116040334625785,-0.056730157979224545,K100_SN02,1.0,snake,0.2,2,SN02,,,,,,,,,,,,,,,
10,0.0012755102040816326,3.1865570545196533,0.103271484375,0.35626597263037313,0.5409498264507098,2.6238924928814646,6.916037810157167,0.8061010872440798,-0.05857443426609233,K100_SN02,1.0,snake,0.2,2,SN02,,,,,,,,,,,,,,,
