task,f,shock_ce,shock_acc,gate_corr,gate_l1,N,N2,D2,cos,arm,k,act,param,seed,actname,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,nz,acc
1,1.0,2.3047029972076416,0.096435546875,,,1.1487888600310905,1.3269865928980553,0.9879135984417955,0.00550104428952089,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
2,0.0012755102040816326,3.7900428771972656,0.07275390625,0.14273349799346904,0.5206798898142037,1.511834166014559,2.3153704237530968,1.0804465161165953,-0.034842626025272966,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
3,0.002551020408163265,4.094138145446777,0.09130859375,0.4335838185251877,0.6286003781081528,1.7669710870848183,3.174180878031923,1.001198048264322,-0.04517395567144932,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
4,0.002551020408163265,3.338484287261963,0.091552734375,0.3750370626513414,0.8073340114343341,1.9616623566579805,3.9126697712911005,0.8813964046660329,-0.04496220954635678,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
5,0.0012755102040816326,3.0235400199890137,0.1279296875,0.40210610722918644,0.7967370348574918,2.0979342351342045,4.494069137727464,0.7339535256445037,-0.04584000676576238,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
6,0.003826530612244898,3.45880389213562,0.10400390625,0.42264087613215284,0.8367577443636911,2.2219978949179278,5.0583993388746755,0.6676432050822164,-0.027128117756349362,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
7,0.0012755102040816326,3.7133140563964844,0.077880859375,0.42107676274841005,0.824806809655897,2.3280085781704427,5.566521040976152,0.6554283559641833,-0.04095095496616253,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
8,0.002551020408163265,3.1806769371032715,0.1103515625,0.46236400690206086,0.779009540853021,2.4302519813001857,6.065470231015126,0.6621718901692537,-0.04388946072139422,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
9,0.0012755102040816326,3.456044912338257,0.07666015625,0.4270838686689165,0.8344290134059807,2.5349195447021367,6.589782521426889,0.6786651579293154,-0.03816301582246244,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
10,0.0,3.374011993408203,0.104736328125,0.4437484181976122,0.8191815354469081,2.624590099136881,7.055082292947019,0.6206253833866174,-0.03777045473125356,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
11,0.002551020408163265,3.3600270748138428,0.10205078125,0.45760026788848857,0.8341038126652105,2.705530783219749,7.494312051962146,0.5915589941912067,-0.03896029210577899,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
12,0.003826530612244898,3.518890380859375,0.1220703125,0.45713387842746916,0.8177057599588904,2.7858796356707614,7.949104615070683,0.6391326372063634,-0.03846961277705214,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
13,0.0,3.927905559539795,0.109619140625,0.42215953943017953,0.806354077207286,2.8700791180967986,8.44052288872001,0.6352208077619081,-0.031508755470032644,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
14,0.003826530612244898,2.7916691303253174,0.1396484375,0.4037673647002874,0.9386167059697684,2.953422565273696,8.921899184000337,0.6475266914037854,-0.03370581334919956,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
15,0.0012755102040816326,3.4527995586395264,0.1064453125,0.43511209395544576,0.8074714831837984,3.0331933883766933,9.390811460413124,0.6358152868885756,-0.03573302343667102,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
16,0.0,3.3801140785217285,0.11474609375,0.4532145582356881,0.8914554421635443,3.1098049949815287,9.86312034634701,0.6194444820900757,-0.028307890884528043,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
17,0.00510204081632653,3.6046595573425293,0.099853515625,0.4401721410712614,0.8412503379116767,3.19772520048563,10.404040280941427,0.7366207159888576,-0.03592424527847999,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
18,0.0012755102040816326,3.8010318279266357,0.124267578125,0.49598680476624063,0.7276674025352795,3.2836856675835095,10.947963417660622,0.7194892550374402,-0.03250093113658309,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
19,0.0,3.472611427307129,0.105224609375,0.45087762020624306,0.8034927145452682,3.3779909672250024,11.551737246183164,0.763908286499367,-0.028331378879322407,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
20,0.0,4.086459159851074,0.0537109375,0.39719211859800924,0.8313405979583834,3.4573016583675207,12.079459156849097,0.750037079018328,-0.03820860515342622,K100_LR001,1.0,leaky,0.01,1,LR001,8.470765762125632e-05,0.0018413910755008523,0.0009853302776867108,0.5948519880734731,78.48486092149054,0.0682818892720398,0.1391380947961512,1.0,8.881784197001252e-15,0.021553522022419672,34.79881748505649,2.3697841452566504,-2.2443651415733368,1.0,0.9133999943733215
21,0.0,3.8217475414276123,0.105712890625,0.3534365139447745,1.009346333673615,3.5325445534720257,12.595115114392076,0.7391432972271589,-0.03449050854484663,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
22,0.0,3.4117093086242676,0.112060546875,0.4284156120192,0.7962165957574492,3.6146034204872914,13.17382045127872,0.7643874923569782,-0.02760577132941017,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
23,0.002551020408163265,3.2631232738494873,0.109375,0.3648757349772891,0.926730082788381,3.6818313735124635,13.66083190311213,0.7436811301483585,-0.0371056961274083,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
24,0.0,3.189645528793335,0.122314453125,0.40053237541632625,0.8280513264842877,3.749156780225367,14.153415183167995,0.6861983226810345,-0.025886127091951067,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
25,0.0012755102040816326,4.343522548675537,0.142333984375,0.4320160846275289,0.8826757837149949,3.822404369210632,14.700404094207851,0.8245319225726883,-0.03964670754063568,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
26,0.0,3.493575096130371,0.138916015625,0.4493154893438351,0.8046416801450388,3.879673458667497,15.143853159238112,0.6836455658041768,-0.034351157229834416,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
27,0.002551020408163265,4.350804805755615,0.1162109375,0.495104473804123,0.7557643077971246,3.950765879842476,15.696327291859978,0.7843312784391699,-0.034085247306136504,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
28,0.0,4.36349630355835,0.09619140625,0.4393442494430467,0.8031026790442807,4.016470245443835,16.225930504345893,0.766889359837655,-0.03350681918525783,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
29,0.0,4.050600528717041,0.131103515625,0.4923674188248185,0.7792558311493822,4.0862429391575255,16.7865042235798,0.7725632082640419,-0.02780525301321984,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
30,0.0012755102040816326,3.206984043121338,0.10009765625,0.4810584017363227,0.7302929260314539,4.144467681027008,17.26671765250683,0.713648185787196,-0.028101351125388405,K100_LR001,1.0,leaky,0.01,1,LR001,8.704896794902091e-05,0.0024978491198053196,0.0008176554140913226,0.5498494442848453,77.51456560675479,0.07170573868308483,0.16953205509628733,1.0,5.329070518200751e-15,0.02002709838070861,35.63412793111497,2.829989033016605,-2.478145261766935,1.0,0.9196000099182129
31,0.0,3.845021963119507,0.09033203125,0.5097327586384421,0.7283585679702939,4.201291508511165,17.742372708060195,0.7655368072888422,-0.03920800005546952,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
32,0.00510204081632653,3.7746453285217285,0.10791015625,0.5006753069412202,0.7450817792995452,4.261870996745197,18.257086047691235,0.7504905986020077,-0.02862989934774167,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
33,0.002551020408163265,2.984591245651245,0.152587890625,0.4915934558526498,0.7599546571975265,4.317746571208256,18.73571905440288,0.7665593406321557,-0.03393672756703548,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
34,0.003826530612244898,3.7893123626708984,0.10791015625,0.4941725767667697,0.7425295724739776,4.371129548875739,19.200004468819053,0.8099341178706184,-0.043100371779324395,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
35,0.0,3.351604461669922,0.129150390625,0.5449681018893249,0.6689281407212898,4.438349052610845,19.792926365087652,0.8334694813426061,-0.024500961179723387,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
36,0.0,3.9104108810424805,0.09716796875,0.4356329587060442,0.8308459366813623,4.493628276816589,20.289367218079708,0.8178314112026189,-0.03376753748401597,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
37,0.0012755102040816326,3.362114429473877,0.12451171875,0.48917184912186,0.750163641140655,4.549600524559091,20.799121886871085,0.7822548691729168,-0.029432047768328588,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
38,0.0,3.636552572250366,0.076171875,0.4719094515372897,0.7878272048944996,4.6126253778208195,21.373043998247223,0.871319830861825,-0.03236305207037663,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
39,0.002551020408163265,3.57625412940979,0.10009765625,0.4345575134863084,0.8272351763268275,4.672862892377559,21.92687588330472,0.8175951809387086,-0.031941334301804264,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
40,0.0,3.571502923965454,0.078125,0.44410913971506166,0.8013138448980939,4.742018748801487,22.576297054363277,0.9412343736138962,-0.027156427868233773,K100_LR001,1.0,leaky,0.01,1,LR001,7.668013903713894e-05,0.0023750841228557047,0.0007379185001635808,0.5577562795975175,78.44242805704661,0.06395723515167362,0.15300570789621312,1.0,1.7763568394002505e-15,0.0221696512259676,42.455984716232976,3.454983994507097,-3.0774837562167634,1.0,0.9140999913215637
41,0.002551020408163265,3.6860647201538086,0.0546875,0.3640000314406837,0.9372028675949065,4.802768150872452,23.15275741867314,0.9030709212907168,-0.03223991532648327,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
42,0.003826530612244898,3.4974722862243652,0.108154296875,0.40555736923706504,0.8621985015455434,4.869005792757379,23.787085325972754,0.9578016572627831,-0.03170771381465459,K100_LR001,1.0,leaky,0.01,1,LR001,,,,,,,,,,,,,,,
