task,f,shock_ce,shock_acc,gate_corr,gate_l1,N,N2,D2,cos,arm,k,act,param,seed,actname,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,nz,acc
1,1.0,2.2994136810302734,0.117431640625,,,1.1432827764342823,1.3150589317610604,0.9690117719972281,0.012795807754845692,K010_LR03,0.1,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
2,0.9017857142857143,0.3705733120441437,0.891357421875,0.8576564120978606,0.05866102215856476,1.402422970478752,1.9824520629162925,0.3237600428297852,0.2589618106563057,K010_LR03,0.1,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
3,0.9005102040816326,0.306997686624527,0.91357421875,0.9165740723072205,0.042733787028727925,1.6047928987835747,2.599358285753756,0.2641130472105855,0.23794777748386273,K010_LR03,0.1,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
4,0.9017857142857143,0.37245839834213257,0.870361328125,0.899507643519836,0.054600427377614696,1.7716162816977268,3.1705115461970026,0.24518077297297197,0.19984040096764594,K010_LR03,0.1,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
5,0.9005102040816326,0.2387155145406723,0.9296875,0.8769163192016527,0.06916352470107574,1.91705426967191,3.714965154402242,0.23999124163213628,0.16962030081581003,K010_LR03,0.1,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
6,0.9017857142857143,0.27845489978790283,0.916259765625,0.8717821827144324,0.07378804747204482,2.058383261511304,4.284796890448014,0.25511084071068724,0.15665781521963987,K010_LR03,0.1,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
7,0.9005102040816326,0.26337531208992004,0.91552734375,0.8679274327475703,0.07660848531110837,2.1677064446714702,4.751800620234097,0.2234374505687712,0.12200091854443962,K010_LR03,0.1,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
8,0.9005102040816326,0.29649385809898376,0.906005859375,0.8759209877565625,0.07235471873222422,2.276097967480845,5.239833820534893,0.2179706189486184,0.12958199223066663,K010_LR03,0.1,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
9,0.9017857142857143,0.22108222544193268,0.928466796875,0.8591168958945785,0.08230666107929373,2.379364753836232,5.722460758257898,0.22771789307963367,0.11541710258109714,K010_LR03,0.1,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
10,0.9017857142857143,0.1875239759683609,0.941162109375,0.8919141319996177,0.06302849001933088,2.466631122310838,6.151865067604192,0.22565294940113834,0.0862587265481837,K010_LR03,0.1,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
11,0.9030612244897959,0.2629356384277344,0.912109375,0.8298088595303951,0.09996033008642743,2.5540945207831096,6.598253178693231,0.23757019562920653,0.08214870040392458,K010_LR03,0.1,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
12,0.9017857142857143,0.26614275574684143,0.908203125,0.8480952621925436,0.08808471086887476,2.6337591220126115,7.015933762286013,0.2316849382232909,0.07155884870067399,K010_LR03,0.1,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
13,0.9030612244897959,0.1868334710597992,0.938720703125,0.8661252752590853,0.07755567398495478,2.7063686385909325,7.406085872565025,0.22939194269531693,0.062196399130143944,K010_LR03,0.1,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
14,0.9005102040816326,0.1642264574766159,0.946533203125,0.8869087212200824,0.0662126350340031,2.7826502235632335,7.8255901660508345,0.2278065952161006,0.07331289431522524,K010_LR03,0.1,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
15,0.9005102040816326,0.2288433015346527,0.92236328125,0.8462919624727171,0.08850302714694655,2.8464942336225336,8.187906041549583,0.2220063896648111,0.051113595533671514,K010_LR03,0.1,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
16,0.9017857142857143,0.17641133069992065,0.944580078125,0.836433166283336,0.09343402489095809,2.9215212413871443,8.622363807499937,0.2447709204177233,0.06586241855518706,K010_LR03,0.1,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
17,0.9005102040816326,0.14677484333515167,0.950927734375,0.8360429146190963,0.09416320160521091,2.9933382260472428,9.049987671136762,0.2368070986794976,0.06553756094278546,K010_LR03,0.1,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
18,0.9017857142857143,0.15810169279575348,0.94677734375,0.8400442968778676,0.09241822160959651,3.0523317607241736,9.408351937097029,0.2531034514815167,0.03347603285524147,K010_LR03,0.1,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
19,0.9030612244897959,0.208079531788826,0.935791015625,0.8391241193532711,0.09169473615816189,3.1222895781494846,9.839455274049865,0.2452306926297443,0.061284332025942925,K010_LR03,0.1,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
