task,f,shock_ce,shock_acc,gate_corr,gate_l1,N,N2,D2,cos,arm,k,act,param,seed,actname,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,nz,acc
1,1.0,2.2994136810302734,0.117431640625,,,1.1432827764342823,1.3150589317610604,0.9690117719972281,0.012795807754845692,K000_LR03,0.0,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
2,1.0,0.32174205780029297,0.904541015625,0.9999999999997305,0.0,1.3789387817187464,1.917035494299194,0.27056356269866877,0.2721607680472389,K000_LR03,0.0,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
3,1.0,0.2452467828989029,0.929443359375,0.9999999999995309,0.0,1.5633393753370468,2.4668255123193528,0.19896717303102224,0.2780888876468973,K000_LR03,0.0,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
4,1.0,0.27174192667007446,0.911376953125,1.0000000000006066,0.0,1.706295899187785,2.9422183782285685,0.17423880056635738,0.2228151732515553,K000_LR03,0.0,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
5,1.0,0.18447400629520416,0.9443359375,0.9999999999993608,0.0,1.837903640532595,3.41668284446606,0.18372386410016125,0.1916351386363433,K000_LR03,0.0,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
6,1.0,0.17463906109333038,0.947021484375,0.9999999999998398,0.0,1.9666516902481102,3.9153282404368475,0.191469862186025,0.18308553684418377,K000_LR03,0.0,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
7,1.0,0.16887740790843964,0.947021484375,1.0000000000004245,0.0,2.0652806726071247,4.31925319486814,0.16661083872075289,0.14379693867771354,K000_LR03,0.0,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
8,1.0,0.14583346247673035,0.9541015625,0.9999999999998301,0.0,2.1683719800972505,4.762082248731799,0.16523262823639384,0.1607236834657308,K000_LR03,0.0,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
9,1.0,0.12039702385663986,0.962890625,1.0000000000005642,0.0,2.2675734835745756,5.206765295560538,0.16880998778096273,0.15217151999247858,K000_LR03,0.0,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
10,1.0,0.12730081379413605,0.96044921875,0.9999999999998261,0.0,2.353454752015443,5.610849531491028,0.1660327370289732,0.12264118681733342,K000_LR03,0.0,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
11,1.0,0.12154929339885712,0.960205078125,1.0000000000003406,0.0,2.4387049408085693,6.026541639996112,0.17555205563359788,0.11639862057151788,K000_LR03,0.0,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
12,1.0,0.12006711214780807,0.96044921875,0.999999999999586,0.0,2.511158741204409,6.389575472046953,0.1706065804900987,0.09232975783396338,K000_LR03,0.0,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
13,1.0,0.11806780844926834,0.95947265625,0.999999999999521,0.0,2.5888674319424685,6.78786986456569,0.1847860924853394,0.09639165400129338,K000_LR03,0.0,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
14,1.0,0.0984133929014206,0.970947265625,1.0000000000001559,0.0,2.672858353284582,7.233384054629551,0.18313998088776948,0.11594743409433493,K000_LR03,0.0,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
15,1.0,0.08724292367696762,0.971923828125,0.9999999999996332,0.0,2.738935817612961,7.592520604973267,0.17511779952584383,0.08038462303814219,K000_LR03,0.0,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
16,1.0,0.08517105877399445,0.9755859375,1.0000000000000895,0.0,2.8177947932135456,8.032691535335232,0.17391459956436287,0.11434202120398447,K000_LR03,0.0,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
17,1.0,0.07701194286346436,0.9765625,0.9999999999991943,0.0,2.8907852529414924,8.452212695556529,0.1691196230419675,0.10601264003031781,K000_LR03,0.0,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
18,1.0,0.07452094554901123,0.9755859375,0.9999999999997019,0.0,2.9524932310694534,8.812631563890603,0.18166870173293645,0.07158728803693462,K000_LR03,0.0,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
19,1.0,0.09464646875858307,0.97021484375,0.9999999999994933,0.0,3.008450390956782,9.146862622803615,0.1581624957677231,0.07390962465414401,K000_LR03,0.0,leaky,0.3,0,LR03,,,,,,,,,,,,,,,
20,1.0,0.0815478041768074,0.9736328125,0.9999999999993024,0.0,3.0711002833180148,9.53232599270934,0.1621669265629644,0.08991045759066779,K000_LR03,0.0,leaky,0.3,0,LR03,0.00015451309615748725,0.344051830546954,9.050536382271654e-06,0.6584282991572432,75.36307581587435,0.0386903775356027,0.37311920492725364,1.0,1.7763568394002505e-14,0.01448374802365333,11.196475269946042,2.445492560781701,-1.1385017543261933,1.0,0.9678999781608582
