task,f,shock_ce,shock_acc,gate_corr,gate_l1,N,N2,D2,cos,arm,k,act,param,seed,actname,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,nz,acc
1,1.0,2.3059206008911133,0.0810546875,,,0.9705712614021934,0.9449902427101076,0.6163995658669272,-0.004388968577276655,K010_SN15,0.1,snake,1.5,2,SN15,,,,,,,,,,,,,,,
2,0.9005102040816326,0.3152921795845032,0.90478515625,0.8938015814716654,0.24138648483415237,1.149442703061001,1.3255743236540483,0.2568326389131581,0.12486455765021576,K010_SN15,0.1,snake,1.5,2,SN15,,,,,,,,,,,,,,,
3,0.9005102040816326,0.273362934589386,0.920166015625,0.8202710835998432,0.3260199283691089,1.2948975663434124,1.6834674954691864,0.2581715106785888,0.08306466721766706,K010_SN15,0.1,snake,1.5,2,SN15,,,,,,,,,,,,,,,
4,0.9017857142857143,0.3492787778377533,0.892578125,0.8173321007171119,0.33205812471815804,1.4054892116454192,1.9841303421111136,0.23992744980035066,0.04613674528083428,K010_SN15,0.1,snake,1.5,2,SN15,,,,,,,,,,,,,,,
5,0.9030612244897959,0.3517906665802002,0.89404296875,0.8143515765689499,0.33720148930841276,1.501499007151804,2.265045570851279,0.23015876331687848,0.03625099149477975,K010_SN15,0.1,snake,1.5,2,SN15,,,,,,,,,,,,,,,
6,0.9017857142857143,0.3096129596233368,0.910888671875,0.8245453345983754,0.3311418905959495,1.5734553040700106,2.4885852579506036,0.20713280659409108,0.009966118775554433,K010_SN15,0.1,snake,1.5,2,SN15,,,,,,,,,,,,,,,
7,0.9030612244897959,0.2808157503604889,0.91845703125,0.7841420138335907,0.36426357783047053,1.6501419260261758,2.738254723394373,0.22210228418786376,0.017090624191503923,K010_SN15,0.1,snake,1.5,2,SN15,,,,,,,,,,,,,,,
8,0.9017857142857143,0.3276166617870331,0.908447265625,0.7452414713947366,0.4080234594378732,1.7224335636213044,2.9847773705782252,0.22053865514042492,0.014256073685343049,K010_SN15,0.1,snake,1.5,2,SN15,,,,,,,,,,,,,,,
9,0.9005102040816326,0.3745619058609009,0.891357421875,0.7729557213300556,0.37495295454762345,1.785496276428183,3.207617155682742,0.2250501602276918,-0.0030458577943894755,K010_SN15,0.1,snake,1.5,2,SN15,,,,,,,,,,,,,,,
10,0.9005102040816326,0.2877778112888336,0.91650390625,0.7831334937955194,0.37569135652572155,1.841095344682879,3.4111117541106624,0.2213454718867237,-0.012521107207841315,K010_SN15,0.1,snake,1.5,2,SN15,,,,,,,,,,,,,,,
