task,f,shock_ce,shock_acc,gate_corr,gate_l1,N,N2,D2,cos,arm,k,act,param,seed,actname,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,nz,acc
1,1.0,2.3090808391571045,0.0830078125,,,1.1067039329779527,1.2291152526221765,0.886853936432449,0.008649640210429556,K010_ELU1,0.1,elu,1.0,2,ELU1,,,,,,,,,,,,,,,
2,0.9005102040816326,0.3337717056274414,0.9013671875,0.9733695045871262,0.04435802662225279,1.3521470216239977,1.8379705556065467,0.29123567893464014,0.2616614778591957,K010_ELU1,0.1,elu,1.0,2,ELU1,,,,,,,,,,,,,,,
3,0.9005102040816326,0.2653149962425232,0.922607421875,0.9664086020235387,0.06911591073204158,1.5577093490359692,2.4460770296435954,0.2739147292380555,0.22840620734107198,K010_ELU1,0.1,elu,1.0,2,ELU1,,,,,,,,,,,,,,,
4,0.9017857142857143,0.22443419694900513,0.935302734375,0.9744290859758431,0.067027850395995,1.7234099514722274,2.9999480095682505,0.2545966800901925,0.1818708753535829,K010_ELU1,0.1,elu,1.0,2,ELU1,,,,,,,,,,,,,,,
5,0.9030612244897959,0.21965572237968445,0.93017578125,0.9719201204858351,0.07709058659059277,1.8892930824565632,3.6110344836403523,0.25538366178882904,0.19518925742913829,K010_ELU1,0.1,elu,1.0,2,ELU1,,,,,,,,,,,,,,,
6,0.9017857142857143,0.19868537783622742,0.9423828125,0.9756806391418066,0.07480479062180376,2.0253056010300536,4.155497454175679,0.2386821260309087,0.1576502671406994,K010_ELU1,0.1,elu,1.0,2,ELU1,,,,,,,,,,,,,,,
7,0.9030612244897959,0.17727716267108917,0.9462890625,0.9666032460721989,0.09379615499889639,2.1513888238007333,4.694444078897472,0.2281824951508971,0.1519807307086744,K010_ELU1,0.1,elu,1.0,2,ELU1,,,,,,,,,,,,,,,
8,0.9017857142857143,0.20352216064929962,0.9287109375,0.961846344879601,0.1043153679716886,2.284341967600099,5.29560680354653,0.24616606183511444,0.16016121314853887,K010_ELU1,0.1,elu,1.0,2,ELU1,,,,,,,,,,,,,,,
9,0.9005102040816326,0.19052313268184662,0.938720703125,0.9704259383868717,0.0907640787788414,2.408687621447054,5.889113573968643,0.2460822062541203,0.14836756458048606,K010_ELU1,0.1,elu,1.0,2,ELU1,,,,,,,,,,,,,,,
10,0.9005102040816326,0.1658756583929062,0.947998046875,0.9714749552597041,0.09402922391753682,2.5127966635235865,6.409243048775395,0.2491710442568373,0.10753144618009138,K010_ELU1,0.1,elu,1.0,2,ELU1,,,,,,,,,,,,,,,
11,0.9005102040816326,0.15139976143836975,0.951416015625,0.9667778319234481,0.10471123696988018,2.620752310520367,6.971810646887851,0.23165604220949237,0.13342093908051014,K010_ELU1,0.1,elu,1.0,2,ELU1,,,,,,,,,,,,,,,
12,0.9043367346938775,0.1714876890182495,0.94580078125,0.9522331871183302,0.12269729216157631,2.7218693685672033,7.520289560750505,0.23703430708304118,0.11819971193252188,K010_ELU1,0.1,elu,1.0,2,ELU1,,,,,,,,,,,,,,,
13,0.9005102040816326,0.16612142324447632,0.95068359375,0.9664537904383446,0.1091295188577558,2.82026980602461,8.072856357525547,0.24106572831489223,0.11191309364981233,K010_ELU1,0.1,elu,1.0,2,ELU1,,,,,,,,,,,,,,,
14,0.9017857142857143,0.21116825938224792,0.932861328125,0.950957144700838,0.13412556325686026,2.916145526286739,8.628175609078806,0.24063527403741714,0.110804523360746,K010_ELU1,0.1,elu,1.0,2,ELU1,,,,,,,,,,,,,,,
15,0.9017857142857143,0.16524101793766022,0.948974609375,0.9495321390099678,0.13242962352749618,3.0160153212903293,9.2270781753328,0.276186520326119,0.10211281975666303,K010_ELU1,0.1,elu,1.0,2,ELU1,,,,,,,,,,,,,,,
16,0.9030612244897959,0.15837053954601288,0.946044921875,0.9571126257920398,0.1274397708500562,3.102196694896677,9.76321675055481,0.23828872919441982,0.09745059104628048,K010_ELU1,0.1,elu,1.0,2,ELU1,,,,,,,,,,,,,,,
17,0.9005102040816326,0.13304229080677032,0.960693359375,0.9551374944071078,0.13063789940446835,3.1971613006021506,10.366602776073556,0.2606949772962259,0.10584860439681837,K010_ELU1,0.1,elu,1.0,2,ELU1,,,,,,,,,,,,,,,
18,0.9017857142857143,0.20860496163368225,0.933837890625,0.9360315627271555,0.1575579675976635,3.2804020129400477,10.910715009995343,0.2533810064848491,0.0886344663050628,K010_ELU1,0.1,elu,1.0,2,ELU1,,,,,,,,,,,,,,,
19,0.9030612244897959,0.1915741115808487,0.93896484375,0.9300394533031984,0.16487057014309928,3.36066019609622,11.445992310037932,0.26108814792769325,0.08021959542146768,K010_ELU1,0.1,elu,1.0,2,ELU1,,,,,,,,,,,,,,,
