task,f,shock_ce,shock_acc,gate_corr,gate_l1,N,N2,D2,cos,arm,k,act,param,seed,actname,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,nz,acc
1,1.0,2.3102681636810303,0.080322265625,,,1.0465383780261541,1.0991211175017304,0.7555884677080155,0.010488111403493807,K000_SN02,0.0,snake,0.2,2,SN02,,,,,,,,,,,,,,,
2,1.0,0.30444180965423584,0.908203125,0.9999999999999971,0.0,1.2543657003030961,1.5825102427373998,0.20950678949133358,0.2804972199767493,K000_SN02,0.0,snake,0.2,2,SN02,,,,,,,,,,,,,,,
3,1.0,0.22930282354354858,0.931396484375,0.9999999999999976,0.0,1.432881861109214,2.0697159697223895,0.1956991328480865,0.2568577560675152,K000_SN02,0.0,snake,0.2,2,SN02,,,,,,,,,,,,,,,
4,1.0,0.19258391857147217,0.943115234375,1.0000000000000098,0.0,1.5676224964048249,2.4805271835671716,0.17778011673480165,0.18575241459639436,K000_SN02,0.0,snake,0.2,2,SN02,,,,,,,,,,,,,,,
5,1.0,0.175858274102211,0.944091796875,0.9999999999999927,0.0,1.7006269853634572,2.9238053405083453,0.17477965483221028,0.1966525615791517,K000_SN02,0.0,snake,0.2,2,SN02,,,,,,,,,,,,,,,
6,1.0,0.14702890813350677,0.95556640625,0.9999999999999997,0.0,1.8120296531233453,3.3188969333990044,0.14909934172060305,0.184581326790059,K000_SN02,0.0,snake,0.2,2,SN02,,,,,,,,,,,,,,,
7,1.0,0.15413787961006165,0.954345703125,1.0000000000000075,0.0,1.906572920054459,3.6754240537694134,0.15122071248707425,0.1421283442061606,K000_SN02,0.0,snake,0.2,2,SN02,,,,,,,,,,,,,,,
8,1.0,0.15851466357707977,0.951171875,1.000000000000002,0.0,2.0142431032284462,4.105077072907989,0.16029821690411436,0.17000873374127146,K000_SN02,0.0,snake,0.2,2,SN02,,,,,,,,,,,,,,,
9,1.0,0.1498878449201584,0.956787109375,0.9999999999999982,0.0,2.1284361179365563,4.579354872525663,0.1799354921163027,0.17150824401061723,K000_SN02,0.0,snake,0.2,2,SN02,,,,,,,,,,,,,,,
10,1.0,0.1217130720615387,0.964111328125,1.0,0.0,2.217275383719296,4.967360991999,0.18586125461637706,0.10947628181810203,K000_SN02,0.0,snake,0.2,2,SN02,,,,,,,,,,,,,,,
11,1.0,0.09649886190891266,0.966552734375,0.999999999999996,0.0,2.3003790054120246,5.346111803036137,0.15996594961940422,0.12208778819930949,K000_SN02,0.0,snake,0.2,2,SN02,,,,,,,,,,,,,,,
