task,f,shock_ce,shock_acc,gate_corr,gate_l1,N,N2,D2,cos,arm,k,act,param,seed,actname,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,nz,acc
1,1.0,2.30391526222229,0.089599609375,,,1.1623650243441463,1.3583984018207391,1.0127698364617699,0.01087655180058434,K000_LR001,0.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
2,1.0,0.2840769588947296,0.919677734375,1.0000000000005071,0.0,1.3877686479036937,1.9386382227194086,0.2556768305371936,0.27144343702903206,K000_LR001,0.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
3,1.0,0.1987433135509491,0.9423828125,0.9999999999992164,0.0,1.5624347454561798,2.4614128740946093,0.22627644809882994,0.21935251655091334,K000_LR001,0.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
4,1.0,0.1776711493730545,0.94873046875,1.0000000000007878,0.0,1.7037118212464424,2.9329515170971785,0.201715244504377,0.1833766832902789,K000_LR001,0.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
5,1.0,0.1466117650270462,0.955078125,0.9999999999999986,0.0,1.8302531212608075,3.387278553634733,0.19201185573019786,0.17188591310467424,K000_LR001,0.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
6,1.0,0.13004596531391144,0.96142578125,0.9999999999999304,0.0,1.940022219405982,3.8087591805099894,0.1715856369056981,0.15997548841743073,K000_LR001,0.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
7,1.0,0.14022916555404663,0.960205078125,1.0000000000000007,0.0,2.0353163073422156,4.192943922715935,0.165894365680754,0.1342253081302807,K000_LR001,0.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
8,1.0,0.13066741824150085,0.959228515625,0.9999999999996269,0.0,2.134329111763527,4.61061956638788,0.1669456854478711,0.14726698834121588,K000_LR001,0.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
9,1.0,0.11001484841108322,0.9658203125,0.9999999999998097,0.0,2.2362879159742586,5.058239745875694,0.17630815215001874,0.14986620171133905,K000_LR001,0.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
10,1.0,0.09993722289800644,0.96630859375,0.9999999999998933,0.0,2.3244466246316993,5.466136136012872,0.17960858073275582,0.11640783326363983,K000_LR001,0.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
11,1.0,0.07896607369184494,0.974853515625,0.999999999999778,0.0,2.40867255308175,5.869242525342995,0.17132408619923345,0.11814065083769419,K000_LR001,0.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
12,1.0,0.0804031491279602,0.974365234375,1.0000000000003604,0.0,2.500174612172058,6.319838790849891,0.19049555652212186,0.1251259455877306,K000_LR001,0.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
13,1.0,0.07683388888835907,0.97607421875,1.0000000000007194,0.0,2.5876830137056186,6.7688503136336795,0.18436635069844648,0.12254279426408278,K000_LR001,0.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
14,1.0,0.06443728506565094,0.98046875,0.9999999999997422,0.0,2.6611336390220366,7.1592277951652035,0.17049331124476996,0.10019916563594487,K000_LR001,0.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
15,1.0,0.07283587008714676,0.974609375,0.9999999999994136,0.0,2.7455019304394903,7.621454823368927,0.20333133999172184,0.10625156654089991,K000_LR001,0.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
16,1.0,0.06522420048713684,0.97607421875,1.0000000000006959,0.0,2.8193857409070064,8.03660062232921,0.16583750984150536,0.10929935170172621,K000_LR001,0.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
17,1.0,0.05055874213576317,0.984619140625,0.9999999999996259,0.0,2.903243711992025,8.520637884891993,0.1914704892977837,0.11668123770698216,K000_LR001,0.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
18,1.0,0.052169349044561386,0.983642578125,0.9999999999997239,0.0,2.97373600716326,8.93831976960786,0.1587630477936221,0.11164128724376063,K000_LR001,0.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
19,1.0,0.04654627665877342,0.984619140625,1.000000000000249,0.0,3.0428818204778794,9.355276892965742,0.18469277255977978,0.09026587132345826,K000_LR001,0.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
20,1.0,0.0485856831073761,0.986328125,1.0000000000004583,0.0,3.1135249742293176,9.796473980982508,0.16240515793221463,0.11176798285991818,K000_LR001,0.0,leaky,0.01,2,LR001,5.4515457782503855e-06,0.22702416163487213,4.916471309788964e-06,0.06519757631990526,74.91393713363519,0.025205000235645626,0.33770223639703867,1.0,1.5987211554602254e-14,0.011598243942507566,14.002564417273524,2.80557411553302,-1.255169347673059,1.0,0.9729999899864197
21,1.0,0.04752528294920921,0.984375,0.9999999999992547,0.0,3.178716853014373,10.209326903257065,0.18363524262897407,0.0844180920921454,K000_LR001,0.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
