task,f,shock_ce,shock_acc,gate_corr,gate_l1,N,N2,D2,cos,arm,k,act,param,seed,actname,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,nz,acc
1,1.0,2.30753493309021,0.115478515625,,,1.031783765037883,1.0691162521080322,0.7272963158525986,0.00877288027362126,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
2,0.0012755102040816326,4.562234401702881,0.0732421875,0.22115100596810328,0.27892614484167083,1.379158480081132,1.9098413628056492,0.9663479572568926,-0.06119914908742711,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
3,0.002551020408163265,4.596860885620117,0.09228515625,0.34796976587295414,0.35694534923026977,1.6342958927200346,2.6834220314243686,1.002700330327519,-0.08393962709896659,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
4,0.002551020408163265,4.4953508377075195,0.080810546875,0.27479484510779534,0.4203581134082847,1.8333808218877727,3.3830611398206156,0.9321520836636248,-0.07467389296180313,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
5,0.0012755102040816326,3.7944295406341553,0.09814453125,0.3116583967128146,0.4723015185300486,2.006610018376825,4.054766277502301,0.9023383133318376,-0.06737092266309225,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
6,0.003826530612244898,4.168392658233643,0.085693359375,0.2894608942329101,0.48359987408208926,2.1584873839680814,4.688768515488905,0.8523544785097095,-0.06008015079163173,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
7,0.0012755102040816326,4.124747276306152,0.0830078125,0.3593133077070835,0.48246042383035664,2.287722304679546,5.265626039685087,0.8153684028537002,-0.06345231482613273,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
8,0.002551020408163265,3.4646999835968018,0.091796875,0.32503635792759683,0.5185931355224787,2.412568259083951,5.850476551574944,0.8227267393027461,-0.05859621740676154,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
9,0.0012755102040816326,3.563386917114258,0.12451171875,0.3454019634612827,0.5544548826216986,2.534158101010295,6.452601506813511,0.8352118262863878,-0.05348665780927544,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
10,0.0,3.945984363555908,0.103271484375,0.34624831827301544,0.5649238411031291,2.646649315473734,7.0382693251096455,0.8169782902348275,-0.05251035305016634,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
11,0.002551020408163265,3.915527820587158,0.095703125,0.3922799709232688,0.5639472488585183,2.748583137587774,7.590869805271866,0.7962395174616238,-0.05360340174288487,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
12,0.003826530612244898,3.8988304138183594,0.06640625,0.42770074193070334,0.5515631254373169,2.8455174649963992,8.135041580119916,0.8335149776253273,-0.05968309521327642,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
13,0.0,4.018884181976318,0.0966796875,0.36447560157227027,0.5989815360519153,2.949251515339513,8.734639808903943,0.8159151387156696,-0.04512004861311199,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
14,0.003826530612244898,2.982886552810669,0.12646484375,0.4112582106348712,0.603759778579153,3.0427391111738533,9.295942099734702,0.8056116427855818,-0.048402902574433145,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
15,0.0012755102040816326,4.268346309661865,0.099609375,0.3667984225129437,0.6101150961226565,3.134860070253228,9.8613766995807,0.8472719900377854,-0.05207352833458878,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
16,0.0,4.24041223526001,0.134765625,0.33378659167441815,0.656040945188183,3.227311184116514,10.445063433760815,0.8123336901163504,-0.04157966892824452,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
17,0.00510204081632653,3.7060654163360596,0.059326171875,0.31292375667723477,0.6747882162153774,3.3165356270768225,11.028835727018567,0.8632795124888861,-0.04835593596179563,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
18,0.0012755102040816326,4.4363884925842285,0.12109375,0.36271373037488547,0.6587902147030004,3.402058375392977,11.607266551158467,0.8414466058086153,-0.04527231620139248,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
19,0.0,4.1752824783325195,0.09228515625,0.339224060040695,0.7033496110677336,3.487042057985155,12.186959507977566,0.85325417263264,-0.0445424342698625,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
20,0.0,4.08030891418457,0.07958984375,0.3006327435060523,0.7012578562599648,3.567155240028218,12.7570287487152,0.8254564122085861,-0.045974792638120175,K100_SN02,1.0,snake,0.2,1,SN02,0.0020473060025331356,0.357548961462994,0.00010998989042981191,0.7024165264085748,74.1139138501069,0.08529958701020636,0.6136527567193892,1.0,5.329070518200751e-15,0.023713544105130314,34.8094915103813,2.076490321738327,-1.4753189347157059,0.13219347959485395,0.9146000146865845
21,0.0,3.6614253520965576,0.114013671875,0.2683529061179212,0.7811384801639003,3.6477306852284057,13.339200804590599,0.8904792304047366,-0.04905610953598374,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
22,0.0,4.215730667114258,0.099853515625,0.30918933995243564,0.7328074368458092,3.7226969937894476,13.889660989855225,0.854142635643443,-0.04726722824272396,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
23,0.002551020408163265,3.65729022026062,0.099365234375,0.25812436113762777,0.7284111012727883,3.7944887757996084,14.43202936230381,0.8597930060364571,-0.04930597602269615,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
24,0.0,4.020822048187256,0.115966796875,0.35124365345487174,0.7164753333944968,3.8664385892411612,14.978792849365341,0.8346903970200722,-0.04476697237808672,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
25,0.0012755102040816326,4.557250022888184,0.108642578125,0.23706102636399873,0.8060797590664398,3.937034547671286,15.529999781190645,0.9097528188032533,-0.05082235529672388,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
26,0.0,3.9416258335113525,0.121337890625,0.33175700001660635,0.7515248837657046,3.9982429495861287,16.01593350112656,0.7920836886267874,-0.04636010532002958,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
27,0.002551020408163265,4.139252662658691,0.120361328125,0.24258310764359722,0.8062681771862085,4.063680044759561,16.5446593478885,0.8265965641471286,-0.04369494568325855,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
28,0.0,3.998298168182373,0.1220703125,0.3096991643174089,0.7453382935099219,4.1272681266455775,17.064625452176685,0.8728224067007124,-0.049096680733959015,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
29,0.0,4.083529472351074,0.125,0.2707905838304887,0.7729275758927645,4.184823698836318,17.545073590013285,0.8121210950684136,-0.049754701857634843,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
30,0.0012755102040816326,3.6696882247924805,0.11962890625,0.2592790623737396,0.7924791408596511,4.239664710021238,18.005542969365493,0.8216209877493579,-0.05080426944283777,K100_SN02,1.0,snake,0.2,1,SN02,0.002456631297378383,0.37057149311965754,0.000132194967086459,0.6662354823433796,75.27058535248246,0.08961947421792486,0.5774094219786359,1.0,1.2434497875801753e-14,0.024071835938469253,34.1320450110049,1.9990061987018932,-1.593080641648393,0.12726068711789834,0.921500027179718
31,0.0,4.134146690368652,0.100341796875,0.28071723062562454,0.779134571143331,4.297217091317515,18.499817030923342,0.8025419904072393,-0.042505688497789296,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
32,0.00510204081632653,5.057949542999268,0.064453125,0.22133087087703107,0.7985372985339415,4.3544333892263305,18.993590647334663,0.8553550014032953,-0.048357100565784635,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
33,0.002551020408163265,3.180269718170166,0.116943359375,0.26888606762737627,0.7782708407783847,4.406658599737181,19.45354419799964,0.8076761776380615,-0.04805517914605449,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
34,0.003826530612244898,4.447917461395264,0.086181640625,0.23758136434849947,0.8136235714973415,4.459879962567095,19.927062923639777,0.8236231123238464,-0.04840637000927222,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
35,0.0,3.935940980911255,0.110595703125,0.2066620629198612,0.8200276971631948,4.5168574105732695,20.43684138797611,0.8438917350370031,-0.043245736665801636,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
36,0.0,4.800908088684082,0.115478515625,0.26256893293517614,0.7850601976439415,4.574033468027779,20.95757701829808,0.8438595060021171,-0.042114875210301383,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
37,0.0012755102040816326,4.051991939544678,0.0888671875,0.19672935556825333,0.8362111540661844,4.63063713899887,21.476639302578953,0.8278223679630615,-0.04064010354443449,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
38,0.0,4.847128868103027,0.103271484375,0.11758291781457643,0.8839768300820163,4.683289824469846,21.96768628926621,0.8674123723668211,-0.04598423927666616,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
39,0.002551020408163265,4.079240798950195,0.08154296875,0.24147411187309023,0.8473042843362542,4.729887683073567,22.40590405579474,0.8221646636353493,-0.04905984719904875,K100_SN02,1.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
40,0.0,3.553591728210449,0.10791015625,0.16650110393994544,0.8683316582670393,4.777472125012495,22.85886845735658,0.8061259549250093,-0.04678607064400868,K100_SN02,1.0,snake,0.2,1,SN02,0.0022077292280012813,0.3474384263710991,0.00013439116174900992,0.6235024023111605,75.83315388750461,0.08664836122244801,0.5687990413518712,1.0,5.329070518200751e-15,0.023879870374111784,33.75755154010099,2.1106992019847075,-1.6243701867115414,0.13437128455039402,0.9266999959945679
