task,f,shock_ce,shock_acc,gate_corr,gate_l1,N,N2,D2,cos,arm,k,act,param,seed,actname,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,nz,acc
1,1.0,2.2919843196868896,0.135986328125,,,1.099841168072158,1.2161941914655572,0.8708124381732929,0.012505568981737042,K010_ELU1,0.1,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
2,0.9017857142857143,0.3614004850387573,0.893310546875,0.9583525964442038,0.05288470714480677,1.3624842159815937,1.8697208445373548,0.31253128741542857,0.27236977781736793,K010_ELU1,0.1,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
3,0.9005102040816326,0.2918032109737396,0.922607421875,0.9821509981584329,0.047635137492283715,1.570590196523365,2.49067991879997,0.26291168346746924,0.24805497073845845,K010_ELU1,0.1,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
4,0.9017857142857143,0.32356730103492737,0.8935546875,0.9764557745277401,0.05936819877243782,1.7419808355293842,3.0715436706387207,0.2428989793767071,0.20894598676780396,K010_ELU1,0.1,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
5,0.9005102040816326,0.23040735721588135,0.929443359375,0.9683897239286621,0.0781593567352565,1.8928288234010564,3.633139996851204,0.23910436080359332,0.1794174227888977,K010_ELU1,0.1,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
6,0.9017857142857143,0.21035152673721313,0.93505859375,0.9673461808194639,0.08566128980078606,2.0477577306073003,4.257269587179949,0.260345166660664,0.1796537542012831,K010_ELU1,0.1,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
7,0.9005102040816326,0.2363807111978531,0.92138671875,0.964635242873312,0.096080763854432,2.1786180012017984,4.8209202886392735,0.2360583394627463,0.1583310249972153,K010_ELU1,0.1,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
8,0.9005102040816326,0.20760199427604675,0.932373046875,0.9702456479312745,0.08656744690876443,2.295362665901883,5.3538959141328455,0.2185924170348378,0.14773058783615486,K010_ELU1,0.1,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
9,0.9017857142857143,0.20121286809444427,0.930908203125,0.9609594160919744,0.107735701947544,2.410449013821451,5.9064950134954675,0.22933011721754618,0.14146815484013095,K010_ELU1,0.1,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
10,0.9017857142857143,0.14256823062896729,0.958251953125,0.9767688265322115,0.08102424467224768,2.5156452501749467,6.43427587329575,0.23258487722248275,0.12193982405184205,K010_ELU1,0.1,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
11,0.9030612244897959,0.2205611914396286,0.9248046875,0.9457341850063751,0.1337932023837085,2.6197304873222826,6.981436218147433,0.2517619436492462,0.10996856908250038,K010_ELU1,0.1,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
12,0.9017857142857143,0.23988819122314453,0.918701171875,0.9551316919636027,0.12427817367820862,2.714211301057859,7.492867747696032,0.25760523507703814,0.09090835715149335,K010_ELU1,0.1,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
13,0.9030612244897959,0.16573566198349,0.9462890625,0.9664117754101337,0.1058335707031489,2.8048765454227658,8.001810519954885,0.2413050871572737,0.09547376086357215,K010_ELU1,0.1,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
