task,f,shock_ce,shock_acc,gate_corr,gate_l1,N,N2,D2,cos,arm,k,act,param,seed,actname,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,nz,acc
1,1.0,2.3068690299987793,0.118896484375,,,0.9863357221844118,0.9776006256018382,0.6397543942077659,0.00548944874773445,K010_SN06,0.1,snake,0.6,1,SN06,,,,,,,,,,,,,,,
2,0.9030612244897959,0.3007347285747528,0.911865234375,0.9840244525624035,0.07451828758388059,1.2094373209797242,1.471505255555129,0.26173242403361774,0.22682739586211192,K010_SN06,0.1,snake,0.6,1,SN06,,,,,,,,,,,,,,,
3,0.9030612244897959,0.2832263708114624,0.915283203125,0.9668888040153436,0.12971445103321685,1.3708399451464381,1.8911006383651163,0.23094079539837226,0.16120801112718552,K010_SN06,0.1,snake,0.6,1,SN06,,,,,,,,,,,,,,,
4,0.9030612244897959,0.2272513061761856,0.931884765625,0.9707871085114319,0.1340830820847187,1.5072110631783402,2.285674303223133,0.2221678402463759,0.13289744408495913,K010_SN06,0.1,snake,0.6,1,SN06,,,,,,,,,,,,,,,
5,0.9005102040816326,0.18764108419418335,0.947509765625,0.9494843566967288,0.1785706504645218,1.6139243932284484,2.6194040753372914,0.2092909854329407,0.08935914858056578,K010_SN06,0.1,snake,0.6,1,SN06,,,,,,,,,,,,,,,
6,0.9017857142857143,0.1998407542705536,0.933349609375,0.9488134792035139,0.18020919358383,1.7094997891988644,2.9413868465668367,0.22914614740651276,0.056516585650198695,K010_SN06,0.1,snake,0.6,1,SN06,,,,,,,,,,,,,,,
7,0.9005102040816326,0.16554993391036987,0.94775390625,0.9488558111045148,0.18870828527155786,1.7994815192374305,3.2582454781413266,0.22248663717346326,0.05670057152040947,K010_SN06,0.1,snake,0.6,1,SN06,,,,,,,,,,,,,,,
8,0.9017857142857143,0.24437552690505981,0.92138671875,0.9366526340919125,0.21083120767106142,1.8819398692715965,3.562239380532195,0.23062720873575884,0.04182886708009624,K010_SN06,0.1,snake,0.6,1,SN06,,,,,,,,,,,,,,,
9,0.9030612244897959,0.2665698826313019,0.91845703125,0.933827234311701,0.2217985385584475,1.955648575875826,3.8457490867539184,0.2159075053430066,0.038706835495317185,K010_SN06,0.1,snake,0.6,1,SN06,,,,,,,,,,,,,,,
10,0.9043367346938775,0.2166457325220108,0.92919921875,0.9381131673677515,0.20726335716222438,2.0233600917080166,4.114851276125842,0.2102270585189107,0.03224282703068093,K010_SN06,0.1,snake,0.6,1,SN06,,,,,,,,,,,,,,,
11,0.9017857142857143,0.15993675589561462,0.94873046875,0.9241934373651518,0.23831214990166888,2.083243865947062,4.361675825541322,0.21159301777337064,0.01824128806109312,K010_SN06,0.1,snake,0.6,1,SN06,,,,,,,,,,,,,,,
12,0.9005102040816326,0.16683365404605865,0.94970703125,0.9312476725333781,0.2247621682879281,2.157657495397702,4.678238228746487,0.23403276410997834,0.03881626288480226,K010_SN06,0.1,snake,0.6,1,SN06,,,,,,,,,,,,,,,
13,0.9017857142857143,0.17542622983455658,0.9462890625,0.9381027861619609,0.2160133470206538,2.2199880626942945,4.950732806540278,0.23154974899170752,0.019919021021251114,K010_SN06,0.1,snake,0.6,1,SN06,,,,,,,,,,,,,,,
14,0.9030612244897959,0.1521562933921814,0.94873046875,0.9288259831887227,0.23783037563076212,2.2782197924697782,5.214908175723367,0.19272808460853308,0.034662384398256016,K010_SN06,0.1,snake,0.6,1,SN06,,,,,,,,,,,,,,,
15,0.9030612244897959,0.17071568965911865,0.944091796875,0.9044260119742236,0.2731298706670154,2.331713210176003,5.461804804080418,0.21737612204235496,0.013399342857280007,K010_SN06,0.1,snake,0.6,1,SN06,,,,,,,,,,,,,,,
16,0.9005102040816326,0.19147293269634247,0.94287109375,0.9046134915484385,0.2833572999691607,2.382018572067452,5.698564874519658,0.19995432305880934,0.01742474969802409,K010_SN06,0.1,snake,0.6,1,SN06,,,,,,,,,,,,,,,
17,0.9017857142857143,0.23146341741085052,0.927001953125,0.896611723292011,0.28793027447737274,2.438566755569563,5.972189051872479,0.22587571927533545,0.020476916118061062,K010_SN06,0.1,snake,0.6,1,SN06,,,,,,,,,,,,,,,
18,0.9017857142857143,0.1707463562488556,0.94482421875,0.9037006428426042,0.2784517914885939,2.476373497139797,6.158052149659479,0.2161604308513382,-0.01306016242247287,K010_SN06,0.1,snake,0.6,1,SN06,,,,,,,,,,,,,,,
19,0.9017857142857143,0.172694593667984,0.9462890625,0.9124335701825742,0.26279113827632206,2.5203051415769853,6.377500860903479,0.21933579175870066,-0.0012391823769343474,K010_SN06,0.1,snake,0.6,1,SN06,,,,,,,,,,,,,,,
20,0.9030612244897959,0.17040416598320007,0.948974609375,0.9133470719214252,0.2624726393450355,2.558888229711412,6.573890613185357,0.21519968562522748,-0.008923242889726108,K010_SN06,0.1,snake,0.6,1,SN06,0.0009557308981302877,0.8570745010634307,3.3243530775548594e-05,0.42796932481475586,78.37855758942281,0.08793383833255304,0.9616400983233638,1.0,7.105427357601002e-15,0.017687842669713204,12.1665309695293,1.2672132877231643,-0.5145180000416929,0.24201991043144858,0.9538999795913696
21,0.9017857142857143,0.2106955498456955,0.93115234375,0.8900396016257096,0.29821419931153476,2.6000362174671356,6.7865562140633156,0.22327788483477426,-0.004565808922355467,K010_SN06,0.1,snake,0.6,1,SN06,,,,,,,,,,,,,,,
22,0.9005102040816326,0.24335134029388428,0.924560546875,0.8778059827733317,0.32272317718652727,2.6332122983262547,6.960099877225014,0.2516947703878494,-0.029782585210076443,K010_SN06,0.1,snake,0.6,1,SN06,,,,,,,,,,,,,,,
23,0.9005102040816326,0.25138533115386963,0.9189453125,0.8906801988848696,0.3007673394882229,2.675020863682937,7.182122849610771,0.207099410197703,0.005676592000093826,K010_SN06,0.1,snake,0.6,1,SN06,,,,,,,,,,,,,,,
24,0.9017857142857143,0.21071238815784454,0.9306640625,0.8802804656665046,0.32149890813278914,2.7115702151644694,7.379983063026352,0.2071071326573437,-0.004692337350733787,K010_SN06,0.1,snake,0.6,1,SN06,,,,,,,,,,,,,,,
25,0.9005102040816326,0.2746797204017639,0.91064453125,0.8840257439202721,0.3152988471190357,2.742713116600026,7.5493831103732205,0.2325768025888108,-0.024493013231273356,K010_SN06,0.1,snake,0.6,1,SN06,,,,,,,,,,,,,,,
26,0.9017857142857143,0.2214556187391281,0.928466796875,0.8792231988085343,0.31611773302032997,2.7763249383442887,7.734699481286436,0.21755228237503452,-0.012709240957194303,K010_SN06,0.1,snake,0.6,1,SN06,,,,,,,,,,,,,,,
