task,f,shock_ce,shock_acc,gate_corr,gate_l1,N,N2,D2,cos,arm,k,act,param,seed,actname,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,nz,acc
1,1.0,2.2919843196868896,0.135986328125,,,1.099841168072158,1.2161941914655572,0.8708124381732929,0.012505568981737042,K000_ELU1,0.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
2,1.0,0.3170371353626251,0.908447265625,0.9999999999998239,0.0,1.3397728501908335,1.8081064382949368,0.2583672068849451,0.292219182525555,K000_ELU1,0.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
3,1.0,0.2366667091846466,0.931396484375,1.0000000000003253,0.0,1.5321877644601563,2.369982420934937,0.19890010748958153,0.2945399126113152,K000_ELU1,0.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
4,1.0,0.2350076138973236,0.92529296875,1.0000000000000044,0.0,1.6818618563820473,2.8631163490781266,0.16626751822080674,0.2500247901086928,K000_ELU1,0.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
5,1.0,0.15933267772197723,0.95263671875,1.0000000000001767,0.0,1.8219743036819998,3.3657047510374047,0.1722868134446653,0.22552443068551156,K000_ELU1,0.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
6,1.0,0.1569962352514267,0.94921875,0.9999999999998891,0.0,1.9559693637251183,3.884472736253226,0.17972894630415226,0.20903482650282604,K000_ELU1,0.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
7,1.0,0.13401064276695251,0.958251953125,1.0000000000004434,0.0,2.0706520909069552,4.35646990954562,0.16092145971983943,0.1905251659709169,K000_ELU1,0.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
8,1.0,0.11886580288410187,0.96337890625,0.9999999999998123,0.0,2.184946868631934,4.852420275049329,0.16621289963650376,0.18806376292816795,K000_ELU1,0.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
9,1.0,0.11229607462882996,0.96630859375,1.0000000000003675,0.0,2.2925681180738327,5.343833484278819,0.1706002076942643,0.17241937883901365,K000_ELU1,0.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
10,1.0,0.09540832042694092,0.968017578125,0.9999999999997603,0.0,2.3918642057162978,5.821577382655449,0.16103086990472626,0.1627267173645789,K000_ELU1,0.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
11,1.0,0.10083429515361786,0.97021484375,1.0000000000002,0.0,2.491892663197562,6.320831423162503,0.16972197149586235,0.16000063547766685,K000_ELU1,0.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
12,1.0,0.09132283180952072,0.967529296875,0.9999999999996639,0.0,2.5805960667826544,6.7806064690206345,0.17573293749139787,0.12948198851213089,K000_ELU1,0.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
13,1.0,0.09318757057189941,0.97021484375,0.9999999999996966,0.0,2.663590722010615,7.2232533135577315,0.17218785030572936,0.1221080346911815,K000_ELU1,0.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
14,1.0,0.07192370295524597,0.977294921875,0.9999999999996632,0.0,2.7603282479533346,7.75210604722852,0.1900904926497523,0.1424436570259225,K000_ELU1,0.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
15,1.0,0.07646387070417404,0.97412109375,0.9999999999997716,0.0,2.842037787636542,8.216919596569818,0.16853345699242503,0.12453776789126458,K000_ELU1,0.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
16,1.0,0.07388376444578171,0.97607421875,1.000000000000034,0.0,2.927542628700707,8.720622398658097,0.17965894480502143,0.13026119969579353,K000_ELU1,0.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
17,1.0,0.07049284875392914,0.9794921875,1.0000000000001428,0.0,3.014000850073789,9.239657879200509,0.18637784457739343,0.12981296004333065,K000_ELU1,0.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
18,1.0,0.04958762601017952,0.984130859375,1.000000000000111,0.0,3.0840818526574236,9.670686698217619,0.17156657183214857,0.10250988828077245,K000_ELU1,0.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
19,1.0,0.06878731399774551,0.978759765625,1.0000000000001141,0.0,3.149889254608116,10.087308779273705,0.16176126269016475,0.09870441553059395,K000_ELU1,0.0,elu,1.0,0,ELU1,,,,,,,,,,,,,,,
