task,f,shock_ce,shock_acc,gate_corr,gate_l1,N,N2,D2,cos,arm,k,act,param,seed,actname,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,nz,acc
1,1.0,2.290313959121704,0.140380859375,,,1.0430350678012084,1.093585745823598,0.7480582737345393,0.01354820501085099,K010_SN02,0.1,snake,0.2,0,SN02,,,,,,,,,,,,,,,
2,0.9017857142857143,0.3661794662475586,0.891357421875,0.9754609380055466,0.06116394568820303,1.2960130083021824,1.6914302295408905,0.2937094957257758,0.2638443067301141,K010_SN02,0.1,snake,0.2,0,SN02,,,,,,,,,,,,,,,
3,0.9005102040816326,0.30004557967185974,0.9208984375,0.9895787512326244,0.05134644824150606,1.490942700985899,2.2433037563317244,0.24246003078002346,0.23447134807880535,K010_SN02,0.1,snake,0.2,0,SN02,,,,,,,,,,,,,,,
4,0.9017857142857143,0.3445354998111725,0.88134765625,0.9855512924237279,0.06381168471823338,1.646589846197262,2.73822432030761,0.22118264765185297,0.19025369808669523,K010_SN02,0.1,snake,0.2,0,SN02,,,,,,,,,,,,,,,
5,0.9005102040816326,0.2350643128156662,0.92626953125,0.9798316354617498,0.08381287114127882,1.7911731999204255,3.2436116516444735,0.22966460143789064,0.1681655360400594,K010_SN02,0.1,snake,0.2,0,SN02,,,,,,,,,,,,,,,
6,0.9017857142857143,0.21146146953105927,0.934814453125,0.9785743185925385,0.0915186899764344,1.9464527569563745,3.8293140940985593,0.2616534450816199,0.17374116941209036,K010_SN02,0.1,snake,0.2,0,SN02,,,,,,,,,,,,,,,
7,0.9005102040816326,0.24171215295791626,0.92431640625,0.9776715057770599,0.09847828690765655,2.070558032028621,4.334527640017461,0.22229072687756002,0.14967737446271884,K010_SN02,0.1,snake,0.2,0,SN02,,,,,,,,,,,,,,,
8,0.9005102040816326,0.21385543048381805,0.93017578125,0.9803026873755847,0.09239004598373401,2.1802306712200252,4.804288244635011,0.21851003142626066,0.12768200385774578,K010_SN02,0.1,snake,0.2,0,SN02,,,,,,,,,,,,,,,
9,0.9017857142857143,0.20616920292377472,0.9296875,0.9765504000525951,0.1071619870708865,2.2849865819595263,5.2771930693541504,0.2144181971164846,0.12480178671492535,K010_SN02,0.1,snake,0.2,0,SN02,,,,,,,,,,,,,,,
10,0.9017857142857143,0.1719045341014862,0.945556640625,0.9840234090244273,0.0880379738009166,2.382115055965447,5.733322944457598,0.2336295062639866,0.09892153660168851,K010_SN02,0.1,snake,0.2,0,SN02,,,,,,,,,,,,,,,
11,0.9030612244897959,0.2388671189546585,0.923828125,0.9609844071005256,0.14368349012651932,2.478427566546215,6.20709866863748,0.24193588258056592,0.09537323569930085,K010_SN02,0.1,snake,0.2,0,SN02,,,,,,,,,,,,,,,
12,0.9017857142857143,0.26233381032943726,0.9130859375,0.9672007716160441,0.13152386245512365,2.5622774164454096,6.6329311995355065,0.23752818237701998,0.07492277177602807,K010_SN02,0.1,snake,0.2,0,SN02,,,,,,,,,,,,,,,
13,0.9030612244897959,0.16352753341197968,0.941650390625,0.9769502121280091,0.11402038314297848,2.6371123095629536,7.02771160601937,0.22581478829021173,0.06598702049318864,K010_SN02,0.1,snake,0.2,0,SN02,,,,,,,,,,,,,,,
14,0.9005102040816326,0.13131298124790192,0.958251953125,0.9804020936312732,0.10506780203346239,2.7196415740692235,7.470536801994169,0.22554743356246873,0.08572460006332241,K010_SN02,0.1,snake,0.2,0,SN02,,,,,,,,,,,,,,,
15,0.9005102040816326,0.23761345446109772,0.914794921875,0.9697192961669987,0.13596708802098126,2.793630114637435,7.878771218276189,0.2153685177091964,0.07534825618103064,K010_SN02,0.1,snake,0.2,0,SN02,,,,,,,,,,,,,,,
16,0.9017857142857143,0.14231236279010773,0.953857421875,0.9657133949361253,0.1480748309283545,2.871154093590425,8.320399850286073,0.25274915466331555,0.06641374328708771,K010_SN02,0.1,snake,0.2,0,SN02,,,,,,,,,,,,,,,
17,0.9005102040816326,0.14484670758247375,0.9521484375,0.9674271593911262,0.13929718660645968,2.9496186939704745,8.779319242794877,0.23372266371407513,0.07951705882267052,K010_SN02,0.1,snake,0.2,0,SN02,,,,,,,,,,,,,,,
18,0.9017857142857143,0.14879322052001953,0.951416015625,0.9626037784914175,0.14932422628659298,3.0133902558428516,9.161855709811707,0.2557283338261481,0.04069124716509416,K010_SN02,0.1,snake,0.2,0,SN02,,,,,,,,,,,,,,,
19,0.9030612244897959,0.16378837823867798,0.9462890625,0.9640439554718506,0.14877196940046267,3.0786860295800103,9.558935781460287,0.2209901754806367,0.06086347410327113,K010_SN02,0.1,snake,0.2,0,SN02,,,,,,,,,,,,,,,
20,0.9005102040816326,0.1627085953950882,0.946533203125,0.9729713296717635,0.12881093807517496,3.1382294266440023,9.930024928324617,0.22555246212837154,0.04886716427770799,K010_SN02,0.1,snake,0.2,0,SN02,0.00036753634681285823,0.6611776051755796,1.3867112654641784e-05,0.5316953004617515,75.39339387390497,0.053509268839740776,0.7345749991075169,1.0,4.440892098500626e-15,0.017070132196670116,13.213281510050065,1.8632350908997732,-1.142172900956374,0.11861722994359035,0.9613000154495239
21,0.9005102040816326,0.21460700035095215,0.927490234375,0.9556770308162861,0.16578442292177148,3.2081965594517228,10.376551766865386,0.25934933712239766,0.05726068511426462,K010_SN02,0.1,snake,0.2,0,SN02,,,,,,,,,,,,,,,
22,0.9017857142857143,0.20159222185611725,0.9326171875,0.9493297236181013,0.17847468888700024,3.2720473251881543,10.791861558903793,0.25615261838867304,0.048105307530427605,K010_SN02,0.1,snake,0.2,0,SN02,,,,,,,,,,,,,,,
23,0.9005102040816326,0.19063760340213776,0.930908203125,0.9559132124844762,0.16479530095047676,3.331075409318609,11.18129944181323,0.2534380879071432,0.0401977615359647,K010_SN02,0.1,snake,0.2,0,SN02,,,,,,,,,,,,,,,
24,0.9005102040816326,0.15542683005332947,0.948486328125,0.9688068463684988,0.1409769062973354,3.393448621154736,11.600278836596312,0.23723992768262764,0.05557765779746174,K010_SN02,0.1,snake,0.2,0,SN02,,,,,,,,,,,,,,,
25,0.9030612244897959,0.1637156456708908,0.9443359375,0.9684446630180069,0.13958205389603554,3.4596868216406595,12.053625407592085,0.23099299662372894,0.0670702197559754,K010_SN02,0.1,snake,0.2,0,SN02,,,,,,,,,,,,,,,
