task,f,shock_ce,shock_acc,gate_corr,gate_l1,N,N2,D2,cos,arm,k,act,param,seed,actname,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,nz,acc
1,1.0,2.30753493309021,0.115478515625,,,1.031783765037883,1.0691162521080322,0.7272963158525986,0.00877288027362126,K000_SN02,0.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
2,1.0,0.3379163146018982,0.90673828125,1.0000000000000013,0.0,1.2651880356195917,1.6083332694204355,0.23410168421136704,0.3025401803203674,K000_SN02,0.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
3,1.0,0.2750179171562195,0.916259765625,1.000000000000008,0.0,1.442890495469134,2.0966189025158486,0.18188567589829385,0.27746869946182157,K000_SN02,0.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
4,1.0,0.20410369336605072,0.93994140625,1.000000000000014,0.0,1.5957170753294434,2.571044349145621,0.16718821767563397,0.2505603485228873,K000_SN02,0.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
5,1.0,0.17777475714683533,0.9462890625,1.0000000000000127,0.0,1.71964954707165,2.9896689171421134,0.1427334567560968,0.22074630869612896,K000_SN02,0.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
6,1.0,0.1805250346660614,0.946044921875,1.0000000000000002,0.0,1.8320832969748824,3.3972490334536105,0.1773294012334702,0.15124322538555582,K000_SN02,0.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
7,1.0,0.1334991455078125,0.958984375,1.0000000000000053,0.0,1.9376820644425834,3.800477107529918,0.1604140646417761,0.16237687828043143,K000_SN02,0.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
8,1.0,0.13131248950958252,0.96044921875,0.9999999999999958,0.0,2.0384671643477437,4.205045080868913,0.1799718494668467,0.13353503017640622,K000_SN02,0.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
9,1.0,0.12402454018592834,0.9638671875,1.0000000000000042,0.0,2.122771024769625,4.559042453631089,0.1545680126118703,0.12258483334620898,K000_SN02,0.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
10,1.0,0.1189834251999855,0.96435546875,1.0000000000000093,0.0,2.2127454109834073,4.94928517118704,0.17689022195999077,0.12035261044991015,K000_SN02,0.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
11,1.0,0.08756743371486664,0.972412109375,0.9999999999999992,0.0,2.296918549750682,5.331796394201564,0.15160923791961037,0.1315921454626704,K000_SN02,0.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
12,1.0,0.09448913484811783,0.969970703125,0.9999999999999954,0.0,2.3876303632841682,5.75884842811653,0.17634982041854638,0.12887587055482147,K000_SN02,0.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
13,1.0,0.0982079803943634,0.97216796875,0.9999999999999946,0.0,2.462429434237298,6.120967953551157,0.16158656794942172,0.10413244213100636,K000_SN02,0.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
14,1.0,0.0940367728471756,0.971923828125,1.0000000000000004,0.0,2.553776945298091,6.579449898592016,0.19321707517249614,0.12150171387980505,K000_SN02,0.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
15,1.0,0.08140160888433456,0.97509765625,0.9999999999999997,0.0,2.6238104398620714,6.938953875529719,0.20538414407642314,0.06776144490172394,K000_SN02,0.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
16,1.0,0.08058930188417435,0.978759765625,1.0000000000000027,0.0,2.6839579685352946,7.261789713221275,0.15287028667097854,0.08054904793021066,K000_SN02,0.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
17,1.0,0.0825631394982338,0.9736328125,1.0000000000000002,0.0,2.738659763481772,7.5580578712744675,0.1811359451937753,0.05055551514899518,K000_SN02,0.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
18,1.0,0.07463140785694122,0.97607421875,0.9999999999999951,0.0,2.7918958943451857,7.850196729524671,0.17892650143439237,0.050478303797536074,K000_SN02,0.0,snake,0.2,1,SN02,,,,,,,,,,,,,,,
