task,f,shock_ce,shock_acc,gate_corr,gate_l1,N,N2,D2,cos,arm,k,act,param,seed,actname,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,nz,acc
1,1.0,2.2927074432373047,0.12451171875,,,0.9643586623348835,0.9329525497685642,0.6022161541673373,-0.001152324893927151,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
2,0.9017857142857143,0.3533024787902832,0.896484375,0.8621118254444519,0.2689533253169212,1.1600306747365705,1.3510579107414284,0.2783413046171532,0.13526772851855667,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
3,0.9005102040816326,0.3279644548892975,0.906494140625,0.9018418599294697,0.23308470435176923,1.3047162522863882,1.7083429879418435,0.24000564965378046,0.10312694167596678,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
4,0.9017857142857143,0.4774226248264313,0.84375,0.8581034864210499,0.28371033448576327,1.421589145487094,2.0280576153987475,0.23320689228057212,0.06780838167333583,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
5,0.9005102040816326,0.29148492217063904,0.915283203125,0.8132490849959352,0.33153752585274876,1.5151968494752777,2.305598323457281,0.2152882644099133,0.04541090048997702,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
6,0.9017857142857143,0.365116685628891,0.88671875,0.8079470563205357,0.3391813667308324,1.602842892258104,2.5802763274848552,0.23630384157861392,0.0244610377196958,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
7,0.9005102040816326,0.3320607841014862,0.893310546875,0.772713734185918,0.3795641677821252,1.6710449351340082,2.8060676470747286,0.20804619761057488,0.009963530192163146,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
8,0.9005102040816326,0.4806620478630066,0.84619140625,0.7890183743959648,0.3585605643558946,1.7426089789161125,3.051855507095812,0.21001890494501185,0.021921706177243115,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
9,0.9017857142857143,0.38026323914527893,0.878173828125,0.7188343311246301,0.4256257048372891,1.8012118315169108,3.2609227040839115,0.2032901211336523,0.003612887675871319,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
10,0.9017857142857143,0.45959627628326416,0.85693359375,0.7989525003963155,0.3447296686768818,1.8557096555916348,3.4614838814146265,0.21731875069041365,-0.010471453338007513,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
11,0.9030612244897959,0.30880749225616455,0.906982421875,0.6677789007205204,0.47278389538940324,1.91077484275294,3.670307976518618,0.21672996028799585,-0.005648338067289173,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
12,0.9017857142857143,0.4501830041408539,0.84814453125,0.7156334551083647,0.43050305094360614,1.952229307781825,3.8311848614822015,0.19481829236474,-0.02109061330619861,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
13,0.9030612244897959,0.28987976908683777,0.90625,0.7256055852472515,0.42107116146011464,1.9853509666908775,3.9630626205453017,0.1906119017573026,-0.03621394180299576,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
14,0.9005102040816326,0.27810853719711304,0.913818359375,0.7230359756894056,0.41701655020943734,2.0325274000931057,4.154013383343522,0.21158648147833947,-0.011928481172966087,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
15,0.9005102040816326,0.4256373643875122,0.858154296875,0.673554886682451,0.46843169786707056,2.064288943320392,4.28592754726299,0.20058411483879784,-0.03934634285050096,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
16,0.9017857142857143,0.2884546220302582,0.91650390625,0.6488901167920343,0.494468513561644,2.100939801097307,4.439368304640169,0.2159055060176135,-0.03293510538067929,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
17,0.9005102040816326,0.31200823187828064,0.9033203125,0.7283730508901293,0.431084653368758,2.144533928998421,4.627072548170721,0.20430337575084148,-0.011167128149845102,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
18,0.9017857142857143,0.3467136025428772,0.89453125,0.6484731948656006,0.4843604933405087,2.170184516980621,4.738404808324411,0.21958914411153949,-0.05516812451022205,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
19,0.9030612244897959,0.35717445611953735,0.885498046875,0.6874415488019452,0.4647673838551918,2.2063123531840922,4.897409930452413,0.20014259520521993,-0.022338576081902574,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
20,0.9005102040816326,0.2882121503353119,0.90966796875,0.7311860607477283,0.4224985557518517,2.2339993537904403,5.021877513476976,0.21091644312143726,-0.04465469435322705,K010_SN15,0.1,snake,1.5,0,SN15,0.005004637430642945,1.1846760015625482,8.254521059324737e-05,0.6452957940493608,79.30897090028859,0.1350939580246069,1.25161949769176,1.0,4.440892098500626e-15,0.01705734348571641,12.365140169573055,0.937467556878044,-0.09352235722161222,0.44760778699626974,0.9333999752998352
21,0.9005102040816326,0.38368332386016846,0.8857421875,0.6710129304950205,0.4757539897079608,2.264325169631722,5.160670112627408,0.21222720645110982,-0.037853795483661995,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
22,0.9017857142857143,0.38084185123443604,0.87255859375,0.6182190739794943,0.5181573910358973,2.2983681983907855,5.318659816223532,0.21848169139252796,-0.03110817687728998,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
23,0.9005102040816326,0.4954396188259125,0.85009765625,0.6051868787691638,0.5315637173471445,2.3286385935056515,5.460514903268095,0.20438162311418423,-0.03166802222104832,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
24,0.9005102040816326,0.32726576924324036,0.896240234375,0.7272705278643488,0.428437012971932,2.359074017877203,5.604707790159522,0.21217879654267083,-0.0333869087583891,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
25,0.9030612244897959,0.4256938397884369,0.86767578125,0.6803387795934488,0.46622731075669654,2.3922394491183643,5.764149901200201,0.20216324472113126,-0.021915450740034422,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
26,0.9030612244897959,0.5281290411949158,0.827392578125,0.5771283300045525,0.5510921805903123,2.4186000520897997,5.891225341227937,0.213212812147863,-0.03957588239143351,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
27,0.9030612244897959,0.3469098210334778,0.89404296875,0.6210175159354364,0.5083821008750028,2.454655278938255,6.069101607365264,0.21467396677955686,-0.01849649672993052,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
28,0.9030612244897959,0.2925533652305603,0.90966796875,0.6813323336292473,0.46631716995242406,2.4702945716459856,6.146803548939648,0.2015283934065345,-0.05759666580674425,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
29,0.9005102040816326,0.3618004322052002,0.89306640625,0.7218680224938497,0.4289009506717875,2.495372664207946,6.270923903805095,0.21079116077708498,-0.03886675552541576,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
30,0.9017857142857143,0.4190526306629181,0.87451171875,0.5410234333826487,0.5645116576838135,2.521001303791748,6.401641773953672,0.21417374640938053,-0.03886704998964275,K010_SN15,0.1,snake,1.5,0,SN15,0.005660293851728065,1.2057232979577766,8.929068286772589e-05,0.6496342956316266,80.93124784920164,0.14303437183895248,1.2716209399410963,1.0,9.769962616701378e-15,0.018820742302708793,11.379665210046225,0.9583117928586367,-0.185679211372347,0.45756017657012554,0.9327999949455261
31,0.9005102040816326,0.34504520893096924,0.89501953125,0.527021643226283,0.5734961527492152,2.5514815024562454,6.559587107578551,0.21432176370438927,-0.025975032742105934,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
32,0.9017857142857143,0.350321888923645,0.89599609375,0.6408999309118983,0.5005012864060018,2.5815782186500815,6.717098751149451,0.2205267509988303,-0.02814480457398308,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
33,0.9017857142857143,0.4152298867702484,0.86328125,0.6426125719973683,0.4958329802023434,2.615127675744449,6.892148463358436,0.22323689704849145,-0.020290030145646933,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
34,0.9056122448979592,0.41519951820373535,0.864013671875,0.5732963868253168,0.5386890602390756,2.6346633566634763,6.996392476570248,0.2331451554312953,-0.051950870519586766,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
35,0.9005102040816326,0.2684740722179413,0.91357421875,0.6746512577010451,0.4668738394295301,2.656398571673327,7.111546357691617,0.22319571572591118,-0.044091887417857335,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
36,0.9005102040816326,0.48635512590408325,0.84521484375,0.5652242597762769,0.5400052297216127,2.677498252854442,7.225235163417251,0.23809000081420328,-0.04921386158258306,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
37,0.9043367346938775,0.29242169857025146,0.909423828125,0.655340697383414,0.47635856597097104,2.7015494610787654,7.356678085971773,0.20764575350879633,-0.03229761573654449,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
38,0.9005102040816326,0.37842896580696106,0.8857421875,0.519313893380496,0.582610220671358,2.7233457891129023,7.473930238195532,0.22282834603727328,-0.041056701269221035,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
39,0.9005102040816326,0.44017529487609863,0.86669921875,0.5320573844295593,0.5630935121951794,2.744020909378267,7.589121898175085,0.23745446721935815,-0.04762552074405358,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
40,0.9005102040816326,0.29647091031074524,0.91064453125,0.617691763524753,0.5105256793023849,2.767895299045648,7.720209702351017,0.21530119765657324,-0.032969958167661816,K010_SN15,0.1,snake,1.5,0,SN15,0.004253802983707024,1.2464176869392198,6.699671487378966e-05,0.6314517725743635,80.67148913271345,0.12819364015250448,1.3076989473186453,1.0,7.105427357601002e-15,0.01839297638028507,11.705620297938768,0.9965923823517996,-0.20199580456062308,0.4758378116970512,0.9370999932289124
41,0.9005102040816326,0.7616832256317139,0.768798828125,0.4851435805327393,0.598248278617369,2.792755953421602,7.8619165149664925,0.23240027475615385,-0.0356045632470778,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
42,0.9030612244897959,0.326540470123291,0.90087890625,0.6330547062877158,0.49446556441099926,2.8127294614374994,7.974090408625739,0.20905282713007856,-0.03888186607591984,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
43,0.9005102040816326,0.46805936098098755,0.85546875,0.490974417592984,0.5891588513818827,2.8329466221362627,8.089894960468113,0.2128444503276899,-0.03869765415015814,K010_SN15,0.1,snake,1.5,0,SN15,,,,,,,,,,,,,,,
