task,f,shock_ce,shock_acc,gate_corr,gate_l1,N,N2,D2,cos,arm,k,act,param,seed,actname,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,nz,acc
1,1.0,2.3068690299987793,0.118896484375,,,0.9863357221844118,0.9776006256018382,0.6397543942077659,0.00548944874773445,K100_SN06,1.0,snake,0.6,1,SN06,,,,,,,,,,,,,,,
2,0.0012755102040816326,4.056790351867676,0.078125,0.17435390616468863,0.5474715995231537,1.3347583851987448,1.7948866404799093,0.9097198607781398,-0.04871272318995678,K100_SN06,1.0,snake,0.6,1,SN06,,,,,,,,,,,,,,,
3,0.002551020408163265,4.043307304382324,0.090087890625,0.19726144783665184,0.7599308011345939,1.5618772644797136,2.464151792534875,0.8112245793180546,-0.05869976477754923,K100_SN06,1.0,snake,0.6,1,SN06,,,,,,,,,,,,,,,
4,0.002551020408163265,3.8105273246765137,0.08447265625,0.1357255362683695,0.8850656292847108,1.7367953826523177,3.045385350108814,0.740328051755306,-0.05940666065640096,K100_SN06,1.0,snake,0.6,1,SN06,,,,,,,,,,,,,,,
5,0.0012755102040816326,3.4855356216430664,0.099853515625,0.15252024993554839,0.8917026736146593,1.870570080948501,3.534220550151125,0.6687898539963026,-0.06541607280571794,K100_SN06,1.0,snake,0.6,1,SN06,,,,,,,,,,,,,,,
6,0.003826530612244898,3.6210811138153076,0.104248046875,0.12085565857163386,0.9209781820272708,2.0003917026988454,4.03771502485638,0.6576355507470673,-0.05202616982307692,K100_SN06,1.0,snake,0.6,1,SN06,,,,,,,,,,,,,,,
7,0.0012755102040816326,4.024962902069092,0.09375,0.12565419171791103,0.8797043289610446,2.109873493631469,4.486849615980133,0.6297680119428047,-0.060171777848963666,K100_SN06,1.0,snake,0.6,1,SN06,,,,,,,,,,,,,,,
8,0.002551020408163265,3.5321884155273438,0.09375,0.11163231865378455,0.9500667953138507,2.208395092114414,4.911275206649221,0.618663070460607,-0.06261325126088943,K100_SN06,1.0,snake,0.6,1,SN06,,,,,,,,,,,,,,,
9,0.0012755102040816326,3.261033535003662,0.110595703125,0.11939469271592948,0.9515229370901848,2.304714092754013,5.338265855711155,0.6384687589136125,-0.06488542682178512,K100_SN06,1.0,snake,0.6,1,SN06,,,,,,,,,,,,,,,
10,0.0,3.4857277870178223,0.1181640625,0.1009432955230334,0.9121890639242993,2.3913856713004584,5.7411796649503275,0.5959983463705755,-0.05795782912026647,K100_SN06,1.0,snake,0.6,1,SN06,,,,,,,,,,,,,,,
