task,f,shock_ce,shock_acc,gate_corr,gate_l1,N,N2,D2,cos,arm,k,act,param,seed,actname,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,nz,acc
1,1.0,2.30391526222229,0.089599609375,,,1.1623650243441463,1.3583984018207391,1.0127698364617699,0.01087655180058434,K100_LR001,1.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
2,0.0,3.403590440750122,0.085205078125,0.15194933966269547,0.558117335800432,1.5367914319207958,2.3888400345223535,1.142922390762299,-0.04270656849768788,K100_LR001,1.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
3,0.0012755102040816326,4.663886070251465,0.07275390625,0.32993273529359984,0.7372845343222252,1.7809391927250322,3.2222386794631865,0.9650708355594562,-0.041207825368867024,K100_LR001,1.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
4,0.002551020408163265,3.477895736694336,0.107177734375,0.5243568140365263,0.5996483104284631,1.9529824352462122,3.8910857387981315,0.8210624018526442,-0.04213834302318839,K100_LR001,1.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
5,0.002551020408163265,3.990812063217163,0.0927734375,0.5132350165709748,0.664928883815314,2.1076795162030852,4.533886107168075,0.8090970156380226,-0.04841434294453927,K100_LR001,1.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
6,0.0,3.4554829597473145,0.0732421875,0.5095562177987732,0.6930553050256075,2.227444464486275,5.07296613799199,0.7159119344076668,-0.04645279247309286,K100_LR001,1.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
7,0.0,4.104029178619385,0.117919921875,0.5100571461170312,0.7032169540897816,2.3359176190341784,5.582735619081627,0.6735026946306175,-0.04607064422362007,K100_LR001,1.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
8,0.0,3.5627810955047607,0.126220703125,0.5181335726138884,0.688536410645643,2.4423603986640234,6.1131476711373525,0.7082125041485406,-0.042470203781641694,K100_LR001,1.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
9,0.002551020408163265,3.2058448791503906,0.142578125,0.48962383179819285,0.7550981467319772,2.5324914008740183,6.576522804493113,0.6352425257961063,-0.04645326636504915,K100_LR001,1.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
10,0.0012755102040816326,3.456932544708252,0.09716796875,0.50763903047113,0.7615286571378282,2.630247308689925,7.083653492008206,0.6854293064895545,-0.0454921907606236,K100_LR001,1.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
11,0.0,3.3298678398132324,0.10107421875,0.45929406705020204,0.7733706408183649,2.713349928731741,7.545648042385997,0.6423338366456006,-0.04116028524165043,K100_LR001,1.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
12,0.0012755102040816326,4.067521095275879,0.081298828125,0.4541749140555157,0.79237564562599,2.8023073223215023,8.029578869819888,0.6508908948550407,-0.03688923068720425,K100_LR001,1.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
13,0.0,3.465792179107666,0.083984375,0.46324085910992135,0.7849078572626558,2.883014572389621,8.485507248077212,0.6145923441338476,-0.03610362200046877,K100_LR001,1.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
14,0.0012755102040816326,3.568312406539917,0.075439453125,0.4959474686801353,0.7370533459666908,2.9653164102137475,8.969485691259683,0.6798972245386732,-0.0430288124922833,K100_LR001,1.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
15,0.0,3.1930034160614014,0.1591796875,0.4432965769987169,0.8033892816252995,3.0667751512591126,9.566161885837909,0.7522895298094354,-0.030864102635598897,K100_LR001,1.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
16,0.0012755102040816326,3.393948554992676,0.106689453125,0.4430424670589466,0.8083140649145902,3.1536984045288023,10.10068352751002,0.7484608453330095,-0.03874508877572941,K100_LR001,1.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
17,0.00510204081632653,3.5445334911346436,0.087890625,0.47435770047021103,0.8345016031008394,3.23718652290944,10.624220165544385,0.6901696991237111,-0.03302597813171432,K100_LR001,1.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
18,0.0,3.9128191471099854,0.1025390625,0.5153515408932625,0.6757509582603879,3.32121498598097,11.168295535998597,0.7150242319403699,-0.027186600264070986,K100_LR001,1.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
19,0.002551020408163265,3.14860200881958,0.135009765625,0.5397040767103327,0.6575533064809717,3.3918063931403317,11.642478596855263,0.6993147365884934,-0.03712893395034824,K100_LR001,1.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
20,0.0,3.314990758895874,0.135009765625,0.49873185634758416,0.7479041629264155,3.479860079754042,12.234811731265868,0.8108728667187992,-0.033704107109048816,K100_LR001,1.0,leaky,0.01,2,LR001,0.00011691845137713855,0.0033860587411772046,0.0008248805225532888,0.5479753275982433,76.3900004279855,0.07635376069992843,0.1839436137963516,1.0,5.329070518200751e-15,0.023643656617347353,34.295577872834684,2.5669684951604212,-1.8774891701288339,1.0,0.9223999977111816
21,0.0012755102040816326,4.237359046936035,0.0859375,0.4615021938467604,0.7748149825200499,3.5436564106745787,12.680170737853343,0.6636829732752958,-0.041002261860856794,K100_LR001,1.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
22,0.002551020408163265,3.2896101474761963,0.06298828125,0.4581361527923088,0.800006777885509,3.6178605496909637,13.209799367390508,0.7328672947410807,-0.033185747854761895,K100_LR001,1.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
23,0.0012755102040816326,3.921894073486328,0.0556640625,0.4872729833531502,0.757766723521835,3.69760198282988,13.782911773876226,0.81887085219448,-0.030497707768434322,K100_LR001,1.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
24,0.0012755102040816326,3.7733466625213623,0.11083984375,0.47276196015987176,0.7437042505476302,3.769404673621338,14.311744680740818,0.7235340177716343,-0.029722872343328342,K100_LR001,1.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
25,0.0,3.6451947689056396,0.129638671875,0.475405512265349,0.7806742893428686,3.834283645695963,14.807994815027094,0.7236770178942771,-0.02893245583804946,K100_LR001,1.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
26,0.0012755102040816326,3.854217290878296,0.07763671875,0.4301404274898101,0.8483220711466685,3.895707892427255,15.284834232751704,0.6932845356594306,-0.03254474935021095,K100_LR001,1.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
27,0.002551020408163265,4.049997329711914,0.10498046875,0.46800114535662757,0.7849337189266263,3.951314523617731,15.727649089050452,0.6749434454309045,-0.034609337708279606,K100_LR001,1.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
28,0.0012755102040816326,3.7238667011260986,0.074462890625,0.49950376174652933,0.7587066516972408,4.015483113154571,16.237061329572462,0.7549898357444501,-0.0326285585041642,K100_LR001,1.0,leaky,0.01,2,LR001,,,,,,,,,,,,,,,
