arm,cond,seed,slot,lr,task,hard,n_classes,online_acc,train_acc,test_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
GELU,std,0,0,0.0001,1,1,5,0.7344551282,0.8683999777,0.7600000501,0.8683999777,0,0,0.5897982121,4.988480091,-4.090969086,0.5480179787,35.72103176,0,0,1.650612116,2.636061907,-2.828475475,0.7236782312,24.8610425,0.7202470899,0.6030461788,0.6171312928
GELU,std,0,0,0.0001,2,0,1,0.9622596154,1,1,1,0,0,-1.16575408,3.536268234,-5.010103703,0.3279343545,31.57481228,0,0,-0.1305741519,1.72548151,-3.676400423,0.433865279,16.9581159,0.7017877102,0.6005431414,0.651180625
GELU,std,0,0,0.0001,3,1,5,0.6646233974,0.8195999861,0.6680000424,0.8195999861,0,0,-0.5342317224,4.163382053,-4.979287624,0.4350587726,40.73291283,0,0,0.2967494428,2.382231712,-6.120689869,0.5298411846,29.59470113,0.7630070448,0.6112754345,0.7504005432
GELU,std,0,0,0.0001,4,0,1,0.9593349359,1,1,1,0,0,-0.4266886711,3.449744225,-5.776138306,0.410420239,35.3257032,0,0,0.246831134,2.087392569,-5.956329823,0.5412425399,19.41050589,0.7670714855,0.6165318489,0.8152679801
GELU,std,0,0,0.0001,5,1,5,0.7249198718,0.8583999872,0.736000061,0.8583999872,0,0,-0.9897094369,4.898952484,-9.537339211,0.3879060149,41.20423215,0,0,-0.4922103286,2.607311487,-6.574114799,0.3866125941,29.12181196,0.8223636746,0.6200628281,0.9255008101
GELU,std,0,0,0.0001,6,0,1,0.9568910256,1,1,1,0,0,-2.149520636,4.214990139,-6.009550095,0.2594613433,31.35523871,0,0,-0.916605711,2.196194172,-9.178543091,0.3103662133,17.72223082,0.8365658522,0.6195654273,0.9851964116
GELU,std,0,0,0.0001,7,1,5,0.7042467949,0.8519999981,0.7380000353,0.8519999981,0,0,-0.3274663985,6.875749588,-2.754665136,0.484728992,45.1706383,0,0,-0.7375728488,3.212339401,-8.055212021,0.3544465303,30.4048769,0.8746038079,0.6303712726,1.110746741
GELU,std,0,0,0.0001,8,0,1,0.9484375,1,1,1,0,0,-3.583249569,4.356560707,-12.2048378,0.12889193,26.61787203,0,0,-2.894644022,2.400532484,-10.16504192,0.03769752383,12.29580253,0.863155663,0.6302956939,1.159472585
GELU,std,0,0,0.0001,9,1,5,0.5272435897,0.7012000084,0.5680000186,0.7012000084,0,0,-0.3909091949,5.091815948,-5.508588791,0.466676265,48.47723352,0,0,-1.510654807,2.664692163,-10.19797611,0.2144077122,27.92039849,0.9066672325,0.6364780068,1.268305659
GELU,std,0,0,0.0001,10,0,1,0.9383012821,1,1,1,0,0,-1.396380901,4.75870657,-4.983985901,0.3486768007,39.93340268,0,0,-2.166579723,2.70630455,-12.66145611,0.09485916793,18.00735397,0.9019126892,0.6339998841,1.339524627
