act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
R,l2init,0.001,0.001,2,1,0.9530666667,1,1,0.03999999911,0.03999999911,-0.1200492755,0.7296024561,-0.8391358256,0.4416666627,65.25894085,0,0,0.6224556565,0.3887144923,-0.08821526915,0.9491666555,37.63399955,1.265134692,1.049890161,2.774362087,0.2321871285,0.3470548351,0.2321871285,0.1170379262
R,l2init,0.001,0.001,2,2,0.9601875,1,1,0.02999999933,0.02999999933,-0.3521350026,0.8139802814,-1.472645283,0.287499994,52.11296565,0,0,0.7152211666,0.4053059518,-0.5191800594,0.9708333611,32.15251651,1.381103396,1.079904556,2.933481216,0.274112227,0.3866853663,0.274112227,0.1402358234
R,l2init,0.001,0.001,2,3,0.9599791667,0.9991666675,0.9991666675,0.03999999911,0.03999999911,-0.3155045807,0.7345260978,-0.8487634063,0.2891666591,52.27145194,0,0,0.6989723444,0.3618346155,-0.0707757026,0.978333354,30.89231964,1.249973059,1.07973671,2.917640209,0.2434254865,0.3562271966,0.2434254865,0.1239452504
R,l2init,0.001,0.001,2,4,0.9604666667,1,1,0.05000000075,0.05000000075,-0.3097520769,0.7417144775,-1.031974077,0.301666677,49.97584513,0,0,0.7190267444,0.3711813688,-0.632681787,0.9841666818,29.29456437,1.256220698,1.059892774,2.914771557,0.2464354243,0.3567680723,0.2464354243,0.1238389742
R,l2init,0.001,0.001,2,5,0.9591625,0.9041666389,0.9041666389,0.2099999934,0.2099999934,-0.688995719,0.8480452299,-3.033374548,0.2074999958,55.21695631,0,0,0.3608236611,0.3601813614,-0.4138349295,0.8383333087,42.64970626,1.423882246,1.075687051,2.891547918,0.2774126361,0.3872573631,0.2774126361,0.1402816287
R,l2init,0.001,0.001,2,6,0.9571083333,1,1,0.1299999952,0.1299999952,-0.4483148754,0.8545480967,-2.131039858,0.2649999857,53.49453118,0,0,0.6793743372,0.3924307823,-0.4189013541,0.9641666412,32.58289207,1.381985068,1.081125736,2.956392527,0.2914253343,0.4006343649,0.2914253343,0.148308885
R,l2init,0.001,0.001,2,7,0.9561625,1,1,0.02999999933,0.02999999933,-0.3452452421,0.7802219987,-1.396858573,0.2808333337,49.65683581,0,0,0.6601457596,0.3641240895,0.1963559538,0.9808333516,29.79437147,1.245682955,1.041864634,2.901963234,0.2484454718,0.3566563438,0.2484454718,0.1237062343
R,l2init,0.001,0.001,2,8,0.9615604167,1,1,0.03999999911,0.03999999911,-0.3257085085,0.7134937048,-1.032932401,0.3174999952,46.94961504,0.009999999776,0.009999999776,0.7224997878,0.3757016063,-0.6131096482,0.9816666842,28.55599042,1.232229948,1.068320513,2.925430775,0.2436144004,0.3535468429,0.2436144004,0.1225420965
R,l2init,0.001,0.001,2,9,0.9564645833,1,1,0.07999999821,0.07999999821,-0.4058910012,0.8213982582,-1.957922935,0.2975000143,50.92700199,0,0,0.6651272774,0.4064764678,-0.551433742,0.9583333135,32.2927209,1.4556638,1.080800533,2.949718237,0.2892437372,0.3997886421,0.2892437372,0.1476525958
R,l2init,0.001,0.001,2,10,0.9593125,1,1,0.03999999911,0.03999999911,-0.2715063095,0.7104062438,-0.9655476809,0.3383333385,49.43552857,0,0,0.6752801538,0.3655595481,-0.6370258331,0.9833333492,29.52862819,1.268849373,1.049152374,2.850903511,0.2380575317,0.3469624144,0.2380575317,0.1181743932
R,l2init,0.001,0.001,2,11,0.9572479167,1,1,0.1099999994,0.1099999994,-0.3892146945,0.8369954824,-3.204456329,0.2916666567,49.55721111,0,0,0.6841306686,0.4283826053,0.1349551827,0.9574999809,33.28747304,1.386180401,1.091211319,2.914118528,0.2781631006,0.3881533658,0.2781631006,0.1406341928
