arm,seed,task,cap_on,major_frac,med_K_l1,med_K_l2,med_U_l1,med_U_l2,med_a1mean_l1,med_b1,med_b2,med_d_l1,med_d_l2,med_dtrain_mean_l1,med_dtrain_mean_l2,med_dtrain_zero_l1,med_dtrain_zero_l2,med_gate_mean_l1,med_gate_mean_l2,med_gate_rms_l1,med_gate_rms_l2,med_lowgate_l1,med_lowgate_l2,med_pplus_l1,med_pplus_l2,med_q_l1,med_q_l2,med_row_mean_l1,med_row_mean_l2,med_row_norm_l1,med_row_norm_l2,med_sigma_l1,med_sigma_l2,med_v_norm_l1,med_v_norm_l2,med_wt_norm_l1,med_wt_norm_l2,med_zbar_l1,med_zbar_l2,memo_acc,online_acc,rem_par,rem_perp,rem_w2,rows_bfix,rows_par,rows_perp,rows_w2
cap12,6,1,0,0.1225,2.8731633271537786,3.7197473399206595,2.5438344478607178,4.932436466217041,-0.19004976905757454,-0.00821874919347465,0.04339626245200634,-0.5159527983860397,0.26385403140301555,0.6125206986318033,0.8049488748113314,0.0,0.0,0.6125206988642458,0.8049488748509126,0.7045618608894502,0.8549917522638013,0.020833333333333332,0.00375,0.3191666666666667,0.5895833333333333,-0.08827690902214143,0.11974691783340217,-0.0018937482357327961,-0.003922284929431044,3.433205344368197,1.6007415157031515,1.099021078540107,1.2439920654544394,3.43228239296751,1.5972428496471636,3.42635811484807,1.599219517180864,-0.5482813207199797,0.32551325380646934,1.0,0.7883854166666666,0.0,0.0,0.0,0,0,0,0
cap12,6,2,1,0.1125,2.935990983708204,3.0701605725366052,3.8270126581192017,5.380569696426392,0.07410625310486163,-0.05377063900232315,-0.04994001425802708,-0.21857524696645314,-0.22973894952318297,0.674404822215438,0.5962287751585245,0.0,0.0,0.6744048221909906,0.5962287751215627,0.7561239848782688,0.715660072767681,0.03333333333333333,0.08625,0.44166666666666665,0.41208333333333336,-0.03658363389884281,-0.1525248836296577,-0.00331497874041348,0.008224272068764549,3.4323214002284574,1.6004279162966157,1.368259450703096,1.8492113741034477,3.432282438624622,1.584997652082282,3.420265267183286,1.5976562505391683,-0.28914741780143227,-0.42869955057588716,0.9833333492279053,0.817875,136.98262783978134,145.61262369155884,65.79047620296478,0,40991,478126,306037
cap12,6,3,1,0.11166666666666666,3.0381535022605455,3.0061251635505606,3.9359947443008423,5.552840948104858,0.20937966899800814,-0.09508230909705162,-0.1215994767844677,-0.08098644682806554,-0.306227789860675,0.6994989351928234,0.5747638343771299,0.0,0.0,0.6994989353604615,0.574763834401477,0.7868187799430935,0.6984357703685442,0.025833333333333333,0.12583333333333332,0.4791666666666667,0.38875,-0.006870435179462994,-0.17696246791023498,-0.0011876134560540722,0.0021698143085086483,3.4327322972969654,1.5998825762164521,1.435883158364451,2.056467363356062,3.4322823735542984,1.5887201779547946,3.4238902034876935,1.5970508719214356,-0.11203822650946677,-0.643852632176131,0.9991666674613953,0.8608229166666667,166.72506894357502,182.41485452651978,57.48033571243286,0,37917,511205,274119
cap12,6,4,1,0.11166666666666666,3.1606653860600185,2.9501595895038495,4.181778430938721,5.354358673095703,0.21427367702894118,-0.1608303114771843,-0.1663760095834732,-0.06267333167531543,-0.5072061596093321,0.7082258878399929,0.4867828349024057,0.0,0.0,0.7082258878921857,0.48678283525311294,0.7874327622175346,0.6408021551813488,0.021249999999999998,0.20666666666666667,0.4841666666666667,0.32958333333333334,0.0013619686567397944,-0.26323856694054115,-0.0006658704933621656,-0.0038868846534751357,3.4324162470319575,1.6007416510136965,1.38936682425136,2.20824743629195,3.4322824920475505,1.5767639481334363,3.427556297640679,1.59758709969419,-0.09682201265823095,-1.1380754200958956,1.0,0.8634583333333333,166.07063769362867,182.65520358085632,55.372629284858704,0,36236,504240,254915
cap12,6,5,1,0.11,3.2441330092246687,3.136550355815615,4.525166034698486,5.847588062286377,0.3063239721043647,-0.18530818074941635,-0.21493171900510788,0.06024827253055566,-0.589755528496732,0.7413855050007503,0.4535060211767753,0.0,0.0,0.7413855050324734,0.45350602133665086,0.8113791174310584,0.611088368925534,0.015416666666666667,0.23625,0.5125,0.29041666666666666,0.018941386439511154,-0.25051115849302197,0.0024814132127932344,-0.004405778954969719,3.4325317005790335,1.5988559156435929,1.399845342914971,2.2902393826295233,3.4322823994107585,1.5819983012807044,3.429697791659282,1.5954752283599678,0.07810381742504735,-1.3221970178497333,0.9991666674613953,0.86903125,159.67808356322348,165.57195329666138,58.364652037620544,0,42229,523931,321262
cap12,6,6,1,0.11,3.271351934241919,3.031539956904677,4.685842752456665,5.4693403244018555,0.2640274180404958,-0.1634727567434311,-0.2800702154636383,-0.0194150786319204,-0.7115598940017567,0.7197711803764105,0.39889841638505463,0.0,0.0,0.7197711806291287,0.3988984164663149,0.7985693395704538,0.5643642763104695,0.01875,0.2575,0.5041666666666667,0.2375,0.0030383188931870156,-0.3311773258317326,-0.0008146942718940176,-0.012209835559478962,3.4322988173059157,1.6007414920303389,1.4240863645327928,2.371060725709106,3.432282564908355,1.5725423515035195,3.425439349976714,1.5964677508292628,-0.027372281455124416,-1.5633206200754892,1.0,0.87346875,187.1567245023325,174.2904450893402,67.1832367181778,0,43431,515947,366409
cap12,6,7,1,0.11916666666666667,3.305313086013099,3.0398093284425594,4.611379384994507,5.501398086547852,0.32756342191695387,-0.16748808324337006,-0.3149859309196472,0.052813971079047915,-0.7211421878855281,0.747843024879694,0.38631442343195277,0.0,0.0,0.74784302437775,0.3863144236262137,0.8174003010418768,0.555295742402631,0.016666666666666666,0.28833333333333333,0.5445833333333333,0.22999999999999998,0.015432103444096977,-0.2900478853913677,0.001452734428501633,-0.016260600953828544,3.4326290331298397,1.6007415613538285,1.4161853723445121,2.4162724597663616,3.4322824242745344,1.568258788160966,3.431215390130256,1.5922408101549,0.07986568491905928,-1.748998991114398,1.0,0.8664375,154.58872482087463,157.3512988090515,64.376828789711,0,41407,517298,382570
cap12,6,8,1,0.12166666666666667,3.280547250239406,3.1484616905209775,4.686392784118652,5.466954708099365,0.31053363167312154,-0.1665029302239418,-0.3586058169603348,0.0339746679358786,-0.7931470686773017,0.7274454859644175,0.3658449297149976,0.0,0.0,0.7274454860018644,0.3658449291452283,0.8095974645789143,0.5359739983591225,0.0225,0.30541666666666667,0.5304166666666666,0.20625,0.004588362547788848,-0.34119815147568355,-0.0002557875189387576,-0.0198484383901814,3.43257917615362,1.6007255691684292,1.4220220829802517,2.3187145118154495,3.4322614783292353,1.5616650211998442,3.4259546217028456,1.59615581976357,0.04624986715149135,-1.8930973867264886,1.0,0.8654791666666667,168.83405044209212,155.8641321659088,63.20032179355621,0,41601,506595,382033
cap12,6,9,1,0.12416666666666666,3.3244807132642773,3.1131228379738287,4.859928607940674,5.732949495315552,0.39371549378761606,-0.07585737109184265,-0.39018480479717255,0.10612358844079353,-0.7818959303823929,0.7503964185218016,0.3657149324566126,0.0,0.0,0.7503964181878837,0.36571493238199915,0.8209156276314264,0.5312947538182402,0.019583333333333335,0.3208333333333333,0.5479166666666666,0.2075,0.01327824452120336,-0.33268362701111365,0.0009677621477224921,-0.020288371118949725,3.4328185203270007,1.600741586801842,1.4257270376003284,2.396056897095037,3.4322824759920607,1.5732246950036968,3.4236043822530635,1.5894128298812484,0.1506517359924813,-1.9134341812320055,1.0,0.8795520833333333,147.98415283113718,136.0292727947235,56.3770569562912,0,40514,515598,412067
cap12,6,10,1,0.12083333333333333,3.2773550326704317,3.0941175805594745,4.71741795539856,4.903463125228882,0.26646673656267617,-0.07994646951556206,-0.4018018990755081,-0.013731326239274541,-1.1394663135606267,0.7333672457188367,0.23859761158625287,0.0,0.0,0.7333672458696432,0.23859761144328767,0.8084050468897765,0.4150728233564531,0.02,0.45458333333333334,0.5141666666666667,0.12,0.0014331224272078162,-0.4176347898677767,0.0006350251515510415,-0.025535594509055955,3.4327374439635427,1.5979914809613383,1.456745920230898,2.490084541758971,3.4322824965967644,1.5428511441765014,3.424063195928638,1.579652768860389,-0.019939710336426893,-2.8705935514469942,0.9458333253860474,0.8728333333333333,173.07964487094432,155.91402435302734,63.15904915332794,0,45340,514559,419470
