arm,seed,task,cap_on,major_frac,med_K_l1,med_K_l2,med_U_l1,med_U_l2,med_a1mean_l1,med_b1,med_b2,med_d_l1,med_d_l2,med_dtrain_mean_l1,med_dtrain_mean_l2,med_dtrain_zero_l1,med_dtrain_zero_l2,med_gate_mean_l1,med_gate_mean_l2,med_gate_rms_l1,med_gate_rms_l2,med_lowgate_l1,med_lowgate_l2,med_pplus_l1,med_pplus_l2,med_q_l1,med_q_l2,med_row_mean_l1,med_row_mean_l2,med_row_norm_l1,med_row_norm_l2,med_sigma_l1,med_sigma_l2,med_v_norm_l1,med_v_norm_l2,med_wt_norm_l1,med_wt_norm_l2,med_zbar_l1,med_zbar_l2,memo_acc,online_acc,rem_par,rem_perp,rem_w2,rows_bfix,rows_par,rows_perp,rows_w2
ref,2,1,0,0.11166666666666666,2.950254502144409,3.667914570737598,2.594689965248108,5.003912448883057,-0.20164995792093882,-0.007430878235027194,0.054008129984140396,-0.5267813366016832,0.23466769366399426,0.6059414782871803,0.7937278431902329,0.0,0.0,0.6059414776169676,0.7937278434719579,0.697785953236477,0.8463337907413582,0.028333333333333335,0.005416666666666667,0.31125,0.5841666666666667,-0.09933288375121557,0.11510341163826718,-0.000554866795001238,-0.005066137488465756,3.4349474647720464,1.6174614182732372,1.1137400231666508,1.269073831959238,3.433772262216947,1.606570549623492,3.4247029807842635,1.6098434531724681,-0.5785278576457252,0.3104132121040796,0.9991666674613953,0.7992083333333333,0.0,0.0,0.0,0,0,0,0
ref,2,2,0,0.11083333333333334,3.0570139557756235,3.777192942003987,4.1953864097595215,6.276839971542358,-0.47666915059031456,-0.0014897638466209173,0.038474150002002716,-0.9104854924098007,0.07705497716512616,0.3570258187502623,0.7219250037521123,0.0,0.0,0.3570258185962665,0.721925003323704,0.5084587018484978,0.7995062608086747,0.24708333333333332,0.028333333333333335,0.17791666666666667,0.5158333333333334,-0.29684255905889756,0.015263991166069038,-0.005117536294402708,0.001644663010374643,4.445198185063824,1.9422867360315859,1.9291749782559844,1.7301188111731167,4.439072135322688,1.939134927529668,4.436062074041772,1.9302562705406205,-1.764160824592691,0.12683328342313568,1.0,0.7609479166666666,0.0,0.0,0.0,0,0,0,0
ref,2,3,0,0.11833333333333333,3.117943563280966,3.7942499696857483,5.842748403549194,9.394081592559814,-0.398409078764768,0.0072367924731224775,0.017516125924885273,-0.8161789950017431,-0.35961846381910806,0.35350664099057516,0.49126169068117936,0.0,0.0,0.3535066410630199,0.4912616906447541,0.5305030722964565,0.6483037428959763,0.3204166666666667,0.23583333333333334,0.2054166666666667,0.35291666666666666,-0.33921791181476724,-0.15062845241514045,-0.0034939435060164447,0.013738334002482588,5.491891967337805,2.267557506862775,2.516724429339699,2.743124477645676,5.469145287823675,2.2487043456447315,5.479968195481559,2.24608163273502,-1.9832042308555295,-1.0000204496830702,1.0,0.7843020833333333,0.0,0.0,0.0,0,0,0,0
ref,2,4,0,0.12833333333333333,3.3441241912962725,3.5910056420837098,7.81548547744751,12.220461368560791,-0.14260238033835776,0.02224986720830202,0.0012861546565545723,-0.6313236355195858,-0.7082622626905092,0.3863794365276893,0.31045162747303645,0.0,0.0025,0.38637943710068956,0.3104516280352565,0.5701520670695043,0.5181164066812038,0.33958333333333335,0.5320833333333332,0.26249999999999996,0.23125,-0.3406944188110177,-0.3082470970718779,-0.0036773342748978284,0.03034589806884469,6.419665756375442,2.64296683435287,3.002738845583786,4.357613541022032,6.4048792819657745,2.6089402007196743,6.409018336019723,2.600947457428169,-1.9973417382710612,-3.2077640207763762,1.0,0.73896875,0.0,0.0,0.0,0,0,0,0
ref,2,5,0,0.12416666666666666,3.2464537859436358,3.430189264969604,9.820375919342041,15.464235782623291,0.050546303011942656,0.015296371188014746,-0.03967475891113281,-0.5321515663181147,-1.0285958542739877,0.40143578439950944,0.17292393875618775,0.0,0.07041666666666667,0.40143578441631844,0.17292393964191877,0.5898034074988836,0.3906489636095558,0.37916666666666665,0.7262500000000001,0.2916666666666667,0.13458333333333333,-0.3387107198065323,-0.404265376019074,-0.00019495212720534145,0.03201418201235356,7.438259596385711,3.0487484309752286,3.6008580325269737,6.535169760768827,7.423778039854413,3.011983773625192,7.420469527462243,3.0162731381297023,-2.0103290769256033,-6.675366560771363,0.9991666674613953,0.7037395833333333,0.0,0.0,0.0,0,0,0,0
ref,2,6,0,0.11166666666666666,3.2863936192572227,3.162984687233343,11.618722915649414,15.121060848236084,0.179396189583155,0.026456925086677074,-0.051154857501387596,-0.5312221002498984,-1.540905918550394,0.38312397979199886,0.06206049474577109,0.0008333333333333334,0.41291666666666665,0.38312398042367457,0.06206049719193257,0.5807008377530247,0.23328137802844282,0.43583333333333335,0.9070833333333332,0.29500000000000004,0.04875,-0.396706506038188,-0.5667799169840215,0.0007311892451669485,0.031277789311716334,8.52486813535743,3.4218855391034904,4.429722079920992,9.43119105156261,8.509717750685347,3.3548177447121583,8.514100644200788,3.3888908612090933,-2.3825075335334986,-15.137727121440694,0.9358333349227905,0.5772291666666667,0.0,0.0,0.0,0,0,0,0
ref,2,7,0,0.11166666666666666,3.2407205924141085,3.2409723477981,12.71572732925415,15.570944786071777,0.08275736832836023,0.03201283514499664,-0.07781526073813438,-0.6651880570276856,-1.8278085026247544,0.33777611648042993,0.029718404014905293,0.0020833333333333333,0.63625,0.3377761165186176,0.029718406055524633,0.5454542400198772,0.1599435595075011,0.4983333333333333,0.9537500000000001,0.255,0.02333333333333333,-0.505584061361278,-0.5785586095604794,-0.003982947466765233,0.03364748500403948,9.1759990920477,3.61985536844241,4.814039398355945,11.27173212260865,9.136780332485749,3.540589153870296,9.150478795269706,3.559912318631487,-3.026369324789848,-20.97317192536468,0.7074999809265137,0.33271875,0.0,0.0,0.0,0,0,0,0
ref,2,8,0,0.1125,3.243952984501994,2.982304228879084,12.36146354675293,12.746167659759521,0.10511954798554748,0.04671461321413517,-0.09867480769753456,-0.6015133917272742,-2.2197527852407966,0.3620769247661034,0.008598868573705357,0.005,0.8358333333333333,0.3620769244126906,0.008598869617994422,0.5633353521238997,0.08607883806947589,0.46875,0.9875,0.27416666666666667,0.006666666666666667,-0.48289485123130615,-0.6386709674912421,0.00019665095970242195,0.03699696825642604,9.680498772977415,3.7535973952466772,5.1815381806337,13.755803276316474,9.644236898809316,3.694634261259437,9.646907982848816,3.735393897213675,-2.816325819275032,-30.408826498091223,0.45500001311302185,0.24158333333333334,0.0,0.0,0.0,0,0,0,0
ref,2,9,0,0.12083333333333333,3.297373148198891,2.948915513359594,13.237667083740234,8.82295036315918,0.024206396937370298,0.05522138811647892,-0.1089685708284378,-0.6846221802700589,-2.4641425061107105,0.30857229888439175,0.0028328019132216773,0.009166666666666667,0.93625,0.308572299612914,0.002832802665136076,0.5197310273493512,0.05034235870993225,0.5354166666666667,0.995,0.23333333333333334,0.0025,-0.6316605220830351,-0.6983667942507354,0.0029927715777283044,0.03883687965048011,9.990873503623114,3.8865587313646572,5.251355492043802,16.3943626288777,9.926700632133777,3.811171738756194,9.95856658117517,3.8213187243454794,-3.654246442082804,-41.55309892932574,0.3258333206176758,0.17521875,0.0,0.0,0.0,0,0,0,0
ref,2,10,0,0.11833333333333333,3.2249875555937226,2.691299915052248,12.144294261932373,-1.6544674634933472,-0.4549610466627443,0.04288847558200359,-0.10264125466346741,-1.0786268400199477,-2.714867575192321,0.17940586437781653,0.0001960747440656026,0.032916666666666664,0.9833333333333333,0.1794058656605959,0.00019607490791506937,0.3897966572642473,0.005730776372264659,0.7066666666666667,0.9991666666666666,0.13083333333333333,0.0,-0.9741759889252684,-0.7483761198878813,-0.006572945704425128,0.03741294623003341,10.202788678600388,3.8959643304801808,5.598252888705966,19.349263342287664,10.091922558918512,3.8152259400659636,10.115203588441531,3.807153703531712,-5.915966160011788,-52.9949249859651,0.18583333492279053,0.14172916666666666,0.0,0.0,0.0,0,0,0,0
