act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2
LR,ref,0,0.001,9,1,0.97153125,1,1,0,0,-0.6658813953,1.460844636,-3.466871023,0.3909999728,75.80560838,0,0,1.101197839,1.347504854,0.2605647445,0.8200000525,44.36476114,3.269445181,2.064203024,3.459836721,0,2.98791447,3.251628147,3.584241347,3.784872898,5.651925077,0.005395162953,0.01333486987,0,1,nan,nan,nan,1.884580338,2.028108329,2.158990801,2.315262098,3.534725493,0.03856562247,0.06391349435,0,1,nan,nan,nan
LR,ref,0,0.001,9,2,0.9447083333,1,1,0,0,-3.243837118,2.176309347,-5.54940176,0.1397500038,72.03511719,0,0,0.4968710244,1.457667828,-2.432705402,0.6924999952,54.52222982,5.59239769,2.82232523,6.101942062,0,5.194225537,5.580210596,6.114584766,6.512778106,9.713034886,0.0126983891,-0.01555327186,1,1,nan,nan,nan,2.603100812,2.81280265,3.069348026,3.390535449,4.893014439,0.01210174229,0.07833066955,1,1,nan,nan,nan
LR,ref,0,0.001,9,3,0.9237875,1,1,0,0,-4.106599331,2.59828639,-8.465646744,0.1352499872,71.41326654,0,0,0.9320266843,1.773417234,-3.845387459,0.7472500801,53.12982484,7.128490925,3.376259565,8.276773453,0,6.572832541,7.098480281,7.610869945,7.908084162,12.28353321,0.01840982895,-0.04287353531,1,1,nan,nan,nan,3.025006912,3.364346652,3.696312585,3.849153919,5.845004007,0.020986564,0.08461754397,1,1,nan,nan,nan
LR,ref,0,0.001,9,4,0.9114729167,1,1,0,0,-4.812680721,2.950636864,-7.534741402,0.1292500049,72.36995446,0,0,-1.741829991,2.296118498,-6.856222153,0.2657499313,62.5093218,8.821668625,3.808357954,9.640143394,0,8.137662154,8.809745217,9.434293405,10.04616398,15.21947724,0.01833824574,-0.06751868501,1,1,nan,nan,nan,3.377346212,3.792182176,4.155732091,4.430281996,6.603131894,0.03992378922,0.009722683579,1,1,nan,nan,nan
LR,ref,0,0.001,9,5,0.8982104167,1,1,0,0,-5.59883976,3.29261446,-11.23263836,0.1315000057,70.6495553,0,0,-3.593162775,2.882668734,-7.199379921,0.1869999915,59.00653117,10.7370348,4.231267452,10.53192616,0,10.04518589,10.71019693,11.51517968,12.09059757,18.55204459,0.02475514618,-0.0800595656,1,1,nan,nan,nan,3.64520572,4.186218279,4.687655791,5.383135214,7.360840635,0.06156376136,-0.01837313734,1,1,nan,nan,nan
LR,ref,0,0.001,9,6,0.8707520833,1,1,0,0,-6.54065609,3.62885952,-12.00326729,0.1195000187,67.89503834,0,0,-5.49033165,3.258724451,-11.96135616,0.1352500021,58.61824676,13.11550522,4.693041801,11.56753159,0,12.07065263,13.14502583,14.04993754,14.77980724,22.84135057,0.03371514285,-0.1361684427,1,1,nan,nan,nan,4.106006078,4.595483305,5.168540518,5.975787812,7.986619891,0.07984068304,-0.05611800589,1,1,nan,nan,nan
LR,ref,0,0.001,9,7,0.8576833333,1,1,0,0,-7.189116001,3.850081205,-12.87340546,0.1142500192,66.32040027,0,0,-7.053462029,3.782826424,-12.86661339,0.1270000041,57.22830267,15.82234764,5.04586935,12.09059429,0,14.66652953,15.78377532,16.79459531,17.80897756,27.35884787,0.03532531089,-0.1648576707,1,1,nan,nan,nan,4.399181399,4.909256026,5.612393166,6.317459557,8.582198109,0.09602780712,-0.07130219042,1,1,nan,nan,nan
LR,ref,0,0.001,9,8,0.8459020833,1,1,0,0,-7.551103592,3.913285971,-15.21037102,0.1135000065,65.19551175,0,0,-8.869291306,4.079529285,-15.14877415,0.1180000082,50.44141202,17.80622292,5.13589859,12.1291256,0,16.52338953,17.73635491,19.02890881,21.23112988,30.85618685,0.04102627754,-0.2031786367,1,1,nan,nan,nan,4.497188074,5.008252086,5.604489605,6.46876358,8.735916327,0.1140840448,-0.1040953882,1,1,nan,nan,nan
LR,ref,0,0.001,9,9,0.8283604167,1,1,0,0,-7.818002701,3.933082819,-13.32800388,0.1142500192,65.65016055,0,0,-8.639379501,4.174515247,-13.40535927,0.1180000082,52.11911951,19.87077713,5.239777565,12.22846317,0,18.69919684,19.78710791,21.73443127,23.66405074,34.57750627,0.04834772541,-0.2377506644,1,1,nan,nan,nan,4.644924755,5.117388683,5.645554617,6.576182961,8.857486074,0.1165047417,-0.121318128,1,1,nan,nan,nan
LR,ref,0,0.001,9,10,0.8245333333,1,1,0,0,-8.065662384,4.193272591,-13.84423828,0.1120000109,66.31953492,0,0,-9.75437355,4.47080946,-15.49988079,0.1135000065,49.6235147,21.32337379,5.304757118,12.22444916,0,19.61876635,21.31091145,23.68029411,25.43822756,36.86272634,0.05526583101,-0.2707005739,1,1,nan,nan,nan,4.684827085,5.16850638,5.497408534,6.777739873,8.978761049,0.1229964698,-0.1667361036,1,1,nan,nan,nan
