act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
SNA,none,0,0.001,9,1,0.9724125,1,1,0,0,-0.2227910161,1.162293673,-2.736225128,0.8841304779,77.97351493,0,0,0.787266016,1.983706713,-1.24215591,1.205782771,63.05939418,3.225321531,1.44612062,2.092163563,0.5282956958,0.2498583943,0.7923907638,0,1.200000048,0.3112851083,0.1864633858,0.4129554927,0,1.200000048,0,1.303253981,1.168393845,0.8065284888
SNA,none,0,0.001,9,2,0.9791770833,1,1,0,0,-2.22876215,2.354317188,-20.65264511,0.6380674839,63.36123591,0,0,-2.997710228,4.968060017,-15.25782871,0.6950688362,69.85363435,4.768927097,1.974512815,2.68608284,0.2626737356,0.09846807271,0.4244428277,0,1.200000048,0.1228651628,0.06901536882,0.2508466244,0,1.200000048,0,2.804491196,2.64607917,2.054232851
SNA,none,0,0.001,9,3,0.9764375,1,1,0,0,-2.842411995,2.740399837,-46.67313766,0.5799822807,55.59924384,0,0,-5.422215462,5.50222683,-19.44025993,0.5843449831,74.68414869,6.041600227,2.19717598,2.750918865,0.2257683575,0.05000000075,0.3813873529,0.009999999776,1.200000048,0.1123977974,0.05440490693,0.1787935942,0,1.200000048,0,4.284448761,4.130751897,3.360657631
SNA,none,0,0.001,9,4,0.9817479167,1,1,0,0,-2.609583616,2.950831413,-50.72286987,0.6295647025,56.28577032,0,0,-6.689402103,6.840147018,-14.94230747,0.5712445974,76.89423889,6.970583439,2.374107838,2.774964809,0.2084309161,0.05000000075,0.3178204,0.009999999776,1.200000048,0.09066016972,0.05706112459,0.1622839868,0,1.200000048,0,5.61565015,5.464955948,4.561648273
SNA,none,0,0.001,9,5,0.9836583333,1,1,0,0,-2.659430265,3.130426407,-59.40760422,0.6470128894,53.99622397,0,0,-6.949697495,6.978981018,-17.50686836,0.5695542693,78.76203672,7.71957922,2.51616478,2.790930748,0.1976840198,0.05000000075,0.2920149863,0.009999999776,1.200000048,0.08848302811,0.05442728102,0.1459794343,0,1.200000048,0,6.826153797,6.678796865,5.665743436
SNA,none,0,0.001,9,6,0.98415,1,1,0,0,-3.560209036,3.518692732,-63.03214264,0.6020564437,53.81404785,0,0,-9.127180099,8.147105217,-20.50560951,0.5701937675,77.26205597,8.305758476,2.685318708,2.954292059,0.1764564514,0.05000000075,0.2899613678,0.009999999776,1.200000048,0.0756374374,0.05000000075,0.1197952554,0.009999999776,1.200000048,0,7.982035291,7.831810146,6.7254267
SNA,none,0,0.001,9,7,0.9843854167,1,1,0,0,-3.410481453,3.617159128,-61.42086029,0.5884884596,55.36046348,0,0,-9.695957184,8.448479652,-20.27503967,0.5558428168,78.27342975,8.86733532,2.830905676,3.011681318,0.1709676683,0.05000000075,0.242822513,0.009999999776,1.200000048,0.07348961383,0.05047107115,0.1045290679,0,1.200000048,0,9.039069114,8.885598688,7.700174338
SNA,none,0,0.001,9,8,0.9835354167,1,1,0,0,-3.54218173,3.655850887,-66.85110474,0.5756849051,53.1839726,0,0,-10.84323406,8.303258896,-22.92258072,0.5485112071,76.3175585,9.510080338,2.926301479,2.928100586,0.1693835109,0.05000000075,0.2327237576,0.009999999776,1.200000048,0.07480953634,0.05327954143,0.1300633848,0,1.200000048,0,10.13364142,9.982689067,8.720559133
SNA,none,0,0.001,9,9,0.9843708333,1,1,0,0,-3.584681511,3.672030449,-63.67818832,0.5788016915,55.49020629,0,0,-9.491729736,8.485163689,-18.79232979,0.5528464913,79.44782902,9.896247864,2.980775595,2.928374767,0.1690318137,0.05000000075,0.2278962433,0.009999999776,1.200000048,0.07301800698,0.05464519933,0.1053464115,0,1.200000048,0,10.83719256,10.68794724,9.376361958
SNA,none,0,0.001,9,10,0.9855708333,1,1,0,0,-3.975841045,3.888834953,-59.74907684,0.5897098184,58.24766176,0,0,-10.33148003,9.318751335,-22.0663929,0.5548669696,79.33206385,10.31207657,3.107560396,2.924705029,0.1584496647,0.05000000075,0.2155122161,0.009999999776,1.200000048,0.06622494757,0.05000000075,0.09437457472,0.02999999933,1.200000048,0,11.81785756,11.67042135,10.29048719
