seed,k,act,task,floor_acc,online_acc,online_ce,train_acc,train_ce,zmean_l1,gate_mean_l1,lowgate_l1,tinygate_l1,neggate_l1,zmed_l1,zmean_l2,gate_mean_l2,lowgate_l2,tinygate_l2,neggate_l2,zmed_l2,wnorm_l1,wnorm_l2,wnorm_l3,cnorm_l1
0,270,R,1,0.11666666666666667,0.8610208034515381,0.41664567589759827,1.0,0.0011584103340283036,-0.2930977940559387,0.3744666576385498,0.6255333423614502,0.6255333423614502,0.0,-0.3999847173690796,1.4280613660812378,0.8841332793235779,0.11586666107177734,0.11586666107177734,0.0,1.6401220560073853,2.2525155544281006,1.6073756217956543,2.676010847091675,2.2423174381256104
0,270,GELU,1,0.11666666666666667,0.8670520782470703,0.3923643231391907,1.0,0.001748379087075591,-0.2579119801521301,0.463644802570343,0.14741666615009308,0.00245833327062428,0.33246666193008423,-0.21398234367370605,1.3158066272735596,0.8922746181488037,0.020116668194532394,6.666666740784422e-05,0.04600832983851433,1.3011772632598877,3.051849365234375,1.6590853929519653,2.2025158405303955,3.0441501140594482
0,270,SILU,1,0.11666666666666667,0.8309479355812073,0.4871032238006592,1.0,0.0033375362399965525,-0.2374970018863678,0.4651433527469635,0.09759166836738586,0.0,0.22854167222976685,-0.27443498373031616,1.2853645086288452,0.8371590971946716,0.021191667765378952,0.0,0.03150000423192978,1.266264796257019,3.4762566089630127,1.7501293420791626,2.291146993637085,3.4671618938446045
0,784,LR,1,0.11666666666666667,0.8545312285423279,0.4369713068008423,0.987500011920929,0.06434441357851028,-0.6189124584197998,0.4059249758720398,0.0,0.0,0.0,-0.6335513591766357,0.5090502500534058,0.7035925388336182,0.0,0.0,0.0,0.5346909761428833,3.0583336353302,1.6571968793869019,2.477984666824341,3.0511090755462646
0,784,ELU1,1,0.11666666666666667,0.789635419845581,0.6142009496688843,1.0,0.007437841966748238,-0.5555707216262817,0.6200132966041565,0.03085000067949295,0.0,0.0,-0.5219109058380127,0.32831084728240967,0.8026214838027954,0.007449999917298555,0.0,0.0,0.34945768117904663,3.3445351123809814,1.6172423362731934,2.450511932373047,3.3381896018981934
0,784,R,1,0.11666666666666667,0.8597604036331177,0.42834073305130005,1.0,0.0021020895801484585,-0.34814655780792236,0.376800000667572,0.623199999332428,0.623199999332428,0.0,-0.4225163161754608,1.0893316268920898,0.8185332417488098,0.18146665394306183,0.18146665394306183,0.0,1.2441060543060303,2.49627423286438,1.5743578672409058,2.5758016109466553,2.4887094497680664
0,784,GELU,1,0.11666666666666667,0.8707812428474426,0.3805220425128937,1.0,0.0010856158332899213,-0.10505948960781097,0.5021083354949951,0.12737500667572021,0.001041666604578495,0.304416686296463,-0.1642533838748932,1.680132269859314,0.9497699737548828,0.011658333241939545,0.0,0.025933336466550827,1.6686968803405762,2.9253475666046143,1.6681783199310303,2.211376905441284,2.916904926300049
0,784,SILU,1,0.11666666666666667,0.833145797252655,0.48704567551612854,1.0,0.0028053822461515665,-0.2172686755657196,0.4637875258922577,0.09823332726955414,0.0,0.2316666841506958,-0.3292504847049713,1.4148309230804443,0.8632201552391052,0.017116667702794075,0.0,0.024549998342990875,1.388637900352478,3.396421432495117,1.7505269050598145,2.280327558517456,3.3867387771606445
1,0,LR,1,0.12416666666666666,0.8613333106040955,0.4136800765991211,1.0,0.0016492643626406789,-0.07435566186904907,0.5443750023841858,0.0,0.0,0.0,-0.08506502211093903,1.3253669738769531,0.8851299285888672,0.0,0.0,0.0,1.3108515739440918,2.778154134750366,1.5997121334075928,2.449394941329956,2.771496295928955
1,0,ELU1,1,0.12416666666666666,0.8000520467758179,0.5881906151771545,1.0,0.005554294213652611,-0.5599329471588135,0.6190146803855896,0.03724166750907898,0.0,0.0,-0.5417951941490173,0.2657018005847931,0.7831277251243591,0.009624999947845936,0.0,0.0,0.26098841428756714,3.343224048614502,1.612985610961914,2.467710256576538,3.3377199172973633
1,0,R,1,0.12416666666666666,0.8583333492279053,0.4255594313144684,1.0,0.0021511646918952465,-0.3791671395301819,0.35350000858306885,0.6464999914169312,0.6464999914169312,0.0,-0.5151115655899048,1.1824405193328857,0.836025059223175,0.16397501528263092,0.16397501528263092,0.0,1.3371810913085938,2.331662654876709,1.5580945014953613,2.6424317359924316,2.3242292404174805
1,0,GELU,1,0.12416666666666666,0.8687187433242798,0.3848799169063568,0.7516666650772095,0.7883538007736206,-0.8369861841201782,0.28541404008865356,0.21866664290428162,0.0019083336228504777,0.4897666573524475,-0.8349877595901489,0.3545025885105133,0.6448183655738831,0.05445000156760216,8.333333425980527e-06,0.11871667206287384,0.3494492769241333,2.8862292766571045,1.676064133644104,2.174854040145874,2.8779687881469727
1,0,SILU,1,0.12416666666666666,0.8362603783607483,0.47576215863227844,1.0,0.002185299526900053,-0.048643387854099274,0.5094574093818665,0.08891668170690536,0.0,0.1991666853427887,-0.11460868269205093,1.8376092910766602,0.9254930019378662,0.010974999517202377,0.0,0.016725001856684685,1.8782882690429688,3.277984142303467,1.724831223487854,2.2427408695220947,3.2693004608154297
1,25,LR,1,0.12416666666666666,0.8550312519073486,0.43334609270095825,1.0,0.002544834977015853,-0.16184397041797638,0.5179075002670288,0.0,0.0,0.0,-0.14432445168495178,1.0865211486816406,0.834415078163147,0.0,0.0,0.0,1.0718119144439697,2.9692583084106445,1.6047778129577637,2.4335954189300537,2.9634478092193604
1,25,ELU1,1,0.12416666666666666,0.8008333444595337,0.5872272253036499,1.0,0.006165468133985996,-0.5532646179199219,0.6204369068145752,0.03581666573882103,0.0,0.0,-0.5750813484191895,0.27690190076828003,0.786641538143158,0.008699999190866947,0.0,0.0,0.3078885078430176,3.315871238708496,1.6054434776306152,2.4423182010650635,3.3101885318756104
1,25,R,1,0.12416666666666666,0.8644583225250244,0.4120306074619293,1.0,0.0020958560053259134,-0.2790983319282532,0.37830838561058044,0.6216916441917419,0.6216916441917419,0.0,-0.38171035051345825,1.3804141283035278,0.8821832537651062,0.11781665682792664,0.11781665682792664,0.0,1.4794111251831055,2.3138487339019775,1.5794035196304321,2.6091079711914062,2.3058698177337646
1,25,GELU,1,0.12416666666666666,0.8673229217529297,0.39055362343788147,0.9541667103767395,0.16780853271484375,-0.6080653667449951,0.3488842844963074,0.18344999849796295,0.001108333352021873,0.42140835523605347,-0.5532519817352295,0.5068456530570984,0.6947900652885437,0.04711667075753212,0.0,0.10587499290704727,0.5149725675582886,2.9523942470550537,1.675790548324585,2.1510581970214844,2.944312334060669
1,25,SILU,1,0.12416666666666666,0.8364999890327454,0.47290539741516113,1.0,0.00220901845023036,0.03461287170648575,0.531767725944519,0.08525834232568741,0.0,0.18753333389759064,-0.05068676918745041,2.041699171066284,0.9507047533988953,0.008433332666754723,0.0,0.013041667640209198,2.074751853942871,3.2173101902008057,1.7194879055023193,2.2418477535247803,3.2082948684692383
1,107,LR,1,0.12416666666666666,0.8572291731834412,0.4257546663284302,1.0,0.0023322710767388344,-0.25109976530075073,0.5029075145721436,0.0,0.0,0.0,-0.17098720371723175,1.1052030324935913,0.8387725949287415,0.0,0.0,0.0,1.118743896484375,2.951280355453491,1.6183210611343384,2.4804420471191406,2.9444079399108887
1,107,ELU1,1,0.12416666666666666,0.8002604246139526,0.5873584747314453,0.9983333349227905,0.008137408643960953,-0.5438721776008606,0.6228891611099243,0.03342499956488609,0.0,0.0,-0.5174345374107361,0.26630082726478577,0.7813892364501953,0.009358332492411137,0.0,0.0,0.2896198630332947,3.2927560806274414,1.6167768239974976,2.44265079498291,3.286996841430664
1,107,R,1,0.12416666666666666,0.8676145672798157,0.398471474647522,1.0,0.0010727652115747333,-0.42897534370422363,0.3483416736125946,0.6516584157943726,0.6516584157943726,0.0,-0.34714412689208984,1.4344813823699951,0.9168334007263184,0.08316666632890701,0.08316666632890701,0.0,1.4887292385101318,2.152125120162964,1.620526671409607,2.6920571327209473,2.1418042182922363
1,107,GELU,1,0.12416666666666666,0.8683958053588867,0.38861551880836487,1.0,0.0015310319140553474,-0.1716979593038559,0.4886177182197571,0.1338166743516922,0.0006333333440124989,0.3135833442211151,-0.18351708352565765,1.491296648979187,0.926439106464386,0.014683333225548267,0.0,0.030491668730974197,1.4576839208602905,2.976921558380127,1.699273943901062,2.2201576232910156,2.968735456466675
1,107,SILU,1,0.12416666666666666,0.8386145830154419,0.4691300392150879,0.8975000381469727,0.3218943476676941,-0.4861220121383667,0.3961030840873718,0.11613333970308304,0.0,0.27263331413269043,-0.4894486665725708,0.8086150884628296,0.7353951334953308,0.03172500059008598,0.0,0.04078333452343941,0.8233286738395691,3.270005464553833,1.7268297672271729,2.249570608139038,3.261915922164917
1,270,LR,1,0.12416666666666666,0.8606041669845581,0.41668108105659485,1.0,0.0016328658675774932,-0.11507120728492737,0.530507504940033,0.0,0.0,0.0,-0.06704264879226685,1.2825735807418823,0.8772700428962708,0.0,0.0,0.0,1.2605115175247192,2.7979063987731934,1.613217830657959,2.505054235458374,2.7918496131896973
1,270,ELU1,1,0.12416666666666666,0.7963958382606506,0.594727098941803,1.0,0.006998677272349596,-0.567227303981781,0.613955557346344,0.03491666913032532,0.0,0.0,-0.5647165775299072,0.1873222142457962,0.7629672288894653,0.01230833400040865,0.0,0.0,0.2042875587940216,3.3806920051574707,1.6150076389312744,2.4222958087921143,3.375596046447754
1,270,R,1,0.12416666666666666,0.862583339214325,0.4124545454978943,1.0,0.0016193428309634328,-0.44620540738105774,0.33994168043136597,0.6600583791732788,0.6600583791732788,0.0,-0.565341591835022,1.2565176486968994,0.8637667298316956,0.13623332977294922,0.13623332977294922,0.0,1.374265193939209,2.3072423934936523,1.5895540714263916,2.620640993118286,2.299347162246704
1,270,GELU,1,0.12416666666666666,0.8760937452316284,0.36398226022720337,1.0,0.0008020264795050025,0.05637858062982559,0.5524070262908936,0.1126750111579895,0.0006416666437871754,0.2632499933242798,0.08677485585212708,2.0631401538848877,0.9931526184082031,0.005750000011175871,0.0,0.012775000184774399,2.0797526836395264,2.671963691711426,1.6844217777252197,2.220363140106201,2.6631107330322266
1,270,SILU,1,0.12416666666666666,0.8391979336738586,0.4642614424228668,1.0,0.003080369671806693,-0.0016816908027976751,0.5277523398399353,0.08255832642316818,0.0,0.1876000016927719,-0.06450778990983963,1.895591139793396,0.9285786151885986,0.011625001206994057,0.0,0.017766665667295456,1.9407193660736084,3.2306339740753174,1.7226290702819824,2.2500839233398438,3.2226991653442383
1,784,LR,1,0.12416666666666666,0.8651666641235352,0.4025493562221527,1.0,0.0013242254499346018,-0.08224348723888397,0.539312481880188,0.0,0.0,0.0,-0.02893627993762493,1.362086296081543,0.8989525437355042,0.0,0.0,0.0,1.3437944650650024,2.6618056297302246,1.617571234703064,2.510737419128418,2.6561200618743896
1,784,ELU1,1,0.12416666666666666,0.7959479093551636,0.5980983972549438,1.0,0.0071013690903782845,-0.5742080211639404,0.6131219267845154,0.0336499959230423,0.0,0.0,-0.5552455186843872,0.14824426174163818,0.7551805973052979,0.012108334340155125,0.0,0.0,0.18148738145828247,3.373785972595215,1.6188956499099731,2.4327971935272217,3.367856740951538
1,784,R,1,0.12416666666666666,0.8593958020210266,0.4253205955028534,1.0,0.002149946056306362,-0.3278459906578064,0.36769169569015503,0.6323083639144897,0.6323083639144897,0.0,-0.2692091464996338,1.1670361757278442,0.8397917151451111,0.1602083146572113,0.1602083146572113,0.0,1.3415138721466064,2.296602487564087,1.5393705368041992,2.6296603679656982,2.2900285720825195
1,784,GELU,1,0.12416666666666666,0.8696874976158142,0.38591909408569336,1.0,0.0014121461426839232,-0.22072750329971313,0.46976104378700256,0.14258332550525665,0.0006000000284984708,0.33096668124198914,-0.1979784369468689,1.3772788047790527,0.9012172222137451,0.01875000074505806,0.0,0.04098333418369293,1.389030933380127,2.945178270339966,1.7208940982818604,2.195373058319092,2.937528610229492
1,784,SILU,1,0.12416666666666666,0.8416354060173035,0.46312832832336426,1.0,0.001552399480715394,0.029655711725354195,0.5270110368728638,0.08647500723600388,0.0,0.1907750368118286,0.016190409660339355,2.0798444747924805,0.9520649909973145,0.00814999919384718,0.0,0.011941667646169662,2.1010217666625977,3.2032556533813477,1.7002018690109253,2.2393851280212402,3.194729804992676
2,0,LR,1,0.10833333333333334,0.8529062271118164,0.4427381455898285,1.0,0.003700872417539358,-0.48608481884002686,0.4541650414466858,0.0,0.0,0.0,-0.2927129864692688,1.0214049816131592,0.8390800356864929,0.0,0.0,0.0,1.032568335533142,2.9663119316101074,1.643492341041565,2.4738996028900146,2.9593374729156494
2,0,ELU1,1,0.10833333333333334,0.790135383605957,0.6134929656982422,0.9650000333786011,0.10219992697238922,-0.6299575567245483,0.5999380350112915,0.04387500137090683,0.0,0.0,-0.6167946457862854,0.4023931622505188,0.8129103779792786,0.005141666624695063,0.0,0.0,0.3928077816963196,3.359058141708374,1.6003475189208984,2.4586949348449707,3.3522143363952637
2,0,R,1,0.10833333333333334,0.8475416302680969,0.45993953943252563,1.0,0.003256401978433132,-0.33168837428092957,0.3583333492279053,0.6416667103767395,0.6416667103767395,0.0,-0.2904342710971832,1.239985704421997,0.8435333967208862,0.15646667778491974,0.15646667778491974,0.0,1.3784494400024414,2.41191029548645,1.5533208847045898,2.634814977645874,2.4047019481658936
2,0,GELU,1,0.10833333333333334,0.8599687218666077,0.4130801260471344,1.0,0.0029660342261195183,-0.10373274981975555,0.48885032534599304,0.12253334373235703,0.0006583333015441895,0.3032333254814148,-0.15111637115478516,1.5296638011932373,0.9200685024261475,0.016124999150633812,0.0,0.034833334386348724,1.5533411502838135,3.0587475299835205,1.619871973991394,2.213520050048828,3.0517895221710205
2,0,SILU,1,0.10833333333333334,0.8254479169845581,0.5053017735481262,0.9991666674613953,0.004353485070168972,-0.03587992489337921,0.5049044489860535,0.08978334069252014,0.0,0.19495834410190582,-0.1132611483335495,1.7788864374160767,0.910190224647522,0.012083333916962147,0.0,0.016058333218097687,1.7976763248443604,3.429595947265625,1.7198684215545654,2.2666232585906982,3.4219000339508057
2,25,LR,1,0.10833333333333334,0.8511458039283752,0.4446260929107666,1.0,0.003224411513656378,-0.20712314546108246,0.507872462272644,0.0,0.0,0.0,-0.18699955940246582,1.0581779479980469,0.8222800493240356,0.0,0.0,0.0,1.052495002746582,3.015674114227295,1.6298961639404297,2.4926908016204834,3.010636329650879
2,25,ELU1,1,0.10833333333333334,0.7889478802680969,0.6162474155426025,0.9916666746139526,0.03607006371021271,-0.5981351137161255,0.6079318523406982,0.04074166715145111,0.0,0.0,-0.6107679009437561,0.3861706852912903,0.810102641582489,0.005966666154563427,0.0,0.0,0.3852405548095703,3.4073474407196045,1.6033467054367065,2.4538121223449707,3.4001026153564453
2,25,R,1,0.10833333333333334,0.8500937223434448,0.4539165794849396,1.0,0.005834522191435099,-0.4896281063556671,0.3338333070278168,0.6661667823791504,0.6661667823791504,0.0,-0.5842561721801758,0.903329074382782,0.7846832871437073,0.21531665325164795,0.21531665325164795,0.0,1.051851511001587,2.501410484313965,1.6213876008987427,2.5994668006896973,2.4937031269073486
2,25,GELU,1,0.10833333333333334,0.8599687218666077,0.410677433013916,1.0,0.002009422518312931,-0.0886753499507904,0.4909301996231079,0.12269166111946106,0.0004083333187736571,0.303766667842865,-0.16293954849243164,1.6275513172149658,0.9343994855880737,0.014425001107156277,0.0,0.031083330512046814,1.6676193475723267,3.0533831119537354,1.6249709129333496,2.2257602214813232,3.0463364124298096
2,25,SILU,1,0.10833333333333334,0.8237603902816772,0.5102083086967468,0.9975000023841858,0.025024905800819397,-0.41583752632141113,0.4088159501552582,0.11120001971721649,0.0,0.2645833194255829,-0.43494170904159546,0.8649740815162659,0.7444371581077576,0.032458335161209106,0.0,0.043658338487148285,0.854205846786499,3.5077221393585205,1.7169561386108398,2.246177911758423,3.500896692276001
2,107,LR,1,0.10833333333333334,0.8502812385559082,0.44786137342453003,1.0,0.0046249679289758205,-0.31853780150413513,0.47627493739128113,0.0,0.0,0.0,-0.24228587746620178,0.885364830493927,0.7962550520896912,0.0,0.0,0.0,0.8981360197067261,3.042830467224121,1.6357026100158691,2.4477994441986084,3.0368268489837646
2,107,ELU1,1,0.10833333333333334,0.7908958196640015,0.61272794008255,0.9975000023841858,0.01501385122537613,-0.6003928184509277,0.6054428219795227,0.0404166653752327,0.0,0.0,-0.6037445664405823,0.3649316430091858,0.8072003722190857,0.00570000009611249,0.0,0.0,0.3305521011352539,3.4250786304473877,1.6019469499588013,2.438657760620117,3.41780161857605
2,107,R,1,0.10833333333333334,0.8532499670982361,0.44143980741500854,1.0,0.0021262201480567455,-0.25316092371940613,0.3837166726589203,0.6162833571434021,0.6162833571434021,0.0,-0.1969691514968872,1.323797345161438,0.8672000169754028,0.13280001282691956,0.13280001282691956,0.0,1.449876308441162,2.308035135269165,1.5675207376480103,2.6996171474456787,2.3006787300109863
2,107,GELU,1,0.10833333333333334,0.8599687218666077,0.41196146607398987,1.0,0.002215891145169735,-0.17586243152618408,0.47534850239753723,0.13224168121814728,0.000699999975040555,0.3174166977405548,-0.16649508476257324,1.3892251253128052,0.8933320045471191,0.020733332261443138,0.0,0.04491666704416275,1.4044123888015747,3.122246026992798,1.6444512605667114,2.237985372543335,3.1150619983673096
2,107,SILU,1,0.10833333333333334,0.8276354074478149,0.4990549683570862,1.0,0.005167260300368071,-0.05913704261183739,0.5049309134483337,0.09136667102575302,0.0,0.2039666622877121,-0.1368246227502823,1.7320834398269653,0.9039981961250305,0.01275833323597908,0.0,0.01759166643023491,1.7474093437194824,3.4355156421661377,1.7169170379638672,2.2494704723358154,3.4261550903320312
2,270,LR,1,0.10833333333333334,0.852677047252655,0.44166091084480286,1.0,0.0027685246895998716,-0.24454933404922485,0.4992550015449524,0.0,0.0,0.0,-0.21916402876377106,1.1147292852401733,0.8403849601745605,0.0,0.0,0.0,1.1376214027404785,2.9870598316192627,1.6419634819030762,2.470254421234131,2.982283592224121
2,270,ELU1,1,0.10833333333333334,0.7888333201408386,0.6159496307373047,0.9483333826065063,0.1361350566148758,-0.5683640837669373,0.6169730424880981,0.03931666538119316,0.0,0.0,-0.5632495880126953,0.3387332558631897,0.7949787974357605,0.00846666656434536,0.0,0.0,0.349065899848938,3.411437511444092,1.613539695739746,2.4848735332489014,3.4051084518432617
2,270,R,1,0.10833333333333334,0.8495624661445618,0.4525831639766693,1.0,0.003437165403738618,-0.4070749580860138,0.3815416693687439,0.6184583902359009,0.6184583902359009,0.0,-0.327891081571579,1.1496515274047852,0.8131000399589539,0.18690000474452972,0.18690000474452972,0.0,1.3542070388793945,2.5469729900360107,1.5800385475158691,2.6077914237976074,2.5396487712860107
2,270,GELU,1,0.10833333333333334,0.8614895939826965,0.4077587127685547,1.0,0.0015276543563231826,0.04108715429902077,0.536781907081604,0.10768333077430725,0.0007333334069699049,0.26879167556762695,-0.008663698099553585,1.8467230796813965,0.9569568037986755,0.011091667227447033,0.0,0.022808335721492767,1.9060266017913818,2.9875519275665283,1.6239875555038452,2.2664077281951904,2.9805550575256348
2,270,SILU,1,0.10833333333333334,0.8239479064941406,0.5108935236930847,0.9991666674613953,0.005891940090805292,-0.041060417890548706,0.5066898465156555,0.09087499976158142,0.0,0.19602498412132263,-0.15501078963279724,1.7193447351455688,0.9012565612792969,0.012933334335684776,0.0,0.01705000177025795,1.6937365531921387,3.4170331954956055,1.708054780960083,2.2784883975982666,3.4090311527252197
2,784,LR,1,0.10833333333333334,0.8576771020889282,0.4240870773792267,1.0,0.0017314603319391608,-0.03255831450223923,0.5479674339294434,0.0,0.0,0.0,-0.03273804113268852,1.4550906419754028,0.906872570514679,0.0,0.0,0.0,1.427972674369812,2.749723434448242,1.6288119554519653,2.5162651538848877,2.742619276046753
2,784,ELU1,1,0.10833333333333334,0.7925103902816772,0.6061850786209106,0.9791666865348816,0.0575750432908535,-0.4833675026893616,0.6393792629241943,0.029358334839344025,0.0,0.0,-0.49048155546188354,0.3782714903354645,0.8085850477218628,0.006416665855795145,0.0,0.0,0.3737744688987732,3.2996139526367188,1.6177291870117188,2.5108439922332764,3.2940609455108643
2,784,R,1,0.10833333333333334,0.8508332967758179,0.4553423225879669,1.0,0.004625632427632809,-0.41377174854278564,0.3512916564941406,0.6487083435058594,0.6487083435058594,0.0,-0.33432602882385254,0.9427745342254639,0.7823167443275452,0.2176833301782608,0.2176833301782608,0.0,1.0985770225524902,2.54773211479187,1.5646588802337646,2.5452373027801514,2.5400938987731934
2,784,GELU,1,0.10833333333333334,0.8610104322433472,0.4115735590457916,1.0,0.0026299692690372467,-0.1666993945837021,0.46472054719924927,0.1273166686296463,0.0006083332700654864,0.3262833058834076,-0.19457557797431946,1.3009333610534668,0.8705397248268127,0.024558337405323982,0.0,0.05618332698941231,1.3106296062469482,3.1103289127349854,1.6422213315963745,2.1957638263702393,3.1031384468078613
2,784,SILU,1,0.10833333333333334,0.8266770839691162,0.5013360977172852,1.0,0.004659576807171106,0.05522210896015167,0.5248033404350281,0.08464166522026062,0.0,0.1830916851758957,-0.03214578703045845,2.0169618129730225,0.9398891925811768,0.00930000003427267,0.0,0.014066667295992374,2.041376829147339,3.363161563873291,1.7037277221679688,2.269279718399048,3.353611946105957
0,0,LR,2,0.11083333333333334,0.7877916693687439,0.6255154609680176,1.0,0.0019524566596373916,-2.0178580284118652,0.23186498880386353,0.0,0.0,0.0,-1.909241795539856,0.5167821645736694,0.7104324102401733,0.0,0.0,0.0,0.5310550332069397,4.1500349044799805,2.154078722000122,4.187497615814209,4.131255149841309
