act,reg,lam,seed,task,tensor,ndim,numel,sq_norm,norm,norm0,norm_ratio,cos_w0,dist_w0,pen_l2,pen_l2init,pen_shell,pen_angular,reg_loss
R,l2,0.001,0,0,W1,2,78400,33.19778038,5.761751502,5.761751502,1,1,0,0.03319778038,0,0,1.474277606e-17,0.03319778038
R,l2,0.001,0,0,b1,1,100,0.0445198491,0.2109972727,0.2109972727,1,1,0,4.45198491e-05,0,0,0,4.45198491e-05
R,l2,0.001,0,0,W2,2,10000,33.40909083,5.78005976,5.78005976,1,1,0,0.03340909083,0,0,0,0.03340909083
R,l2,0.001,0,0,b2,1,100,0.3121393494,0.5586943256,0.5586943256,1,1,0,0.0003121393494,0,0,0,0.0003121393494
R,l2,0.001,0,0,W3,2,1000,3.260951522,1.805810489,1.805810489,1,1,0,0.003260951522,0,0,0,0.003260951522
R,l2,0.001,0,0,b3,1,10,0.04022925306,0.2005723138,0.2005723138,1,1,0,4.022925306e-05,0,0,0,4.022925306e-05
R,l2,0.001,0,1,W1,2,78400,12.32931584,3.511312552,5.761751502,0.6094175617,0.443603075,5.251452488,0.01232931584,0.02757775323,0.005064475471,0.02251327776,0.01232931584
R,l2,0.001,0,1,b1,1,100,0.03179738822,0.1783182218,0.2109972727,0.8451209794,0.8665550444,0.1054019076,3.179738822e-05,1.110956213e-05,1.067920371e-06,1.004164176e-05,3.179738822e-05
R,l2,0.001,0,1,W2,2,10000,9.927437447,3.150783624,5.78005976,0.5451126381,0.7170174649,4.149733612,0.009927437447,0.01722028905,0.006913092997,0.01030719605,0.009927437447
R,l2,0.001,0,1,b2,1,100,0.2418639842,0.4917966899,0.5586943256,0.8802607569,0.9514332745,0.1765334844,0.0002418639842,3.116407112e-05,4.475293658e-06,2.668877746e-05,0.0002418639842
R,l2,0.001,0,1,W3,2,1000,2.346429859,1.531806077,1.805810489,0.8482651345,0.8724397414,0.8836177988,0.002346429859,0.0007807804143,7.507841759e-05,0.0007057019967,0.002346429859
R,l2,0.001,0,1,b3,1,10,0.03839327751,0.1959420259,0.2005723138,0.9769146209,0.9885374224,0.03037121454,3.839327751e-05,9.224106729e-07,2.143956602e-08,9.009711069e-07,3.839327751e-05
R,l2,0.001,0,2,W1,2,78400,11.49701419,3.390724729,5.761751502,0.5884885399,0.2838123812,5.797015253,0.01149701419,0.03360538584,0.005621767959,0.02798361788,0.01149701419
R,l2,0.001,0,2,b1,1,100,0.02462630383,0.1569277026,0.2109972727,0.7437428007,0.7342344565,0.1432592506,2.462630383e-05,2.052321287e-05,2.923518417e-06,1.759969445e-05,2.462630383e-05
R,l2,0.001,0,2,W2,2,10000,7.214825712,2.686042761,5.78005976,0.4647084757,0.583945083,4.742557555,0.007214825712,0.02249185216,0.009572941192,0.01291891097,0.007214825712
R,l2,0.001,0,2,b2,1,100,0.2230035964,0.472232566,0.5586943256,0.8452431757,0.9200138159,0.2228939893,0.0002230035964,4.968173048e-05,7.475635866e-06,4.220609461e-05,0.0002230035964
R,l2,0.001,0,2,W3,2,1000,2.187067928,1.478873872,1.805810489,0.8189529746,0.8225730557,1.026912004,0.002187067928,0.001054548264,0.0001068875518,0.0009476607118,0.002187067928
R,l2,0.001,0,2,b3,1,10,0.03227553208,0.1796539231,0.2005723138,0.8957064895,0.9803661933,0.04304105785,3.227553208e-05,1.85253266e-06,4.375790703e-07,1.41495359e-06,3.227553208e-05
