step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss,b_mean_alive,b_mean_dead,b_std,b_min,beta_mean,beta_p10,beta_min,p_min,p_mean,dead_b_dominant_frac,dead_persist_frac,p_zero_frac,p_zero_persist_frac
0,A_w100_T10000_std_lr0.01_s0,0.32,0.0139394,0.31,7.72865,5.13317,0.180493,0.502697,0,13.8861,41.7239,0.332809,19.4198,0.102031,9.80093,8.88704,0.32,2.66257,0,0,0,0,1.31024,-1.09152,-7.91491,0,0.44973,0,nan,0.31,nan
0,A_w100_T10000_std_lr0.01_s1,0.17,0.0165657,0.15,8.30991,4.95133,0.181946,0.499313,0.00020202,1.23584,22.9252,0.0539072,19.4856,0.10134,9.8678,9.4969,0.17,1.14459,0,0,0,0,1.11461,-1.05774,-10.5272,0,0.55209,0,nan,0.15,nan
0,A_w100_T10000_std_lr0.01_s2,0.22,0.00545455,0.2,9.65003,5.11146,0.177061,0.500747,0,15.2025,37.8071,0.402108,19.4813,0.0900652,11.1031,10.2483,0.22,2.78324,0,0,0,0,0.988436,-0.669513,-6.26273,0,0.54466,0,nan,0.2,nan
0,A_w100_T10000_std_lr0.01_s3,0.21,0.0286869,0.21,7.08918,4.94602,0.180117,0.499081,0,0.184803,9.37967,0.0197025,19.4481,0.0925456,10.8055,9.93919,0.21,0.493826,0,0,0,0,1.53615,-1.26735,-9.01654,0,0.55248,0,nan,0.21,nan
0,A_w100_T10000_std_lr0.01_s4,0.32,0.0216162,0.26,6.82357,5.06864,0.180277,0.49902,0,64.7532,35.7112,1.81324,19.4671,0.0931105,10.7399,9.60792,0.32,4.45532,0,0,0,0,1.85173,-0.55294,-10.0216,0,0.543485,0,nan,0.26,nan
1000,A_w100_T10000_std_lr0.01_s0,0.34,0.0010101,0.32,15.2975,6.03047,0.18232,0.504859,0,0.825755,27.6127,0.0299049,19.369,0.104781,9.54371,8.39283,0.34,0.393662,0,0,0,0,0.0612239,-1.06321,-7.91491,0,0.33714,0,0.96875,0.32,1
1000,A_w100_T10000_std_lr0.01_s1,0.21,0.00363636,0.17,13.3518,5.36935,0.183673,0.498919,0,1.18875,14.6739,0.0810112,19.4587,0.105313,9.4955,8.96068,0.21,0.309955,0,0,0,0,0.393892,-0.947186,-10.5272,0,0.47046,0,1,0.17,1
1000,A_w100_T10000_std_lr0.01_s2,0.22,0.00222222,0.2,15.6041,6.05532,0.178461,0.500374,0,1.95779,29.523,0.0663141,19.3977,0.0909728,10.9923,10.0929,0.22,0.656896,0,0,0,0,0.19847,-0.77517,-6.26273,0,0.43718,0,1,0.2,1
1000,A_w100_T10000_std_lr0.01_s3,0.23,0.00525253,0.22,10.6129,5.18709,0.179415,0.498394,0,0.055288,5.98352,0.00924005,19.4483,0.0941838,10.6175,9.52328,0.23,0.159345,0,0,0,0,0.81043,-0.83595,-9.01654,0,0.499775,0,1,0.22,1
1000,A_w100_T10000_std_lr0.01_s4,0.32,0.00323232,0.31,13.2713,5.61327,0.180716,0.499879,0,0.266853,12.0482,0.0221488,19.4604,0.0940271,10.6352,9.58925,0.32,0.258705,0,0,0,0,0.503852,-0.68683,-10.0216,0,0.43031,0,0.9375,0.31,1
2000,A_w100_T10000_std_lr0.01_s0,0.36,0.00141414,0.33,16.4286,6.36319,0.182701,0.505394,0,3.6187,25.9686,0.139349,19.348,0.107888,9.26888,7.74787,0.36,0.230629,0,0,0,0,-0.024059,-0.906728,-7.91491,0,0.315145,0,1,0.33,1
2000,A_w100_T10000_std_lr0.01_s1,0.21,0.00464646,0.17,14.2596,5.40808,0.184028,0.499111,0,0.863844,12.0945,0.0714248,19.4501,0.107404,9.31068,8.78719,0.21,0.166278,0,0,0,0,0.256848,-0.971729,-10.5272,0,0.45081,0,1,0.17,1
2000,A_w100_T10000_std_lr0.01_s2,0.22,0.00343434,0.2,16.2601,6.02243,0.179434,0.499859,0,8.13915,36.3561,0.223873,19.3574,0.0923484,10.8286,9.64937,0.22,0.369372,0,0,0,0,0.115305,-0.645649,-6.26273,0,0.41951,0,0.954545,0.2,1
