arm,seed,unit,step,utility_nmse
A1,1,50,690001,-0.06770348184867081
A1,1,51,500000,2.3222329565795585e-05
A1,1,51,500001,-0.11215591919519657
A1,1,51,510001,0
A1,1,51,520001,0
A1,1,51,530001,0
A1,1,51,540001,0
A1,1,51,550001,0
A1,1,51,560001,0
A1,1,51,570001,0
A1,1,51,580001,0
A1,1,51,590001,0
A1,1,51,600001,0
A1,1,51,610001,0
A1,1,51,620001,0
A1,1,51,630001,0
A1,1,51,640001,0
A1,1,51,650001,0
A1,1,51,660001,0
A1,1,51,670001,0
A1,1,51,680001,0
A1,1,51,690001,0
A1,1,52,500000,0.0030454580552414876
A1,1,52,500001,-0.10781662942697413
A1,1,52,510001,-0.25640337264380725
A1,1,52,520001,1.4049055332356744
A1,1,52,530001,0.092110187143135736
A1,1,52,540001,-0.24078707201425595
A1,1,52,550001,0.050530805464632636
A1,1,52,560001,0.15719140042284549
A1,1,52,570001,0.0080355773292120538
A1,1,52,580001,0.083251476453656714
A1,1,52,590001,0.026732133571134468
A1,1,52,600001,0.014024557786541204
A1,1,52,610001,-0.019598220450132334
A1,1,52,620001,-0.034190220052835993
A1,1,52,630001,-0.015594212725828092
A1,1,52,640001,0
A1,1,52,650001,0
A1,1,52,660001,0
A1,1,52,670001,0
A1,1,52,680001,0
A1,1,52,690001,0.0071844718220256693
A1,1,53,500000,0.0039225518543444639
A1,1,53,500001,0.10198245177525776
A1,1,53,510001,-0.14186289094008639
A1,1,53,520001,0.11835355166746837
A1,1,53,530001,0.54286169538870099
A1,1,53,540001,0.46820327857470212
A1,1,53,550001,-0.10781319247245032
A1,1,53,560001,0.15650972368040023
A1,1,53,570001,-0.027324024215289656
A1,1,53,580001,0.0013651277953288488
A1,1,53,590001,-0.0092863095025112682
A1,1,53,600001,0
A1,1,53,610001,-0.027819018564563196
A1,1,53,620001,-0.063278672647599801
A1,1,53,630001,-0.029736255945568793
A1,1,53,640001,0
A1,1,53,650001,0
A1,1,53,660001,0
A1,1,53,670001,0
A1,1,53,680001,-0.0047076194633827511
A1,1,53,690001,-0.42131632124304907
A1,1,54,500000,0.027441058877204036
A1,1,54,500001,-1.1054659920628307
A1,1,54,510001,0
A1,1,54,520001,0
A1,1,54,530001,0
A1,1,54,540001,0
A1,1,54,550001,0
A1,1,54,560001,0
A1,1,54,570001,0
A1,1,54,580001,0
A1,1,54,590001,0
A1,1,54,600001,0
A1,1,54,610001,0
A1,1,54,620001,0
A1,1,54,630001,0
A1,1,54,640001,0
A1,1,54,650001,0
A1,1,54,660001,0
A1,1,54,670001,0
A1,1,54,680001,0
A1,1,54,690001,0
A1,1,55,500000,0.0001742349185400663
A1,1,55,500001,-0.28956743030590043
A1,1,55,510001,0
A1,1,55,520001,0
A1,1,55,530001,0
A1,1,55,540001,0
A1,1,55,550001,0
A1,1,55,560001,0
A1,1,55,570001,0
A1,1,55,580001,0
A1,1,55,590001,0
A1,1,55,600001,0
A1,1,55,610001,-0.0036955200215400773
A1,1,55,620001,0
A1,1,55,630001,0
A1,1,55,640001,0
A1,1,55,650001,0
A1,1,55,660001,0
A1,1,55,670001,0
A1,1,55,680001,0
A1,1,55,690001,0
A1,1,56,500000,0.017046145455851265
A1,1,56,500001,-0.047382418870935618
A1,1,56,510001,0
A1,1,56,520001,0
A1,1,56,530001,0
A1,1,56,540001,0
A1,1,56,550001,0
A1,1,56,560001,0
A1,1,56,570001,0
A1,1,56,580001,0.013154381969858355
A1,1,56,590001,0
A1,1,56,600001,0
A1,1,56,610001,-0.019971793054987714
A1,1,56,620001,0
A1,1,56,630001,0
A1,1,56,640001,0
A1,1,56,650001,0
A1,1,56,660001,-0.078345848592646303
A1,1,56,670001,0
A1,1,56,680001,0
A1,1,56,690001,0
A1,1,57,500000,0.00019555994220608026
A1,1,57,500001,-0.8055826890694886
A1,1,57,510001,0
A1,1,57,520001,0
A1,1,57,530001,0.0025863513715154093
A1,1,57,540001,0.41375074234400711
A1,1,57,550001,-0.22855542705319634
A1,1,57,560001,0.38791995994121559
A1,1,57,570001,0.09672610002285624
A1,1,57,580001,0.10891005276276676
A1,1,57,590001,0.41737219255509134
A1,1,57,600001,0.056584835879414298
A1,1,57,610001,-0.45789032542732555
A1,1,57,620001,0.6849854107460539
A1,1,57,630001,0.29734876458388487
A1,1,57,640001,0.37742692057161964
A1,1,57,650001,0.6239108842912483
A1,1,57,660001,0.97230097473543198
A1,1,57,670001,0.49560106655848063
A1,1,57,680001,-0.0055132717035994653
A1,1,57,690001,0.0086411481280623155
A1,1,58,500000,0.0001920981659822616
A1,1,58,500001,-0.38622689882828198
A1,1,58,510001,-0.0068110330721606943
A1,1,58,520001,0.0048399914470584962
A1,1,58,530001,0
A1,1,58,540001,0
A1,1,58,550001,0
A1,1,58,560001,0
A1,1,58,570001,0
A1,1,58,580001,0
A1,1,58,590001,0
A1,1,58,600001,0
A1,1,58,610001,0.018252017892870655
A1,1,58,620001,0.034949346248394957
A1,1,58,630001,-0.38297119044800604
A1,1,58,640001,0.12504197316739141
A1,1,58,650001,-0.10551643892328294
A1,1,58,660001,0.30084434789923875
A1,1,58,670001,0.032192705408556108
A1,1,58,680001,-0.0076840399451699537
A1,1,58,690001,-0.85275019043659606
A1,1,59,500000,0.0048831608192716949
A1,1,59,500001,-0.34552902242705058
A1,1,59,510001,0
A1,1,59,520001,0
A1,1,59,530001,0
A1,1,59,540001,0
A1,1,59,550001,0
A1,1,59,560001,0
A1,1,59,570001,0
A1,1,59,580001,0
A1,1,59,590001,0
A1,1,59,600001,0
A1,1,59,610001,0
A1,1,59,620001,0
A1,1,59,630001,0
A1,1,59,640001,0
A1,1,59,650001,0
A1,1,59,660001,0
A1,1,59,670001,0
A1,1,59,680001,0
A1,1,59,690001,0
A1,1,60,500000,0.0011673988608335928
A1,1,60,500001,-0.011385851338033864
A1,1,60,510001,-0.033085155728679462
A1,1,60,520001,0
A1,1,60,530001,0
A1,1,60,540001,0
A1,1,60,550001,0
A1,1,60,560001,0
A1,1,60,570001,0
A1,1,60,580001,0
A1,1,60,590001,0
A1,1,60,600001,0
A1,1,60,610001,0
A1,1,60,620001,-0.00014453658034202667
A1,1,60,630001,0.0017900244334545146
A1,1,60,640001,0.042222467153370899
A1,1,60,650001,-0.059418917216430174
A1,1,60,660001,0.061958330514284413
A1,1,60,670001,-0.065531121865363931
A1,1,60,680001,0
A1,1,60,690001,-0.0034425285135453198
A1,1,61,500000,0.00024133478009442596
A1,1,61,500001,-0.68178440641007121
A1,1,61,510001,-0.0067998193319004623
A1,1,61,520001,0
A1,1,61,530001,0
A1,1,61,540001,0
A1,1,61,550001,0
A1,1,61,560001,0
A1,1,61,570001,0
A1,1,61,580001,0
A1,1,61,590001,0
A1,1,61,600001,0
A1,1,61,610001,0
A1,1,61,620001,0
A1,1,61,630001,-0.0035580979660658207
A1,1,61,640001,0
A1,1,61,650001,0
A1,1,61,660001,0
A1,1,61,670001,0
A1,1,61,680001,0
A1,1,61,690001,0
A1,1,62,500000,0.001517542092395515
A1,1,62,500001,-0.0085912855863642199
A1,1,62,510001,0
A1,1,62,520001,0
A1,1,62,530001,0
A1,1,62,540001,0
A1,1,62,550001,0
A1,1,62,560001,0
A1,1,62,570001,0
A1,1,62,580001,0
A1,1,62,590001,0
A1,1,62,600001,0
A1,1,62,610001,0
A1,1,62,620001,0
A1,1,62,630001,0
A1,1,62,640001,0
A1,1,62,650001,0
A1,1,62,660001,0
A1,1,62,670001,0
A1,1,62,680001,0.00010478423030952746
A1,1,62,690001,-0.0041418300996894693
A1,1,63,500000,0.00035362140279344116
A1,1,63,500001,-0.56864406021569369
A1,1,63,510001,-0.052526803591912807
A1,1,63,520001,0
A1,1,63,530001,0
A1,1,63,540001,0
A1,1,63,550001,0
A1,1,63,560001,0
A1,1,63,570001,0
A1,1,63,580001,0
A1,1,63,590001,0
A1,1,63,600001,0
A1,1,63,610001,-0.055631783219208655
A1,1,63,620001,0
A1,1,63,630001,-0.0070502101145772959
A1,1,63,640001,-0.0038817736051594137
A1,1,63,650001,0
A1,1,63,660001,0.01941595855939646
A1,1,63,670001,0
A1,1,63,680001,0
A1,1,63,690001,-0.025529939186211853
A1,1,64,500000,2.7958459246085594
A1,1,64,500001,-0.5684981945757378
A1,1,64,510001,0.062681819758660245
A1,1,64,520001,0.041363399063487738
A1,1,64,530001,0.17461603401098841
A1,1,64,540001,0
A1,1,64,550001,-0.00079352497531746382
A1,1,64,560001,0.6489930297947093
A1,1,64,570001,0.1950727832978974
A1,1,64,580001,0.14725937572167314
A1,1,64,590001,2.0293886112014716
A1,1,64,600001,0.15373438295292352
A1,1,64,610001,0.46041236292845061
A1,1,64,620001,2.3376107032031062
A1,1,64,630001,1.0914538091329185
A1,1,64,640001,3.5925185378757409
A1,1,64,650001,0.92967385684045678
A1,1,64,660001,4.1321664189333642
A1,1,64,670001,5.0648993837179566
A1,1,64,680001,-0.80171907190412561
A1,1,64,690001,-2.2336500359642693
A1,1,65,500000,0
A1,1,65,500001,0.014476003370926371
A1,1,65,510001,0
A1,1,65,520001,0
A1,1,65,530001,0
A1,1,65,540001,0
A1,1,65,550001,0
A1,1,65,560001,0
A1,1,65,570001,0
A1,1,65,580001,0
A1,1,65,590001,0
A1,1,65,600001,0
A1,1,65,610001,0
A1,1,65,620001,0
A1,1,65,630001,0
A1,1,65,640001,0
A1,1,65,650001,0
A1,1,65,660001,0.0041221166976509417
A1,1,65,670001,0.0039690348024924204
A1,1,65,680001,0.065757194135307603
A1,1,65,690001,0.050700192916931897
A1,1,66,500000,0.0016076143794322869
A1,1,66,500001,0.017739857484973753
A1,1,66,510001,0
A1,1,66,520001,0
A1,1,66,530001,0
A1,1,66,540001,0
A1,1,66,550001,0
A1,1,66,560001,0
A1,1,66,570001,0
A1,1,66,580001,0
A1,1,66,590001,0
A1,1,66,600001,0
A1,1,66,610001,0
A1,1,66,620001,0
A1,1,66,630001,0
A1,1,66,640001,0
A1,1,66,650001,0
A1,1,66,660001,0
A1,1,66,670001,0
A1,1,66,680001,0
A1,1,66,690001,0
A1,1,67,500000,0.026676708498764318
A1,1,67,500001,0.0048264634876780954
A1,1,67,510001,0
A1,1,67,520001,0
A1,1,67,530001,0
A1,1,67,540001,0
A1,1,67,550001,0
A1,1,67,560001,0
A1,1,67,570001,0
A1,1,67,580001,-0.0039617317463078346
A1,1,67,590001,0
A1,1,67,600001,0
A1,1,67,610001,-0.028493636611982735
A1,1,67,620001,-0.014636800819139923
A1,1,67,630001,0
A1,1,67,640001,0
A1,1,67,650001,0
A1,1,67,660001,0.011783945051922822
A1,1,67,670001,0
A1,1,67,680001,-0.019448326393836268
A1,1,67,690001,-0.048030721998985185
A1,1,68,500000,0.015783256867154174
A1,1,68,500001,0.0045085670696166499
A1,1,68,510001,0
A1,1,68,520001,0
A1,1,68,530001,0
A1,1,68,540001,0
A1,1,68,550001,0
A1,1,68,560001,-0.042070047649564769
A1,1,68,570001,0
A1,1,68,580001,0
A1,1,68,590001,0
A1,1,68,600001,0
A1,1,68,610001,0
A1,1,68,620001,0
A1,1,68,630001,0
A1,1,68,640001,0
A1,1,68,650001,0
A1,1,68,660001,0
A1,1,68,670001,0
A1,1,68,680001,0
A1,1,68,690001,0.0089766254460585532
A1,1,69,500000,0.017536185018587967
A1,1,69,500001,0.16539406419842803
A1,1,69,510001,-0.34161966560007895
A1,1,69,520001,0.19166182677734256
A1,1,69,530001,0
A1,1,69,540001,0.018949588991817916
A1,1,69,550001,-0.18612194535293067
A1,1,69,560001,0.05959202598478093
A1,1,69,570001,0.0091214503430914872
A1,1,69,580001,0
A1,1,69,590001,0
A1,1,69,600001,0
A1,1,69,610001,-0.00046648558866864106
A1,1,69,620001,-0.0050647249874268318
A1,1,69,630001,0
A1,1,69,640001,0
A1,1,69,650001,0
A1,1,69,660001,-0.23400749807515733
A1,1,69,670001,0
A1,1,69,680001,0
A1,1,69,690001,0
A1,1,70,500000,0.00046910442833217303
A1,1,70,500001,-0.55228426007242548
A1,1,70,510001,0
A1,1,70,520001,0
A1,1,70,530001,0
A1,1,70,540001,0
A1,1,70,550001,0
A1,1,70,560001,0
A1,1,70,570001,0
A1,1,70,580001,0
A1,1,70,590001,0
A1,1,70,600001,0
A1,1,70,610001,0
A1,1,70,620001,0
A1,1,70,630001,0
A1,1,70,640001,0
A1,1,70,650001,0
A1,1,70,660001,0
A1,1,70,670001,0
A1,1,70,680001,0
A1,1,70,690001,0
A1,1,71,500000,0.0048435651445262557
A1,1,71,500001,0.46529486094308692
A1,1,71,510001,-0.0070163529213763121
A1,1,71,520001,-0.00021894398296858081
A1,1,71,530001,0.071007137531847619
A1,1,71,540001,-0.31454047918181233
A1,1,71,550001,-0.00027401531626319663
A1,1,71,560001,0
A1,1,71,570001,0
A1,1,71,580001,0
A1,1,71,590001,-0.0050439054143110876
A1,1,71,600001,0
A1,1,71,610001,0.024116148378975195
A1,1,71,620001,-0.11614653146600395
A1,1,71,630001,0
A1,1,71,640001,0
A1,1,71,650001,0
A1,1,71,660001,0
A1,1,71,670001,0
A1,1,71,680001,0
A1,1,71,690001,0
A1,1,72,500000,0
A1,1,72,500001,0.0038848134779605357
A1,1,72,510001,0
A1,1,72,520001,0
A1,1,72,530001,0
A1,1,72,540001,0
A1,1,72,550001,0
A1,1,72,560001,0
A1,1,72,570001,0
A1,1,72,580001,0
A1,1,72,590001,0
A1,1,72,600001,0
A1,1,72,610001,0
A1,1,72,620001,0
A1,1,72,630001,0
A1,1,72,640001,0
A1,1,72,650001,0
A1,1,72,660001,0
A1,1,72,670001,0
A1,1,72,680001,0
A1,1,72,690001,0
A1,1,73,500000,0.001212372423828894
A1,1,73,500001,-0.00055215758849911192
A1,1,73,510001,0
A1,1,73,520001,0
A1,1,73,530001,0
A1,1,73,540001,0
A1,1,73,550001,0
A1,1,73,560001,0
A1,1,73,570001,0
A1,1,73,580001,0
A1,1,73,590001,0
A1,1,73,600001,0
A1,1,73,610001,0
A1,1,73,620001,0
A1,1,73,630001,0.0071875528852441053
A1,1,73,640001,0
A1,1,73,650001,0
A1,1,73,660001,0.034267383286713082
A1,1,73,670001,-0.057859425374318048
A1,1,73,680001,-0.017969973951324051
A1,1,73,690001,0.026844160958613899
A1,1,74,500000,0.00053316312350449452
A1,1,74,500001,-0.6972414740970917
A1,1,74,510001,0.029675932513457664
A1,1,74,520001,0.026416060266355703
A1,1,74,530001,0.0024418734079955551
A1,1,74,540001,0
A1,1,74,550001,-0.03300018234559586
A1,1,74,560001,0
A1,1,74,570001,0
A1,1,74,580001,0
A1,1,74,590001,0
A1,1,74,600001,0
A1,1,74,610001,0.05283756982054999
A1,1,74,620001,0.078352890677512055
A1,1,74,630001,-0.062219228098642963
A1,1,74,640001,0.029563045575415732
A1,1,74,650001,-0.010032755659652197
A1,1,74,660001,-0.68680005963901447
A1,1,74,670001,-0.051486970816213479
A1,1,74,680001,-0.14409287595266224
A1,1,74,690001,-2.1368491414397139
A1,1,75,500000,0.003111913737784596
A1,1,75,500001,0.018099927582308186
A1,1,75,510001,0
A1,1,75,520001,0
A1,1,75,530001,0
A1,1,75,540001,0
A1,1,75,550001,0
A1,1,75,560001,0
A1,1,75,570001,0
A1,1,75,580001,0
A1,1,75,590001,0
A1,1,75,600001,0
A1,1,75,610001,0
A1,1,75,620001,0
A1,1,75,630001,0
A1,1,75,640001,0
A1,1,75,650001,0
A1,1,75,660001,0
A1,1,75,670001,0
A1,1,75,680001,0
A1,1,75,690001,0
A1,1,76,500000,0.0029261893571928717
A1,1,76,500001,-1.0206926765716404
A1,1,76,510001,0
A1,1,76,520001,0
A1,1,76,530001,0
A1,1,76,540001,0
A1,1,76,550001,0
A1,1,76,560001,0
A1,1,76,570001,0
A1,1,76,580001,0
A1,1,76,590001,0
A1,1,76,600001,0
A1,1,76,610001,0
A1,1,76,620001,0
A1,1,76,630001,-0.03753661291657099
A1,1,76,640001,0
A1,1,76,650001,0
A1,1,76,660001,0
A1,1,76,670001,0
A1,1,76,680001,0
A1,1,76,690001,-0.35025804019865281
A1,1,77,500000,4.1612578722904141e-08
A1,1,77,500001,-2.4346945892115383e-05
A1,1,77,510001,0
A1,1,77,520001,0
A1,1,77,530001,-0.00068477600993245254
A1,1,77,540001,0
A1,1,77,550001,0
A1,1,77,560001,-0.002316387067330841
A1,1,77,570001,0
A1,1,77,580001,0
A1,1,77,590001,0
A1,1,77,600001,0
A1,1,77,610001,0
A1,1,77,620001,0
A1,1,77,630001,-0.00063828213808805661
A1,1,77,640001,0
A1,1,77,650001,0.0012514459399363426
A1,1,77,660001,-0.20312827049516297
A1,1,77,670001,-0.10208566789974181
A1,1,77,680001,0.025168497060841847
A1,1,77,690001,1.0991245685236861
A1,1,78,500000,0.016763642279010199
A1,1,78,500001,-0.88718197486393957
A1,1,78,510001,0
A1,1,78,520001,0
A1,1,78,530001,0
A1,1,78,540001,0
A1,1,78,550001,0
A1,1,78,560001,0
A1,1,78,570001,0
A1,1,78,580001,0.0018471575447359867
A1,1,78,590001,-0.008827867300253674
A1,1,78,600001,0.037525707700645249
A1,1,78,610001,-0.40564900883320842
A1,1,78,620001,-0.018646776119662305
A1,1,78,630001,-0.018106370087669646
A1,1,78,640001,0
A1,1,78,650001,0
A1,1,78,660001,0
A1,1,78,670001,0
A1,1,78,680001,0
A1,1,78,690001,-0.11557807640030303
A1,1,79,500000,0.0012822273314920891
A1,1,79,500001,-0.040882514438030572
A1,1,79,510001,8.9292408550314535e-05
A1,1,79,520001,0
A1,1,79,530001,0
A1,1,79,540001,0
A1,1,79,550001,0
A1,1,79,560001,0
A1,1,79,570001,0
A1,1,79,580001,-2.4322626068806961e-05
A1,1,79,590001,0.012670557085052913
A1,1,79,600001,-0.034930488486278131
A1,1,79,610001,-0.07696991070613049
A1,1,79,620001,0
A1,1,79,630001,0
A1,1,79,640001,0
A1,1,79,650001,0
A1,1,79,660001,0
A1,1,79,670001,0
A1,1,79,680001,0
A1,1,79,690001,0
A1,1,80,500000,0.0021777088840716839
A1,1,80,500001,-0.20486283970273983
A1,1,80,510001,0
A1,1,80,520001,0
A1,1,80,530001,0
A1,1,80,540001,0
A1,1,80,550001,0
A1,1,80,560001,0
A1,1,80,570001,0
A1,1,80,580001,0
A1,1,80,590001,0
A1,1,80,600001,0
A1,1,80,610001,0.045822939456882573
A1,1,80,620001,-0.028825834551706765
A1,1,80,630001,-0.01242921311633932
A1,1,80,640001,0
A1,1,80,650001,0
A1,1,80,660001,0.014052049768031812
A1,1,80,670001,0
A1,1,80,680001,0
A1,1,80,690001,0
A1,1,81,500000,0
A1,1,81,500001,0
A1,1,81,510001,-0.0016307917210757403
A1,1,81,520001,0
A1,1,81,530001,0
A1,1,81,540001,0
A1,1,81,550001,0
A1,1,81,560001,0
A1,1,81,570001,0
A1,1,81,580001,0
A1,1,81,590001,0
A1,1,81,600001,0
A1,1,81,610001,0
A1,1,81,620001,0
A1,1,81,630001,0
A1,1,81,640001,0
A1,1,81,650001,0
A1,1,81,660001,0
A1,1,81,670001,0
A1,1,81,680001,0
A1,1,81,690001,-0.012379589253897849
A1,1,82,500000,0.012401625245594574
A1,1,82,500001,-0.072308965005389775
A1,1,82,510001,0
A1,1,82,520001,0
A1,1,82,530001,0
A1,1,82,540001,0
A1,1,82,550001,0
A1,1,82,560001,0
A1,1,82,570001,0
A1,1,82,580001,0
A1,1,82,590001,0
A1,1,82,600001,0
A1,1,82,610001,0
A1,1,82,620001,0
A1,1,82,630001,0
A1,1,82,640001,0
A1,1,82,650001,0
A1,1,82,660001,0
A1,1,82,670001,0
A1,1,82,680001,0
A1,1,82,690001,-0.0016000743876798504
A1,1,83,500000,0.0038020488910093463
A1,1,83,500001,-0.013201156956737441
A1,1,83,510001,0
A1,1,83,520001,0
A1,1,83,530001,0
A1,1,83,540001,0
A1,1,83,550001,0
A1,1,83,560001,0
A1,1,83,570001,0
A1,1,83,580001,0
A1,1,83,590001,0
A1,1,83,600001,0
A1,1,83,610001,0
A1,1,83,620001,0
A1,1,83,630001,0
A1,1,83,640001,0
A1,1,83,650001,0
A1,1,83,660001,0
A1,1,83,670001,0
A1,1,83,680001,0
A1,1,83,690001,0
A1,1,84,500000,0.00029074494949141248
A1,1,84,500001,0.025460381018124485
A1,1,84,510001,0
A1,1,84,520001,0
A1,1,84,530001,0
A1,1,84,540001,0
A1,1,84,550001,0
A1,1,84,560001,0
A1,1,84,570001,0
A1,1,84,580001,0
A1,1,84,590001,-0.023406908934511701
A1,1,84,600001,0
A1,1,84,610001,0
A1,1,84,620001,0
A1,1,84,630001,-0.028362872479242615
A1,1,84,640001,0
A1,1,84,650001,0
A1,1,84,660001,0
A1,1,84,670001,0
A1,1,84,680001,0
A1,1,84,690001,0
A1,1,85,500000,0.0033486365758195109
A1,1,85,500001,0.25836695481890354
A1,1,85,510001,0
A1,1,85,520001,0
A1,1,85,530001,0
A1,1,85,540001,0
A1,1,85,550001,0
A1,1,85,560001,0.0036775231598153847
A1,1,85,570001,0
A1,1,85,580001,0
A1,1,85,590001,0
A1,1,85,600001,0
A1,1,85,610001,0
A1,1,85,620001,0
A1,1,85,630001,0
A1,1,85,640001,0
A1,1,85,650001,0
A1,1,85,660001,0
A1,1,85,670001,0
A1,1,85,680001,0
A1,1,85,690001,0
A1,1,86,500000,0.0038081928697868304
A1,1,86,500001,-0.048360340646799373
A1,1,86,510001,0
A1,1,86,520001,0
A1,1,86,530001,0
A1,1,86,540001,0
A1,1,86,550001,0
A1,1,86,560001,0
A1,1,86,570001,0
A1,1,86,580001,0
A1,1,86,590001,0
A1,1,86,600001,0
A1,1,86,610001,0
A1,1,86,620001,0
A1,1,86,630001,0
A1,1,86,640001,0
A1,1,86,650001,0
A1,1,86,660001,0
A1,1,86,670001,0
A1,1,86,680001,0
A1,1,86,690001,0
A1,1,87,500000,0.00055949020035467464
A1,1,87,500001,0
A1,1,87,510001,0.0054170092551371835
A1,1,87,520001,-0.016188318502315807
A1,1,87,530001,0
A1,1,87,540001,0
A1,1,87,550001,0
A1,1,87,560001,0
A1,1,87,570001,0
A1,1,87,580001,0
A1,1,87,590001,0
A1,1,87,600001,0
A1,1,87,610001,0
A1,1,87,620001,0
A1,1,87,630001,0
A1,1,87,640001,0
A1,1,87,650001,0
A1,1,87,660001,0
A1,1,87,670001,0
A1,1,87,680001,0
A1,1,87,690001,0
A1,1,88,500000,0.013153954539625635
A1,1,88,500001,-0.0420960629791923
A1,1,88,510001,0
A1,1,88,520001,0
A1,1,88,530001,0
A1,1,88,540001,0
A1,1,88,550001,0
A1,1,88,560001,0
A1,1,88,570001,0
A1,1,88,580001,0
A1,1,88,590001,0
A1,1,88,600001,0
A1,1,88,610001,0
A1,1,88,620001,0
A1,1,88,630001,0
A1,1,88,640001,0
A1,1,88,650001,0
A1,1,88,660001,0
A1,1,88,670001,0
A1,1,88,680001,0
A1,1,88,690001,0
A1,1,89,500000,0.019834033808964445
A1,1,89,500001,0.67504957401157362
A1,1,89,510001,0
A1,1,89,520001,0
A1,1,89,530001,0
A1,1,89,540001,0
A1,1,89,550001,0
A1,1,89,560001,0
A1,1,89,570001,0
A1,1,89,580001,0
A1,1,89,590001,0
A1,1,89,600001,0
A1,1,89,610001,0.0043938214353431929
A1,1,89,620001,0
A1,1,89,630001,0.012490908610146043
A1,1,89,640001,-0.061644338547717011
A1,1,89,650001,0
A1,1,89,660001,-0.0029187949226399134
A1,1,89,670001,0
A1,1,89,680001,0
A1,1,89,690001,0
A1,1,90,500000,0.066574625691093056
A1,1,90,500001,-0.087274400926911674
A1,1,90,510001,0
A1,1,90,520001,0
A1,1,90,530001,0
A1,1,90,540001,0
A1,1,90,550001,0
A1,1,90,560001,0
A1,1,90,570001,0
A1,1,90,580001,0
A1,1,90,590001,0
A1,1,90,600001,0
A1,1,90,610001,0
A1,1,90,620001,0
A1,1,90,630001,0
A1,1,90,640001,0
A1,1,90,650001,0
A1,1,90,660001,0
A1,1,90,670001,0
A1,1,90,680001,0.035576225085980684
A1,1,90,690001,0.00054474758623980631
A1,1,91,500000,0.00090060279032349515
A1,1,91,500001,-0.53595060396131422
A1,1,91,510001,0
A1,1,91,520001,0
A1,1,91,530001,0
A1,1,91,540001,0
A1,1,91,550001,0
A1,1,91,560001,0
A1,1,91,570001,0
A1,1,91,580001,0
A1,1,91,590001,0
A1,1,91,600001,0
A1,1,91,610001,0
A1,1,91,620001,0
A1,1,91,630001,0
A1,1,91,640001,0
A1,1,91,650001,0
A1,1,91,660001,0
A1,1,91,670001,0
A1,1,91,680001,0
A1,1,91,690001,0
A1,1,92,500000,0.0032742233892710123
A1,1,92,500001,-0.81455644618519008
A1,1,92,510001,0
A1,1,92,520001,0
A1,1,92,530001,0
A1,1,92,540001,0
A1,1,92,550001,0
A1,1,92,560001,0
A1,1,92,570001,0
A1,1,92,580001,0
A1,1,92,590001,0
A1,1,92,600001,0
A1,1,92,610001,0
A1,1,92,620001,0
A1,1,92,630001,0
A1,1,92,640001,0
A1,1,92,650001,0
A1,1,92,660001,0
A1,1,92,670001,0
A1,1,92,680001,0
A1,1,92,690001,-0.0040800995216643586
A1,1,93,500000,0.00034895164517436609
A1,1,93,500001,0.019683579945211808
A1,1,93,510001,-0.00014550774758891245
A1,1,93,520001,0
A1,1,93,530001,0
A1,1,93,540001,0
A1,1,93,550001,0
A1,1,93,560001,-0.0036301996680159318
A1,1,93,570001,0
A1,1,93,580001,0
A1,1,93,590001,0
A1,1,93,600001,0
A1,1,93,610001,-0.0002768152281474705
A1,1,93,620001,0
A1,1,93,630001,0.0047203583125256625
A1,1,93,640001,0
A1,1,93,650001,0
A1,1,93,660001,0
A1,1,93,670001,0
A1,1,93,680001,0
A1,1,93,690001,0.1066666040101259
A1,1,94,500000,9.6487280075477025e-05
A1,1,94,500001,0.063950138369374798
A1,1,94,510001,0.068342809882205757
A1,1,94,520001,0
A1,1,94,530001,0
A1,1,94,540001,0
A1,1,94,550001,0
A1,1,94,560001,0
A1,1,94,570001,0
A1,1,94,580001,0
A1,1,94,590001,0
A1,1,94,600001,0
A1,1,94,610001,0
A1,1,94,620001,0
A1,1,94,630001,0
A1,1,94,640001,0
A1,1,94,650001,0
A1,1,94,660001,0
A1,1,94,670001,0
A1,1,94,680001,0
A1,1,94,690001,0
A1,1,95,500000,1.7462220321613858e-05
A1,1,95,500001,-0.011886143191584131
A1,1,95,510001,0.00026365164574802981
A1,1,95,520001,0
A1,1,95,530001,0
A1,1,95,540001,0
A1,1,95,550001,0
A1,1,95,560001,0
A1,1,95,570001,0
A1,1,95,580001,0
A1,1,95,590001,0
A1,1,95,600001,0
A1,1,95,610001,0
A1,1,95,620001,0
A1,1,95,630001,0
A1,1,95,640001,0
A1,1,95,650001,0
A1,1,95,660001,0
A1,1,95,670001,0
A1,1,95,680001,0
A1,1,95,690001,-0.03936314090212456
A1,1,96,500000,0.0079944381857129845
A1,1,96,500001,0.29116132201098599
A1,1,96,510001,-0.017916338218457204
A1,1,96,520001,0.00074431562068332446
A1,1,96,530001,0
A1,1,96,540001,0
A1,1,96,550001,0
A1,1,96,560001,0
A1,1,96,570001,0
A1,1,96,580001,0
A1,1,96,590001,0
A1,1,96,600001,0
A1,1,96,610001,0
A1,1,96,620001,0.0052061383111206509
A1,1,96,630001,-0.001935683287804305
A1,1,96,640001,0.040450644648600959
A1,1,96,650001,0
A1,1,96,660001,-0.017538649839453569
A1,1,96,670001,0
A1,1,96,680001,0.029427159019157718
A1,1,96,690001,0.0017894118195180696
A1,1,97,500000,0.041119412516813121
A1,1,97,500001,-0.01685250726658543
A1,1,97,510001,0
A1,1,97,520001,0
A1,1,97,530001,0
A1,1,97,540001,0
A1,1,97,550001,0
A1,1,97,560001,0
A1,1,97,570001,0
