step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss
500000,A_w100_T10000_std_lr0.01_s0_A1_hi,0.22,0.00545455,0.92,21.9945,7.63945,0.259554,0.591232,0.0020202,7.98646e-12,1.70499e-10,0.0468417,15.9599,0.226097,4.42288,4.36779,0.22,2.05821e-13
500000,A_w100_T10000_std_lr0.01_s1_A1_hi,0.39,0.00727273,0.66,18.4703,4.46374,0.264827,0.591939,0.000808081,1.13687e-10,8.78122e-10,0.129466,15.241,0.247929,4.03342,4.65218,0.39,1.02759e-12
500000,A_w100_T10000_std_lr0.01_s2_A1_hi,0.25,0.00343434,0.92,21.1068,6.69615,0.250686,0.589354,0.00040404,2.36033e-11,2.13931e-10,0.110331,16.0577,0.195971,5.1028,5.25909,0.25,2.66821e-13
500000,A_w100_T10000_std_lr0.01_s3_A1_hi,0.26,0.00424242,0.84,21.8996,8.16336,0.261369,0.589818,0.000808081,4.59343e-11,4.16726e-10,0.110227,16.0487,0.194957,5.12932,4.80346,0.26,4.87068e-13
500000,A_w100_T10000_std_lr0.01_s4_A1_hi,0.36,0.00464646,0.9,18.1196,5.24717,0.253941,0.584162,0.00040404,1.60242e-11,2.33634e-10,0.068587,15.7931,0.186184,5.37104,4.52851,0.36,3.52316e-13
500000,A_w100_T10000_std_lr0.01_s5_A1_hi,0.1,0.00323232,0.94,19.7294,6.42108,0.242824,0.561374,0.00040404,1.96147e-11,2.42785e-10,0.0807903,16.9288,0.187167,5.34281,5.23859,0.1,2.93738e-13
500000,A_w100_T10000_std_lr0.01_s6_A1_hi,0.29,0.0105051,0.88,21.7718,6.96365,0.273513,0.602354,0.00222222,2.68694e-11,2.61173e-10,0.10288,15.9488,0.227294,4.39958,4.57695,0.29,4.04583e-13
500000,A_w100_T10000_std_lr0.01_s7_A1_hi,0.28,0.00505051,0.87,19.7455,6.35943,0.257176,0.589848,0.000606061,1.0096e-11,1.32607e-10,0.0761344,16.2611,0.217754,4.59233,5.11341,0.28,2.25635e-13
500000,A_w100_T10000_std_lr0.01_s8_A1_hi,0.2,0.00565657,0.96,22.6684,9.26015,0.266982,0.58403,0.000808081,2.43611e-12,4.56358e-11,0.0533815,16.3801,0.224613,4.45211,4.77245,0.2,1.04349e-13
500000,A_w100_T10000_std_lr0.01_s9_A1_hi,0.23,0.00686869,0.78,18.3836,5.0466,0.267894,0.587788,0.000606061,2.01005e-11,6.978e-10,0.0288056,16.2891,0.21488,4.65376,4.841,0.23,6.29285e-13
501000,A_w100_T10000_std_lr0.01_s0_A1_hi,0.69,0.00262626,0.55,18.7793,4.02636,0.27672,0.606495,0.00181818,0.147216,3.01612,0.0488098,15.8817,0.2319,4.3122,3.19319,0.69,0.0191145
501000,A_w100_T10000_std_lr0.01_s1_A1_hi,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
501000,A_w100_T10000_std_lr0.01_s2_A1_hi,0.89,0.00020202,0.79,8.90674,3.14253,0.31511,0.645091,0.0010101,4.16243,40.6432,0.102414,15.4763,0.287056,3.48364,2.31313,0.89,0.33832
501000,A_w100_T10000_std_lr0.01_s3_A1_hi,0.8,0.00282828,0.66,13.0186,3.42725,0.313034,0.649576,0.0010101,0.0525812,1.10989,0.047375,15.8007,0.290778,3.43904,3.75162,0.8,0.0552194
501000,A_w100_T10000_std_lr0.01_s4_A1_hi,0.81,0.00020202,0.73,12.944,4.4943,0.29857,0.631152,0.00262626,1.94348,15.621,0.124415,15.549,0.227778,4.39023,3.4169,0.81,0.170744
501000,A_w100_T10000_std_lr0.01_s5_A1_hi,0.93,0,0.9,5.53191,2.15144,0.335106,0.628646,0.00363636,25.9022,77.7211,0.333271,15.4188,0.43027,2.32412,1.97719,0.93,0.836399
501000,A_w100_T10000_std_lr0.01_s6_A1_hi,0.84,0.000808081,0.72,12.172,2.80754,0.277413,0.615071,0.00363636,0.393081,5.12261,0.0767345,15.929,0.223856,4.46716,2.4765,0.84,0.0373796
501000,A_w100_T10000_std_lr0.01_s7_A1_hi,0.65,0.0030303,0.53,14.4196,4.34931,0.277955,0.611778,0.00323232,0.0962429,2.58618,0.0372143,16.1744,0.237941,4.20272,4.7567,0.65,0.0243007
