arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_c1,zeroout_c1,zbar_c1,zsd_c1,zbar_min_c1,mob_c1,mob_pool_c1,eff_rank_c1,dead_frac_c2,zeroout_c2,zbar_c2,zsd_c2,zbar_min_c2,mob_c2,mob_pool_c2,eff_rank_c2,dead_frac_f1,zeroout_f1,zbar_f1,zsd_f1,zbar_min_f1,mob_f1,eff_rank_f1,dead_frac_f2,zeroout_f2,zbar_f2,zsd_f2,zbar_min_f2,mob_f2,eff_rank_f2,w_norm_c1,w_norm_c2,w_norm_f1,w_norm_f2,w_norm_f3,alpha_med_c1,alpha_min_c1,alpha_max_c1,alpha_clip_frac_c1,alpha_W_med_c1,alpha_med_c2,alpha_min_c2,alpha_max_c2,alpha_clip_frac_c2,alpha_W_med_c2,alpha_med_f1,alpha_min_f1,alpha_max_f1,alpha_clip_frac_f1,alpha_W_med_f1,alpha_med_f2,alpha_min_f2,alpha_max_f2,alpha_clip_frac_f2,alpha_W_med_f2
SWA3,4,0.001,1,none,0.94830625,1,1,0,0,-0.5169944167,0.4194166362,-1.173331976,0.04042364657,0.0728032589,2.865289221,0,0,-18.92041779,10.32393742,-226.9718475,0.02544464543,0.05898136273,12.69563262,0,0,-5.746106148,12.39574909,-16.73997879,0.2863026559,84.55688665,0,0,-1.281288147,11.45858765,-21.4272213,0.4536077976,66.4692815,0.8471413255,4.093483925,4.488926888,1.706027269,1.934689641,5.391498566,1.046102524,11.22438431,0,3,0.2527434826,0.02793033794,0.6570158005,0,3,0.2494989485,0.1625801474,0.3498630226,0,3,0.2704586983,0.1112515256,0.3686572015,0,3
SWA3,4,0.001,2,none,0.7884541667,0.989166677,0.989166677,0,0,-0.7464188337,1.318758607,-2.156076193,0.1562362313,0.2225143015,2.215441983,0,0,-422.2577209,157.9505157,-2473.922119,-0.01561492309,-0.002046568552,7.599630493,0,0,-414.454895,210.1481781,-1348.484985,-0.01570834592,28.11747376,0,0,-348.4528809,142.1147919,-734.6951294,-0.01703030802,51.57238851,1.913201094,7.943537235,7.632695675,3.514552593,4.650819778,1.90426755,0.2680269182,7.658629417,0,3,0.01426169276,0.002876524348,0.06287384778,0,3,0.01486648433,0.003891970031,0.03537546843,0,3,0.02152844518,0.009028296918,0.04099036753,0,3
SWA3,4,0.001,3,none,0.1355791667,0.1508333385,0.1508333385,0,0,1.618006468,2.168007374,-6.517210484,0.9789479971,1.002137065,2.755454822,0,0,-246.2790222,132.7545013,-2387.9021,-0.01764684916,-0.009324541315,2.018850333,0,0,-2653.629639,626.2467651,-13017.59375,-0.0002016314684,1.562808356,0,0,-3785.215088,704.7398682,-25888.69727,-1.559827797e-05,12.45409388,2.540914536,8.164266586,8.602553368,4.811795235,4.959546566,0.9762330651,0.297986418,7.830423355,0,3,0.01954061352,0.0029849899,0.05821720138,0,3,0.004749434069,0.001105627627,0.01103171054,0,3,0.004224625416,0.001000000047,0.01416495815,0.03999999911,3
SWA3,4,0.001,4,none,0.1286041667,0.1208333373,0.1208333373,0,0,14.56960964,6.353490353,-5.728381634,1.018512011,1.015123963,2.101270333,0,0,-571.2034302,287.1191406,-3724.310547,-0.01336019859,-0.0006667709677,1.51888174,0.01999999955,0,-15257.02246,4442.571777,-67775.1875,-3.759905303e-05,1.591418769,0.7899999619,0,-72902.28125,15618.91504,-225063.6094,-3.037150609e-13,1.943549724,4.313556194,8.341570854,9.841396332,5.252923489,5.798250675,0.4762014151,0.2186560631,2.550275326,0,3,0.01027543936,0.001915255561,0.02545609139,0,3,0.001000000047,0.001000000047,0.002250617836,0.7400000095,4.395299435,0.001000000047,0.001000000047,0.001000000047,1,15.11407757
SWA3,4,0.001,5,none,0.126525,0.1266666651,0.1266666651,0,0,22.31862068,9.784715652,-7.308843136,1.01877284,1.01547718,1.809662299,0,0,-1683.387695,736.7229004,-5754.282715,-0.01720590703,-0.009800751694,1.364394018,0.3700000048,0,-45175.30078,11446.91797,-117588.9062,-7.772907318e-11,1.544532386,1,0.08999999613,-169385.3438,37390.92188,-493624.0625,-2.03975641e-25,1.991074402,5.795731068,8.714832306,10.04875755,5.304112911,6.439785957,0.3064542711,0.1753523052,4.542871475,0,3,0.004092242569,0.001237112563,0.01856158487,0,3,0.001000000047,0.001000000047,0.002706868108,0.9899999499,11.05398846,0.001000000047,0.001000000047,0.001000000047,1,36.24372482
SWA3,4,0.001,6,none,0.11315,0.113333337,0.113333337,0,0,23.50427628,10.28960705,-7.311364174,1.018673301,1.015574098,1.763390591,0,0,-1677.67041,748.0713501,-6109.351562,-0.0171310585,-0.009732125327,1.326458761,0.4299999774,0,-47396.96484,12594.83789,-133575.4062,-1.098953827e-12,1.6375877,1,0.1499999911,-200172.6406,43553.98047,-606729.75,-2.690317095e-29,1.918359736,6.245244503,8.997782707,10.04982281,5.312822342,6.637445927,0.2761026025,0.1687872559,10.05367661,0,3,0.003667803481,0.001123185037,0.02050209045,0,3,0.001000000047,0.001000000047,0.001314541325,0.9899999499,12.16008854,0.001000000047,0.001000000047,0.001000000047,1,42.12503052
SWA3,4,0.001,7,none,0.1222479167,0.1225000024,0.1225000024,0,0,23.51352882,10.25765133,-6.13835001,1.018725991,1.01519227,1.769028179,0,0,-1522.494873,721.3792725,-5874.995117,-0.01721730269,-0.009781913832,1.394826155,0.4199999869,0,-46810.60156,12464.49023,-131666.3281,-6.373066137e-12,1.57531948,1,0.1499999911,-194527.1562,42062.29688,-610958.3125,-2.742979964e-28,1.09335303,6.241179943,9.038852692,10.04982281,5.313165188,6.64768219,0.2768750191,0.1692324728,5.354483604,0,3,0.003991561942,0.00113313715,0.01771469042,0,3,0.001000000047,0.001000000047,0.001318399562,0.9899999499,12.10302162,0.001000000047,0.001000000047,0.001000000047,1,40.91510773
SWA3,4,0.001,8,none,0.1145979167,0.1150000021,0.1150000021,0,0,23.51352882,10.25765133,-6.138352394,1.018562198,1.015039802,1.76881323,0,0,-1522.594238,721.3162842,-5875.335938,-0.01707444899,-0.009671714157,1.393861088,0.4099999964,0,-46803.63281,12468.82031,-131672.25,-6.352872655e-12,1.574940097,1,0.1499999911,-194543.6094,42071.41797,-610940.6875,-2.829820867e-28,2.808131171,6.241179943,9.038852692,10.04982281,5.31365633,6.647723675,0.2780826688,0.1698815823,5.389574528,0,3,0.004004045855,0.00113756489,0.01775525883,0,3,0.001000000047,0.001000000047,0.001315114438,0.9899999499,12.03987026,0.001000000047,0.001000000047,0.001000000047,1,40.65932083
SWA3,4,0.001,9,none,0.1092708333,0.1108333394,0.1108333394,0,0,23.51352501,10.25765228,-6.138349533,1.018669844,1.015140057,1.768948799,0,0,-1522.530884,721.3568115,-5875.118652,-0.01716830768,-0.009745212272,1.394479009,0.4199999869,0,-46808.23047,12465.98438,-131668.4062,-6.36741701e-12,1.575383062,1,0.1499999911,-194482.9688,42057.73828,-610961.5,-2.734153668e-28,1.524354167,6.241179943,9.038852692,10.04982281,5.313499928,6.647723675,0.277302593,0.1694871336,5.36858654,0,3,0.003995618783,0.001134722377,0.01773857512,0,3,0.001000000047,0.001000000047,0.001321588177,0.9899999499,12.03229904,0.001000000047,0.001000000047,0.001000000047,1,40.72519302
SWA3,4,0.001,10,none,0.10734375,0.113333337,0.113333337,0,0,24.83265305,10.83230591,-4.404631615,1.01859951,1.015422225,1.74306763,0,0,-1719.86084,781.4082642,-6367.324219,-0.01702794805,-0.009613730013,1.285894599,0.4599999785,0,-50784.06641,13492.02539,-141576.4688,-2.365085558e-12,1.557921062,1,0.2199999988,-208203.9219,45192.52344,-654165.4375,-6.386043649e-30,2.064262777,6.552006245,9.306289673,10.04982281,5.313700676,6.665588379,0.2716735005,0.1647393405,9.644165993,0,3,0.003680814989,0.001058629947,0.01306876168,0,3,0.001000000047,0.001000000047,0.001000000047,1,13.08134079,0.001000000047,0.001000000047,0.001000000047,1,43.80175781
