arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,alpha_W_med_l2
SWA1,4,0.001,1,none,0.968175,1,1,0,0,-0.2139689624,1.948985338,-3.021147728,0.4660343826,69.1432426,0,0,3.203047991,2.147682667,1.559529543,0.9275043011,36.06944082,4.354500294,2.071135759,2.948013783,0.523035109,0.2861836851,0.8296660185,0,1,0.4804165959,0.2738275826,0.5827082992,0,1
SWA1,4,0.001,2,none,0.9501125,1,1,0,0,-4.248247623,4.173509121,-16.72117805,0.1667764485,66.0801212,0,0,-5.47952795,5.663069725,-16.77046204,0.1938103437,62.96769053,7.493898869,3.3501966,4.515490055,0.2466310859,0.1373220086,0.4414103031,0,1,0.1815402508,0.1158077568,0.2749475241,0,1
SWA1,4,0.001,3,none,0.9599375,1,1,0,0,-5.364197731,6.465676785,-16.14344788,0.2566029727,61.34586196,0,0,-24.30308533,12.92919827,-46.56362915,0.007581705227,64.71723297,10.64547539,4.676438808,6.011670113,0.1587087661,0.09559096396,0.2358764261,0,1,0.07982667536,0.04761012644,0.1412173957,0,1
SWA1,4,0.001,4,none,0.9476145833,1,1,0,0,-5.260782242,7.653594971,-25.79572678,0.2586619556,55.48335753,0,0,-52.03375626,18.53419304,-98.69763947,-0.06206342205,47.45960621,13.66440487,5.576284409,6.158916473,0.1347403973,0.06809000671,0.2621886432,0,1,0.05563889816,0.03223264217,0.107797496,0,1
SWA1,4,0.001,5,none,0.9222729167,1,1,0,0,-9.297492027,9.638608932,-36.24938583,0.1928636581,67.39027152,0,0,-50.95152283,16.4422226,-79.09033966,-0.06334592402,46.62159418,17.49750137,6.26583147,6.66639185,0.106687963,0.04675455764,0.2722130418,0,1,0.06241013482,0.03623079881,0.09631921351,0,1
SWA1,4,0.001,6,none,0.8896354167,1,1,0,0,-13.55059052,11.57492065,-45.54659271,0.1546155661,73.0048291,0,0,-52.76428604,15.26398182,-94.11968231,-0.060806375,50.13858038,21.30406761,6.871703148,6.525079727,0.08746475726,0.04499756545,0.2661997974,0,1,0.06696264446,0.04620444402,0.08694978803,0,1
SWA1,4,0.001,7,none,0.8444145833,1,1,0,0,-21.49255943,15.4365015,-52.87990952,0.09209942818,70.16875486,0,0,-56.98206329,15.77942657,-145.2540131,-0.05730379745,49.02434549,26.36518478,7.591117382,6.187661171,0.06633394957,0.03331237659,0.2418694794,0,1,0.06534545869,0.04383743927,0.08912807703,0,1
SWA1,4,0.001,8,none,0.7657104167,0.9933333397,0.9933333397,0,0,-25.71704102,18.95264244,-60.68928528,0.06386225671,8.369723757,0,0,-1398.839722,397.6002502,-3120.979736,-0.0656901747,2.385068381,30.616539,9.139112473,5.414748669,0.05360838398,0.01952534541,0.1129323989,0,1,0.002562979236,0.001091729384,0.05223726109,0,1
SWA1,4,0.001,9,none,0.6537979167,0.834166646,0.834166646,0,0,-29.59537506,20.46200371,-78.73874664,0.05983885378,5.267462051,0,0,-2954.458496,911.4979248,-3930.117188,-0.06820012629,1.943148185,34.3306694,10.37752151,5.395004749,0.0505781509,0.01022178959,0.08924325556,0,1,0.001128284261,0.001000000047,0.003620271804,0.2399999946,1
SWA1,4,0.001,10,none,0.5924854167,0.7666666508,0.7666666508,0,0,-33.30534744,23.65747261,-79.86853027,0.06274098903,4.207640638,0,0,-4172.697266,1319.910034,-5854.266113,-0.05169027299,2.420539777,37.85952377,11.23505878,5.293313026,0.04368237779,0.007075858302,0.09056889266,0,1,0.001000000047,0.001000000047,0.00115200819,0.9700000286,1.277836442
