variant,seed,task,dtype,act,online_acc,online_ce,first75_acc,first75_ce,last750_acc,major_frac,finite,step_w1,step_w1_first75,step_w2,step_w2_first75,step_w3,step_w3_first75,eps_w1_at1,eps_w2_at1,eps_w3_at1,eps_w1_at75,eps_w2_at75,eps_w3_at75,eps_w1_at1500,eps_w2_at1500,eps_w3_at1500,eps_w1_at6000,eps_w2_at6000,eps_w3_at6000,memo_acc,eps_w2_end,zbar2,zbar2_unit_min,z2_max,z2_min,gtr2,zero2,below_2p24_2,log10_g2_median,deadunits2,neffT2,zero_share_below_m1664,state_sha256,sec
f64_felu,8,1,torch.float64,F.elu,0.8084375,0.5691534294798039,0.11416666666666667,2.315284818013509,0.9576666666666667,0.11333333333333333,True,0.16313501635098268,0.22232782347903898,0.20199571925286364,0.27681893106394756,0.18071860269189224,0.28656615410000086,0.4502551020408163,0.0,0.0,0.21558673469387754,0.0,0.0,0.21556122448979592,0.0,0.0,0.21556122448979592,0.0,0.0,1.0,0.0,0.021404900782119502,-0.7073568525498248,8.083183237573182,-6.1465065332124675,0.7329924118982543,0.0,0.0,-0.0028935316027146048,0.0,0.8370181945981673,0.0,c0bf7972a8d5fbcb3333b58d31033fcaaa1f904215b5c1fb57b53a5e79fb924d,4.803533554077148
f64_felu,8,2,torch.float64,F.elu,0.7544375,0.739649586579287,0.11166666666666666,4.6085312525431315,0.9595833333333333,0.12833333333333333,True,0.1113934433524264,0.37624564574798564,0.16700153018867545,0.7505956117529422,0.1571665430305984,1.1149164421173432,0.21556122448979592,0.0,0.0,0.21556122448979592,0.0,0.0,0.21557397959183675,0.0,0.0,0.21590561224489796,0.0,0.0,0.9991666674613953,0.0,-0.5624727128802344,-4.347621864095539,10.157502506717819,-9.315986320245953,0.5810985075402192,0.0,0.0,-0.22803132172213203,0.0,0.6931126645499927,0.0,e0de81f44d46841df62abe35c824e7cff53d9469fdd829cdde9142ef9a97ac78,4.6874706745147705
f64_felu,8,3,torch.float64,F.elu,0.7529166666666667,0.7250911205407077,0.10583333333333333,4.703934475580851,1.0,0.12916666666666668,True,0.09865389222341037,0.404018210247159,0.13138727296336583,0.6709476694231853,0.13918138730377905,1.0872499908631046,0.21590561224489796,0.0,0.0,0.21591836734693878,0.0,0.0,0.21595663265306123,0.0,0.0,0.21681122448979592,0.0,0.0,1.0,0.0,-0.8710597225567539,-3.5166430923291006,20.12837445190205,-18.576690443211376,0.518161666607981,0.0,6.666666666666667e-05,-0.35655206615758,0.0,0.5957039422469046,6.666666666666667e-05,c77d19e43487e3602d7cf0046785efc8f5a2dc529ae8a1d177c8d99c4fcb7511,4.7476537227630615
f64_felu,8,4,torch.float64,F.elu,0.8035,0.5971645606574312,0.1025,5.110181754430135,1.0,0.115,True,0.10527856497507551,0.6780303777971616,0.1399336307734605,0.9326744648084665,0.134572242463643,1.3603862343976896,0.21681122448979592,0.0,0.0,0.21641581632653062,0.0,0.0,0.2163137755102041,0.0,0.0,0.21809948979591837,0.0,0.0,1.0,0.0,-2.3373344377231464,-7.784044946440014,23.53157741762108,-26.53408066055861,0.38359932120057577,0.0,0.0019,-0.9704378903193752,0.0,0.43742071313580416,0.0019,ce60dc4426bb83bc6d4e59215c6d6085d7072f1a3659be3e7846a55876801998,4.684829950332642
f64_felu,8,5,torch.float64,F.elu,0.72471875,0.7976024807289359,0.1,4.9881378936767575,0.9996666666666667,0.11416666666666667,True,0.1275679445255567,0.6891577159209797,0.1523091342751286,0.8694300043862313,0.16312930947454635,1.2219990910186123,0.21809948979591837,0.0,0.0,0.2174362244897959,0.0,0.0,0.21724489795918367,0.0,0.0,0.2192091836734694,0.0,0.0,1.0,0.0,-6.069144167282188,-16.773740636147178,29.556541040729602,-46.29827162344017,0.22526368402055189,0.0,0.0698,-2.4628200504103726,0.0,0.25612700210679296,0.0698,1aa91ab6591fbbbb654b6171c5a83c83201e0e9b94c7b1d53c2768ebabd8a031,4.717589855194092
f64_felu,8,6,torch.float64,F.elu,0.6215833333333334,1.0637343381113218,0.10166666666666667,4.476022189458211,0.9641666666666666,0.11833333333333333,True,0.15987317551965438,0.671989002924723,0.1820776411987026,0.7229046008433215,0.20778870670922817,1.1333864636253566,0.2192091836734694,0.0,0.0,0.21839285714285714,0.0,0.0,0.2185331632653061,0.0,0.0,0.22096938775510205,0.0,0.0,0.9800000190734863,0.0,-11.925426764941738,-29.657257911198375,34.56104918557934,-81.4462786672609,0.12470387823102207,0.0,0.2935833333333333,-4.891701491054055,0.0,0.139965121506344,0.2935833333333333,249a1dc5d40c7a02e59375608b95e993b6902a09a93f1c9729f24280d36f6818,4.82463264465332
f64_felu,8,7,torch.float64,F.elu,0.3674895833333333,1.6242459183906515,0.10416666666666667,3.9481572500864663,0.6971666666666667,0.11166666666666666,True,0.16613584834794892,0.5868581408867612,0.16385790146947934,0.5992451733133446,0.22642910542587438,0.757747160581251,0.22096938775510205,0.0,0.0,0.21994897959183674,0.0,0.0,0.22099489795918367,0.0,0.0,0.22214285714285714,0.0,0.0,0.7541666626930237,0.0,-20.598613999265456,-40.58216552295793,41.45183558420661,-108.18471030008368,0.05136133120801232,0.0,0.5882416666666667,-8.407418743731531,0.0,0.0575653430878784,0.5882416666666667,baceb009dde559e1a41362ecdb5585fca138402c86ac93199df85db4d4baea74,4.6882851123809814
f64_felu,8,8,torch.float64,F.elu,0.24526041666666668,1.9117154713074367,0.1075,3.279682477315267,0.44175,0.10666666666666667,True,0.15338634706161733,0.5192203060141765,0.14311191255183076,0.525828908236387,0.2242677804582248,0.396667059782582,0.22214285714285714,0.0,0.0,0.2213265306122449,0.0,0.0,0.2228061224489796,0.0,0.0,0.2255484693877551,0.0,0.0,0.4833333194255829,0.0,-30.15599878285092,-64.88334607209232,43.094706521485556,-152.40792998275396,0.02420256206365981,0.0,0.7861583333333333,-12.427408397991496,0.0,0.027370584279330177,0.7861583333333333,9dccca3ddd3df1c941690989b0889b55fd9a6553b7638ea8399c8c00a764981b,4.623455047607422
f64_felu,8,9,torch.float64,F.elu,0.22351041666666666,1.9820705212553342,0.09416666666666666,3.095296277999878,0.3794166666666667,0.11583333333333333,True,0.1575023435680123,0.5311293172417209,0.12619770927904025,0.48536978429183364,0.21321613630546685,0.2715294309503709,0.2255484693877551,0.0,0.0,0.2250637755102041,0.0,0.0,0.2269515306122449,0.0002,0.0,0.22801020408163264,0.0099,0.0,0.41083332896232605,0.0099,-37.00334455190913,-80.03884740608758,43.40412237112106,-183.5452073803717,0.01388191759082734,0.0,0.865975,-15.177386169264379,0.0,0.01569242753603955,0.865975,60903f9c8634bfc0730f385a43b2dcdcb48c13410bd9b425e5d2becb9be935b2,4.867901086807251
f64_felu,8,10,torch.float64,F.elu,0.16259375,2.1603473193446794,0.09416666666666666,3.043191219965617,0.2475,0.115,True,0.1314998664003421,0.47964297176804394,0.11001884618402376,0.4699104339427625,0.2157261818817157,0.2548370114527642,0.22799744897959184,0.0099,0.0,0.22747448979591836,0.0099,0.0,0.22988520408163265,0.0102,0.0,0.23355867346938775,0.0412,0.0,0.27166667580604553,0.0412,-47.208014370016286,-97.56425748859377,47.152589564722525,-229.22885605667125,0.006633711204983958,0.0,0.93455,-19.455648792360375,0.0,0.008005034001142072,0.93455,259facc6d5d73bc2dc0638ebb6a148f266d73e7b25affdacbfb60ab5f322c956,4.589698553085327
