act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
SNA,shell,0.001,0.001,3,1,0.95758125,1,1,0,0,-0.2284651399,0.7894409299,-1.707734823,0.7864449024,71.58049943,0,0,0.4981419444,0.6124602556,-0.02682067826,1.409809947,47.05247116,1.302573442,0.8705217242,1.713210106,0.7702993751,0.4885030091,3,0.05000000075,1.200000048,0.9968804717,0.4345646799,3,0.05000000075,1.200000048,0.06629646043,0.2625874869,0.2764686603,0.06629646043
SNA,shell,0.001,0.001,3,2,0.9645333333,1,1,0,0,-0.8153889179,0.9335438013,-2.671724081,0.606764853,72.0147586,0,0,0.1971484721,0.6426144838,-2.782884359,1.214697003,47.98903121,1.401245236,0.9480649829,1.826479197,0.6478249431,0.4237522483,2.677062511,0,1.200000048,0.9487978816,0.3700413108,3,0.1299999952,1.200000048,0.08649444242,0.3001684155,0.338659111,0.08649444242
SNA,shell,0.001,0.001,3,3,0.9639354167,1,1,0,0,-0.8231834769,1.051896453,-4.823366165,0.6139215231,68.42569091,0,0,-0.09091711789,0.8805763125,-4.48045063,0.9101940989,51.77922578,1.442288399,0.9321820736,1.923300982,0.5839711428,0.3686424494,2.200158834,0,1.200000048,0.6995571852,0.2337195277,3,0.0700000003,1.200000048,0.09919447557,0.3252362651,0.3740314521,0.09919447557
SNA,shell,0.001,0.001,3,4,0.9652354167,1,1,0,0,-0.4918064475,1.15533185,-8.308250427,0.7628886104,65.83295806,0,0,-0.2673300207,1.420184851,-6.431844711,0.7889503837,58.29798925,1.36529851,1.000112772,2.019439459,0.5319781899,0.25628227,3,0.009999999776,1.200000048,0.4307179153,0.1690055728,3,0.0700000003,1.200000048,0.09937259978,0.3281021413,0.3822606976,0.09937259978
SNA,shell,0.001,0.001,3,5,0.9669041667,0.9916666746,0.9916666746,0,0,-0.7685066462,1.291261196,-11.33886433,0.6928060651,65.23862704,0,0,-1.301115394,1.851055145,-6.73656702,0.6764545441,62.46065932,1.556712866,1.074398041,2.107289314,0.4873334467,0.1885460168,2.394150734,0,1.200000048,0.3322145343,0.1473547518,3,0.01999999955,1.200000048,0.1423422025,0.4034342578,0.4604688445,0.1423422025
SNA,shell,0.001,0.001,3,6,0.9667916667,1,1,0,0,-0.6891067028,1.242987394,-9.277146339,0.796592176,61.83504463,0,0,-1.134493947,2.281905651,-8.221737862,0.714709878,62.07777452,1.341408491,1.124687672,2.114997387,0.4912381172,0.2260262966,2.951608658,0,1.200000048,0.2696681023,0.1325517595,2.267969847,0,1.200000048,0.1190621409,0.3653411624,0.4265567028,0.1190621409
SNA,shell,0.001,0.001,3,7,0.9695520833,1,1,0,0,-0.1620171219,1.282423735,-10.21725941,0.9358850121,58.29192916,0,0,-2.263245344,2.823091507,-8.084395409,0.6343462467,64.0940985,1.374429703,1.168572664,2.163938284,0.475622803,0.2053887546,2.372252226,0,1.200000048,0.2182135433,0.1063484401,3,0.009999999776,1.200000048,0.1266607282,0.3787488998,0.4423851476,0.1266607282
SNA,shell,0.001,0.001,3,8,0.9684645833,1,1,0,0,-0.2268517762,1.222257376,-11.70530796,0.8949244022,61.12896189,0,0,-1.522436023,2.353172302,-9.597063065,0.6809650064,62.05557742,1.398924232,1.135841012,2.135959148,0.4977147579,0.1822407246,3,0.009999999776,1.200000048,0.2614082694,0.1320963353,3,0.009999999776,1.200000048,0.1290233864,0.3826259029,0.4477256462,0.1290233864
SNA,shell,0.001,0.001,3,9,0.9703145833,1,1,0,0,-0.277187556,1.23947835,-10.46473312,0.8769358397,62.10027696,0,0,-1.694062948,2.373301029,-5.354444027,0.6991859674,65.05116504,1.39877677,1.138188243,2.124623537,0.4910161197,0.2008145005,2.980576038,0,1.200000048,0.2576920092,0.1295150071,3,0.01999999955,1.200000048,0.1281170216,0.3810359687,0.4452097904,0.1281170216
SNA,shell,0.001,0.001,3,10,0.9692770833,1,1,0,0,-0.4365701675,1.240497708,-9.721143723,0.8439211845,64.2894812,0,0,-1.266126275,2.315810919,-7.435037613,0.7422072291,65.97662558,1.424258947,1.127004743,2.113646746,0.4957543612,0.220586136,1.48560369,0,1.200000048,0.2640096843,0.1480407566,3,0.009999999776,1.200000048,0.1307098059,0.3854660596,0.4516753611,0.1307098059
SNA,shell,0.001,0.001,3,11,0.96729375,0.9491666555,0.9491666555,0,0,-0.6822004914,1.262093544,-13.10932636,0.7417681217,61.57866318,0,0,-1.988453388,2.293438911,-7.518023491,0.6493230462,63.30223964,1.478952765,1.085835457,2.163206577,0.490114063,0.1647405326,2.749799967,0,1.200000048,0.2602516115,0.1173042804,0.5572484732,0,1.200000048,0.1421004367,0.4044150266,0.4720466543,0.1421004367
