arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2
SNA,7,0.001,1,none,0.97325625,1,1,0,0,-0.06749784201,1.072558999,-1.69886899,0.971308887,78.13927884,0,0,1.229174018,1.8230474,-0.2821318507,1.342119098,57.57006235,3.098558426,1.410467386,2.11131525,0.5778998137,0.3599023223,0.7661404014,0,1.200000048,0.3400076926,0.1975930035,0.4891151488,0,1.200000048
SNA,7,0.001,2,none,0.9754875,1,1,0,0,-2.240566492,2.282065392,-22.05581856,0.5870534182,67.41145328,0,0,-3.85867548,4.237240314,-17.08006859,0.6048744917,71.50643494,5.00201416,1.94447875,2.478830099,0.2735284269,0.1035296172,0.4252911508,0,1.200000048,0.1464721113,0.06862223893,0.252739042,0,1.200000048
SNA,7,0.001,3,none,0.9805604167,1,1,0,0,-2.628732681,2.631203175,-44.65686035,0.5916039944,57.53448873,0,0,-6.177213669,5.720084667,-13.99060917,0.5697136521,75.13969075,6.108341694,2.289047956,2.667907953,0.2320309579,0.05278437957,0.3427697718,0,1.200000048,0.1076029092,0.06780465692,0.1891991049,0,1.200000048
SNA,7,0.001,4,none,0.9795666667,1,1,0,0,-2.906536341,2.931232452,-41.15820694,0.5943323374,61.69174063,0,0,-6.88976717,6.291442871,-14.43189144,0.5534186363,77.08071421,7.012401104,2.446050406,2.7706213,0.2105922401,0.05756759271,0.3260293007,0,1.200000048,0.09826397151,0.06687732041,0.1505916119,0,1.200000048
SNA,7,0.001,5,none,0.9814875,1,1,0,0,-3.095127821,3.061444521,-50.04778671,0.5892239213,57.96485711,0,0,-8.607278824,7.087078094,-15.19596004,0.5564219356,77.32707727,7.784431458,2.615884304,2.74421382,0.2016487867,0.05000000075,0.3211240172,0.009999999776,1.200000048,0.08742105216,0.06255435199,0.1210870072,0,1.200000048
SNA,7,0.001,6,none,0.9856020833,1,1,0,0,-3.741229773,3.632925749,-48.30044174,0.5858189464,62.28411896,0,0,-10.34173298,8.911511421,-20.03686905,0.5569609404,77.27286142,8.482779503,2.857421637,2.993013144,0.1702060848,0.05000000075,0.2884099782,0.009999999776,1.200000048,0.06947739422,0.05022979155,0.109627001,0,1.200000048
SNA,7,0.001,7,none,0.982875,1,1,0,0,-3.497246504,3.688888073,-55.38763809,0.5910695195,58.62439873,0,0,-10.57169056,9.222743034,-20.77471924,0.5565871,76.77349403,9.129883766,2.975451469,2.904015779,0.1678291261,0.05000000075,0.2584502101,0.009999999776,1.200000048,0.06718464196,0.05000000075,0.1025006026,0.01999999955,1.200000048
SNA,7,0.001,8,none,0.9821770833,1,1,0,0,-3.473018408,3.506038904,-52.09586716,0.5714463592,59.62341439,0,0,-9.420185089,8.252961159,-20.35611153,0.5515990257,78.77857392,9.502220154,2.982937098,2.839287043,0.1757634878,0.05000000075,0.2773188353,0.009999999776,1.200000048,0.07510536164,0.05237719789,0.1143215001,0,1.200000048
SNA,7,0.001,9,none,0.9861645833,1,1,0,0,-3.906153679,3.850539207,-51.74538422,0.5803261399,61.90941395,0,0,-11.76803398,9.793519974,-21.53697968,0.5581923127,78.08363396,10.10922718,3.188299894,2.896052122,0.1599406004,0.05000000075,0.2422107011,0.009999999776,1.200000048,0.06357192248,0.05000000075,0.08436740935,0.05000000075,1.200000048
SNA,7,0.001,10,none,0.9854416667,1,1,0,0,-3.958738089,3.864046574,-54.79693985,0.5831948519,61.73116878,0,0,-12.4774437,10.9572506,-22.18805695,0.5533099174,78.44527006,10.47313309,3.297721386,2.915532589,0.157929033,0.05000000075,0.2585785985,0.009999999776,1.200000048,0.05647003278,0.05000000075,0.07683831453,0.1400000006,1.200000048
SNA,7,0.001,11,none,0.9830166667,1,1,0,0,-4.078900337,3.820176363,-57.14724731,0.5681824088,59.12190592,0,0,-11.3969698,9.592410088,-21.26561546,0.5482905507,78.01633231,10.65030003,3.321160316,2.761324883,0.162027061,0.05000000075,0.2331888527,0.009999999776,1.200000048,0.06420857459,0.05000000075,0.08428124338,0.02999999933,1.200000048
SNA,7,0.001,12,none,0.9863520833,1,1,0,0,-4.203487873,3.834790707,-58.71867371,0.5689993501,58.72653474,0,0,-12.00071621,10.0227623,-21.33946037,0.563985765,77.70242648,10.91091347,3.340725899,2.747520447,0.1614912152,0.05000000075,0.2175037414,0.009999999776,1.200000048,0.06171001494,0.05000000075,0.09513863176,0.0700000003,1.200000048
SNA,7,0.001,13,none,0.9860729167,1,1,0,0,-4.270770073,4.201457024,-55.70032501,0.5705563426,61.89182648,0,0,-12.82163429,11.24811459,-20.50606155,0.5658643246,79.12826518,11.43617249,3.546101332,2.831314564,0.1469754428,0.05000000075,0.2053365707,0.009999999776,1.200000048,0.05487749726,0.05000000075,0.07650956511,0.2300000042,1.200000048
