arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_c1,zeroout_c1,zbar_c1,zsd_c1,zbar_min_c1,mob_c1,mob_pool_c1,eff_rank_c1,dead_frac_c2,zeroout_c2,zbar_c2,zsd_c2,zbar_min_c2,mob_c2,mob_pool_c2,eff_rank_c2,dead_frac_f1,zeroout_f1,zbar_f1,zsd_f1,zbar_min_f1,mob_f1,eff_rank_f1,dead_frac_f2,zeroout_f2,zbar_f2,zsd_f2,zbar_min_f2,mob_f2,eff_rank_f2,w_norm_c1,w_norm_c2,w_norm_f1,w_norm_f2,w_norm_f3,pool
SN3_avg,6,0.001,11,none,0.958625,1,1,0,0,-0.08826996386,0.1440164894,-0.231035769,0.6397540569,0.9198393226,14.33815653,0,0,-0.134050265,0.2238316834,-0.2321871966,0.6529101729,1.087003708,15.69464139,0,0,-0.2451521605,0.7131468058,-2.253430128,0.9834809899,74.09108668,0,0,-0.2475604266,2.779696465,-4.072158337,0.9916707873,43.72821992,0.9740236998,2.608580828,6.308962822,2.809776068,1.772455573,avg
SN3_avg,6,0.001,12,none,0.9541895833,1,1,0,0,-0.132433176,0.1504731029,-0.2223577946,0.5283044577,0.7128068209,13.94988254,0,0,-0.1640528738,0.2262704521,-0.2404127121,0.5916867256,1.001125336,15.63101747,0,0,-0.2164802104,0.7095208764,-3.912396669,0.9803404212,69.04844736,0,0,0.5378892422,2.817573309,-5.418582439,0.9950657487,42.21142755,0.9979999065,2.69857049,6.562220573,2.889456511,1.744671106,avg
SN3_avg,6,0.001,13,none,0.9541333333,1,1,0,0,-0.1002854928,0.152076751,-0.1591130793,0.6232841015,0.8525884748,14.2765414,0,0,-0.1503010541,0.2234665304,-0.2428296506,0.6278842092,1.048424721,15.68936986,0,0,-0.2057060897,0.7191823125,-2.953177452,0.9804902673,71.50531233,0,0,0.6823067665,2.894295216,-5.104106903,0.9942350388,42.50269057,0.9775858521,2.783273458,6.778619289,2.992834806,1.751253963,avg
SN3_avg,6,0.001,14,none,0.9563833333,1,1,0,0,-0.1098315194,0.1419168562,-0.1959677637,0.5676822066,0.8355199099,14.17749174,0,0,-0.1247222051,0.2297847569,-0.2096660882,0.6658405662,1.148952007,15.73855955,0,0,-0.2086935788,0.7462027669,-2.655187607,0.9852346182,75.27469321,0,0,0.6164580584,3.006187439,-4.492453575,0.9974406362,47.44360845,0.9510500431,2.823335171,7.026190758,3.047017097,1.703614712,avg
SN3_avg,6,0.001,15,none,0.9633083333,1,1,0,0,-0.1099545956,0.1365147382,-0.1925094724,0.5811061859,0.8594520092,14.37037906,0,0,-0.1182809994,0.2238260508,-0.1990352869,0.6799211502,1.194847941,15.69626326,0,0,-0.1441237032,0.7556885481,-1.64567256,0.9835445285,79.42422942,0,0,0.5726670027,3.140374184,-2.83211422,0.9969311953,49.78169287,0.9721572995,2.836014986,7.211309433,3.161084652,1.740148067,avg
SN3_avg,6,0.001,16,none,0.9567125,1,1,0,0,-0.1057537645,0.1288006604,-0.2166607678,0.6011986136,0.9188187122,14.40987613,0,0,-0.149412483,0.2306922674,-0.2320342511,0.6229656935,1.076327562,15.73526728,0,0,-0.1185766011,0.7839925885,-2.142138243,0.994432807,73.18446432,0,0,0.4686162472,3.252438784,-4.451403141,0.9944565296,47.93246001,1.002341032,2.919994354,7.425338268,3.252622366,1.727956176,avg
SN3_avg,6,0.001,17,none,0.9556958333,1,1,0,0,-0.1450683773,0.1623149067,-0.2174250335,0.5464888811,0.793078959,13.91358574,0,0,-0.1405532807,0.2163370699,-0.2196412683,0.6118145585,1.07529068,15.69204009,0,0,-0.1828373522,0.7772253752,-2.286391973,0.9872999191,73.95930881,0,0,-0.2033426464,3.266120434,-4.276373863,0.9930438399,50.48377132,1.030778408,2.95536375,7.628755569,3.300197601,1.733689785,avg
SN3_avg,6,0.001,18,none,0.9612229167,1,1,0,0,-0.1399491131,0.1538446844,-0.185961768,0.5190882683,0.7614426017,14.04126139,0,0,-0.1414515674,0.2337034047,-0.2860516608,0.6775667667,1.146917939,15.75815809,0,0,-0.07952780277,0.8241162896,-2.612364054,0.9926029444,74.27894248,0,0,0.8192790151,3.472962618,-7.421367168,0.9975273609,50.01577902,1.041432023,2.994524002,7.857385159,3.322848558,1.651951671,avg
SN3_avg,6,0.001,19,none,0.9581333333,1,1,0,0,-0.1162980646,0.1504960656,-0.22098957,0.5713772774,0.8005869985,14.13907153,0,0,-0.1766807884,0.2307614684,-0.2545025647,0.6195850968,1.035439253,15.72147581,0,0,-0.1340076923,0.81090343,-3.393093586,0.9843742251,68.77888331,0,0,-0.1771087945,3.474736214,-7.954315186,0.9980310202,50.19940228,1.031779528,3.007803202,8.016559601,3.377689362,1.710147262,avg
SN3_avg,6,0.001,20,none,0.9572479167,1,1,0,0,-0.09407041967,0.1396219432,-0.3110161424,0.6241454482,0.9171639085,14.21398219,0,0,-0.1378329992,0.2308021337,-0.1826349646,0.6534059048,1.109974742,15.78650258,0,0,-0.1393675059,0.8781802058,-3.389585972,0.9909172058,78.00843143,0,0,0.5031835437,3.753055811,-5.37036705,1.000557423,52.83105869,1.01051569,3.055750608,8.239358902,3.412420273,1.606600881,avg
SN3_avg,6,0.001,21,none,0.9560125,1,1,0,0,-0.1149787456,0.1520638317,-0.2566547394,0.5371990204,0.7971483469,13.78429654,0,0,-0.1494243145,0.2258003652,-0.1959892958,0.6533198357,1.125399709,15.76902783,0,0,-0.1786237657,0.8677312732,-2.580529928,0.9855940938,80.01766521,0,0,0.4288968444,3.815541744,-3.923758268,0.9963843226,54.73044829,1.060268521,3.130579233,8.448740959,3.450414181,1.669971824,avg
SN3_avg,6,0.001,22,none,0.95728125,1,1,0,0,-0.1143337265,0.141738534,-0.1772028506,0.5604666471,0.7856903076,14.17004484,0,0,-0.1225173697,0.2395169437,-0.2012216449,0.6720180511,1.176350951,15.74821337,0,0,-0.2189033628,0.9788942933,-1.854668856,0.9990494847,81.63521387,0,0,0.1171905175,4.192858219,-5.489434719,0.9925371408,55.56580141,1.051177502,3.205013037,8.657688141,3.453353643,1.601292968,avg
SN3_avg,6,0.001,23,none,0.95363125,1,1,0,0,-0.08163453639,0.1431974173,-0.1863040477,0.6751617193,0.9609485865,14.47399596,0,0,-0.1179432943,0.255574435,-0.1736516356,0.7263186574,1.227805257,15.76466961,0,0,-0.0804136917,1.118509293,-1.288854241,0.9922246337,85.74031308,0,0,0.7629522085,4.76066494,-3.867402554,0.9991757274,56.53986664,1.101596713,3.283334017,8.956785202,3.472599983,1.530188203,avg
SN3_avg,6,0.001,24,none,0.9548666667,1,1,0,0,-0.1265519708,0.1569217294,-0.2199580967,0.5962963104,0.8517048359,14.43110136,0,0,-0.1220439449,0.2661142349,-0.1915810108,0.7324201465,1.202708602,15.74456832,0,0,-0.06439459324,1.169789076,-1.772226453,0.9975696802,85.69212934,0,0,0.295966804,5.085016251,-5.075284004,0.9915468693,58.11816742,1.127592921,3.37120533,9.19433403,3.49194169,1.534006238,avg
SN3_avg,6,0.001,25,none,0.9611208333,1,1,0,0,-0.1157357544,0.1605473161,-0.2270489037,0.6051537991,0.8501325846,14.31149426,0,0,-0.1397190392,0.2671951056,-0.2376498729,0.7030876875,1.162987471,15.72463412,0,0,-0.1122638211,1.135842323,-1.985790491,0.9920609593,85.3088011,0,0,-0.07503495365,4.965707779,-4.135537148,0.9899597168,59.24552642,1.140206933,3.397946596,9.360883713,3.552831173,1.575283051,avg
SN3_avg,6,0.001,26,none,0.9551,1,1,0,0,-0.1249539852,0.1631579846,-0.2682317197,0.5746474862,0.8314350843,14.23537151,0,0,-0.1536155045,0.2823738456,-0.218344599,0.738541007,1.193426847,15.73590386,0,0,-0.1440887898,1.221071005,-1.727349281,0.9932770133,86.18219223,0,0,0.3587101698,5.307103157,-4.242750168,0.9918546677,58.55953869,1.178417563,3.460766315,9.56163311,3.597326279,1.573813438,avg
SN3_avg,6,0.001,27,none,0.95015,1,1,0,0,-0.1100961715,0.1565606445,-0.2760477662,0.5603479147,0.7956129313,14.47851492,0,0,-0.1381979436,0.2799205482,-0.1973557919,0.7276480198,1.213979959,15.7175563,0,0,-0.1774839759,1.272603035,-1.381002665,0.9966198802,88.59518456,0,0,0.5352302194,5.562641621,-2.842692137,0.9985713959,61.55816299,1.178615212,3.500659704,9.788405418,3.597756147,1.4906528,avg
SN3_avg,6,0.001,28,none,0.9514770833,1,1,0,0,-0.09482020885,0.1605276465,-0.2049214542,0.5855361819,0.8473165035,14.43474943,0,0,-0.1299360096,0.2945961654,-0.1912712157,0.7395373583,1.196972489,15.70326451,0,0,-0.09270139039,1.387443542,-1.563320637,0.9975762963,87.50524803,0,0,0.2702928483,6.051084042,-3.441187859,0.9867880344,61.71637694,1.199897528,3.584890842,10.04063416,3.575900316,1.464962363,avg
SN3_avg,6,0.001,29,none,0.9487291667,1,1,0,0,-0.1286236346,0.1632967144,-0.2533440292,0.5510504246,0.864287138,14.16110065,0,0,-0.1426045597,0.3116339147,-0.2438621074,0.7361075282,1.184618711,15.67882223,0,0,-0.1341292411,1.499261737,-1.762934208,0.9985323548,87.9152012,0,0,0.4601165354,6.427938461,-4.681689739,0.9910017848,62.63916843,1.270644546,3.647899151,10.3020525,3.559463263,1.396182775,avg
SN3_avg,6,0.001,30,none,0.9546375,1,1,0,0,-0.1180823892,0.1657951772,-0.2256599218,0.5593852997,0.817253232,14.2860975,0,0,-0.1474493444,0.302225709,-0.2246501148,0.7264134288,1.188466549,15.73398076,0,0,-0.08989021182,1.43767786,-2.403700113,0.9991924167,87.66427003,0,0,0.9041962028,6.02221489,-6.936256886,0.9953657985,62.4696511,1.266899467,3.687101841,10.57071972,3.544558764,1.48515439,avg
SN3_avg,6,0.001,31,none,0.9511166667,1,1,0,0,-0.1176065356,0.1572951674,-0.205387339,0.5844975114,0.8560000658,14.39430364,0,0,-0.1594316959,0.3123691976,-0.2725524902,0.7335224748,1.096333265,15.7653282,0,0,-0.06760321558,1.60525763,-2.355983973,0.9957545996,86.00092403,0,0,0.7146109939,6.628262997,-7.490115643,0.9949477315,63.74145671,1.259076834,3.753781319,10.75839043,3.556623936,1.429561377,avg
SN3_avg,6,0.001,32,none,0.9555395833,1,1,0,0,-0.1316050589,0.170231089,-0.1867111474,0.5587522388,0.8104771972,14.28954516,0,0,-0.1677684039,0.3190369904,-0.2557653785,0.7063547373,1.066282988,15.75634396,0,0,-0.1004786715,1.671765208,-2.303840637,1.002445102,87.6917252,0,0,-0.2143050134,6.817498207,-6.812885761,0.9913178682,64.72897364,1.270309448,3.851084232,11.01871586,3.537178516,1.363105297,avg
SN3_avg,6,0.001,33,none,0.9439458333,1,1,0,0,-0.1438324451,0.1685545444,-0.2249937803,0.5075947642,0.7816900611,14.10679261,0,0,-0.1437733173,0.3112332523,-0.2715357542,0.7162742019,1.153341651,15.72056863,0,0,-0.06897693872,1.6070894,-2.700207233,1.002254605,88.1510637,0,0,-0.04785471782,6.584198952,-6.360368252,0.9986118674,66.19668433,1.28370297,3.860601664,11.23041439,3.544965506,1.407361388,avg
SN3_avg,6,0.001,34,none,0.9505020833,1,1,0,0,-0.1324867755,0.1531998068,-0.2166386992,0.5284965038,0.7588517666,14.11919652,0,0,-0.1414109319,0.3167109191,-0.224264279,0.7391822338,1.146926999,15.75788953,0,0,-0.2165554911,1.702028036,-2.005182028,1.000160813,88.99978863,0,0,0.8517098427,7.098415375,-5.038760662,0.9936236739,66.72663195,1.317555785,3.882827282,11.45820618,3.562376499,1.409017563,avg
SN3_avg,6,0.001,35,none,0.94706875,1,1,0,0,-0.1416141987,0.1610047072,-0.2789382339,0.5417147279,0.8369858265,14.16758121,0,0,-0.1603839695,0.3194407821,-0.3089528978,0.7155595422,1.142824531,15.72261041,0,0,-0.07595121861,1.675148606,-1.528815746,0.9995727539,89.85869483,0,0,0.3875224292,6.794487,-5.180448532,0.9989642501,67.67636924,1.337737441,3.972330332,11.68887043,3.547666311,1.415338755,avg
SN3_avg,6,0.001,36,none,0.95421875,1,1,0,0,-0.139568612,0.1517748088,-0.2780814171,0.466255337,0.6893582344,14.31758958,0,0,-0.1757705212,0.3169977665,-0.2297868729,0.7227022648,1.101639986,15.72484971,0,0,-0.09578911215,1.69595778,-2.340131998,1.000118136,88.98100465,0,0,0.7091161013,6.893706322,-5.967377186,0.991571188,68.01045077,1.330436826,3.963169813,11.87967587,3.555654049,1.398578882,avg
SN3_avg,6,0.001,37,none,0.95183125,1,1,0,0,-0.1165134832,0.1453770995,-0.2242123187,0.5693861246,0.8213935494,14.17932374,0,0,-0.1297784299,0.3207619488,-0.2391448021,0.7582185268,1.17148006,15.73342308,0,0,0.009065371007,1.782114983,-2.147328854,0.9988504052,90.01674204,0,0,0.776096642,7.227921009,-5.913732052,0.9962685108,68.52809205,1.360939384,3.982361555,12.15165234,3.530891418,1.403427005,avg
SN3_avg,6,0.001,38,none,0.9507208333,1,1,0,0,-0.138077423,0.1610639989,-0.2017282695,0.5288585424,0.7601421475,14.35330403,0,0,-0.1658070982,0.3354091942,-0.2635999024,0.7441757321,1.1035285,15.71543752,0,0,-0.002188976621,1.84851861,-1.586971521,0.9989783168,89.72351482,0,0,0.05031140894,7.394582748,-6.504503727,0.9944404364,69.23795808,1.385094166,4.050460815,12.34623528,3.55796814,1.44376564,avg
SN3_avg,6,0.001,39,none,0.9530729167,1,1,0,0,-0.1290029734,0.1462412328,-0.1971666068,0.508191824,0.7880891562,14.38527556,0,0,-0.1497598588,0.3229816258,-0.2268768847,0.744425714,1.165770531,15.73678516,0,0,-0.04362556711,1.857348323,-1.448783994,0.9985211492,90.29227027,0,0,0.3924879432,7.379943848,-4.085339546,0.9927481413,70.28429693,1.383908987,4.062964916,12.58623886,3.513778925,1.39443481,avg
SN3_avg,6,0.001,40,none,0.9496583333,1,1,0,0,-0.141187802,0.1656639725,-0.2665677369,0.5236093402,0.7934462428,14.36584372,0,0,-0.1501855254,0.3121219873,-0.2273534238,0.7586245537,1.188256741,15.75713964,0,0,-0.02166989073,1.914833069,-1.456441164,0.9990999699,90.53356233,0,0,1.110587835,7.676474571,-6.561868668,0.9927750826,69.30071685,1.40261054,4.06642437,12.80746746,3.510939837,1.433176875,avg
SN3_avg,6,0.001,41,none,0.94678125,1,1,0,0,-0.1633061469,0.163751781,-0.2825661898,0.4924872816,0.715108633,14.28510019,0,0,-0.1240362078,0.3151549399,-0.2696615756,0.7658874989,1.188217402,15.76112104,0,0,-0.1500099748,1.934725523,-3.033303738,1.002810121,89.07844456,0,0,1.604258537,7.659593582,-8.965410233,0.9912601709,69.20704449,1.43722403,4.194024086,13.0330267,3.469338894,1.399431705,avg
SN3_avg,6,0.001,42,none,0.9469458333,1,1,0,0,-0.1608932465,0.1722634435,-0.2542278767,0.5032309294,0.722525835,14.2959092,0,0,-0.1794878393,0.3475249112,-0.339102596,0.7574704885,1.065322638,15.67621149,0,0,-0.009669410996,2.058663607,-2.772936344,0.9931099415,88.24274357,0,0,0.4196438789,7.933361053,-10.80299568,0.9921308756,69.52433945,1.454934239,4.198117256,13.23221874,3.498218536,1.416971445,avg
SN3_avg,6,0.001,43,none,0.9449770833,1,1,0,0,-0.1399533302,0.1577876061,-0.3276621997,0.4845806062,0.7240136862,14.30923697,0,0,-0.1834371537,0.3402011395,-0.2095684111,0.7330254316,1.107065916,15.73972156,0,0,-0.2159404308,2.045735121,-2.371663809,0.9981828928,90.69841723,0,0,0.2586459816,7.880162716,-5.622347355,0.9980645776,72.69845551,1.477472901,4.246469021,13.39813232,3.450179338,1.382245064,avg
SN3_avg,6,0.001,44,none,0.9508208333,1,1,0,0,-0.1363766044,0.1627654284,-0.2527247965,0.5432245731,0.81629318,14.53763023,0,0,-0.1612164229,0.3539143503,-0.2156893015,0.7604585886,1.139422059,15.70484512,0,0,-0.123686783,2.173033237,-1.678071618,0.9972825646,91.32583849,0,0,0.5394334793,8.172798157,-5.618820667,0.9901455045,72.74680487,1.469887137,4.267729282,13.58429337,3.431529284,1.351511121,avg
SN3_avg,6,0.001,45,none,0.95501875,1,1,0,0,-0.1257188171,0.1771153808,-0.2326842844,0.5269805789,0.7920547724,14.42620447,0,0,-0.1332173347,0.3486895561,-0.2124292701,0.7890589237,1.181387544,15.70844086,0,0,0.05540727079,2.14898634,-1.631613016,0.9952391982,91.62759849,0,0,0.3439911008,8.222384453,-7.179720879,0.9928094745,73.05119247,1.478629589,4.320154667,13.70802879,3.469730139,1.371734023,avg
SN3_avg,6,0.001,46,none,0.95580625,1,1,0,0,-0.1345431209,0.1756519973,-0.1943265647,0.5227718949,0.7892708778,14.60733488,0,0,-0.1474284232,0.3523535728,-0.2297261655,0.7639573216,1.170195222,15.69073318,0,0,-0.06876112521,2.131343842,-1.469776273,0.9979789257,92.00867934,0,0,0.5038269162,8.148691177,-5.414467335,0.9864079952,74.26997217,1.470741272,4.309103489,13.90780449,3.462014675,1.352224112,avg
SN3_avg,6,0.001,47,none,0.95026875,1,1,0,0,-0.159372285,0.1682283878,-0.2696536481,0.502406776,0.7502951026,14.45634587,0,0,-0.1562433392,0.3434404135,-0.3157478869,0.7510282397,1.173775315,15.75187514,0,0,-0.0695277378,2.114759445,-2.003610373,0.9993345141,91.89158782,0,0,0.3039154112,8.022315025,-4.730038166,0.9917699695,73.9087794,1.50893116,4.393017769,14.05190754,3.478132963,1.401190281,avg
SN3_avg,6,0.001,48,none,0.9493541667,1,1,0,0,-0.1299306005,0.1624853313,-0.2344853729,0.5653026104,0.8863759637,14.46477134,0,0,-0.1521906257,0.3447350264,-0.2363566905,0.7639334202,1.154047728,15.77972992,0,0,-0.2409090996,2.197370768,-1.660392642,0.9992595911,92.57175441,0,0,0.5620332956,8.258229256,-3.654616356,0.9942486882,74.99591899,1.526790619,4.360963345,14.22657681,3.455322742,1.353694677,avg
SN3_avg,6,0.001,49,none,0.9556916667,1,1,0,0,-0.1478690207,0.1762015074,-0.2435402721,0.4886654913,0.753344059,14.43078222,0,0,-0.1623883396,0.3508377969,-0.2746349573,0.7724757791,1.156999469,15.7535884,0,0,-0.213169381,2.211145401,-2.322064638,0.9994680285,92.07147588,0,0,0.5504114628,8.243828773,-6.985810757,0.9887793064,75.13185656,1.54832983,4.368420124,14.36124229,3.441240072,1.373595953,avg
SN3_avg,6,0.001,50,none,0.956375,1,1,0,0,-0.1470922381,0.1640542746,-0.2379472405,0.5017713308,0.7584134936,14.38459709,0,0,-0.142378971,0.3578702807,-0.2303412706,0.770668447,1.169847846,15.78360854,0,0,-0.1613096148,2.242364883,-1.955826879,1.001711488,92.35153174,0,0,0.2120367438,8.304267883,-7.397909641,0.9911055565,75.64680813,1.54610014,4.380276203,14.51081753,3.44798398,1.379547715,avg
