step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,eval_loss
0,B_w5_K10000_c2.0_lr0.003_s0,0,0,0,4.64524,4.1135,0.145275,0.447619,0,1.38583
0,B_w5_K10000_c2.0_lr0.003_s1,0,0,0,4.18638,2.96138,0.217845,0.466667,0,1.88683
0,B_w5_K10000_c2.0_lr0.003_s2,0,0,0,4.65205,3.83286,0.221392,0.47619,0,2.25403
0,B_w5_K10000_c2.0_lr0.003_s3,0,0,0,4.69097,4.40908,0.18164,0.504762,0,1.54324
0,B_w5_K10000_c2.0_lr0.003_s4,0,0,0,4.44417,3.77951,0.182457,0.561905,0,0.814496
0,B_w5_K10000_c2.0_lr0.001_s0,0,0,0,4.59092,4.08644,0.242063,0.504762,0,1.85637
0,B_w5_K10000_c2.0_lr0.001_s1,0,0,0,3.86505,2.79038,0.299608,0.466667,0,1.74406
0,B_w5_K10000_c2.0_lr0.001_s2,0,0,0,4.54771,3.78491,0.195976,0.485714,0,5.58001
0,B_w5_K10000_c2.0_lr0.001_s3,0,0,0,4.18715,3.23671,0.115034,0.495238,0,2.25381
0,B_w5_K10000_c2.0_lr0.001_s4,0,0,0,4.58979,4.41217,0.164961,0.52381,0,0.71918
0,B_w5_K10000_c2.0_k4_lr0.003_s0,0,0,0,4.75991,4.31872,0.224418,0.514286,0,2.346
0,B_w5_K10000_c2.0_k4_lr0.003_s1,0,0,0,4.61994,3.86597,0.175535,0.485714,0,5.5019
0,B_w5_K10000_c2.0_k4_lr0.003_s2,0,0,0,4.43638,3.25161,0.166504,0.466667,0,0.730208
0,B_w5_K10000_c2.0_k4_lr0.003_s3,0,0,0,4.42563,3.79134,0.144951,0.542857,0,6.73718
0,B_w5_K10000_c2.0_k4_lr0.003_s4,0,0,0,4.43103,3.77685,0.244808,0.466667,0,1.6634
0,B_w5_K10000_c2.0_k4_lr0.001_s0,0,0,0,3.96176,2.52169,0.162319,0.552381,0,3.37979
0,B_w5_K10000_c2.0_k4_lr0.001_s1,0,0,0,4.7217,4.10532,0.225591,0.476191,0,0.856831
0,B_w5_K10000_c2.0_k4_lr0.001_s2,0,0,0,4.46354,3.62315,0.157539,0.533333,0,5.01601
0,B_w5_K10000_c2.0_k4_lr0.001_s3,0,0,0,4.64228,3.82511,0.162547,0.495238,0,1.40414
0,B_w5_K10000_c2.0_k4_lr0.001_s4,0,0,0,4.62331,4.23322,0.193814,0.52381,0,1.36292
0,B_w5_K10000_c2.0_k16_lr0.003_s0,0,0,0,4.52931,3.43658,0.192396,0.457143,0,7.47251
0,B_w5_K10000_c2.0_k16_lr0.003_s1,0,0,0,4.4717,2.84778,0.154018,0.52381,0,2.7829
0,B_w5_K10000_c2.0_k16_lr0.003_s2,0,0,0,3.74199,1.7075,0.134987,0.485714,0,2.27718
0,B_w5_K10000_c2.0_k16_lr0.003_s3,0,0,0,4.62808,3.31906,0.251523,0.504762,0,1.83534
0,B_w5_K10000_c2.0_k16_lr0.003_s4,0,0,0,4.69201,3.99858,0.193211,0.428571,0,1.89989
0,B_w5_K10000_c2.0_k16_lr0.001_s0,0,0,0,4.02612,2.07295,0.192245,0.485714,0,1.32408
0,B_w5_K10000_c2.0_k16_lr0.001_s1,0,0,0,4.62407,4.15854,0.123293,0.514286,0,1.81431
0,B_w5_K10000_c2.0_k16_lr0.001_s2,0,0,0,4.51013,3.28011,0.199188,0.52381,0,6.06096
0,B_w5_K10000_c2.0_k16_lr0.001_s3,0,0,0,3.91861,1.86937,0.0985639,0.495238,0,6.50007
0,B_w5_K10000_c2.0_k16_lr0.001_s4,0,0,0,3.59919,1.55838,0.209612,0.47619,0,2.47549
10000,B_w5_K10000_c2.0_lr0.003_s0,0,0,0,4.21009,2.93487,0.219607,0.514286,0,0.20154
10000,B_w5_K10000_c2.0_lr0.003_s1,0,0,0,4.05465,3.12308,0.260562,0.438095,0,0.0282868
10000,B_w5_K10000_c2.0_lr0.003_s2,0,0,0,4.3918,3.38473,0.142699,0.457143,0,0.0815253
10000,B_w5_K10000_c2.0_lr0.003_s3,0,0,0,4.69539,4.39224,0.156413,0.495238,0,0.0548223
10000,B_w5_K10000_c2.0_lr0.003_s4,0,0,0,4.43606,3.52154,0.166137,0.533333,0,0.146294
10000,B_w5_K10000_c2.0_lr0.001_s0,0,0,0,4.61092,4.04075,0.201683,0.514286,0,0.260994
10000,B_w5_K10000_c2.0_lr0.001_s1,0,0,0,3.93379,2.79162,0.293837,0.47619,0,0.22299
10000,B_w5_K10000_c2.0_lr0.001_s2,0,0,0,4.39985,3.44428,0.185704,0.514286,0,0.136086
10000,B_w5_K10000_c2.0_lr0.001_s3,0,0,0,4.19635,3.05838,0.151751,0.476191,0,0.158044
10000,B_w5_K10000_c2.0_lr0.001_s4,0,0,0,4.64605,4.51588,0.16203,0.52381,0,0.157075
10000,B_w5_K10000_c2.0_k4_lr0.003_s0,0,0,0,4.43995,3.16146,0.274357,0.466667,0,0.0418128
10000,B_w5_K10000_c2.0_k4_lr0.003_s1,0,0,0,4.33245,3.11979,0.224976,0.457143,0,0.101396
10000,B_w5_K10000_c2.0_k4_lr0.003_s2,0,0,0,4.2542,3.11647,0.18824,0.47619,0,0.0595648
10000,B_w5_K10000_c2.0_k4_lr0.003_s3,0,0,0,4.63621,4.35772,0.153192,0.533333,0,0.150255
10000,B_w5_K10000_c2.0_k4_lr0.003_s4,0,0,0,4.40447,3.87723,0.25924,0.514286,0,0.139681
10000,B_w5_K10000_c2.0_k4_lr0.001_s0,0,0,0,3.90079,2.43651,0.150049,0.533333,0,0.191735
10000,B_w5_K10000_c2.0_k4_lr0.001_s1,0,0,0,4.7599,4.28134,0.203091,0.466667,0,0.18477
10000,B_w5_K10000_c2.0_k4_lr0.001_s2,0,0,0,4.04599,2.46969,0.106095,0.571429,0,0.200826
10000,B_w5_K10000_c2.0_k4_lr0.001_s3,0,0,0,4.46854,3.37313,0.181314,0.504762,0,0.101688
10000,B_w5_K10000_c2.0_k4_lr0.001_s4,0,0,0,4.4123,3.96888,0.249759,0.514286,0,0.139121
10000,B_w5_K10000_c2.0_k16_lr0.003_s0,0,0,0,4.26494,2.85335,0.249731,0.504762,0,0.188234
10000,B_w5_K10000_c2.0_k16_lr0.003_s1,0,0,0,4.07666,2.53244,0.217218,0.552381,0,0.134927
10000,B_w5_K10000_c2.0_k16_lr0.003_s2,0,0,0,4.60218,3.82188,0.129983,0.47619,0,0.0475877
10000,B_w5_K10000_c2.0_k16_lr0.003_s3,0,0,0,4.13188,2.29253,0.288795,0.47619,0,0.0563133
10000,B_w5_K10000_c2.0_k16_lr0.003_s4,0,0,0,4.58366,3.72766,0.250501,0.504762,0,0.0522519
10000,B_w5_K10000_c2.0_k16_lr0.001_s0,0,0,0,4.17582,2.82004,0.136723,0.52381,0,0.0831522
10000,B_w5_K10000_c2.0_k16_lr0.001_s1,0,0,0,4.66357,4.18115,0.134657,0.466667,0,0.153251
10000,B_w5_K10000_c2.0_k16_lr0.001_s2,0,0,0,3.57112,1.56253,0.185558,0.485714,0,0.0929836
10000,B_w5_K10000_c2.0_k16_lr0.001_s3,0,0,0,4.11695,2.11373,0.239378,0.495238,0,0.134488
