step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss,b_mean_alive,b_mean_dead,b_std,b_min,beta_mean,beta_p10,beta_min,p_min,p_mean,dead_b_dominant_frac,dead_persist_frac,p_zero_frac,p_zero_persist_frac
500000,A_w100_T10000_std_lr0.01_s0_dironly,0.24,0.00505051,0.85,11.7737,5.69348,0.181382,0.499677,0.00020202,0.994449,27.7212,0.0358732,18.9386,0.149659,6.68185,5.64008,0.24,0.175204,-0.419011,-0.526251,0.320455,-1.41412,0.451717,-1.41963,-11.0867,0,0.404255,0.0833333,nan,0.22,nan
500000,A_w100_T10000_std_lr0.01_s1_dironly,0.35,0.0145455,0.98,7.6264,4.84048,0.177381,0.500364,0,0.106393,10.0529,0.0105834,19.2252,0.108139,9.24736,7.64718,0.35,0.383756,-0.635658,-0.561119,0.445906,-2.62202,1.35949,-1.24216,-9.92634,0,0.459,0.0571429,nan,0.35,nan
500000,A_w100_T10000_std_lr0.01_s2_dironly,0.35,0.00686869,0.97,9.38768,5.15339,0.182245,0.500152,0,1.7281,29.2958,0.0589882,19.1248,0.126298,7.91781,6.77209,0.35,0.440399,-0.429555,-0.466115,0.268688,-1.41701,0.937891,-1.33016,-9.64635,0,0.397645,0.0285714,nan,0.32,nan
500000,A_w100_T10000_std_lr0.01_s3_dironly,0.28,0.0107071,0.96,7.89513,5.0345,0.179704,0.499949,0.00020202,0.370116,9.11358,0.0406115,19.3583,0.101135,9.88778,8.81664,0.28,0.354983,-0.399478,-0.536061,0.276601,-1.54099,1.06754,-1.17592,-6.8246,0,0.45621,0.107143,nan,0.25,nan
500000,A_w100_T10000_std_lr0.01_s4_dironly,0.42,0.00929293,0.97,8.31697,4.63658,0.180297,0.497929,0,0.492726,9.22436,0.0534157,19.0895,0.117701,8.49609,6.82353,0.42,0.745591,-0.411016,-0.447792,0.282486,-1.42115,1.27963,-1.25401,-10.1658,0,0.375785,0.0238095,nan,0.36,nan
500000,A_w100_T10000_std_lr0.01_s5_dironly,0.35,0.00484848,0.92,10.3415,5.31942,0.184463,0.500202,0,0.772072,7.51998,0.102669,19.1378,0.117496,8.51091,6.59022,0.35,0.066336,-0.402832,-0.467205,0.267539,-1.29808,0.455011,-1.34882,-11.5526,0,0.34033,0.0857143,nan,0.32,nan
500000,A_w100_T10000_std_lr0.01_s6_dironly,0.31,0.00565657,0.81,10.5412,4.73918,0.184411,0.503121,0,0.363765,36.608,0.00993676,19.1811,0.12378,8.07885,6.79585,0.31,0.220039,-0.479343,-0.453611,0.302047,-1.63541,0.456497,-1.20951,-8.29824,0,0.367265,0,nan,0.31,nan
500000,A_w100_T10000_std_lr0.01_s7_dironly,0.32,0.00929293,0.95,7.68894,5.08884,0.182413,0.50003,0,0.446406,17.6851,0.025242,19.1234,0.113366,8.82096,7.61246,0.32,0.218841,-0.384877,-0.362222,0.262215,-1.4541,0.87133,-1.37042,-13.5125,0,0.4104,0.0625,nan,0.28,nan
500000,A_w100_T10000_std_lr0.01_s8_dironly,0.33,0.00181818,0.76,14.486,5.87502,0.184664,0.509384,0.00020202,0.436085,15.0421,0.028991,19.003,0.143645,6.96159,6.08363,0.33,0.120396,-0.532563,-0.589937,0.29957,-1.33977,-0.0492519,-1.34849,-7.50948,0,0.310175,0.151515,nan,0.31,nan
500000,A_w100_T10000_std_lr0.01_s9_dironly,0.32,0.00606061,0.98,7.85414,4.69897,0.179755,0.499838,0,0.528527,38.7501,0.0136394,19.2922,0.105946,9.4388,8.02919,0.32,1.18753,-0.471469,-0.547376,0.311776,-1.13732,0.834205,-1.35626,-10.3416,0,0.410585,0.09375,nan,0.31,nan
