arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,steps,stop_step,tc,hit99,hit999,acc_at_hit_plus_500,min_correct_after_hit
LR,std,3,0,0.001,31,none,0.922109375,1,1,0,0,-4.762126446,26.291399,-12.08367348,0.4817501009,78.53730012,0,0,-27.93940735,25.63014412,-48.0525856,0.1997499615,80.12740479,8.218094826,1.424944878,0.6494234204,800,800,31500,300,300,1200,1200
LR,std,3,0,0.001,32,none,0.922578125,1,1,0,0,-5.276844978,25.75917244,-13.0435648,0.4780001342,78.71854419,0,0,-27.2524395,25.18111229,-42.04531097,0.2004999816,82.93986925,8.267026901,1.424455047,0.6428128481,800,800,32300,300,300,1200,1200
LR,std,3,0,0.001,33,none,0.9253125,1,1,0,0,-5.071217537,26.89755821,-12.51842117,0.4840001464,78.48186034,0,0,-28.58541489,26.04255104,-48.03585815,0.2027499676,80.90715145,8.419153214,1.438294172,0.6459822059,800,800,33100,200,300,1200,1200
LR,std,3,0,0.001,34,none,0.92328125,1,1,0,0,-5.120954514,26.61968613,-13.30567455,0.4690000415,78.76290975,0,0,-27.71796989,26.38835907,-42.41046906,0.2034999877,81.68702651,8.439321518,1.447075725,0.6365777254,800,800,33900,300,300,1200,1200
LR,std,3,0,0.001,35,none,0.92484375,1,1,0,0,-4.982799053,27.16423798,-12.72630882,0.4825001061,78.95262658,0,0,-28.14466858,26.35214806,-44.12700272,0.2124999613,81.67799403,8.560806274,1.453449607,0.619056046,800,800,34700,200,300,1200,1200
LR,std,3,0,0.001,36,none,0.92359375,1,1,0,0,-5.066171646,26.489645,-14.95304871,0.4720000923,79.2584874,0,0,-27.89682007,26.09309196,-44.87071228,0.209499985,82.45278677,8.601559639,1.453664541,0.6267925501,800,800,35500,200,300,1200,1200
LR,std,3,0,0.001,37,none,0.9246875,1,1,0,0,-5.156468391,27.64959145,-12.61668682,0.4750001132,78.90330161,0,0,-28.64483452,26.45202065,-49.00842667,0.1997499615,80.68873727,8.753678322,1.462991953,0.6149721742,800,800,36300,200,300,1200,1200
LR,std,3,0,0.001,38,none,0.9259375,1,1,0,0,-5.091513157,27.24857521,-14.99452496,0.4750001132,79.49739993,0,0,-28.61312485,26.42968559,-45.63174057,0.206499964,83.07438959,8.815690994,1.464474559,0.6218334436,800,800,37100,300,300,1200,1200
LR,std,3,0,0.001,39,none,0.92484375,1,1,0,0,-5.492754459,28.08594513,-15.15298176,0.4825001061,78.27449444,0,0,-30.23660851,27.89796638,-47.5907402,0.2042499781,80.31315508,8.888201714,1.466884613,0.6151224971,800,800,37900,200,300,1200,1200
LR,std,3,0,0.001,40,none,0.9221875,1,1,0,0,-5.395234585,27.51487541,-14.55169296,0.477250129,79.46225921,0,0,-28.31345367,26.76086617,-43.27449417,0.2072499841,82.47531113,8.96456337,1.477894783,0.610457778,800,800,38700,300,300,1200,1200
LR,std,3,0,0.001,41,none,0.924609375,1,1,0,0,-5.36053896,27.6766243,-12.8119421,0.4720001221,79.56831241,0,0,-29.29998398,27.05779457,-49.47562027,0.1982499808,81.76787234,9.059803963,1.484913707,0.6020100117,800,800,39500,200,300,1200,1200
LR,std,3,0,0.001,42,none,0.928359375,1,1,0,0,-5.243352413,27.18506813,-15.16452694,0.4757501483,79.97990933,0,0,-28.99853897,26.12880516,-46.63910294,0.2027499527,81.96326646,9.146350861,1.478919268,0.6063002348,800,800,40300,200,300,1200,1200
LR,std,3,0,0.001,43,none,0.932265625,1,1,0,0,-5.467456341,28.83238411,-13.26351643,0.4720000923,79.52244001,0,0,-30.32455063,27.73809814,-49.51455688,0.2027499676,81.04279539,9.246367455,1.488003969,0.601352632,800,800,41100,200,300,1200,1200
LR,std,3,0,0.001,44,none,0.927578125,1,1,0,0,-4.995221615,28.2071209,-15.11456394,0.4712501168,79.6637271,0,0,-29.22793388,26.73220253,-50.39080811,0.2004999518,82.69571499,9.299333572,1.487402678,0.6041702032,800,800,41900,300,300,1200,1200
LR,std,3,0,0.001,45,none,0.92875,1,1,0,0,-5.508051872,28.36357498,-13.30932808,0.4720000923,79.32013584,0,0,-29.91448975,28.10727119,-46.98239136,0.2004999518,81.83894048,9.384483337,1.496620059,0.5922572613,800,800,42700,200,300,1200,1200
LR,std,3,0,0.001,46,none,0.927109375,1,1,0,0,-5.752138615,27.94785118,-15.39531422,0.4690001607,79.86279814,0,0,-29.02980614,27.51499367,-51.85622025,0.1944999695,81.83927924,9.470019341,1.501441717,0.5953440666,800,800,43500,200,300,1200,1200
LR,std,3,0,0.001,47,none,0.9388888889,1,1,0,0,-5.606045723,28.73110199,-14.72810078,0.4712501168,79.88058103,0,0,-28.91552544,28.05912399,-49.55533218,0.2102499753,81.5206095,9.58861351,1.508947372,0.6035428047,900,900,44400,200,400,1200,1200
LR,std,3,0,0.001,48,none,0.9278125,1,1,0,0,-5.762142658,28.79015541,-15.26191425,0.4757501483,79.47625929,0,0,-31.27425575,28.89504051,-53.88903046,0.1967499554,80.94646754,9.592236519,1.511651754,0.5945448875,800,800,45200,200,300,1200,1200
LR,std,3,0,0.001,49,none,0.92953125,1,1,0,0,-5.999114513,28.19375229,-13.80633163,0.4787501097,79.89607633,0,0,-29.34521484,27.74526787,-49.36647797,0.2079999894,82.22038041,9.683218956,1.513290524,0.584821403,800,800,46000,200,300,1200,1200
LR,std,3,0,0.001,50,none,0.925234375,1,1,0,0,-6.260485649,28.78252983,-14.96704102,0.4675001204,80.0024268,0,0,-31.49763107,28.04772949,-48.92870331,0.1944999546,81.41309953,9.743998528,1.508789897,0.5916718245,800,800,46800,200,300,1200,1200
