arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
SMAXH,1,0.001,1,none,0.9541708333,1,1,0,0,-0.6754050851,1.412991881,-1.717849731,0.5794015527,76.46986091,0,0,0.4050393701,1.982088804,-0.8694761992,0.7324003577,56.45148233,4.368621826,1.948619843,2.970288992
SMAXH,1,0.001,2,none,0.94605,1,1,0,0,-2.706653595,2.382875443,-6.032436371,0.2970620692,69.8364382,0,0,0.3769067824,2.050242662,-6.82845068,0.7370954752,56.7554049,5.842586517,2.435652018,3.697816133
SMAXH,1,0.001,3,none,0.93584375,1,1,0,0,-3.914815187,2.873055458,-8.001012802,0.2266415656,61.95216589,0,0,2.393466711,2.174673796,-5.196919441,0.9347142577,41.16786225,6.866223812,2.671607733,4.012753487
SMAXH,1,0.001,4,none,0.9306520833,1,1,0,0,-4.763597012,3.39619112,-9.163471222,0.1964666992,66.75233549,0,0,1.286975861,2.241995335,-10.83107376,0.8309808969,49.20191917,7.926136494,2.943720102,4.394459724
SMAXH,1,0.001,5,none,0.9282020833,1,1,0,0,-5.713825703,3.76091814,-10.2926054,0.1823674589,65.83954433,0,0,-0.1870975941,2.574473381,-13.88799667,0.6233340502,54.96620737,9.084365845,3.20154953,4.764452457
SMAXH,1,0.001,6,none,0.9153479167,1,1,0,0,-6.426493168,4.19022131,-11.09889507,0.1658738703,63.97352567,0,0,0.1124535277,2.572067022,-12.13833141,0.6736385226,55.90246679,9.919222832,3.298336267,4.852623463
SMAXH,1,0.001,7,none,0.9092333333,1,1,0,0,-6.898323536,4.442707062,-12.94792747,0.1716279835,65.99815897,0,0,1.815524697,2.984888315,-12.49671745,0.8337369561,47.35079492,10.93911934,3.462206602,5.313698292
SMAXH,1,0.001,8,none,0.9054354167,1,1,0,0,-7.692645073,4.709400177,-14.13494968,0.1631439626,64.40863392,0,0,0.01185521483,3.310496807,-13.65277386,0.6515461802,50.71991987,12.04638958,3.63152504,5.569201946
SMAXH,1,0.001,9,none,0.9005979167,1,1,0,0,-8.019622803,4.972136021,-14.53811836,0.1568893492,63.97263172,0,0,0.2888363004,3.350543737,-12.00414753,0.6805284619,56.81559644,12.84117413,3.720483541,5.761443138
SMAXH,1,0.001,10,none,0.8990458333,1,1,0,0,-8.248274803,5.057065964,-15.85295582,0.1659042835,65.63233098,0,0,-4.663622379,3.809541702,-14.41683769,0.2122700959,57.53412743,13.76008415,3.796392918,5.894801617
SMAXH,1,0.001,11,none,0.904075,1,1,0,0,-8.574673653,5.314396858,-14.78686047,0.1575278342,66.25444871,0,0,-4.948151588,4.110042095,-16.00222969,0.2185882777,56.15534373,14.57310772,3.916962385,6.142107487
SMAXH,1,0.001,12,none,0.8796708333,1,1,0,0,-10.2903862,5.618469238,-16.52391243,0.1371676475,61.79240042,0,0,-8.019245148,4.160305977,-17.12743568,0.1397990137,53.15235742,16.06138802,3.969372511,6.174322605
SMAXH,1,0.001,13,none,0.8894770833,1,1,0,0,-9.53937912,5.818705082,-18.5828495,0.1420110911,64.1258368,0,0,-6.313123703,4.485100746,-18.52328491,0.1716315448,54.18016467,17.00254059,4.050875187,6.574243069
SMAXH,1,0.001,14,none,0.8694833333,1,1,0,0,-11.04971313,6.160822868,-18.15785789,0.1363035142,61.78044937,0,0,-10.32135582,4.461215496,-22.57221603,0.1215100735,52.18298632,18.00688744,4.070193291,6.687381268
SMAXH,1,0.001,15,none,0.8564083333,1,1,0,0,-11.77026176,6.190758228,-16.85987091,0.1304388493,61.14308131,0,0,-9.26292038,4.536386013,-20.1977253,0.1294832528,55.0129054,19.42384911,4.196595192,7.016363144
SMAXH,1,0.001,16,none,0.8608979167,1,1,0,0,-11.59979153,6.410655975,-20.45925331,0.1341979653,63.54644962,0,0,-10.39574528,5.25977993,-21.36815262,0.1324137598,57.4968497,20.26207542,4.204686642,7.048304081
SMAXH,1,0.001,17,none,0.8526791667,1,1,0,0,-12.00366402,6.667690754,-19.70859528,0.1277632415,61.27209097,0,0,-12.0267601,5.407185078,-25.82635117,0.1158729419,52.18653775,21.74913025,4.335986137,7.106607437
SMAXH,1,0.001,18,none,0.8513666667,1,1,0,0,-13.01722622,6.891910553,-20.05578423,0.124141708,60.61933079,0,0,-11.41973591,5.00037241,-24.25415611,0.115340434,50.05527576,22.88601494,4.349084377,7.166550159
SMAXH,1,0.001,19,none,0.8419604167,1,1,0,0,-12.93917656,7.084495544,-21.71666718,0.1309577376,62.16638054,0,0,-9.844120979,5.471845627,-27.60563087,0.1368643045,56.5293317,24.33243561,4.482582092,7.414050102
SMAXH,1,0.001,20,none,0.8401104167,1,1,0,0,-12.76379871,7.156276226,-24.07468033,0.1280135363,60.74595401,0,0,-12.15657425,6.05274725,-29.53253937,0.1246569976,55.27113871,25.67593002,4.583759785,7.325904369
SMAXH,1,0.001,21,none,0.83709375,1,1,0,0,-13.72795582,7.330952168,-22.84168434,0.1254901588,61.49605427,0,0,-12.92752075,5.898402691,-25.13126564,0.1153137237,52.6854866,26.87400055,4.583489418,7.543478489
SMAXH,1,0.001,22,none,0.82355625,1,1,0,0,-13.57127476,7.431303024,-24.48653412,0.128448993,59.80652042,0,0,-14.62925816,6.237773895,-30.58645821,0.1151100323,50.97216162,28.33162689,4.578497887,7.566987514
SMAXH,1,0.001,23,none,0.8307354167,1,1,0,0,-14.12122536,7.579665184,-25.19893646,0.1266784668,60.72926632,0,0,-15.02962685,6.484408855,-27.22125244,0.1135236993,49.55893311,29.18153,4.661690235,7.589384079
SMAXH,1,0.001,24,none,0.8056333333,1,1,0,0,-14.98830032,7.791404247,-23.77758598,0.1192159802,58.03572568,0,0,-14.76808262,6.041357994,-28.26515961,0.1100100726,48.8529057,30.56473923,4.604571342,7.505232811
SMAXH,1,0.001,25,none,0.8235291667,1,1,0,0,-14.02560711,7.821182728,-23.26965523,0.1257735044,62.67884119,0,0,-13.73066616,6.262914181,-26.3184166,0.1197743192,55.59974337,31.43331909,4.585221767,7.534427643
SMAXH,1,0.001,26,none,0.83470625,1,1,0,0,-14.31713581,7.870832443,-23.34845734,0.1251502484,63.81566796,0,0,-14.96681786,6.567374229,-25.05746269,0.1122007892,53.22529437,32.04698944,4.670013905,7.56202364
SMAXH,1,0.001,27,none,0.8218083333,1,1,0,0,-14.84143925,8.221385956,-23.10474586,0.1259457469,63.31436565,0,0,-14.29403114,6.994817257,-31.25062752,0.1212417707,55.26755481,33.50992203,4.738488674,7.751741409
SMAXH,1,0.001,28,none,0.83433125,1,1,0,0,-15.41429043,8.264625549,-24.36084557,0.1282812804,64.22842385,0,0,-13.97013855,6.75454998,-28.47434807,0.1207110062,56.27857349,34.39210892,4.744235992,7.669184208
SMAXH,1,0.001,29,none,0.81918125,1,1,0,0,-15.40144348,8.463757515,-24.00543022,0.1219616458,61.79678503,0,0,-16.39762306,7.359103203,-28.57490158,0.1126973182,50.10208714,35.28075027,4.908721924,7.754483223
SMAXH,1,0.001,30,none,0.8113333333,1,1,0,0,-16.05191612,8.43628788,-25.8257618,0.1241032779,62.42583993,0,0,-16.4910183,7.354871273,-30.24263382,0.1129421741,51.95021667,36.25274277,4.946055412,7.849049091
SMAXH,1,0.001,31,none,0.812975,1,1,0,0,-15.90761757,8.688271523,-23.46261978,0.1257175505,63.29426577,0,0,-17.43718147,7.534576416,-31.35625648,0.1111896038,50.32317853,37.86401749,4.99343586,7.815051079
SMAXH,1,0.001,32,none,0.8185208333,1,1,0,0,-16.54180527,8.792206764,-27.69165039,0.1262462884,63.92344836,0,0,-18.31153488,8.253951073,-35.67015839,0.1102595404,49.65466418,39.14844894,5.00471735,7.715350628
SMAXH,1,0.001,33,none,0.8080916667,1,1,0,0,-16.67983246,8.821866989,-24.88240051,0.1225763187,62.33473963,0,0,-16.73696518,7.85683012,-30.41687584,0.1122029871,51.60617944,39.87941742,4.8871665,7.680745602
SMAXH,1,0.001,34,none,0.8010020833,1,1,0,0,-15.93492508,8.842668533,-28.37319374,0.1266784221,64.84086624,0,0,-15.37050152,7.747097492,-30.96942711,0.12250866,57.54821876,41.05994034,4.933591366,7.676444054
SMAXH,1,0.001,35,none,0.8144520833,1,1,0,0,-16.75524712,8.961444855,-28.05926132,0.1204598472,62.15590419,0,0,-18.0720768,8.03707695,-31.09151077,0.1110120416,50.6671345,41.74286652,4.960035324,7.646395683
SMAXH,1,0.001,36,none,0.8136916667,1,1,0,0,-17.19500732,9.276783943,-27.83523369,0.1227885336,63.82174748,0,0,-16.89750481,7.97576952,-31.48136139,0.1125377119,52.09504283,42.50650787,4.989455223,7.615410328
SMAXH,1,0.001,37,none,0.8108541667,1,1,0,0,-17.60409737,9.220034599,-29.49038124,0.1226141453,63.87239347,0,0,-17.34175301,8.467616081,-29.27074242,0.1121470928,52.75831219,43.31999207,5.026537895,7.687392712
SMAXH,1,0.001,38,none,0.7980708333,1,1,0,0,-18.20550919,9.294956207,-29.10656166,0.1172277182,62.54315471,0,0,-16.92998314,8.17481041,-31.71869469,0.1138546988,54.58899752,44.37301636,5.031407833,7.600414753
SMAXH,1,0.001,39,none,0.8117833333,1,1,0,0,-17.42837524,9.593105316,-28.7181797,0.1196749881,63.04965035,0,0,-18.82704353,8.643362999,-31.60059547,0.1091195941,48.86627055,45.86174011,5.044068336,7.626357079
SMAXH,1,0.001,40,none,0.7813375,1,1,0,0,-18.15892982,9.501099586,-30.23617554,0.122864075,62.74890755,0,0,-18.23163223,8.58684063,-30.72704697,0.1149363592,53.85513876,46.31632614,5.073320389,7.645299911
SMAXH,1,0.001,41,none,0.7958520833,1,1,0,0,-18.24492836,9.715068817,-30.48534775,0.1214086413,62.92757117,0,0,-16.29390335,8.023896217,-29.95722389,0.1170007437,55.48686895,47.77194977,5.070500851,7.429641724
SMAXH,1,0.001,42,none,0.8012833333,1,1,0,0,-18.714571,9.683261871,-29.82568359,0.1214237884,63.88359066,0,0,-19.77157784,8.650110245,-32.28991699,0.1099838391,49.37516931,48.62215042,5.149960518,7.616587639
SMAXH,1,0.001,43,none,0.7807,1,1,0,0,-18.64447212,9.884366035,-28.53849983,0.1203655973,63.92611354,0,0,-16.77815819,8.33071804,-38.61994934,0.1135517508,55.46908856,49.97250366,5.151199341,7.688365459
SMAXH,1,0.001,44,none,0.7760895833,1,1,0,0,-17.40806198,9.770791054,-29.47350311,0.1257334799,65.10164913,0,0,-17.26683998,8.993021965,-33.36478043,0.1162325144,55.95589499,51.03177261,5.126283646,7.463983536
SMAXH,1,0.001,45,none,0.77706875,1,1,0,0,-18.7966423,9.878713608,-31.25526619,0.1179186478,63.44722426,0,0,-18.0231266,8.839566231,-29.64404869,0.1147518158,55.45360826,51.94494629,5.22916317,7.424224377
SMAXH,1,0.001,46,none,0.7958208333,1,1,0,0,-18.43401718,10.18573761,-29.22391891,0.1244803593,64.48228471,0,0,-20.3278923,9.823640823,-38.20966721,0.1125261933,53.51109796,52.69091034,5.219955444,7.469040394
SMAXH,1,0.001,47,none,0.77330625,1,1,0,0,-18.85951042,10.16506958,-30.63127899,0.1212521866,63.89071482,0,0,-20.54001045,9.187782288,-35.83666611,0.1096529886,50.88292321,53.45332718,5.244947433,7.376512051
SMAXH,1,0.001,48,none,0.7846,1,1,0,0,-19.20322418,10.31230545,-29.36284828,0.1185129583,64.22919121,0,0,-18.91897392,8.79586792,-32.1217041,0.1115169898,54.05830942,54.98529053,5.188569069,7.363384724
SMAXH,1,0.001,49,none,0.7749395833,1,1,0,0,-19.18073273,10.28443813,-31.97592735,0.1229502857,64.32689686,0,0,-20.07262802,9.392668724,-33.77281189,0.1099965647,50.78714694,55.71264267,5.282034397,7.414941311
SMAXH,1,0.001,50,none,0.7928791667,1,1,0,0,-19.16099739,10.37076759,-29.24136162,0.1279734522,66.61735145,0,0,-21.17149734,10.15997219,-46.57009888,0.1130762622,55.87489888,56.85290527,5.294641972,7.313054562
