arm,seed,task,cap_on,major_frac,med_K_l1,med_K_l2,med_U_l1,med_U_l2,med_a1mean_l1,med_b1,med_b2,med_d_l1,med_d_l2,med_dtrain_mean_l1,med_dtrain_mean_l2,med_dtrain_zero_l1,med_dtrain_zero_l2,med_gate_mean_l1,med_gate_mean_l2,med_gate_rms_l1,med_gate_rms_l2,med_lowgate_l1,med_lowgate_l2,med_pplus_l1,med_pplus_l2,med_q_l1,med_q_l2,med_row_mean_l1,med_row_mean_l2,med_row_norm_l1,med_row_norm_l2,med_sigma_l1,med_sigma_l2,med_v_norm_l1,med_v_norm_l2,med_wt_norm_l1,med_wt_norm_l2,med_zbar_l1,med_zbar_l2,memo_acc,online_acc,rem_par,rem_perp,rem_w2,rows_bfix,rows_par,rows_perp,rows_w2
cap12,5,1,0,0.1275,3.006773607430866,3.7042576913012626,2.5346120595932007,5.034791946411133,-0.12144672568746803,-0.009045250248163939,0.023535922169685364,-0.40567895147107064,0.3183914966678922,0.6483221537868182,0.8204506428539753,0.0,0.0,0.6483221539556203,0.8204506430868059,0.7366728965244143,0.8651458114918191,0.009166666666666667,0.004166666666666667,0.3554166666666667,0.6145833333333333,-0.06884754365013046,0.16382930393530049,-0.0017408915168395968,-0.007444820806849748,3.1438430508220474,1.5877424973498535,0.9838853429756944,1.2153318727082771,3.1432217981630286,1.5810689434510525,3.1415283383970394,1.582838195139126,-0.4263704856391996,0.3759596401517532,1.0,0.80771875,0.0,0.0,0.0,0,0,0,0
cap12,5,2,1,0.11416666666666667,3.04219361933541,3.1151013806097225,3.7113680839538574,5.375476598739624,0.15218744344051932,-0.015930903609842062,-0.05365576781332493,-0.0956630397350058,-0.2267506909063089,0.7190494736035665,0.5946110381186008,0.0,0.0,0.7190494736245212,0.594611038371416,0.7890858399774824,0.7166553559661261,0.017916666666666668,0.08708333333333333,0.48458333333333337,0.40708333333333335,-0.01364756394030896,-0.18903039291741314,-0.0013109747629381932,-0.01668443645350635,3.143222350824593,1.5877011501084537,1.2365383580103295,1.856385207020541,3.143221774497122,1.5779924782367183,3.136758904001126,1.5803366018154796,-0.11111000459485998,-0.44612554157230383,1.0,0.8121145833333333,165.0889547811821,195.46793293952942,92.18297457695007,0,52315,530370,395697
cap12,5,3,1,0.1125,3.159921021043047,3.0834938912994994,4.052282810211182,5.594792127609253,0.27759909938487304,-0.000273184385150671,-0.09803645685315132,0.0209097888067252,-0.49175061083490423,0.7430873147398234,0.4873783145348231,0.0,0.0,0.7430873145411412,0.48737831487710537,0.8106743477662075,0.6339307565015997,0.015,0.18041666666666667,0.51875,0.3108333333333333,-0.0013215964485957434,-0.2793688431537355,-0.0002448852355552371,-0.02700508573303523,3.1432312210755566,1.5877424975936134,1.2944087821089212,2.1412368466496305,3.143221623578813,1.5592845446369603,3.13891292363156,1.5665939382802718,0.027477472687993817,-1.060818852710848,1.0,0.8592916666666667,188.21402069181204,185.13025283813477,87.53402554988861,0,52166,532083,450492
cap12,5,4,1,0.12083333333333333,3.3503262719485805,3.0572225003126956,4.387010335922241,5.661488056182861,0.27098364365360567,0.04153742268681526,-0.14400596171617508,0.03810398935420364,-0.6560173965400278,0.7526808284719785,0.4217085455109676,0.0,0.0,0.7526808287391517,0.4217085458791068,0.8182758640109258,0.5848371015463483,0.01,0.24166666666666667,0.5445833333333334,0.25958333333333333,-0.0023486743783066883,-0.36024013723726167,-0.002790397538011088,-0.032004378245619594,3.143344963111558,1.5876620126510756,1.307284631237752,2.2986987537180843,3.143221726473847,1.5434232508584644,3.1393708495329857,1.555729298410307,0.04892365949538847,-1.4912071557156743,1.0,0.8717916666666666,210.9471788238734,173.39429569244385,78.57683098316193,0,55336,523473,444483
cap12,5,5,1,0.11166666666666666,3.257766742709018,3.003692937206058,4.435078859329224,5.510608673095703,0.39792609875038276,0.1100008599460125,-0.18764187395572662,0.1359636009812707,-0.6987855017650904,0.7696663635472456,0.39428397541244825,0.0,0.0,0.7696663633004452,0.3942839748912619,0.833923397054266,0.5617911618027025,0.007916666666666666,0.2808333333333334,0.5654166666666667,0.23833333333333334,0.005388429400959903,-0.3504563271258937,-0.0011695684592609723,-0.033652418958808994,3.143251835858783,1.5877423944630102,1.2784055110994181,2.383977682882466,3.143221792986166,1.5525298280236495,3.142154949364052,1.5561756024270639,0.1870869667455554,-1.7326928097568453,1.0,0.86659375,207.08594913361594,169.03035044670105,73.82806134223938,0,57221,526707,459808
cap12,5,6,1,0.10916666666666666,3.332852574339573,3.027925965082855,4.475253105163574,5.1890716552734375,0.38619406118469973,0.193480484187603,-0.2303684577345848,0.16764721449963976,-0.759179801395481,0.7809990038722754,0.37320032122234503,0.0,0.0,0.7809990033837191,0.373200320670973,0.8399963822215322,0.5436796772637524,0.0075,0.2895833333333333,0.57375,0.21666666666666667,-0.0005674251695315657,-0.36187674558402416,-0.00030836629679924373,-0.03499691440059905,3.143425569603131,1.5877423480408068,1.274941143657502,2.34136836034909,3.1432217423249007,1.53212184470737,3.1418550284844695,1.546116880182506,0.21613994739484044,-1.7707522615417837,1.0,0.87178125,226.52900249045342,167.98082447052002,73.87266039848328,0,61767,526142,454344
cap12,5,7,1,0.115,3.3173262485534707,3.051158871288707,4.549808025360107,5.320740222930908,0.43746650725069536,0.250160351395607,-0.2520230636000633,0.20377804176542608,-0.8835031526478271,0.7859410799791415,0.33427266697088875,0.0,0.0,0.7859410795524795,0.33427266761912505,0.8444757425414176,0.5057430747930594,0.006666666666666667,0.32458333333333333,0.5825,0.18583333333333335,-0.008412704150432212,-0.3844176593181257,-0.00031779170329730624,-0.03563752645713976,3.1432216657796923,1.5877423583699493,1.2936361189170293,2.401310551943334,3.143221654119804,1.5235347461948643,3.142815902380895,1.5346470426643424,0.2626767030730843,-2.0638286091138918,1.0,0.87046875,191.89312528073788,163.36207962036133,67.83858299255371,0,60364,527379,442229
cap12,5,8,1,0.1075,3.3666132878880646,3.037013628110921,4.574082374572754,5.513757944107056,0.5135103110355945,0.30125105381011963,-0.2618487626314163,0.2795071092287974,-0.7965799566068519,0.8065952567756176,0.36729351510604225,0.0,0.0,0.806595256330135,0.3672935148506425,0.8577511366233077,0.5361575170426041,0.004583333333333333,0.3125,0.6108333333333333,0.20791666666666667,0.004587509913966448,-0.3011136455825604,8.125796364767877e-05,-0.031247997505124657,3.1434261824433545,1.5877424410160272,1.298462868943592,2.4236402658143428,3.143221743947776,1.556162347286251,3.1420306987835045,1.5563024124400815,0.34221892343834037,-1.8861255144358924,1.0,0.8717083333333333,155.42878477089107,140.186616897583,62.73292803764343,0,54167,533178,467379
cap12,5,9,1,0.12166666666666667,3.350354118952364,3.047661226523485,4.6942102909088135,5.233272314071655,0.4537324758816491,0.32590480148792267,-0.27829699218273163,0.24533144178212984,-0.8521227856442304,0.7957674678166707,0.3243425260980924,0.0,0.0,0.7957674675547363,0.3243425265129175,0.8475819198499815,0.4981256309478507,0.0075,0.35958333333333337,0.5875,0.1825,-0.0033038004369505044,-0.3819279649781673,0.0008920539898464727,-0.03541149231372401,3.1436947679080314,1.5877424958429112,1.3337659732283833,2.4575257576359917,3.1432219133595902,1.542314017743378,3.1423258592088708,1.540889279053692,0.3200763285408417,-2.226119192155699,1.0,0.8849895833333333,189.78535363962874,157.43411493301392,59.64330875873566,0,53095,530495,428296
cap12,5,10,1,0.105,3.3907799771999185,3.044146311119433,4.678091049194336,5.357673645019531,0.5361289175443622,0.3679325133562088,-0.29550378024578094,0.3226825595208749,-0.8780332765506009,0.8137285468478997,0.33177154491345084,0.0,0.0,0.8137285468843765,0.33177154534257924,0.8614824048245746,0.49842847789497446,0.004583333333333333,0.355,0.6295833333333334,0.18166666666666664,0.004798675116800773,-0.3242518574279709,-0.0009837325619774704,-0.03335185815405566,3.1432812790677156,1.5877425155476783,1.2966882171807765,2.48558008382843,3.1432217000544274,1.5464849058896952,3.1400735903410997,1.5443739748151106,0.40737381002865736,-2.196740592805048,1.0,0.874625,169.41191516863182,130.6914255619049,56.29497492313385,0,61585,533532,460804
