zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,acc,gbar,gvar_mean,gbar_var,pooled_var,g3_ident,cov,cov_abs,cov10,cov50,q10_med,hard_dead,gmin,gmax,task,step,clamp,ce0,ce20,ce100,ce300,ce625,w2_fro,w3_fro,arm,seed,S2,D2,rho_mean,kap2,graw2,drift2,diff2,f_diff,r_p10,r_p50,r_p90,r_p99,r_lt02,r_gt2,top10_energy
0.608008067775399,0.6564940727190118,0.12038540341714901,0.7919140625,0.2554486188951385,0.2783528885341461,0.10985545824065614,0.71385009765625,0.014151978012185724,0.06386886768951124,-0.0005405151463942098,0.002167095103507298,0.0031579560804503863,0.9978872398631389,0.02503792044590227,0.03875289820852324,0.24703040092329298,0.32655028885313,0.1483478025966797,0.8437767532581749,0.8127226565600723,0.3884560465812683,0.9053999781608582,0.8127226565600723,0.11460036583145337,0.018876439619499974,0.13347680545104493,9.156564395595979e-14,0.2080859375,0.2080859375,0.0,0.2080859375,0.10000000149011612,0,0.10000000149011612,1.0,1,625,ref,2.303300619125366,2.1190481185913086,0.7534411549568176,0.48733845353126526,0.3884560465812683,8.474259766383641,3.3196460521395506,Gm2,1,,,,,,,,,,,,,,,
0.18535417236105423,0.7042475305337642,0.32769502180636556,0.567109375,0.19583419538480146,0.3686390995601353,0.2217730596593159,0.61890380859375,0.022234318370322095,0.11408317526474136,-0.0004227079105560855,0.0016461904175197242,0.00450961804044399,1.3236541456745619,0.02642947552187252,0.05221948272846941,0.19506161978350267,0.4539573385029682,0.18093176394048238,0.9344468080387186,0.6103984381450573,0.35805821418762207,0.9042999744415283,0.6103984381450573,0.13589333222212616,0.06295869586695994,0.1988520280890812,4.884981308350689e-15,0.432890625,0.432890625,0.0,0.432890625,0.10000000149011612,0,0.10000000149011612,1.0,2,625,ref,3.891601085662842,1.1766645908355713,0.5137832760810852,0.41691967844963074,0.35805821418762207,9.421995781828796,3.733281235942014,Gm2,1,,,,,,,,,,,,,,,
0.018601951010990936,0.7586875021112377,0.38706299101146996,0.48197265625,0.06407083121026547,0.42420191814585484,0.23526527121893515,0.5282983398437501,0.020547388169644444,0.1588549541699139,0.0005449250190641502,0.0003972051032731213,0.0045978546708079744,1.5589618806484151,0.02370864815398818,0.06229061153689109,0.06439746978953638,0.4563633010073929,0.23626307474610442,1.0006407816832112,0.5337753913969209,0.3138190805912018,0.9125000238418579,0.5337753913969209,0.14443293294763254,0.05780382843331552,0.2022367613807777,1.7036372312873027e-13,0.51802734375,0.51802734375,0.0,0.51802734375,0.10000000149011612,0,0.10000000149011612,1.0,3,625,ref,4.4020256996154785,1.2707690000534058,0.5243761539459229,0.37361791729927063,0.3138190805912018,10.108528629895881,4.013588834119781,Gm2,1,,,,,,,,,,,,,,,
-0.1461365334134674,0.7903259741267926,0.5530400959195326,0.40720703125,-0.0782199899497524,0.47970695764590915,0.33888082722586793,0.44642822265625,0.029682476294456125,0.19797242840083207,0.002463860518605851,-0.0009566927761067274,0.0054636613949821545,1.7378853976432913,0.020807273555547,0.06871436416498646,-0.07719424104296455,0.5395133680937543,0.2368782294173709,1.0607951696443687,0.46648632900833037,0.3024400770664215,0.9104999899864197,0.46648632900833037,0.1231114158368395,0.07241405012565837,0.1955254659625354,3.752553823233029e-14,0.59279296875,0.59279296875,0.0,0.59279296875,0.10000000149011612,0,0.10000000149011612,1.0,4,625,ref,4.188033580780029,1.2827847003936768,0.5297157168388367,0.3592863976955414,0.3024400770664215,10.741471578799848,4.301237687400071,Gm2,1,,,,,,,,,,,,,,,
-0.1811056785766166,0.7999378004848826,0.5377488504152885,0.39458984375,-0.14177779369931623,0.5196497628196335,0.38519781023382504,0.41922607421874997,0.03503083088658729,0.23323194232839783,0.001773102783516253,-0.0015435348845687362,0.005824783371318145,1.8845676663482382,0.020965680945664644,0.0768118346722953,-0.13715065514601663,0.5734208178095697,0.24944262290092103,1.1170474100766525,0.45513086027713145,0.3073398172855377,0.909500002861023,0.45513086027713145,0.1328594474207711,0.06064039809555342,0.19349984551632496,4.440892098500626e-16,0.60541015625,0.60541015625,0.0,0.60541015625,0.10000000149011612,0,0.10000000149011612,1.0,5,625,ref,3.761326789855957,1.3059194087982178,0.5341013669967651,0.3576412796974182,0.3073398172855377,11.322197939075554,4.543863011009266,Gm2,1,,,,,,,,,,,,,,,
-0.29762806083119064,0.8133425435555279,0.6429846094723584,0.36173828125,-0.24661218219587255,0.5609238789951295,0.4760835484080645,0.37630126953125004,0.04599960344968686,0.26580914687952234,0.0028268476977334933,-0.002607272286324307,0.006393920845950705,2.0147469594337455,0.021202725132970956,0.08061544417101815,-0.24588054277915242,0.6324349410371823,0.2785405132908918,1.1611137114563883,0.42556445407608406,0.30881837010383606,0.9121999740600586,0.42556445407608406,0.11747827223977024,0.06953752181487106,0.1870157940547059,6.458722445756848e-14,0.63826171875,0.63826171875,0.0,0.63826171875,0.10000000149011612,0,0.10000000149011612,1.0,6,625,ref,3.68711519241333,1.1745035648345947,0.5006128549575806,0.38419026136398315,0.30881837010383606,11.773944260535043,4.758518874777101,Gm2,1,,,,,,,,,,,,,,,
-0.38132304771179604,0.8488033334934749,0.7753402487960953,0.35310546875,-0.3255444461763945,0.5962982330691746,0.5221522902319949,0.35430908203125,0.053004955947140296,0.2972829897178854,0.005283637096393965,-0.003297823448555014,0.006638202309980901,2.1315547796015637,0.021679235412739216,0.08375521942478024,-0.31614258252980904,0.6590002356606567,0.27636074524055276,1.2133976103377617,0.417794922838948,0.29712286591529846,0.9139999747276306,0.417794922838948,0.11595711211907496,0.06906470458621215,0.18502181670531354,2.6423307986078726e-14,0.64689453125,0.64689453125,0.0,0.64689453125,0.10000000149011612,0,0.10000000149011612,1.0,7,625,ref,4.156105041503906,1.387319564819336,0.5522109270095825,0.3645539879798889,0.29712286591529846,12.304665015867956,4.939580212007602,Gm2,1,,,,,,,,,,,,,,,
-0.4928822626947282,0.8771731089515651,0.8241603694797146,0.31359375,-0.4221144407268725,0.6279610849998091,0.5774709389965558,0.3277734375,0.06586313801833116,0.32433505731489864,0.004136928940907613,-0.004237649171624588,0.007093068793900418,2.234786059976257,0.02140417935559526,0.08593409064715164,-0.4126913291799553,0.7078591636129847,0.29249419413152933,1.2527997787070844,0.382234376022825,0.32301872968673706,0.9068999886512756,0.382234376022825,0.10158747906424112,0.07276721542676551,0.17435469449115867,1.520450432224152e-13,0.68640625,0.68640625,0.0,0.68640625,0.10000000149011612,0,0.10000000149011612,1.0,8,625,ref,3.7499964237213135,1.398733139038086,0.5512496829032898,0.37969645857810974,0.32301872968673706,12.709215494928,5.062143527548682,Gm2,1,,,,,,,,,,,,,,,
-0.5025249164675141,0.9226127772136157,0.9060643685753774,0.3293359375,-0.49234680141602943,0.6671550560755742,0.7068835062340421,0.31779296875,0.08148393752487092,0.35925154099814877,0.004360390324182848,-0.004905805555927957,0.007771347151427222,2.343299410071986,0.02057945553213358,0.09121839198967653,-0.481960530986065,0.780135195168133,0.37622671458493157,1.299356288669796,0.3964023447493673,0.2858342230319977,0.9193999767303467,0.3964023447493673,0.11221193123853228,0.0666958281635449,0.17890775940209522,1.8041124150158794e-14,0.6706640625,0.6706640625,0.0,0.6706640625,0.10000000149011612,0,0.10000000149011612,1.0,9,625,ref,3.6095306873321533,1.4454017877578735,0.48029041290283203,0.3549107015132904,0.2858342230319977,13.171924560870144,5.203066358904613,Gm2,1,,,,,,,,,,,,,,,
-0.5926160624816689,0.9460561210016494,1.0095088438284412,0.31564453125,-0.5702919300877979,0.6951153035932995,0.7146613558675541,0.2982568359375,0.0896434667043928,0.3894992114989158,0.00404260708629636,-0.005633599961939692,0.007821824267622202,2.4410935763342243,0.019085474479943514,0.0973581473680393,-0.5580081784678604,0.7897546879149212,0.39647065650812574,1.338837038828506,0.3840800791447691,0.3018409013748169,0.9110000133514404,0.3840800791447691,0.10678887026711015,0.06818170867849156,0.17497057894568346,8.176792576364278e-14,0.68435546875,0.68435546875,0.0,0.68435546875,0.10000000149011612,0,0.10000000149011612,1.0,10,625,ref,4.213500499725342,1.4837284088134766,0.6045006513595581,0.3849599361419678,0.3018409013748169,13.560375059336218,5.361816441366609,Gm2,1,,,,,,,,,,,,,,,
-0.6200240909353012,0.9651774884974661,1.0865165626490698,0.2894921875,-0.5949711172350234,0.715644070020402,0.7025046917717792,0.29031494140625,0.09168002364368956,0.4175238744079819,0.0029425369036945315,-0.0059001811158349805,0.007759974487158899,2.5338272555289842,0.022156082671135665,0.10276029791765848,-0.5822455603625499,0.7853879300467429,0.43551263736383117,1.3767577346625461,0.3605429698087391,0.2715774476528168,0.916100025177002,0.3605429698087391,0.09541329314108263,0.07119273961715987,0.1666060327581998,4.268807529683727e-14,0.7105078125,0.7105078125,0.0,0.7105078125,0.10000000149011612,0,0.10000000149011612,1.0,11,625,ref,4.030921936035156,1.517069935798645,0.5571646690368652,0.35754454135894775,0.2715774476528168,13.92668994429004,5.503572246769206,Gm2,1,,,,,,,,,,,,,,,
-0.6399546811301906,0.9788617783714669,1.1221236265930532,0.29962890625,-0.6047243452283597,0.7365380318319852,0.7005294606779146,0.2907666015625,0.09340665117194287,0.44646085919280976,0.002620761970181621,-0.005983152564761542,0.007811589626888305,2.6262990146176253,0.02318045895313844,0.10477149898064828,-0.5897205977547328,0.7875419715252934,0.4824630375903791,1.415225141834866,0.36966601666863425,0.30475834012031555,0.9063000082969666,0.36966601666863425,0.0981553055373983,0.07182434797917354,0.16997965351662794,5.6094018319186034e-14,0.70037109375,0.70037109375,0.0,0.70037109375,0.10000000149011612,0,0.10000000149011612,1.0,12,625,ref,3.9350857734680176,1.5563063621520996,0.6467202305793762,0.384740948677063,0.30475834012031555,14.29357765115926,5.591557664590817,Gm2,1,,,,,,,,,,,,,,,
-0.7162711064303245,1.000796620692805,1.0168054193132583,0.284375,-0.6618750771752405,0.7603579921342648,0.6851863548082462,0.27772216796875004,0.09948015307480254,0.4770509435964104,0.0016131795312376135,-0.006504763183913507,0.007797594903525913,2.7148585755878973,0.023286551592173056,0.10690433094356072,-0.6430471555801325,0.7831664884784721,0.4537355732891094,1.44944391988728,0.35593750106636435,0.2723524868488312,0.9136000275611877,0.35593750106636435,0.1060248295134146,0.05881491603449016,0.1648397455478262,7.854827899222983e-14,0.715625,0.715625,0.0,0.715625,0.10000000149011612,0,0.10000000149011612,1.0,13,625,ref,4.068552017211914,1.582311987876892,0.5632584691047668,0.3857652544975281,0.2723524868488312,14.64420765958048,5.697055264398429,Gm2,1,,,,,,,,,,,,,,,
-0.6911015010684707,1.0227849841717138,1.0695783546607518,0.29513671875,-0.6579692345575586,0.7824252526059668,0.6891079077744484,0.27665771484375,0.10278813662169968,0.5104072051162639,-0.0010060658224525319,-0.006600677953827317,0.007935635701201408,2.80651642176245,0.025014740680344403,0.10991090609346765,-0.6511442656461718,0.7957836895831517,0.414715390061378,1.4847935425410785,0.3656230479253281,0.28957298398017883,0.9168999791145325,0.3656230479253281,0.10773920137968593,0.06076593721867293,0.16850513859843524,7.638334409421077e-14,0.70486328125,0.70486328125,0.0,0.70486328125,0.10000000149011612,0,0.10000000149011612,1.0,14,625,ref,3.228299379348755,1.403770923614502,0.5783330202102661,0.38245904445648193,0.28957298398017883,14.9896748559881,5.7963484530357805,Gm2,1,,,,,,,,,,,,,,,
-0.6737498079436023,1.0474732727178655,1.1825277528602725,0.3059375,-0.6831983047580745,0.8075357174240752,0.6822641857629484,0.27823242187499997,0.10668976077592313,0.5453916544256326,3.251971406000989e-05,-0.006862398501729463,0.007968369419371539,2.892347744626133,0.026001093342201784,0.11093279936635399,-0.6769679932279865,0.7953392544157196,0.35815721187012434,1.5211804744383806,0.37534375103423373,0.2888975143432617,0.9150000214576721,0.37534375103423373,0.10862072031292415,0.06337447345347381,0.17199519376634,5.795364188543317e-14,0.6940625,0.6940625,0.0,0.6940625,0.10000000149011612,0,0.10000000149011612,1.0,15,625,ref,4.397543430328369,1.6460905075073242,0.5599524974822998,0.35191211104393005,0.2888975143432617,15.345157951742049,5.858752831604056,Gm2,1,,,,,,,,,,,,,,,
-0.7683280453752688,1.0422182724893638,1.2036197518717346,0.2813671875,-0.711276866216907,0.8320722901713983,0.7443695686433318,0.28119873046875,0.11682266651709722,0.5754192558680414,0.00010237368593670672,-0.007147736042383762,0.008366623087146169,2.9695145495184407,0.02820597977930447,0.116692712944685,-0.703992460094599,0.8419608349838503,0.35806837386981005,1.5539593533015066,0.3532304698208463,0.32038140296936035,0.9121999740600586,0.3532304698208463,0.09959572644632483,0.06418602458298862,0.16378175102932566,1.2184697695261093e-14,0.7186328125,0.7186328125,0.0,0.7186328125,0.10000000149011612,0,0.10000000149011612,1.0,16,625,ref,3.6024951934814453,1.4721225500106812,0.6128267645835876,0.4029844403266907,0.32038140296936035,15.677924462394701,5.972711454663854,Gm2,1,,,,,,,,,,,,,,,
-0.872412324977709,1.0843673361497301,1.2525811131782394,0.2661328125,-0.7437697046663289,0.8511798520210113,0.7775026016940972,0.274189453125,0.12417421869200682,0.6004567663158118,-0.00012384452130799055,-0.007471677852361699,0.00853725170140346,3.0431749435684865,0.028324996362789533,0.11905863492814485,-0.7370573336924687,0.8632122804990856,0.3654058707974768,1.587098907224107,0.3395195323435473,0.2666957378387451,0.9156000018119812,0.3395195323435473,0.09874563184464762,0.05945233990628073,0.15819797175085692,7.14150960590132e-14,0.7338671875,0.7338671875,0.0,0.7338671875,0.10000000149011612,0,0.10000000149011612,1.0,17,625,ref,3.781191825866699,1.629429817199707,0.6300759315490723,0.4096698462963104,0.2666957378387451,16.007197757691536,6.100534166725781,Gm2,1,,,,,,,,,,,,,,,
